trial0014401, GDX, 210, 20, 10.500000, ZIP, 251, 12, 20.916667, 
trial0014402, GDX, 270, 20, 13.500000, ZIP, 76, 12, 6.333333, 
trial0014403, GDX, 357, 20, 17.850000, ZIP, 427, 12, 35.583333, 
trial0014404, GDX, 308, 20, 15.400000, ZIP, 151, 12, 12.583333, 
trial0014405, GDX, 216, 20, 10.800000, ZIP, 158, 12, 13.166667, 
trial0014406, GDX, 368, 20, 18.400000, ZIP, 297, 12, 24.750000, 
trial0014407, GDX, 157, 20, 7.850000, ZIP, 135, 12, 11.250000, 
trial0014408, GDX, 193, 20, 9.650000, ZIP, 95, 12, 7.916667, 
trial0014409, GDX, 124, 20, 6.200000, ZIP, 86, 12, 7.166667, 
trial0014410, GDX, 312, 20, 15.600000, ZIP, 78, 12, 6.500000, 
trial0014411, GDX, 77, 20, 3.850000, ZIP, 331, 12, 27.583333, 
trial0014412, GDX, 392, 20, 19.600000, ZIP, 357, 12, 29.750000, 
trial0014413, GDX, 182, 20, 9.100000, ZIP, 421, 12, 35.083333, 
trial0014414, GDX, 76, 20, 3.800000, ZIP, 154, 12, 12.833333, 
trial0014415, GDX, 131, 20, 6.550000, ZIP, 123, 12, 10.250000, 
trial0014416, GDX, 176, 20, 8.800000, ZIP, 363, 12, 30.250000, 
trial0014417, GDX, 347, 20, 17.350000, ZIP, 291, 12, 24.250000, 
trial0014418, GDX, 245, 20, 12.250000, ZIP, 71, 12, 5.916667, 
trial0014419, GDX, 114, 20, 5.700000, ZIP, 288, 12, 24.000000, 
trial0014420, GDX, 193, 20, 9.650000, ZIP, 51, 12, 4.250000, 
trial0014421, GDX, 132, 20, 6.600000, ZIP, 76, 12, 6.333333, 
trial0014422, GDX, 130, 20, 6.500000, ZIP, 313, 12, 26.083333, 
trial0014423, GDX, 225, 20, 11.250000, ZIP, 81, 12, 6.750000, 
trial0014424, GDX, 92, 20, 4.600000, ZIP, 107, 12, 8.916667, 
trial0014425, GDX, 107, 20, 5.350000, ZIP, 88, 12, 7.333333, 
trial0014426, GDX, 200, 20, 10.000000, ZIP, 258, 12, 21.500000, 
trial0014427, GDX, 72, 20, 3.600000, ZIP, 161, 12, 13.416667, 
trial0014428, GDX, 284, 20, 14.200000, ZIP, 187, 12, 15.583333, 
trial0014429, GDX, 27, 20, 1.350000, ZIP, 124, 12, 10.333333, 
trial0014430, GDX, 84, 20, 4.200000, ZIP, 181, 12, 15.083333, 
trial0014431, GDX, 153, 20, 7.650000, ZIP, 79, 12, 6.583333, 
trial0014432, GDX, 118, 20, 5.900000, ZIP, 21, 12, 1.750000, 
trial0014433, GDX, 102, 20, 5.100000, ZIP, 70, 12, 5.833333, 
trial0014434, GDX, 52, 20, 2.600000, ZIP, 59, 12, 4.916667, 
trial0014435, GDX, 119, 20, 5.950000, ZIP, 102, 12, 8.500000, 
trial0014436, GDX, 40, 20, 2.000000, ZIP, 50, 12, 4.166667, 
trial0014437, GDX, 144, 20, 7.200000, ZIP, 139, 12, 11.583333, 
trial0014438, GDX, 102, 20, 5.100000, ZIP, 59, 12, 4.916667, 
trial0014439, GDX, 150, 20, 7.500000, ZIP, 84, 12, 7.000000, 
trial0014440, GDX, 75, 20, 3.750000, ZIP, 0, 12, 0.000000, 
trial0014441, GDX, 65, 20, 3.250000, ZIP, 33, 12, 2.750000, 
trial0014442, GDX, 46, 20, 2.300000, ZIP, 0, 12, 0.000000, 
trial0014443, GDX, 276, 20, 13.800000, ZIP, 138, 12, 11.500000, 
trial0014444, GDX, 43, 20, 2.150000, ZIP, 202, 12, 16.833333, 
trial0014445, GDX, 218, 20, 10.900000, ZIP, 123, 12, 10.250000, 
trial0014446, GDX, 245, 20, 12.250000, ZIP, 178, 12, 14.833333, 
trial0014447, GDX, 105, 20, 5.250000, ZIP, 10, 12, 0.833333, 
trial0014448, GDX, 50, 20, 2.500000, ZIP, 139, 12, 11.583333, 
trial0014449, GDX, 148, 20, 7.400000, ZIP, 79, 12, 6.583333, 
trial0014450, GDX, 135, 20, 6.750000, ZIP, 46, 12, 3.833333, 
trial0014451, GDX, 100, 20, 5.000000, ZIP, 115, 12, 9.583333, 
trial0014452, GDX, 115, 20, 5.750000, ZIP, 20, 12, 1.666667, 
trial0014453, GDX, 57, 20, 2.850000, ZIP, 43, 12, 3.583333, 
trial0014454, GDX, 79, 20, 3.950000, ZIP, 192, 12, 16.000000, 
trial0014455, GDX, 15, 20, 0.750000, ZIP, 95, 12, 7.916667, 
trial0014456, GDX, 45, 20, 2.250000, ZIP, 187, 12, 15.583333, 
trial0014457, GDX, 59, 20, 2.950000, ZIP, 9, 12, 0.750000, 
trial0014458, GDX, 83, 20, 4.150000, ZIP, 34, 12, 2.833333, 
trial0014459, GDX, 11, 20, 0.550000, ZIP, 49, 12, 4.083333, 
trial0014460, GDX, 49, 20, 2.450000, ZIP, 22, 12, 1.833333, 
trial0014461, GDX, 942, 20, 47.100000, ZIP, 568, 12, 47.333333, 
trial0014462, GDX, 1358, 20, 67.900000, ZIP, 1348, 12, 112.333333, 
trial0014463, GDX, 702, 20, 35.100000, ZIP, 1152, 12, 96.000000, 
trial0014464, GDX, 1105, 20, 55.250000, ZIP, 600, 12, 50.000000, 
trial0014465, GDX, 1383, 20, 69.150000, ZIP, 1152, 12, 96.000000, 
trial0014466, GDX, 1652, 20, 82.600000, ZIP, 903, 12, 75.250000, 
trial0014467, GDX, 483, 20, 24.150000, ZIP, 966, 12, 80.500000, 
trial0014468, GDX, 1525, 20, 76.250000, ZIP, 894, 12, 74.500000, 
trial0014469, GDX, 1008, 20, 50.400000, ZIP, 1255, 12, 104.583333, 
trial0014470, GDX, 951, 20, 47.550000, ZIP, 787, 12, 65.583333, 
trial0014471, GDX, 1640, 20, 82.000000, ZIP, 1046, 12, 87.166667, 
trial0014472, GDX, 489, 20, 24.450000, ZIP, 1089, 12, 90.750000, 
trial0014473, GDX, 668, 20, 33.400000, ZIP, 1509, 12, 125.750000, 
trial0014474, GDX, 969, 20, 48.450000, ZIP, 825, 12, 68.750000, 
trial0014475, GDX, 1057, 20, 52.850000, ZIP, 836, 12, 69.666667, 
trial0014476, GDX, 906, 20, 45.300000, ZIP, 1539, 12, 128.250000, 
trial0014477, GDX, 839, 20, 41.950000, ZIP, 1226, 12, 102.166667, 
trial0014478, GDX, 788, 20, 39.400000, ZIP, 1389, 12, 115.750000, 
trial0014479, GDX, 948, 20, 47.400000, ZIP, 337, 12, 28.083333, 
trial0014480, GDX, 1118, 20, 55.900000, ZIP, 1271, 12, 105.916667, 
