trial0011101, GDX, 757, 22, 34.409091, ZIP, 616, 10, 61.600000, 
trial0011102, GDX, 432, 22, 19.636364, ZIP, 668, 10, 66.800000, 
trial0011103, GDX, 559, 22, 25.409091, ZIP, 389, 10, 38.900000, 
trial0011104, GDX, 808, 22, 36.727273, ZIP, 357, 10, 35.700000, 
trial0011105, GDX, 715, 22, 32.500000, ZIP, 265, 10, 26.500000, 
trial0011106, GDX, 987, 22, 44.863636, ZIP, 312, 10, 31.200000, 
trial0011107, GDX, 702, 22, 31.909091, ZIP, 992, 10, 99.200000, 
trial0011108, GDX, 315, 22, 14.318182, ZIP, 279, 10, 27.900000, 
trial0011109, GDX, 181, 22, 8.227273, ZIP, 286, 10, 28.600000, 
trial0011110, GDX, 1145, 22, 52.045455, ZIP, 424, 10, 42.400000, 
trial0011111, GDX, 735, 22, 33.409091, ZIP, 594, 10, 59.400000, 
trial0011112, GDX, 923, 22, 41.954545, ZIP, 306, 10, 30.600000, 
trial0011113, GDX, 603, 22, 27.409091, ZIP, 854, 10, 85.400000, 
trial0011114, GDX, 163, 22, 7.409091, ZIP, 575, 10, 57.500000, 
trial0011115, GDX, 548, 22, 24.909091, ZIP, 929, 10, 92.900000, 
trial0011116, GDX, 355, 22, 16.136364, ZIP, 432, 10, 43.200000, 
trial0011117, GDX, 1116, 22, 50.727273, ZIP, 350, 10, 35.000000, 
trial0011118, GDX, 434, 22, 19.727273, ZIP, 691, 10, 69.100000, 
trial0011119, GDX, 697, 22, 31.681818, ZIP, 604, 10, 60.400000, 
trial0011120, GDX, 817, 22, 37.136364, ZIP, 295, 10, 29.500000, 
trial0011121, GDX, 295, 22, 13.409091, ZIP, 404, 10, 40.400000, 
trial0011122, GDX, 1131, 22, 51.409091, ZIP, 410, 10, 41.000000, 
trial0011123, GDX, 389, 22, 17.681818, ZIP, 917, 10, 91.700000, 
trial0011124, GDX, 194, 22, 8.818182, ZIP, 987, 10, 98.700000, 
trial0011125, GDX, 995, 22, 45.227273, ZIP, 350, 10, 35.000000, 
trial0011126, GDX, 79, 22, 3.590909, ZIP, 571, 10, 57.100000, 
trial0011127, GDX, 690, 22, 31.363636, ZIP, 682, 10, 68.200000, 
trial0011128, GDX, 1110, 22, 50.454545, ZIP, 682, 10, 68.200000, 
trial0011129, GDX, 881, 22, 40.045455, ZIP, 359, 10, 35.900000, 
trial0011130, GDX, 213, 22, 9.681818, ZIP, 629, 10, 62.900000, 
trial0011131, GDX, 793, 22, 36.045455, ZIP, 439, 10, 43.900000, 
trial0011132, GDX, 833, 22, 37.863636, ZIP, 396, 10, 39.600000, 
trial0011133, GDX, 1549, 22, 70.409091, ZIP, 277, 10, 27.700000, 
trial0011134, GDX, 733, 22, 33.318182, ZIP, 1176, 10, 117.600000, 
trial0011135, GDX, 795, 22, 36.136364, ZIP, 350, 10, 35.000000, 
trial0011136, GDX, 846, 22, 38.454545, ZIP, 1167, 10, 116.700000, 
trial0011137, GDX, 2044, 22, 92.909091, ZIP, 821, 10, 82.100000, 
trial0011138, GDX, 1434, 22, 65.181818, ZIP, 639, 10, 63.900000, 
trial0011139, GDX, 961, 22, 43.681818, ZIP, 1386, 10, 138.600000, 
trial0011140, GDX, 782, 22, 35.545455, ZIP, 643, 10, 64.300000, 
