trial0007501, GDX, 834, 24, 34.750000, ZIP, 765, 8, 95.625000, 
trial0007502, GDX, 568, 24, 23.666667, ZIP, 351, 8, 43.875000, 
trial0007503, GDX, 541, 24, 22.541667, ZIP, 1255, 8, 156.875000, 
trial0007504, GDX, 1217, 24, 50.708333, ZIP, 373, 8, 46.625000, 
trial0007505, GDX, 818, 24, 34.083333, ZIP, 177, 8, 22.125000, 
trial0007506, GDX, 1388, 24, 57.833333, ZIP, 414, 8, 51.750000, 
trial0007507, GDX, 1385, 24, 57.708333, ZIP, 859, 8, 107.375000, 
trial0007508, GDX, 1242, 24, 51.750000, ZIP, 533, 8, 66.625000, 
trial0007509, GDX, 1562, 24, 65.083333, ZIP, 287, 8, 35.875000, 
trial0007510, GDX, 239, 24, 9.958333, ZIP, 590, 8, 73.750000, 
trial0007511, GDX, 222, 24, 9.250000, ZIP, 924, 8, 115.500000, 
trial0007512, GDX, 442, 24, 18.416667, ZIP, 189, 8, 23.625000, 
trial0007513, GDX, 487, 24, 20.291667, ZIP, 283, 8, 35.375000, 
trial0007514, GDX, 226, 24, 9.416667, ZIP, 752, 8, 94.000000, 
trial0007515, GDX, 1197, 24, 49.875000, ZIP, 724, 8, 90.500000, 
trial0007516, GDX, 1108, 24, 46.166667, ZIP, 118, 8, 14.750000, 
trial0007517, GDX, 1331, 24, 55.458333, ZIP, 519, 8, 64.875000, 
trial0007518, GDX, 266, 24, 11.083333, ZIP, 964, 8, 120.500000, 
trial0007519, GDX, 1308, 24, 54.500000, ZIP, 830, 8, 103.750000, 
trial0007520, GDX, 594, 24, 24.750000, ZIP, 554, 8, 69.250000, 
trial0007521, GDX, 508, 24, 21.166667, ZIP, 1286, 8, 160.750000, 
trial0007522, GDX, 932, 24, 38.833333, ZIP, 680, 8, 85.000000, 
trial0007523, GDX, 209, 24, 8.708333, ZIP, 874, 8, 109.250000, 
trial0007524, GDX, 728, 24, 30.333333, ZIP, 555, 8, 69.375000, 
