trial0048601, AA, 37, 4, 9.250000, GDX, 140, 16, 8.750000, ZIC, 47, 6, 7.833333, ZIP, 42, 6, 7.000000, 
trial0048602, AA, 136, 4, 34.000000, GDX, 21, 16, 1.312500, ZIC, 33, 6, 5.500000, ZIP, 88, 6, 14.666667, 
trial0048603, AA, 109, 4, 27.250000, GDX, 107, 16, 6.687500, ZIC, 64, 6, 10.666667, ZIP, 67, 6, 11.166667, 
trial0048604, AA, 74, 4, 18.500000, GDX, 70, 16, 4.375000, ZIC, 203, 6, 33.833333, ZIP, 41, 6, 6.833333, 
trial0048605, AA, 17, 4, 4.250000, GDX, 133, 16, 8.312500, ZIC, 98, 6, 16.333333, ZIP, 106, 6, 17.666667, 
trial0048606, AA, 33, 4, 8.250000, GDX, 185, 16, 11.562500, ZIC, 115, 6, 19.166667, ZIP, 62, 6, 10.333333, 
trial0048607, AA, 0, 4, 0.000000, GDX, 155, 16, 9.687500, ZIC, 44, 6, 7.333333, ZIP, 202, 6, 33.666667, 
trial0048608, AA, 75, 4, 18.750000, GDX, 153, 16, 9.562500, ZIC, 47, 6, 7.833333, ZIP, 31, 6, 5.166667, 
trial0048609, AA, 52, 4, 13.000000, GDX, 147, 16, 9.187500, ZIC, 42, 6, 7.000000, ZIP, 99, 6, 16.500000, 
trial0048610, AA, 81, 4, 20.250000, GDX, 88, 16, 5.500000, ZIC, 128, 6, 21.333333, ZIP, 139, 6, 23.166667, 
trial0048611, AA, 70, 4, 17.500000, GDX, 179, 16, 11.187500, ZIC, 60, 6, 10.000000, ZIP, 52, 6, 8.666667, 
trial0048612, AA, 191, 4, 47.750000, GDX, 57, 16, 3.562500, ZIC, 16, 6, 2.666667, ZIP, 151, 6, 25.166667, 
trial0048613, AA, 91, 4, 22.750000, GDX, 130, 16, 8.125000, ZIC, 32, 6, 5.333333, ZIP, 33, 6, 5.500000, 
trial0048614, AA, 108, 4, 27.000000, GDX, 89, 16, 5.562500, ZIC, 110, 6, 18.333333, ZIP, 67, 6, 11.166667, 
trial0048615, AA, 121, 4, 30.250000, GDX, 27, 16, 1.687500, ZIC, 38, 6, 6.333333, ZIP, 154, 6, 25.666667, 
trial0048616, AA, 84, 4, 21.000000, GDX, 66, 16, 4.125000, ZIC, 39, 6, 6.500000, ZIP, 64, 6, 10.666667, 
trial0048617, AA, 27, 4, 6.750000, GDX, 110, 16, 6.875000, ZIC, 81, 6, 13.500000, ZIP, 108, 6, 18.000000, 
trial0048618, AA, 114, 4, 28.500000, GDX, 71, 16, 4.437500, ZIC, 88, 6, 14.666667, ZIP, 129, 6, 21.500000, 
trial0048619, AA, 40, 4, 10.000000, GDX, 156, 16, 9.750000, ZIC, 116, 6, 19.333333, ZIP, 76, 6, 12.666667, 
