trial0005401, AA, 211, 4, 52.750000, GDX, 1464, 14, 104.571429, ZIC, 638, 4, 159.500000, ZIP, 606, 10, 60.600000, 
trial0005402, AA, 460, 4, 115.000000, GDX, 1463, 14, 104.500000, ZIC, 346, 4, 86.500000, ZIP, 960, 10, 96.000000, 
trial0005403, AA, 480, 4, 120.000000, GDX, 1047, 14, 74.785714, ZIC, 87, 4, 21.750000, ZIP, 1346, 10, 134.600000, 
trial0005404, AA, 328, 4, 82.000000, GDX, 431, 14, 30.785714, ZIC, 546, 4, 136.500000, ZIP, 1177, 10, 117.700000, 
trial0005405, AA, 93, 4, 23.250000, GDX, 1687, 14, 120.500000, ZIC, 126, 4, 31.500000, ZIP, 1132, 10, 113.200000, 
trial0005406, AA, 0, 4, 0.000000, GDX, 804, 14, 57.428571, ZIC, 551, 4, 137.750000, ZIP, 967, 10, 96.700000, 
trial0005407, AA, 569, 4, 142.250000, GDX, 637, 14, 45.500000, ZIC, 122, 4, 30.500000, ZIP, 1871, 10, 187.100000, 
trial0005408, AA, 170, 4, 42.500000, GDX, 355, 14, 25.357143, ZIC, 524, 4, 131.000000, ZIP, 915, 10, 91.500000, 
trial0005409, AA, 843, 4, 210.750000, GDX, 772, 14, 55.142857, ZIC, 137, 4, 34.250000, ZIP, 955, 10, 95.500000, 
trial0005410, AA, 884, 4, 221.000000, GDX, 1070, 14, 76.428571, ZIC, 566, 4, 141.500000, ZIP, 1275, 10, 127.500000, 
trial0005411, AA, 548, 4, 137.000000, GDX, 679, 14, 48.500000, ZIC, 274, 4, 68.500000, ZIP, 1442, 10, 144.200000, 
trial0005412, AA, 544, 4, 136.000000, GDX, 1541, 14, 110.071429, ZIC, 878, 4, 219.500000, ZIP, 985, 10, 98.500000, 
trial0005413, AA, 433, 4, 108.250000, GDX, 432, 14, 30.857143, ZIC, 300, 4, 75.000000, ZIP, 240, 10, 24.000000, 
trial0005414, AA, 361, 4, 90.250000, GDX, 1056, 14, 75.428571, ZIC, 468, 4, 117.000000, ZIP, 1267, 10, 126.700000, 
trial0005415, AA, 57, 4, 14.250000, GDX, 1546, 14, 110.428571, ZIC, 813, 4, 203.250000, ZIP, 676, 10, 67.600000, 
trial0005416, AA, 957, 4, 239.250000, GDX, 816, 14, 58.285714, ZIC, 99, 4, 24.750000, ZIP, 794, 10, 79.400000, 
trial0005417, AA, 753, 4, 188.250000, GDX, 674, 14, 48.142857, ZIC, 378, 4, 94.500000, ZIP, 796, 10, 79.600000, 
trial0005418, AA, 309, 4, 77.250000, GDX, 207, 14, 14.785714, ZIC, 566, 4, 141.500000, ZIP, 1254, 10, 125.400000, 
trial0005419, AA, 930, 4, 232.500000, GDX, 652, 14, 46.571429, ZIC, 102, 4, 25.500000, ZIP, 1626, 10, 162.600000, 
