trial0032101, GDX, 371, 18, 20.611111, ZIP, 371, 14, 26.500000, 
trial0032102, GDX, 339, 18, 18.833333, ZIP, 628, 14, 44.857143, 
trial0032103, GDX, 458, 18, 25.444444, ZIP, 342, 14, 24.428571, 
trial0032104, GDX, 272, 18, 15.111111, ZIP, 597, 14, 42.642857, 
trial0032105, GDX, 232, 18, 12.888889, ZIP, 315, 14, 22.500000, 
trial0032106, GDX, 893, 18, 49.611111, ZIP, 269, 14, 19.214286, 
trial0032107, GDX, 385, 18, 21.388889, ZIP, 240, 14, 17.142857, 
trial0032108, GDX, 142, 18, 7.888889, ZIP, 288, 14, 20.571429, 
trial0032109, GDX, 19, 18, 1.055556, ZIP, 623, 14, 44.500000, 
trial0032110, GDX, 109, 18, 6.055556, ZIP, 660, 14, 47.142857, 
trial0032111, GDX, 874, 18, 48.555556, ZIP, 370, 14, 26.428571, 
trial0032112, GDX, 281, 18, 15.611111, ZIP, 589, 14, 42.071429, 
trial0032113, GDX, 740, 18, 41.111111, ZIP, 540, 14, 38.571429, 
trial0032114, GDX, 419, 18, 23.277778, ZIP, 907, 14, 64.785714, 
trial0032115, GDX, 647, 18, 35.944444, ZIP, 623, 14, 44.500000, 
trial0032116, GDX, 573, 18, 31.833333, ZIP, 524, 14, 37.428571, 
trial0032117, GDX, 546, 18, 30.333333, ZIP, 479, 14, 34.214286, 
trial0032118, GDX, 647, 18, 35.944444, ZIP, 594, 14, 42.428571, 
trial0032119, GDX, 404, 18, 22.444444, ZIP, 627, 14, 44.785714, 
trial0032120, GDX, 510, 18, 28.333333, ZIP, 622, 14, 44.428571, 
trial0032121, GDX, 106, 18, 5.888889, ZIP, 350, 14, 25.000000, 
trial0032122, GDX, 368, 18, 20.444444, ZIP, 495, 14, 35.357143, 
trial0032123, GDX, 127, 18, 7.055556, ZIP, 532, 14, 38.000000, 
trial0032124, GDX, 90, 18, 5.000000, ZIP, 510, 14, 36.428571, 
trial0032125, GDX, 599, 18, 33.277778, ZIP, 324, 14, 23.142857, 
trial0032126, GDX, 137, 18, 7.611111, ZIP, 316, 14, 22.571429, 
trial0032127, GDX, 202, 18, 11.222222, ZIP, 449, 14, 32.071429, 
trial0032128, GDX, 313, 18, 17.388889, ZIP, 507, 14, 36.214286, 
trial0032129, GDX, 932, 18, 51.777778, ZIP, 361, 14, 25.785714, 
trial0032130, GDX, 609, 18, 33.833333, ZIP, 297, 14, 21.214286, 
trial0032131, GDX, 275, 18, 15.277778, ZIP, 71, 14, 5.071429, 
trial0032132, GDX, 111, 18, 6.166667, ZIP, 265, 14, 18.928571, 
trial0032133, GDX, 114, 18, 6.333333, ZIP, 186, 14, 13.285714, 
trial0032134, GDX, 197, 18, 10.944444, ZIP, 181, 14, 12.928571, 
trial0032135, GDX, 89, 18, 4.944444, ZIP, 64, 14, 4.571429, 
trial0032136, GDX, 207, 18, 11.500000, ZIP, 242, 14, 17.285714, 
trial0032137, GDX, 221, 18, 12.277778, ZIP, 156, 14, 11.142857, 
trial0032138, GDX, 225, 18, 12.500000, ZIP, 164, 14, 11.714286, 
trial0032139, GDX, 170, 18, 9.444444, ZIP, 164, 14, 11.714286, 
trial0032140, GDX, 236, 18, 13.111111, ZIP, 338, 14, 24.142857, 
trial0032141, GDX, 103, 18, 5.722222, ZIP, 26, 14, 1.857143, 
trial0032142, GDX, 264, 18, 14.666667, ZIP, 209, 14, 14.928571, 
trial0032143, GDX, 94, 18, 5.222222, ZIP, 328, 14, 23.428571, 
trial0032144, GDX, 158, 18, 8.777778, ZIP, 224, 14, 16.000000, 
trial0032145, GDX, 163, 18, 9.055556, ZIP, 178, 14, 12.714286, 
trial0032146, GDX, 232, 18, 12.888889, ZIP, 178, 14, 12.714286, 
trial0032147, GDX, 152, 18, 8.444444, ZIP, 257, 14, 18.357143, 
trial0032148, GDX, 336, 18, 18.666667, ZIP, 247, 14, 17.642857, 
trial0032149, GDX, 172, 18, 9.555556, ZIP, 238, 14, 17.000000, 
trial0032150, GDX, 264, 18, 14.666667, ZIP, 54, 14, 3.857143, 
trial0032151, GDX, 279, 18, 15.500000, ZIP, 171, 14, 12.214286, 
trial0032152, GDX, 219, 18, 12.166667, ZIP, 58, 14, 4.142857, 
trial0032153, GDX, 160, 18, 8.888889, ZIP, 176, 14, 12.571429, 
trial0032154, GDX, 307, 18, 17.055556, ZIP, 112, 14, 8.000000, 
trial0032155, GDX, 111, 18, 6.166667, ZIP, 315, 14, 22.500000, 
trial0032156, GDX, 209, 18, 11.611111, ZIP, 194, 14, 13.857143, 
trial0032157, GDX, 96, 18, 5.333333, ZIP, 137, 14, 9.785714, 
trial0032158, GDX, 219, 18, 12.166667, ZIP, 222, 14, 15.857143, 
trial0032159, GDX, 203, 18, 11.277778, ZIP, 239, 14, 17.071429, 
trial0032160, GDX, 118, 18, 6.555556, ZIP, 194, 14, 13.857143, 
trial0032161, GDX, 330, 18, 18.333333, ZIP, 377, 14, 26.928571, 
trial0032162, GDX, 196, 18, 10.888889, ZIP, 641, 14, 45.785714, 
trial0032163, GDX, 151, 18, 8.388889, ZIP, 262, 14, 18.714286, 
trial0032164, GDX, 372, 18, 20.666667, ZIP, 462, 14, 33.000000, 
trial0032165, GDX, 177, 18, 9.833333, ZIP, 564, 14, 40.285714, 
trial0032166, GDX, 391, 18, 21.722222, ZIP, 455, 14, 32.500000, 
trial0032167, GDX, 220, 18, 12.222222, ZIP, 593, 14, 42.357143, 
trial0032168, GDX, 239, 18, 13.277778, ZIP, 362, 14, 25.857143, 
trial0032169, GDX, 218, 18, 12.111111, ZIP, 546, 14, 39.000000, 
trial0032170, GDX, 418, 18, 23.222222, ZIP, 348, 14, 24.857143, 
trial0032171, GDX, 422, 18, 23.444444, ZIP, 437, 14, 31.214286, 
trial0032172, GDX, 547, 18, 30.388889, ZIP, 502, 14, 35.857143, 
trial0032173, GDX, 490, 18, 27.222222, ZIP, 265, 14, 18.928571, 
trial0032174, GDX, 191, 18, 10.611111, ZIP, 453, 14, 32.357143, 
trial0032175, GDX, 510, 18, 28.333333, ZIP, 286, 14, 20.428571, 
trial0032176, GDX, 281, 18, 15.611111, ZIP, 695, 14, 49.642857, 
trial0032177, GDX, 536, 18, 29.777778, ZIP, 377, 14, 26.928571, 
trial0032178, GDX, 436, 18, 24.222222, ZIP, 593, 14, 42.357143, 
trial0032179, GDX, 277, 18, 15.388889, ZIP, 433, 14, 30.928571, 
trial0032180, GDX, 269, 18, 14.944444, ZIP, 214, 14, 15.285714, 
trial0032181, GDX, 90, 18, 5.000000, ZIP, 604, 14, 43.142857, 
trial0032182, GDX, 147, 18, 8.166667, ZIP, 305, 14, 21.785714, 
trial0032183, GDX, 283, 18, 15.722222, ZIP, 275, 14, 19.642857, 
trial0032184, GDX, 788, 18, 43.777778, ZIP, 342, 14, 24.428571, 
trial0032185, GDX, 242, 18, 13.444444, ZIP, 619, 14, 44.214286, 
trial0032186, GDX, 807, 18, 44.833333, ZIP, 359, 14, 25.642857, 
trial0032187, GDX, 212, 18, 11.777778, ZIP, 355, 14, 25.357143, 
trial0032188, GDX, 92, 18, 5.111111, ZIP, 335, 14, 23.928571, 
trial0032189, GDX, 237, 18, 13.166667, ZIP, 791, 14, 56.500000, 
trial0032190, GDX, 252, 18, 14.000000, ZIP, 542, 14, 38.714286, 
trial0032191, GDX, 339, 18, 18.833333, ZIP, 623, 14, 44.500000, 
trial0032192, GDX, 62, 18, 3.444444, ZIP, 434, 14, 31.000000, 
trial0032193, GDX, 29, 18, 1.611111, ZIP, 366, 14, 26.142857, 
trial0032194, GDX, 455, 18, 25.277778, ZIP, 237, 14, 16.928571, 
trial0032195, GDX, 417, 18, 23.166667, ZIP, 204, 14, 14.571429, 
trial0032196, GDX, 293, 18, 16.277778, ZIP, 283, 14, 20.214286, 
trial0032197, GDX, 221, 18, 12.277778, ZIP, 701, 14, 50.071429, 
trial0032198, GDX, 491, 18, 27.277778, ZIP, 178, 14, 12.714286, 
trial0032199, GDX, 237, 18, 13.166667, ZIP, 396, 14, 28.285714, 
trial0032200, GDX, 54, 18, 3.000000, ZIP, 396, 14, 28.285714, 
trial0032201, GDX, 72, 18, 4.000000, ZIP, 239, 14, 17.071429, 
trial0032202, GDX, 130, 18, 7.222222, ZIP, 189, 14, 13.500000, 
trial0032203, GDX, 336, 18, 18.666667, ZIP, 346, 14, 24.714286, 
trial0032204, GDX, 173, 18, 9.611111, ZIP, 157, 14, 11.214286, 
trial0032205, GDX, 333, 18, 18.500000, ZIP, 387, 14, 27.642857, 
trial0032206, GDX, 208, 18, 11.555556, ZIP, 363, 14, 25.928571, 
trial0032207, GDX, 92, 18, 5.111111, ZIP, 156, 14, 11.142857, 
trial0032208, GDX, 422, 18, 23.444444, ZIP, 333, 14, 23.785714, 
trial0032209, GDX, 293, 18, 16.277778, ZIP, 166, 14, 11.857143, 
trial0032210, GDX, 201, 18, 11.166667, ZIP, 124, 14, 8.857143, 
trial0032211, GDX, 115, 18, 6.388889, ZIP, 229, 14, 16.357143, 
trial0032212, GDX, 140, 18, 7.777778, ZIP, 392, 14, 28.000000, 
trial0032213, GDX, 356, 18, 19.777778, ZIP, 283, 14, 20.214286, 
trial0032214, GDX, 347, 18, 19.277778, ZIP, 386, 14, 27.571429, 
trial0032215, GDX, 211, 18, 11.722222, ZIP, 411, 14, 29.357143, 
trial0032216, GDX, 263, 18, 14.611111, ZIP, 485, 14, 34.642857, 
trial0032217, GDX, 453, 18, 25.166667, ZIP, 317, 14, 22.642857, 
trial0032218, GDX, 355, 18, 19.722222, ZIP, 377, 14, 26.928571, 
trial0032219, GDX, 178, 18, 9.888889, ZIP, 136, 14, 9.714286, 
trial0032220, GDX, 184, 18, 10.222222, ZIP, 324, 14, 23.142857, 
trial0032221, GDX, 655, 18, 36.388889, ZIP, 642, 14, 45.857143, 
trial0032222, GDX, 532, 18, 29.555556, ZIP, 834, 14, 59.571429, 
trial0032223, GDX, 540, 18, 30.000000, ZIP, 1082, 14, 77.285714, 
trial0032224, GDX, 887, 18, 49.277778, ZIP, 483, 14, 34.500000, 
trial0032225, GDX, 205, 18, 11.388889, ZIP, 532, 14, 38.000000, 
trial0032226, GDX, 725, 18, 40.277778, ZIP, 900, 14, 64.285714, 
trial0032227, GDX, 896, 18, 49.777778, ZIP, 401, 14, 28.642857, 
trial0032228, GDX, 1002, 18, 55.666667, ZIP, 969, 14, 69.214286, 
trial0032229, GDX, 622, 18, 34.555556, ZIP, 775, 14, 55.357143, 
trial0032230, GDX, 215, 18, 11.944444, ZIP, 823, 14, 58.785714, 
trial0032231, GDX, 628, 18, 34.888889, ZIP, 671, 14, 47.928571, 
trial0032232, GDX, 319, 18, 17.722222, ZIP, 704, 14, 50.285714, 
trial0032233, GDX, 1208, 18, 67.111111, ZIP, 528, 14, 37.714286, 
trial0032234, GDX, 222, 18, 12.333333, ZIP, 449, 14, 32.071429, 
trial0032235, GDX, 579, 18, 32.166667, ZIP, 652, 14, 46.571429, 
trial0032236, GDX, 672, 18, 37.333333, ZIP, 642, 14, 45.857143, 
trial0032237, GDX, 854, 18, 47.444444, ZIP, 705, 14, 50.357143, 
trial0032238, GDX, 1026, 18, 57.000000, ZIP, 800, 14, 57.142857, 
trial0032239, GDX, 632, 18, 35.111111, ZIP, 892, 14, 63.714286, 
trial0032240, GDX, 553, 18, 30.722222, ZIP, 987, 14, 70.500000, 
trial0032241, GDX, 117, 18, 6.500000, ZIP, 675, 14, 48.214286, 
trial0032242, GDX, 713, 18, 39.611111, ZIP, 865, 14, 61.785714, 
trial0032243, GDX, 4, 18, 0.222222, ZIP, 579, 14, 41.357143, 
trial0032244, GDX, 575, 18, 31.944444, ZIP, 591, 14, 42.214286, 
trial0032245, GDX, 168, 18, 9.333333, ZIP, 712, 14, 50.857143, 
trial0032246, GDX, 730, 18, 40.555556, ZIP, 466, 14, 33.285714, 
trial0032247, GDX, 401, 18, 22.277778, ZIP, 589, 14, 42.071429, 
trial0032248, GDX, 427, 18, 23.722222, ZIP, 641, 14, 45.785714, 
trial0032249, GDX, 432, 18, 24.000000, ZIP, 712, 14, 50.857143, 
trial0032250, GDX, 135, 18, 7.500000, ZIP, 749, 14, 53.500000, 
trial0032251, GDX, 525, 18, 29.166667, ZIP, 437, 14, 31.214286, 
