trial0039301, GDX, 398, 12, 33.166667, ZIP, 822, 20, 41.100000, 
trial0039302, GDX, 690, 12, 57.500000, ZIP, 980, 20, 49.000000, 
trial0039303, GDX, 736, 12, 61.333333, ZIP, 1146, 20, 57.300000, 
trial0039304, GDX, 756, 12, 63.000000, ZIP, 1131, 20, 56.550000, 
trial0039305, GDX, 801, 12, 66.750000, ZIP, 956, 20, 47.800000, 
trial0039306, GDX, 841, 12, 70.083333, ZIP, 916, 20, 45.800000, 
trial0039307, GDX, 674, 12, 56.166667, ZIP, 1091, 20, 54.550000, 
trial0039308, GDX, 630, 12, 52.500000, ZIP, 1190, 20, 59.500000, 
trial0039309, GDX, 937, 12, 78.083333, ZIP, 876, 20, 43.800000, 
trial0039310, GDX, 523, 12, 43.583333, ZIP, 1128, 20, 56.400000, 
trial0039311, GDX, 395, 12, 32.916667, ZIP, 1369, 20, 68.450000, 
trial0039312, GDX, 528, 12, 44.000000, ZIP, 1379, 20, 68.950000, 
trial0039313, GDX, 524, 12, 43.666667, ZIP, 1189, 20, 59.450000, 
trial0039314, GDX, 651, 12, 54.250000, ZIP, 1073, 20, 53.650000, 
trial0039315, GDX, 445, 12, 37.083333, ZIP, 1242, 20, 62.100000, 
trial0039316, GDX, 748, 12, 62.333333, ZIP, 990, 20, 49.500000, 
trial0039317, GDX, 502, 12, 41.833333, ZIP, 1358, 20, 67.900000, 
trial0039318, GDX, 702, 12, 58.500000, ZIP, 1079, 20, 53.950000, 
trial0039319, GDX, 804, 12, 67.000000, ZIP, 953, 20, 47.650000, 
trial0039320, GDX, 510, 12, 42.500000, ZIP, 1294, 20, 64.700000, 
trial0039321, GDX, 608, 12, 50.666667, ZIP, 1039, 20, 51.950000, 
trial0039322, GDX, 801, 12, 66.750000, ZIP, 1035, 20, 51.750000, 
trial0039323, GDX, 484, 12, 40.333333, ZIP, 1347, 20, 67.350000, 
trial0039324, GDX, 611, 12, 50.916667, ZIP, 1075, 20, 53.750000, 
trial0039325, GDX, 724, 12, 60.333333, ZIP, 1040, 20, 52.000000, 
trial0039326, GDX, 864, 12, 72.000000, ZIP, 910, 20, 45.500000, 
trial0039327, GDX, 227, 12, 18.916667, ZIP, 1373, 20, 68.650000, 
trial0039328, GDX, 516, 12, 43.000000, ZIP, 596, 20, 29.800000, 
trial0039329, GDX, 528, 12, 44.000000, ZIP, 1057, 20, 52.850000, 
trial0039330, GDX, 515, 12, 42.916667, ZIP, 813, 20, 40.650000, 
trial0039331, GDX, 275, 12, 22.916667, ZIP, 1366, 20, 68.300000, 
trial0039332, GDX, 340, 12, 28.333333, ZIP, 1180, 20, 59.000000, 
trial0039333, GDX, 662, 12, 55.166667, ZIP, 1103, 20, 55.150000, 
trial0039334, GDX, 529, 12, 44.083333, ZIP, 1023, 20, 51.150000, 
trial0039335, GDX, 533, 12, 44.416667, ZIP, 953, 20, 47.650000, 
trial0039336, GDX, 506, 12, 42.166667, ZIP, 809, 20, 40.450000, 
trial0039337, GDX, 348, 12, 29.000000, ZIP, 917, 20, 45.850000, 
trial0039338, GDX, 575, 12, 47.916667, ZIP, 1058, 20, 52.900000, 
trial0039339, GDX, 320, 12, 26.666667, ZIP, 426, 20, 21.300000, 
trial0039340, GDX, 383, 12, 31.916667, ZIP, 667, 20, 33.350000, 
trial0039341, GDX, 706, 12, 58.833333, ZIP, 950, 20, 47.500000, 
trial0039342, GDX, 536, 12, 44.666667, ZIP, 611, 20, 30.550000, 
trial0039343, GDX, 440, 12, 36.666667, ZIP, 1131, 20, 56.550000, 
trial0039344, GDX, 34, 12, 2.833333, ZIP, 665, 20, 33.250000, 
trial0039345, GDX, 369, 12, 30.750000, ZIP, 1029, 20, 51.450000, 
trial0039346, GDX, 532, 12, 44.333333, ZIP, 802, 20, 40.100000, 
trial0039347, GDX, 178, 12, 14.833333, ZIP, 592, 20, 29.600000, 
trial0039348, GDX, 208, 12, 17.333333, ZIP, 1048, 20, 52.400000, 
trial0039349, GDX, 255, 12, 21.250000, ZIP, 1153, 20, 57.650000, 
trial0039350, GDX, 568, 12, 47.333333, ZIP, 678, 20, 33.900000, 
trial0039351, GDX, 472, 12, 39.333333, ZIP, 991, 20, 49.550000, 
trial0039352, GDX, 873, 12, 72.750000, ZIP, 675, 20, 33.750000, 
trial0039353, GDX, 128, 12, 10.666667, ZIP, 1177, 20, 58.850000, 
trial0039354, GDX, 225, 12, 18.750000, ZIP, 1510, 20, 75.500000, 
trial0039355, GDX, 458, 12, 38.166667, ZIP, 424, 20, 21.200000, 
trial0039356, GDX, 414, 12, 34.500000, ZIP, 711, 20, 35.550000, 
trial0039357, GDX, 475, 12, 39.583333, ZIP, 663, 20, 33.150000, 
trial0039358, GDX, 473, 12, 39.416667, ZIP, 916, 20, 45.800000, 
trial0039359, GDX, 271, 12, 22.583333, ZIP, 1214, 20, 60.700000, 
trial0039360, GDX, 609, 12, 50.750000, ZIP, 449, 20, 22.450000, 
trial0039361, GDX, 365, 12, 30.416667, ZIP, 666, 20, 33.300000, 
trial0039362, GDX, 116, 12, 9.666667, ZIP, 425, 20, 21.250000, 
trial0039363, GDX, 238, 12, 19.833333, ZIP, 641, 20, 32.050000, 
trial0039364, GDX, 207, 12, 17.250000, ZIP, 902, 20, 45.100000, 
trial0039365, GDX, 323, 12, 26.916667, ZIP, 447, 20, 22.350000, 
trial0039366, GDX, 422, 12, 35.166667, ZIP, 615, 20, 30.750000, 
trial0039367, GDX, 363, 12, 30.250000, ZIP, 683, 20, 34.150000, 
trial0039368, GDX, 345, 12, 28.750000, ZIP, 489, 20, 24.450000, 
trial0039369, GDX, 574, 12, 47.833333, ZIP, 258, 20, 12.900000, 
trial0039370, GDX, 167, 12, 13.916667, ZIP, 429, 20, 21.450000, 
trial0039371, GDX, 126, 12, 10.500000, ZIP, 512, 20, 25.600000, 
trial0039372, GDX, 316, 12, 26.333333, ZIP, 589, 20, 29.450000, 
trial0039373, GDX, 312, 12, 26.000000, ZIP, 558, 20, 27.900000, 
trial0039374, GDX, 210, 12, 17.500000, ZIP, 842, 20, 42.100000, 
trial0039375, GDX, 200, 12, 16.666667, ZIP, 644, 20, 32.200000, 
trial0039376, GDX, 167, 12, 13.916667, ZIP, 948, 20, 47.400000, 
trial0039377, GDX, 284, 12, 23.666667, ZIP, 622, 20, 31.100000, 
trial0039378, GDX, 108, 12, 9.000000, ZIP, 597, 20, 29.850000, 
trial0039379, GDX, 164, 12, 13.666667, ZIP, 460, 20, 23.000000, 
trial0039380, GDX, 394, 12, 32.833333, ZIP, 410, 20, 20.500000, 
trial0039381, GDX, 202, 12, 16.833333, ZIP, 547, 20, 27.350000, 
trial0039382, GDX, 230, 12, 19.166667, ZIP, 660, 20, 33.000000, 
trial0039383, GDX, 540, 12, 45.000000, ZIP, 620, 20, 31.000000, 
trial0039384, GDX, 189, 12, 15.750000, ZIP, 609, 20, 30.450000, 
trial0039385, GDX, 344, 12, 28.666667, ZIP, 362, 20, 18.100000, 
trial0039386, GDX, 487, 12, 40.583333, ZIP, 420, 20, 21.000000, 
trial0039387, GDX, 314, 12, 26.166667, ZIP, 442, 20, 22.100000, 
trial0039388, GDX, 480, 12, 40.000000, ZIP, 444, 20, 22.200000, 
trial0039389, GDX, 166, 12, 13.833333, ZIP, 410, 20, 20.500000, 
trial0039390, GDX, 268, 12, 22.333333, ZIP, 381, 20, 19.050000, 
trial0039391, GDX, 408, 12, 34.000000, ZIP, 314, 20, 15.700000, 
trial0039392, GDX, 286, 12, 23.833333, ZIP, 428, 20, 21.400000, 
trial0039393, GDX, 393, 12, 32.750000, ZIP, 481, 20, 24.050000, 
trial0039394, GDX, 325, 12, 27.083333, ZIP, 432, 20, 21.600000, 
trial0039395, GDX, 136, 12, 11.333333, ZIP, 558, 20, 27.900000, 
trial0039396, GDX, 133, 12, 11.083333, ZIP, 555, 20, 27.750000, 
trial0039397, GDX, 133, 12, 11.083333, ZIP, 453, 20, 22.650000, 
trial0039398, GDX, 209, 12, 17.416667, ZIP, 577, 20, 28.850000, 
trial0039399, GDX, 173, 12, 14.416667, ZIP, 493, 20, 24.650000, 
trial0039400, GDX, 313, 12, 26.083333, ZIP, 735, 20, 36.750000, 
trial0039401, GDX, 134, 12, 11.166667, ZIP, 848, 20, 42.400000, 
trial0039402, GDX, 408, 12, 34.000000, ZIP, 687, 20, 34.350000, 
trial0039403, GDX, 306, 12, 25.500000, ZIP, 506, 20, 25.300000, 
trial0039404, GDX, 384, 12, 32.000000, ZIP, 382, 20, 19.100000, 
trial0039405, GDX, 249, 12, 20.750000, ZIP, 408, 20, 20.400000, 
trial0039406, GDX, 412, 12, 34.333333, ZIP, 451, 20, 22.550000, 
trial0039407, GDX, 216, 12, 18.000000, ZIP, 521, 20, 26.050000, 
trial0039408, GDX, 641, 12, 53.416667, ZIP, 422, 20, 21.100000, 
trial0039409, GDX, 351, 12, 29.250000, ZIP, 583, 20, 29.150000, 
trial0039410, GDX, 60, 12, 5.000000, ZIP, 690, 20, 34.500000, 
trial0039411, GDX, 93, 12, 7.750000, ZIP, 649, 20, 32.450000, 
trial0039412, GDX, 203, 12, 16.916667, ZIP, 647, 20, 32.350000, 
trial0039413, GDX, 250, 12, 20.833333, ZIP, 529, 20, 26.450000, 
trial0039414, GDX, 256, 12, 21.333333, ZIP, 526, 20, 26.300000, 
trial0039415, GDX, 218, 12, 18.166667, ZIP, 491, 20, 24.550000, 
trial0039416, GDX, 198, 12, 16.500000, ZIP, 538, 20, 26.900000, 
trial0039417, GDX, 228, 12, 19.000000, ZIP, 315, 20, 15.750000, 
trial0039418, GDX, 122, 12, 10.166667, ZIP, 789, 20, 39.450000, 
