trial0041401, AA, 256, 8, 32.000000, ZIP, 862, 24, 35.916667, 
trial0041402, AA, 41, 8, 5.125000, ZIP, 981, 24, 40.875000, 
trial0041403, AA, 558, 8, 69.750000, ZIP, 778, 24, 32.416667, 
trial0041404, AA, 264, 8, 33.000000, ZIP, 1173, 24, 48.875000, 
trial0041405, AA, 217, 8, 27.125000, ZIP, 774, 24, 32.250000, 
trial0041406, AA, 502, 8, 62.750000, ZIP, 959, 24, 39.958333, 
trial0041407, AA, 184, 8, 23.000000, ZIP, 859, 24, 35.791667, 
trial0041408, AA, 358, 8, 44.750000, ZIP, 1033, 24, 43.041667, 
trial0041409, AA, 209, 8, 26.125000, ZIP, 1243, 24, 51.791667, 
trial0041410, AA, 498, 8, 62.250000, ZIP, 647, 24, 26.958333, 
trial0041411, AA, 82, 8, 10.250000, ZIP, 951, 24, 39.625000, 
trial0041412, AA, 324, 8, 40.500000, ZIP, 997, 24, 41.541667, 
trial0041413, AA, 201, 8, 25.125000, ZIP, 1260, 24, 52.500000, 
trial0041414, AA, 207, 8, 25.875000, ZIP, 851, 24, 35.458333, 
trial0041415, AA, 344, 8, 43.000000, ZIP, 839, 24, 34.958333, 
trial0041416, AA, 539, 8, 67.375000, ZIP, 620, 24, 25.833333, 
trial0041417, AA, 198, 8, 24.750000, ZIP, 1063, 24, 44.291667, 
trial0041418, AA, 345, 8, 43.125000, ZIP, 857, 24, 35.708333, 
trial0041419, AA, 163, 8, 20.375000, ZIP, 1248, 24, 52.000000, 
trial0041420, AA, 393, 8, 49.125000, ZIP, 948, 24, 39.500000, 
trial0041421, AA, 458, 8, 57.250000, ZIP, 831, 24, 34.625000, 
trial0041422, AA, 469, 8, 58.625000, ZIP, 828, 24, 34.500000, 
trial0041423, AA, 377, 8, 47.125000, ZIP, 1043, 24, 43.458333, 
trial0041424, AA, 447, 8, 55.875000, ZIP, 804, 24, 33.500000, 
trial0041425, AA, 208, 8, 26.000000, ZIP, 819, 24, 34.125000, 
trial0041426, AA, 529, 8, 66.125000, ZIP, 765, 24, 31.875000, 
trial0041427, AA, 285, 8, 35.625000, ZIP, 856, 24, 35.666667, 
trial0041428, AA, 245, 8, 30.625000, ZIP, 1141, 24, 47.541667, 
trial0041429, AA, 542, 8, 67.750000, ZIP, 774, 24, 32.250000, 
trial0041430, AA, 487, 8, 60.875000, ZIP, 948, 24, 39.500000, 
trial0041431, AA, 284, 8, 35.500000, ZIP, 1113, 24, 46.375000, 
trial0041432, AA, 225, 8, 28.125000, ZIP, 904, 24, 37.666667, 
trial0041433, AA, 273, 8, 34.125000, ZIP, 778, 24, 32.416667, 
trial0041434, AA, 192, 8, 24.000000, ZIP, 830, 24, 34.583333, 
trial0041435, AA, 302, 8, 37.750000, ZIP, 717, 24, 29.875000, 
trial0041436, AA, 601, 8, 75.125000, ZIP, 710, 24, 29.583333, 
trial0041437, AA, 344, 8, 43.000000, ZIP, 911, 24, 37.958333, 
trial0041438, AA, 497, 8, 62.125000, ZIP, 660, 24, 27.500000, 
trial0041439, AA, 592, 8, 74.000000, ZIP, 809, 24, 33.708333, 
trial0041440, AA, 287, 8, 35.875000, ZIP, 1030, 24, 42.916667, 
trial0041441, AA, 278, 8, 34.750000, ZIP, 869, 24, 36.208333, 
trial0041442, AA, 390, 8, 48.750000, ZIP, 642, 24, 26.750000, 
trial0041443, AA, 301, 8, 37.625000, ZIP, 1126, 24, 46.916667, 
trial0041444, AA, 196, 8, 24.500000, ZIP, 923, 24, 38.458333, 
trial0041445, AA, 306, 8, 38.250000, ZIP, 821, 24, 34.208333, 
trial0041446, AA, 207, 8, 25.875000, ZIP, 769, 24, 32.041667, 
trial0041447, AA, 396, 8, 49.500000, ZIP, 891, 24, 37.125000, 
trial0041448, AA, 49, 8, 6.125000, ZIP, 1107, 24, 46.125000, 
trial0041449, AA, 270, 8, 33.750000, ZIP, 942, 24, 39.250000, 
trial0041450, AA, 518, 8, 64.750000, ZIP, 728, 24, 30.333333, 
trial0041451, AA, 234, 8, 29.250000, ZIP, 1062, 24, 44.250000, 
trial0041452, AA, 250, 8, 31.250000, ZIP, 822, 24, 34.250000, 
trial0041453, AA, 471, 8, 58.875000, ZIP, 986, 24, 41.083333, 
trial0041454, AA, 551, 8, 68.875000, ZIP, 654, 24, 27.250000, 
trial0041455, AA, 226, 8, 28.250000, ZIP, 900, 24, 37.500000, 
trial0041456, AA, 466, 8, 58.250000, ZIP, 927, 24, 38.625000, 
trial0041457, AA, 381, 8, 47.625000, ZIP, 784, 24, 32.666667, 
trial0041458, AA, 317, 8, 39.625000, ZIP, 667, 24, 27.791667, 
trial0041459, AA, 452, 8, 56.500000, ZIP, 1005, 24, 41.875000, 
trial0041460, AA, 217, 8, 27.125000, ZIP, 1177, 24, 49.041667, 
trial0041461, AA, 92, 8, 11.500000, ZIP, 543, 24, 22.625000, 
trial0041462, AA, 154, 8, 19.250000, ZIP, 292, 24, 12.166667, 
trial0041463, AA, 165, 8, 20.625000, ZIP, 360, 24, 15.000000, 
trial0041464, AA, 97, 8, 12.125000, ZIP, 317, 24, 13.208333, 
trial0041465, AA, 117, 8, 14.625000, ZIP, 728, 24, 30.333333, 
trial0041466, AA, 131, 8, 16.375000, ZIP, 432, 24, 18.000000, 
trial0041467, AA, 245, 8, 30.625000, ZIP, 229, 24, 9.541667, 
trial0041468, AA, 186, 8, 23.250000, ZIP, 484, 24, 20.166667, 
trial0041469, AA, 124, 8, 15.500000, ZIP, 622, 24, 25.916667, 
trial0041470, AA, 159, 8, 19.875000, ZIP, 589, 24, 24.541667, 
trial0041471, AA, 176, 8, 22.000000, ZIP, 517, 24, 21.541667, 
trial0041472, AA, 142, 8, 17.750000, ZIP, 537, 24, 22.375000, 
trial0041473, AA, 144, 8, 18.000000, ZIP, 453, 24, 18.875000, 
trial0041474, AA, 121, 8, 15.125000, ZIP, 252, 24, 10.500000, 
trial0041475, AA, 48, 8, 6.000000, ZIP, 416, 24, 17.333333, 
