trial0029401, AA, 171, 18, 9.500000, ZIP, 361, 14, 25.785714, 
trial0029402, AA, 354, 18, 19.666667, ZIP, 153, 14, 10.928571, 
trial0029403, AA, 310, 18, 17.222222, ZIP, 309, 14, 22.071429, 
trial0029404, AA, 247, 18, 13.722222, ZIP, 324, 14, 23.142857, 
trial0029405, AA, 324, 18, 18.000000, ZIP, 299, 14, 21.357143, 
trial0029406, AA, 341, 18, 18.944444, ZIP, 144, 14, 10.285714, 
trial0029407, AA, 409, 18, 22.722222, ZIP, 125, 14, 8.928571, 
trial0029408, AA, 292, 18, 16.222222, ZIP, 200, 14, 14.285714, 
trial0029409, AA, 288, 18, 16.000000, ZIP, 208, 14, 14.857143, 
trial0029410, AA, 438, 18, 24.333333, ZIP, 60, 14, 4.285714, 
trial0029411, AA, 308, 18, 17.111111, ZIP, 184, 14, 13.142857, 
trial0029412, AA, 364, 18, 20.222222, ZIP, 179, 14, 12.785714, 
trial0029413, AA, 313, 18, 17.388889, ZIP, 239, 14, 17.071429, 
trial0029414, AA, 364, 18, 20.222222, ZIP, 227, 14, 16.214286, 
trial0029415, AA, 336, 18, 18.666667, ZIP, 205, 14, 14.642857, 
trial0029416, AA, 371, 18, 20.611111, ZIP, 177, 14, 12.642857, 
trial0029417, AA, 247, 18, 13.722222, ZIP, 243, 14, 17.357143, 
trial0029418, AA, 370, 18, 20.555556, ZIP, 137, 14, 9.785714, 
trial0029419, AA, 345, 18, 19.166667, ZIP, 314, 14, 22.428571, 
trial0029420, AA, 292, 18, 16.222222, ZIP, 309, 14, 22.071429, 
trial0029421, AA, 264, 18, 14.666667, ZIP, 92, 14, 6.571429, 
trial0029422, AA, 234, 18, 13.000000, ZIP, 156, 14, 11.142857, 
trial0029423, AA, 251, 18, 13.944444, ZIP, 215, 14, 15.357143, 
trial0029424, AA, 393, 18, 21.833333, ZIP, 180, 14, 12.857143, 
trial0029425, AA, 345, 18, 19.166667, ZIP, 170, 14, 12.142857, 
trial0029426, AA, 297, 18, 16.500000, ZIP, 160, 14, 11.428571, 
trial0029427, AA, 310, 18, 17.222222, ZIP, 251, 14, 17.928571, 
trial0029428, AA, 480, 18, 26.666667, ZIP, 74, 14, 5.285714, 
trial0029429, AA, 310, 18, 17.222222, ZIP, 303, 14, 21.642857, 
trial0029430, AA, 383, 18, 21.277778, ZIP, 162, 14, 11.571429, 
trial0029431, AA, 246, 18, 13.666667, ZIP, 501, 14, 35.785714, 
trial0029432, AA, 429, 18, 23.833333, ZIP, 315, 14, 22.500000, 
trial0029433, AA, 615, 18, 34.166667, ZIP, 178, 14, 12.714286, 
trial0029434, AA, 386, 18, 21.444444, ZIP, 412, 14, 29.428571, 
trial0029435, AA, 412, 18, 22.888889, ZIP, 469, 14, 33.500000, 
trial0029436, AA, 412, 18, 22.888889, ZIP, 422, 14, 30.142857, 
trial0029437, AA, 493, 18, 27.388889, ZIP, 323, 14, 23.071429, 
trial0029438, AA, 374, 18, 20.777778, ZIP, 348, 14, 24.857143, 
trial0029439, AA, 529, 18, 29.388889, ZIP, 140, 14, 10.000000, 
trial0029440, AA, 572, 18, 31.777778, ZIP, 232, 14, 16.571429, 
trial0029441, AA, 373, 18, 20.722222, ZIP, 403, 14, 28.785714, 
trial0029442, AA, 564, 18, 31.333333, ZIP, 242, 14, 17.285714, 
trial0029443, AA, 335, 18, 18.611111, ZIP, 442, 14, 31.571429, 
trial0029444, AA, 394, 18, 21.888889, ZIP, 363, 14, 25.928571, 
trial0029445, AA, 512, 18, 28.444444, ZIP, 302, 14, 21.571429, 
trial0029446, AA, 633, 18, 35.166667, ZIP, 136, 14, 9.714286, 
trial0029447, AA, 502, 18, 27.888889, ZIP, 265, 14, 18.928571, 
trial0029448, AA, 500, 18, 27.777778, ZIP, 274, 14, 19.571429, 
trial0029449, AA, 286, 18, 15.888889, ZIP, 481, 14, 34.357143, 
trial0029450, AA, 394, 18, 21.888889, ZIP, 287, 14, 20.500000, 
trial0029451, AA, 546, 18, 30.333333, ZIP, 244, 14, 17.428571, 
trial0029452, AA, 512, 18, 28.444444, ZIP, 299, 14, 21.357143, 
trial0029453, AA, 419, 18, 23.277778, ZIP, 300, 14, 21.428571, 
trial0029454, AA, 477, 18, 26.500000, ZIP, 210, 14, 15.000000, 
trial0029455, AA, 375, 18, 20.833333, ZIP, 362, 14, 25.857143, 
trial0029456, AA, 430, 18, 23.888889, ZIP, 400, 14, 28.571429, 
trial0029457, AA, 579, 18, 32.166667, ZIP, 166, 14, 11.857143, 
trial0029458, AA, 336, 18, 18.666667, ZIP, 447, 14, 31.928571, 
trial0029459, AA, 440, 18, 24.444444, ZIP, 229, 14, 16.357143, 
trial0029460, AA, 440, 18, 24.444444, ZIP, 285, 14, 20.357143, 
trial0029461, AA, 1228, 18, 68.222222, ZIP, 695, 14, 49.642857, 
trial0029462, AA, 985, 18, 54.722222, ZIP, 842, 14, 60.142857, 
trial0029463, AA, 1171, 18, 65.055556, ZIP, 732, 14, 52.285714, 
trial0029464, AA, 1012, 18, 56.222222, ZIP, 871, 14, 62.214286, 
trial0029465, AA, 1255, 18, 69.722222, ZIP, 570, 14, 40.714286, 
trial0029466, AA, 1235, 18, 68.611111, ZIP, 620, 14, 44.285714, 
trial0029467, AA, 1147, 18, 63.722222, ZIP, 670, 14, 47.857143, 
trial0029468, AA, 1189, 18, 66.055556, ZIP, 664, 14, 47.428571, 
trial0029469, AA, 952, 18, 52.888889, ZIP, 961, 14, 68.642857, 
trial0029470, AA, 908, 18, 50.444444, ZIP, 925, 14, 66.071429, 
trial0029471, AA, 1193, 18, 66.277778, ZIP, 469, 14, 33.500000, 
trial0029472, AA, 1201, 18, 66.722222, ZIP, 712, 14, 50.857143, 
