trial0042001, AA, 220, 4, 55.000000, GDX, 462, 4, 115.500000, ZIP, 1111, 24, 46.291667, 
trial0042002, AA, 166, 4, 41.500000, GDX, 352, 4, 88.000000, ZIP, 1013, 24, 42.208333, 
trial0042003, AA, 158, 4, 39.500000, GDX, 130, 4, 32.500000, ZIP, 1176, 24, 49.000000, 
trial0042004, AA, 365, 4, 91.250000, GDX, 0, 4, 0.000000, ZIP, 1289, 24, 53.708333, 
trial0042005, AA, 312, 4, 78.000000, GDX, 406, 4, 101.500000, ZIP, 1083, 24, 45.125000, 
trial0042006, AA, 273, 4, 68.250000, GDX, 88, 4, 22.000000, ZIP, 1279, 24, 53.291667, 
trial0042007, AA, 503, 4, 125.750000, GDX, 41, 4, 10.250000, ZIP, 1410, 24, 58.750000, 
trial0042008, AA, 275, 4, 68.750000, GDX, 72, 4, 18.000000, ZIP, 1217, 24, 50.708333, 
trial0042009, AA, 137, 4, 34.250000, GDX, 98, 4, 24.500000, ZIP, 1279, 24, 53.291667, 
trial0042010, AA, 70, 4, 17.500000, GDX, 189, 4, 47.250000, ZIP, 1193, 24, 49.708333, 
trial0042011, AA, 97, 4, 24.250000, GDX, 369, 4, 92.250000, ZIP, 1135, 24, 47.291667, 
trial0042012, AA, 25, 4, 6.250000, GDX, 298, 4, 74.500000, ZIP, 1146, 24, 47.750000, 
trial0042013, AA, 278, 4, 69.500000, GDX, 312, 4, 78.000000, ZIP, 1284, 24, 53.500000, 
trial0042014, AA, 289, 4, 72.250000, GDX, 74, 4, 18.500000, ZIP, 1215, 24, 50.625000, 
trial0042015, AA, 573, 4, 143.250000, GDX, 265, 4, 66.250000, ZIP, 785, 24, 32.708333, 
trial0042016, AA, 78, 4, 19.500000, GDX, 114, 4, 28.500000, ZIP, 1612, 24, 67.166667, 
trial0042017, AA, 76, 4, 19.000000, GDX, 218, 4, 54.500000, ZIP, 1211, 24, 50.458333, 
trial0042018, AA, 55, 4, 13.750000, GDX, 48, 4, 12.000000, ZIP, 1357, 24, 56.541667, 
trial0042019, AA, 204, 4, 51.000000, GDX, 370, 4, 92.500000, ZIP, 883, 24, 36.791667, 
trial0042020, AA, 180, 4, 45.000000, GDX, 256, 4, 64.000000, ZIP, 1252, 24, 52.166667, 
trial0042021, AA, 541, 4, 135.250000, GDX, 138, 4, 34.500000, ZIP, 1151, 24, 47.958333, 
trial0042022, AA, 137, 4, 34.250000, GDX, 0, 4, 0.000000, ZIP, 1165, 24, 48.541667, 
trial0042023, AA, 240, 4, 60.000000, GDX, 132, 4, 33.000000, ZIP, 1095, 24, 45.625000, 
trial0042024, AA, 566, 4, 141.500000, GDX, 197, 4, 49.250000, ZIP, 915, 24, 38.125000, 
trial0042025, AA, 151, 4, 37.750000, GDX, 164, 4, 41.000000, ZIP, 1011, 24, 42.125000, 
trial0042026, AA, 315, 4, 78.750000, GDX, 167, 4, 41.750000, ZIP, 1003, 24, 41.791667, 
trial0042027, AA, 54, 4, 13.500000, GDX, 267, 4, 66.750000, ZIP, 1389, 24, 57.875000, 
trial0042028, AA, 159, 4, 39.750000, GDX, 368, 4, 92.000000, ZIP, 1226, 24, 51.083333, 
trial0042029, AA, 305, 4, 76.250000, GDX, 22, 4, 5.500000, ZIP, 1098, 24, 45.750000, 
trial0042030, AA, 406, 4, 101.500000, GDX, 350, 4, 87.500000, ZIP, 1247, 24, 51.958333, 
