trial0042601, GDX, 148, 8, 18.500000, ZIP, 419, 24, 17.458333, 
trial0042602, GDX, 71, 8, 8.875000, ZIP, 642, 24, 26.750000, 
trial0042603, GDX, 93, 8, 11.625000, ZIP, 358, 24, 14.916667, 
trial0042604, GDX, 79, 8, 9.875000, ZIP, 382, 24, 15.916667, 
trial0042605, GDX, 206, 8, 25.750000, ZIP, 283, 24, 11.791667, 
trial0042606, GDX, 229, 8, 28.625000, ZIP, 326, 24, 13.583333, 
trial0042607, GDX, 344, 8, 43.000000, ZIP, 302, 24, 12.583333, 
trial0042608, GDX, 113, 8, 14.125000, ZIP, 869, 24, 36.208333, 
trial0042609, GDX, 194, 8, 24.250000, ZIP, 563, 24, 23.458333, 
trial0042610, GDX, 81, 8, 10.125000, ZIP, 492, 24, 20.500000, 
trial0042611, GDX, 86, 8, 10.750000, ZIP, 503, 24, 20.958333, 
trial0042612, GDX, 148, 8, 18.500000, ZIP, 551, 24, 22.958333, 
trial0042613, GDX, 58, 8, 7.250000, ZIP, 519, 24, 21.625000, 
trial0042614, GDX, 90, 8, 11.250000, ZIP, 282, 24, 11.750000, 
trial0042615, GDX, 260, 8, 32.500000, ZIP, 327, 24, 13.625000, 
trial0042616, GDX, 70, 8, 8.750000, ZIP, 201, 24, 8.375000, 
trial0042617, GDX, 56, 8, 7.000000, ZIP, 534, 24, 22.250000, 
trial0042618, GDX, 150, 8, 18.750000, ZIP, 249, 24, 10.375000, 
trial0042619, GDX, 194, 8, 24.250000, ZIP, 410, 24, 17.083333, 
trial0042620, GDX, 123, 8, 15.375000, ZIP, 830, 24, 34.583333, 
trial0042621, GDX, 152, 8, 19.000000, ZIP, 191, 24, 7.958333, 
trial0042622, GDX, 160, 8, 20.000000, ZIP, 316, 24, 13.166667, 
trial0042623, GDX, 63, 8, 7.875000, ZIP, 993, 24, 41.375000, 
trial0042624, GDX, 37, 8, 4.625000, ZIP, 300, 24, 12.500000, 
