AA- Wins: 0 Total: 0, GDX- Wins: 336 Total: 83308, ZIC- Wins: 0 Total: 0, ZIP- Wins: 164, Total: 68260
AA- Wins: 0 Total: 0, GDX- Wins: 362 Total: 83007, ZIC- Wins: 0 Total: 0, ZIP- Wins: 138, Total: 66948
AA- Wins: 0 Total: 0, GDX- Wins: 386 Total: 115989, ZIC- Wins: 0 Total: 0, ZIP- Wins: 114, Total: 86608
AA- Wins: 0 Total: 0, GDX- Wins: 427 Total: 87859, ZIC- Wins: 0 Total: 0, ZIP- Wins: 73, Total: 56556
AA- Wins: 0 Total: 0, GDX- Wins: 390 Total: 83583, ZIC- Wins: 0 Total: 0, ZIP- Wins: 110, Total: 56867
AA- Wins: 0 Total: 0, GDX- Wins: 411 Total: 83744, ZIC- Wins: 0 Total: 0, ZIP- Wins: 89, Total: 47837
AA- Wins: 0 Total: 0, GDX- Wins: 416 Total: 71874, ZIC- Wins: 0 Total: 0, ZIP- Wins: 84, Total: 43972
AA- Wins: 0 Total: 0, GDX- Wins: 446 Total: 129718, ZIC- Wins: 0 Total: 0, ZIP- Wins: 54, Total: 59401
AA- Wins: 0 Total: 0, GDX- Wins: 426 Total: 101065, ZIC- Wins: 0 Total: 0, ZIP- Wins: 74, Total: 49424
AA- Wins: 0 Total: 0, GDX- Wins: 397 Total: 88051, ZIC- Wins: 0 Total: 0, ZIP- Wins: 103, Total: 37182
AA- Wins: 0 Total: 0, GDX- Wins: 372 Total: 113241, ZIC- Wins: 0 Total: 0, ZIP- Wins: 128, Total: 40530
AA- Wins: 0 Total: 0, GDX- Wins: 307 Total: 86801, ZIC- Wins: 0 Total: 0, ZIP- Wins: 193, Total: 26401
AA- Wins: 285 Total: 86376, GDX- Wins: 0 Total: 0, ZIC- Wins: 215 Total: 61256, ZIP- Wins: 0, Total: 0
AA- Wins: 324 Total: 146543, GDX- Wins: 0 Total: 0, ZIC- Wins: 176 Total: 121102, ZIP- Wins: 0, Total: 0
AA- Wins: 282 Total: 165843, GDX- Wins: 0 Total: 0, ZIC- Wins: 218 Total: 151802, ZIP- Wins: 0, Total: 0
AA- Wins: 348 Total: 158455, GDX- Wins: 0 Total: 0, ZIC- Wins: 152 Total: 129722, ZIP- Wins: 0, Total: 0
AA- Wins: 383 Total: 93247, GDX- Wins: 0 Total: 0, ZIC- Wins: 117 Total: 67590, ZIP- Wins: 0, Total: 0
AA- Wins: 375 Total: 197357, GDX- Wins: 0 Total: 0, ZIC- Wins: 125 Total: 161861, ZIP- Wins: 0, Total: 0
AA- Wins: 380 Total: 132970, GDX- Wins: 0 Total: 0, ZIC- Wins: 120 Total: 101571, ZIP- Wins: 0, Total: 0
AA- Wins: 375 Total: 116978, GDX- Wins: 0 Total: 0, ZIC- Wins: 125 Total: 85171, ZIP- Wins: 0, Total: 0
AA- Wins: 391 Total: 168716, GDX- Wins: 0 Total: 0, ZIC- Wins: 109 Total: 135571, ZIP- Wins: 0, Total: 0
AA- Wins: 418 Total: 157139, GDX- Wins: 0 Total: 0, ZIC- Wins: 82 Total: 116360, ZIP- Wins: 0, Total: 0
AA- Wins: 370 Total: 148170, GDX- Wins: 0 Total: 0, ZIC- Wins: 130 Total: 116706, ZIP- Wins: 0, Total: 0
AA- Wins: 356 Total: 183322, GDX- Wins: 0 Total: 0, ZIC- Wins: 144 Total: 150022, ZIP- Wins: 0, Total: 0
AA- Wins: 382 Total: 132354, GDX- Wins: 0 Total: 0, ZIC- Wins: 118 Total: 101834, ZIP- Wins: 0, Total: 0
AA- Wins: 409 Total: 88774, GDX- Wins: 0 Total: 0, ZIC- Wins: 91 Total: 62716, ZIP- Wins: 0, Total: 0
AA- Wins: 403 Total: 178141, GDX- Wins: 0 Total: 0, ZIC- Wins: 97 Total: 135904, ZIP- Wins: 0, Total: 0
AA- Wins: 353 Total: 91763, GDX- Wins: 0 Total: 0, ZIC- Wins: 147 Total: 67444, ZIP- Wins: 0, Total: 0
AA- Wins: 357 Total: 113150, GDX- Wins: 0 Total: 0, ZIC- Wins: 143 Total: 81212, ZIP- Wins: 0, Total: 0
AA- Wins: 302 Total: 98174, GDX- Wins: 0 Total: 0, ZIC- Wins: 198 Total: 66328, ZIP- Wins: 0, Total: 0
AA- Wins: 284 Total: 211782, GDX- Wins: 0 Total: 0, ZIC- Wins: 216 Total: 155173, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 217 Total: 85879, ZIC- Wins: 283 Total: 128221, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 177 Total: 136096, ZIC- Wins: 323 Total: 183056, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 185 Total: 97084, ZIC- Wins: 315 Total: 120102, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 189 Total: 91679, ZIC- Wins: 311 Total: 109867, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 173 Total: 86690, ZIC- Wins: 327 Total: 111264, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 176 Total: 65631, ZIC- Wins: 324 Total: 77120, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 202 Total: 87152, ZIC- Wins: 298 Total: 95502, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 241 Total: 60061, ZIC- Wins: 259 Total: 59836, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 249 Total: 163802, ZIC- Wins: 251 Total: 162973, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 315 Total: 124705, ZIC- Wins: 185 Total: 111321, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 324 Total: 107120, ZIC- Wins: 176 Total: 93817, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 389 Total: 97517, ZIC- Wins: 111 Total: 74883, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 407 Total: 171581, ZIC- Wins: 93 Total: 127882, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 410 Total: 127410, ZIC- Wins: 90 Total: 89382, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 401 Total: 176318, ZIC- Wins: 99 Total: 123601, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 415 Total: 160784, ZIC- Wins: 85 Total: 111948, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 395 Total: 155152, ZIC- Wins: 105 Total: 98001, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 291 Total: 130257, ZIC- Wins: 209 Total: 100300, ZIP- Wins: 0, Total: 0
AA- Wins: 0 Total: 0, GDX- Wins: 248 Total: 68932, ZIC- Wins: 252 Total: 44243, ZIP- Wins: 0, Total: 0
AA- Wins: 294 Total: 135935, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 206, Total: 117259
AA- Wins: 226 Total: 128816, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 274, Total: 113822
AA- Wins: 253 Total: 122029, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 247, Total: 108314
AA- Wins: 342 Total: 122418, GDX- Wins: 0 Total: 0, ZIC- Wins: 0 Total: 0, ZIP- Wins: 158, Total: 98581
