trial0020101, AA, 638, 8, 79.750000, GDX, 365, 4, 91.250000, ZIC, 65, 2, 32.500000, ZIP, 1038, 18, 57.666667, 
trial0020102, AA, 117, 8, 14.625000, GDX, 329, 4, 82.250000, ZIC, 240, 2, 120.000000, ZIP, 1437, 18, 79.833333, 
trial0020103, AA, 393, 8, 49.125000, GDX, 109, 4, 27.250000, ZIC, 175, 2, 87.500000, ZIP, 898, 18, 49.888889, 
trial0020104, AA, 445, 8, 55.625000, GDX, 55, 4, 13.750000, ZIC, 30, 2, 15.000000, ZIP, 1247, 18, 69.277778, 
trial0020105, AA, 614, 8, 76.750000, GDX, 54, 4, 13.500000, ZIC, 21, 2, 10.500000, ZIP, 999, 18, 55.500000, 
trial0020106, AA, 36, 8, 4.500000, GDX, 483, 4, 120.750000, ZIC, 52, 2, 26.000000, ZIP, 1271, 18, 70.611111, 
trial0020107, AA, 695, 8, 86.875000, GDX, 592, 4, 148.000000, ZIC, 32, 2, 16.000000, ZIP, 760, 18, 42.222222, 
trial0020108, AA, 644, 8, 80.500000, GDX, 224, 4, 56.000000, ZIC, 6, 2, 3.000000, ZIP, 836, 18, 46.444444, 
trial0020109, AA, 495, 8, 61.875000, GDX, 175, 4, 43.750000, ZIC, 236, 2, 118.000000, ZIP, 684, 18, 38.000000, 
trial0020110, AA, 682, 8, 85.250000, GDX, 235, 4, 58.750000, ZIC, 0, 2, 0.000000, ZIP, 590, 18, 32.777778, 
trial0020111, AA, 243, 8, 30.375000, GDX, 170, 4, 42.500000, ZIC, 103, 2, 51.500000, ZIP, 1214, 18, 67.444444, 
trial0020112, AA, 126, 8, 15.750000, GDX, 153, 4, 38.250000, ZIC, 202, 2, 101.000000, ZIP, 986, 18, 54.777778, 
trial0020113, AA, 616, 8, 77.000000, GDX, 3, 4, 0.750000, ZIC, 175, 2, 87.500000, ZIP, 886, 18, 49.222222, 
trial0020114, AA, 628, 8, 78.500000, GDX, 67, 4, 16.750000, ZIC, 0, 2, 0.000000, ZIP, 1073, 18, 59.611111, 
trial0020115, AA, 455, 8, 56.875000, GDX, 89, 4, 22.250000, ZIC, 272, 2, 136.000000, ZIP, 1150, 18, 63.888889, 
trial0020116, AA, 502, 8, 62.750000, GDX, 285, 4, 71.250000, ZIC, 81, 2, 40.500000, ZIP, 847, 18, 47.055556, 
trial0020117, AA, 468, 8, 58.500000, GDX, 94, 4, 23.500000, ZIC, 46, 2, 23.000000, ZIP, 796, 18, 44.222222, 
trial0020118, AA, 464, 8, 58.000000, GDX, 404, 4, 101.000000, ZIC, 64, 2, 32.000000, ZIP, 1066, 18, 59.222222, 
trial0020119, AA, 480, 8, 60.000000, GDX, 320, 4, 80.000000, ZIC, 30, 2, 15.000000, ZIP, 1095, 18, 60.833333, 
trial0020120, AA, 539, 8, 67.375000, GDX, 188, 4, 47.000000, ZIC, 44, 2, 22.000000, ZIP, 1096, 18, 60.888889, 
trial0020121, AA, 398, 8, 49.750000, GDX, 156, 4, 39.000000, ZIC, 233, 2, 116.500000, ZIP, 1052, 18, 58.444444, 
trial0020122, AA, 411, 8, 51.375000, GDX, 387, 4, 96.750000, ZIC, 128, 2, 64.000000, ZIP, 809, 18, 44.944444, 
trial0020123, AA, 304, 8, 38.000000, GDX, 137, 4, 34.250000, ZIC, 186, 2, 93.000000, ZIP, 1169, 18, 64.944444, 
trial0020124, AA, 570, 8, 71.250000, GDX, 264, 4, 66.000000, ZIC, 0, 2, 0.000000, ZIP, 647, 18, 35.944444, 
trial0020125, AA, 537, 8, 67.125000, GDX, 171, 4, 42.750000, ZIC, 7, 2, 3.500000, ZIP, 953, 18, 52.944444, 
trial0020126, AA, 478, 8, 59.750000, GDX, 142, 4, 35.500000, ZIC, 0, 2, 0.000000, ZIP, 852, 18, 47.333333, 
trial0020127, AA, 883, 8, 110.375000, GDX, 0, 4, 0.000000, ZIC, 191, 2, 95.500000, ZIP, 708, 18, 39.333333, 
trial0020128, AA, 686, 8, 85.750000, GDX, 0, 4, 0.000000, ZIC, 254, 2, 127.000000, ZIP, 916, 18, 50.888889, 
trial0020129, AA, 558, 8, 69.750000, GDX, 32, 4, 8.000000, ZIC, 20, 2, 10.000000, ZIP, 1241, 18, 68.944444, 
trial0020130, AA, 277, 8, 34.625000, GDX, 95, 4, 23.750000, ZIC, 73, 2, 36.500000, ZIP, 1342, 18, 74.555556, 
trial0020131, AA, 875, 8, 109.375000, GDX, 54, 4, 13.500000, ZIC, 0, 2, 0.000000, ZIP, 1578, 18, 87.666667, 
trial0020132, AA, 672, 8, 84.000000, GDX, 530, 4, 132.500000, ZIC, 108, 2, 54.000000, ZIP, 1624, 18, 90.222222, 
trial0020133, AA, 529, 8, 66.125000, GDX, 174, 4, 43.500000, ZIC, 0, 2, 0.000000, ZIP, 1977, 18, 109.833333, 
trial0020134, AA, 395, 8, 49.375000, GDX, 379, 4, 94.750000, ZIC, 0, 2, 0.000000, ZIP, 2038, 18, 113.222222, 
trial0020135, AA, 1029, 8, 128.625000, GDX, 16, 4, 4.000000, ZIC, 111, 2, 55.500000, ZIP, 1111, 18, 61.722222, 
trial0020136, AA, 873, 8, 109.125000, GDX, 0, 4, 0.000000, ZIC, 393, 2, 196.500000, ZIP, 1470, 18, 81.666667, 
trial0020137, AA, 1017, 8, 127.125000, GDX, 125, 4, 31.250000, ZIC, 0, 2, 0.000000, ZIP, 1628, 18, 90.444444, 
trial0020138, AA, 470, 8, 58.750000, GDX, 671, 4, 167.750000, ZIC, 93, 2, 46.500000, ZIP, 1605, 18, 89.166667, 
trial0020139, AA, 1329, 8, 166.125000, GDX, 251, 4, 62.750000, ZIC, 0, 2, 0.000000, ZIP, 1317, 18, 73.166667, 
trial0020140, AA, 112, 8, 14.000000, GDX, 86, 4, 21.500000, ZIC, 0, 2, 0.000000, ZIP, 2258, 18, 125.444444, 
trial0020141, AA, 885, 8, 110.625000, GDX, 0, 4, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 1899, 18, 105.500000, 
trial0020142, AA, 836, 8, 104.500000, GDX, 509, 4, 127.250000, ZIC, 0, 2, 0.000000, ZIP, 1135, 18, 63.055556, 
trial0020143, AA, 480, 8, 60.000000, GDX, 0, 4, 0.000000, ZIC, 311, 2, 155.500000, ZIP, 1871, 18, 103.944444, 
trial0020144, AA, 787, 8, 98.375000, GDX, 438, 4, 109.500000, ZIC, 0, 2, 0.000000, ZIP, 1572, 18, 87.333333, 
