trial0017101, AA, 1318, 14, 94.142857, ZIC, 403, 2, 201.500000, ZIP, 2870, 16, 179.375000, 
trial0017102, AA, 2141, 14, 152.928571, ZIC, 0, 2, 0.000000, ZIP, 2534, 16, 158.375000, 
trial0017103, AA, 2600, 14, 185.714286, ZIC, 495, 2, 247.500000, ZIP, 1658, 16, 103.625000, 
trial0017104, AA, 2023, 14, 144.500000, ZIC, 28, 2, 14.000000, ZIP, 3200, 16, 200.000000, 
trial0017105, AA, 2656, 14, 189.714286, ZIC, 31, 2, 15.500000, ZIP, 2409, 16, 150.562500, 
trial0017106, AA, 1759, 14, 125.642857, ZIC, 0, 2, 0.000000, ZIP, 2965, 16, 185.312500, 
trial0017107, AA, 2525, 14, 180.357143, ZIC, 0, 2, 0.000000, ZIP, 2589, 16, 161.812500, 
trial0017108, AA, 2952, 14, 210.857143, ZIC, 750, 2, 375.000000, ZIP, 1090, 16, 68.125000, 
trial0017109, AA, 2136, 14, 152.571429, ZIC, 412, 2, 206.000000, ZIP, 2166, 16, 135.375000, 
trial0017110, AA, 1762, 14, 125.857143, ZIC, 27, 2, 13.500000, ZIP, 2606, 16, 162.875000, 
trial0017111, AA, 2699, 14, 192.785714, ZIC, 0, 2, 0.000000, ZIP, 2230, 16, 139.375000, 
trial0017112, AA, 1894, 14, 135.285714, ZIC, 539, 2, 269.500000, ZIP, 2407, 16, 150.437500, 
trial0017113, AA, 2078, 14, 148.428571, ZIC, 596, 2, 298.000000, ZIP, 1745, 16, 109.062500, 
trial0017114, AA, 1675, 14, 119.642857, ZIC, 0, 2, 0.000000, ZIP, 3385, 16, 211.562500, 
trial0017115, AA, 1564, 14, 111.714286, ZIC, 390, 2, 195.000000, ZIP, 2592, 16, 162.000000, 
trial0017116, AA, 1311, 14, 93.642857, ZIC, 276, 2, 138.000000, ZIP, 2586, 16, 161.625000, 
trial0017117, AA, 1639, 14, 117.071429, ZIC, 567, 2, 283.500000, ZIP, 2735, 16, 170.937500, 
trial0017118, AA, 2304, 14, 164.571429, ZIC, 0, 2, 0.000000, ZIP, 2446, 16, 152.875000, 
trial0017119, AA, 2782, 14, 198.714286, ZIC, 259, 2, 129.500000, ZIP, 1679, 16, 104.937500, 
trial0017120, AA, 2311, 14, 165.071429, ZIC, 230, 2, 115.000000, ZIP, 1984, 16, 124.000000, 
trial0017121, AA, 1609, 14, 114.928571, ZIC, 523, 2, 261.500000, ZIP, 2324, 16, 145.250000, 
trial0017122, AA, 1466, 14, 104.714286, ZIC, 0, 2, 0.000000, ZIP, 3423, 16, 213.937500, 
trial0017123, AA, 3217, 14, 229.785714, ZIC, 255, 2, 127.500000, ZIP, 1622, 16, 101.375000, 
trial0017124, AA, 893, 14, 63.785714, ZIC, 607, 2, 303.500000, ZIP, 3439, 16, 214.937500, 
trial0017125, AA, 1716, 14, 122.571429, ZIC, 0, 2, 0.000000, ZIP, 3256, 16, 203.500000, 
trial0017126, AA, 2918, 14, 208.428571, ZIC, 116, 2, 58.000000, ZIP, 1659, 16, 103.687500, 
trial0017127, AA, 3756, 14, 268.285714, ZIC, 0, 2, 0.000000, ZIP, 1107, 16, 69.187500, 
trial0017128, AA, 1868, 14, 133.428571, ZIC, 422, 2, 211.000000, ZIP, 2419, 16, 151.187500, 
trial0017129, AA, 538, 14, 38.428571, ZIC, 534, 2, 267.000000, ZIP, 3623, 16, 226.437500, 
trial0017130, AA, 1961, 14, 140.071429, ZIC, 0, 2, 0.000000, ZIP, 2770, 16, 173.125000, 
trial0017131, AA, 248, 14, 17.714286, ZIC, 15, 2, 7.500000, ZIP, 401, 16, 25.062500, 
trial0017132, AA, 174, 14, 12.428571, ZIC, 5, 2, 2.500000, ZIP, 457, 16, 28.562500, 
trial0017133, AA, 190, 14, 13.571429, ZIC, 14, 2, 7.000000, ZIP, 383, 16, 23.937500, 
trial0017134, AA, 154, 14, 11.000000, ZIC, 21, 2, 10.500000, ZIP, 403, 16, 25.187500, 
trial0017135, AA, 200, 14, 14.285714, ZIC, 8, 2, 4.000000, ZIP, 434, 16, 27.125000, 
trial0017136, AA, 239, 14, 17.071429, ZIC, 0, 2, 0.000000, ZIP, 408, 16, 25.500000, 
trial0017137, AA, 346, 14, 24.714286, ZIC, 28, 2, 14.000000, ZIP, 290, 16, 18.125000, 
trial0017138, AA, 265, 14, 18.928571, ZIC, 3, 2, 1.500000, ZIP, 317, 16, 19.812500, 
trial0017139, AA, 197, 14, 14.071429, ZIC, 0, 2, 0.000000, ZIP, 146, 16, 9.125000, 
trial0017140, AA, 220, 14, 15.714286, ZIC, 0, 2, 0.000000, ZIP, 592, 16, 37.000000, 
trial0017141, AA, 233, 14, 16.642857, ZIC, 23, 2, 11.500000, ZIP, 482, 16, 30.125000, 
trial0017142, AA, 170, 14, 12.142857, ZIC, 10, 2, 5.000000, ZIP, 416, 16, 26.000000, 
trial0017143, AA, 191, 14, 13.642857, ZIC, 10, 2, 5.000000, ZIP, 273, 16, 17.062500, 
trial0017144, AA, 176, 14, 12.571429, ZIC, 15, 2, 7.500000, ZIP, 280, 16, 17.500000, 
trial0017145, AA, 386, 14, 27.571429, ZIC, 2, 2, 1.000000, ZIP, 423, 16, 26.437500, 
trial0017146, AA, 113, 14, 8.071429, ZIC, 8, 2, 4.000000, ZIP, 469, 16, 29.312500, 
trial0017147, AA, 276, 14, 19.714286, ZIC, 13, 2, 6.500000, ZIP, 228, 16, 14.250000, 
trial0017148, AA, 171, 14, 12.214286, ZIC, 17, 2, 8.500000, ZIP, 392, 16, 24.500000, 
trial0017149, AA, 185, 14, 13.214286, ZIC, 0, 2, 0.000000, ZIP, 689, 16, 43.062500, 
trial0017150, AA, 268, 14, 19.142857, ZIC, 16, 2, 8.000000, ZIP, 410, 16, 25.625000, 
trial0017151, AA, 229, 14, 16.357143, ZIC, 9, 2, 4.500000, ZIP, 414, 16, 25.875000, 
trial0017152, AA, 426, 14, 30.428571, ZIC, 0, 2, 0.000000, ZIP, 261, 16, 16.312500, 
trial0017153, AA, 182, 14, 13.000000, ZIC, 27, 2, 13.500000, ZIP, 264, 16, 16.500000, 
trial0017154, AA, 227, 14, 16.214286, ZIC, 8, 2, 4.000000, ZIP, 684, 16, 42.750000, 
