trial0028801, AA, 922, 22, 41.909091, GDX, 307, 6, 51.166667, ZIC, 21, 4, 5.250000, 
trial0028802, AA, 1570, 22, 71.363636, GDX, 442, 6, 73.666667, ZIC, 102, 4, 25.500000, 
trial0028803, AA, 1780, 22, 80.909091, GDX, 343, 6, 57.166667, ZIC, 39, 4, 9.750000, 
trial0028804, AA, 1217, 22, 55.318182, GDX, 268, 6, 44.666667, ZIC, 134, 4, 33.500000, 
trial0028805, AA, 1401, 22, 63.681818, GDX, 46, 6, 7.666667, ZIC, 236, 4, 59.000000, 
trial0028806, AA, 1359, 22, 61.772727, GDX, 519, 6, 86.500000, ZIC, 370, 4, 92.500000, 
trial0028807, AA, 1625, 22, 73.863636, GDX, 304, 6, 50.666667, ZIC, 29, 4, 7.250000, 
trial0028808, AA, 1199, 22, 54.500000, GDX, 362, 6, 60.333333, ZIC, 147, 4, 36.750000, 
trial0028809, AA, 1557, 22, 70.772727, GDX, 299, 6, 49.833333, ZIC, 115, 4, 28.750000, 
trial0028810, AA, 1124, 22, 51.090909, GDX, 297, 6, 49.500000, ZIC, 212, 4, 53.000000, 
trial0028811, AA, 1614, 22, 73.363636, GDX, 271, 6, 45.166667, ZIC, 0, 4, 0.000000, 
trial0028812, AA, 1594, 22, 72.454545, GDX, 127, 6, 21.166667, ZIC, 52, 4, 13.000000, 
trial0028813, AA, 1374, 22, 62.454545, GDX, 390, 6, 65.000000, ZIC, 435, 4, 108.750000, 
trial0028814, AA, 1216, 22, 55.272727, GDX, 312, 6, 52.000000, ZIC, 104, 4, 26.000000, 
trial0028815, AA, 1588, 22, 72.181818, GDX, 305, 6, 50.833333, ZIC, 6, 4, 1.500000, 
trial0028816, AA, 1227, 22, 55.772727, GDX, 242, 6, 40.333333, ZIC, 27, 4, 6.750000, 
trial0028817, AA, 1607, 22, 73.045455, GDX, 314, 6, 52.333333, ZIC, 241, 4, 60.250000, 
trial0028818, AA, 918, 22, 41.727273, GDX, 344, 6, 57.333333, ZIC, 273, 4, 68.250000, 
trial0028819, AA, 1635, 22, 74.318182, GDX, 205, 6, 34.166667, ZIC, 51, 4, 12.750000, 
trial0028820, AA, 1489, 22, 67.681818, GDX, 331, 6, 55.166667, ZIC, 197, 4, 49.250000, 
trial0028821, AA, 1094, 22, 49.727273, GDX, 152, 6, 25.333333, ZIC, 366, 4, 91.500000, 
trial0028822, AA, 1434, 22, 65.181818, GDX, 354, 6, 59.000000, ZIC, 139, 4, 34.750000, 
trial0028823, AA, 1505, 22, 68.409091, GDX, 115, 6, 19.166667, ZIC, 158, 4, 39.500000, 
trial0028824, AA, 1297, 22, 58.954545, GDX, 81, 6, 13.500000, ZIC, 173, 4, 43.250000, 
trial0028825, AA, 1556, 22, 70.727273, GDX, 418, 6, 69.666667, ZIC, 215, 4, 53.750000, 
trial0028826, AA, 1659, 22, 75.409091, GDX, 248, 6, 41.333333, ZIC, 37, 4, 9.250000, 
trial0028827, AA, 1251, 22, 56.863636, GDX, 153, 6, 25.500000, ZIC, 105, 4, 26.250000, 
trial0028828, AA, 1384, 22, 62.909091, GDX, 188, 6, 31.333333, ZIC, 129, 4, 32.250000, 
trial0028829, AA, 1143, 22, 51.954545, GDX, 304, 6, 50.666667, ZIC, 0, 4, 0.000000, 
trial0028830, AA, 1283, 22, 58.318182, GDX, 494, 6, 82.333333, ZIC, 23, 4, 5.750000, 
trial0028831, AA, 190, 22, 8.636364, GDX, 99, 6, 16.500000, ZIC, 4, 4, 1.000000, 
trial0028832, AA, 492, 22, 22.363636, GDX, 170, 6, 28.333333, ZIC, 11, 4, 2.750000, 
trial0028833, AA, 152, 22, 6.909091, GDX, 115, 6, 19.166667, ZIC, 18, 4, 4.500000, 
trial0028834, AA, 196, 22, 8.909091, GDX, 51, 6, 8.500000, ZIC, 38, 4, 9.500000, 
trial0028835, AA, 274, 22, 12.454545, GDX, 169, 6, 28.166667, ZIC, 65, 4, 16.250000, 
trial0028836, AA, 102, 22, 4.636364, GDX, 123, 6, 20.500000, ZIC, 16, 4, 4.000000, 
trial0028837, AA, 476, 22, 21.636364, GDX, 108, 6, 18.000000, ZIC, 1, 4, 0.250000, 
trial0028838, AA, 268, 22, 12.181818, GDX, 84, 6, 14.000000, ZIC, 0, 4, 0.000000, 
trial0028839, AA, 414, 22, 18.818182, GDX, 215, 6, 35.833333, ZIC, 4, 4, 1.000000, 
trial0028840, AA, 292, 22, 13.272727, GDX, 113, 6, 18.833333, ZIC, 1, 4, 0.250000, 
trial0028841, AA, 248, 22, 11.272727, GDX, 124, 6, 20.666667, ZIC, 26, 4, 6.500000, 
trial0028842, AA, 169, 22, 7.681818, GDX, 50, 6, 8.333333, ZIC, 0, 4, 0.000000, 
trial0028843, AA, 415, 22, 18.863636, GDX, 253, 6, 42.166667, ZIC, 58, 4, 14.500000, 
trial0028844, AA, 246, 22, 11.181818, GDX, 105, 6, 17.500000, ZIC, 0, 4, 0.000000, 
trial0028845, AA, 170, 22, 7.727273, GDX, 7, 6, 1.166667, ZIC, 27, 4, 6.750000, 
trial0028846, AA, 175, 22, 7.954545, GDX, 92, 6, 15.333333, ZIC, 8, 4, 2.000000, 
trial0028847, AA, 166, 22, 7.545455, GDX, 70, 6, 11.666667, ZIC, 23, 4, 5.750000, 
trial0028848, AA, 409, 22, 18.590909, GDX, 160, 6, 26.666667, ZIC, 47, 4, 11.750000, 
trial0028849, AA, 85, 22, 3.863636, GDX, 36, 6, 6.000000, ZIC, 14, 4, 3.500000, 
trial0028850, AA, 368, 22, 16.727273, GDX, 70, 6, 11.666667, ZIC, 0, 4, 0.000000, 
trial0028851, AA, 540, 22, 24.545455, GDX, 156, 6, 26.000000, ZIC, 0, 4, 0.000000, 
trial0028852, AA, 67, 22, 3.045455, GDX, 94, 6, 15.666667, ZIC, 58, 4, 14.500000, 
trial0028853, AA, 176, 22, 8.000000, GDX, 91, 6, 15.166667, ZIC, 8, 4, 2.000000, 
trial0028854, AA, 167, 22, 7.590909, GDX, 51, 6, 8.500000, ZIC, 2, 4, 0.500000, 
trial0028855, AA, 339, 22, 15.409091, GDX, 141, 6, 23.500000, ZIC, 61, 4, 15.250000, 
trial0028856, AA, 217, 22, 9.863636, GDX, 33, 6, 5.500000, ZIC, 0, 4, 0.000000, 
trial0028857, AA, 76, 22, 3.454545, GDX, 57, 6, 9.500000, ZIC, 38, 4, 9.500000, 
trial0028858, AA, 207, 22, 9.409091, GDX, 41, 6, 6.833333, ZIC, 2, 4, 0.500000, 
trial0028859, AA, 471, 22, 21.409091, GDX, 66, 6, 11.000000, ZIC, 11, 4, 2.750000, 
trial0028860, AA, 126, 22, 5.727273, GDX, 96, 6, 16.000000, ZIC, 23, 4, 5.750000, 
trial0028861, AA, 1992, 22, 90.545455, GDX, 1098, 6, 183.000000, ZIC, 555, 4, 138.750000, 
trial0028862, AA, 2212, 22, 100.545455, GDX, 954, 6, 159.000000, ZIC, 339, 4, 84.750000, 
trial0028863, AA, 4025, 22, 182.954545, GDX, 322, 6, 53.666667, ZIC, 487, 4, 121.750000, 
trial0028864, AA, 2114, 22, 96.090909, GDX, 452, 6, 75.333333, ZIC, 364, 4, 91.000000, 
trial0028865, AA, 4227, 22, 192.136364, GDX, 42, 6, 7.000000, ZIC, 163, 4, 40.750000, 
trial0028866, AA, 2977, 22, 135.318182, GDX, 397, 6, 66.166667, ZIC, 145, 4, 36.250000, 
trial0028867, AA, 4344, 22, 197.454545, GDX, 0, 6, 0.000000, ZIC, 94, 4, 23.500000, 
trial0028868, AA, 3416, 22, 155.272727, GDX, 463, 6, 77.166667, ZIC, 141, 4, 35.250000, 
trial0028869, AA, 4047, 22, 183.954545, GDX, 123, 6, 20.500000, ZIC, 0, 4, 0.000000, 
trial0028870, AA, 2369, 22, 107.681818, GDX, 276, 6, 46.000000, ZIC, 628, 4, 157.000000, 
trial0028871, AA, 3430, 22, 155.909091, GDX, 325, 6, 54.166667, ZIC, 0, 4, 0.000000, 
trial0028872, AA, 2541, 22, 115.500000, GDX, 341, 6, 56.833333, ZIC, 432, 4, 108.000000, 
trial0028873, AA, 2952, 22, 134.181818, GDX, 1046, 6, 174.333333, ZIC, 571, 4, 142.750000, 
trial0028874, AA, 2915, 22, 132.500000, GDX, 531, 6, 88.500000, ZIC, 382, 4, 95.500000, 
trial0028875, AA, 3232, 22, 146.909091, GDX, 305, 6, 50.833333, ZIC, 101, 4, 25.250000, 
trial0028876, AA, 2285, 22, 103.863636, GDX, 910, 6, 151.666667, ZIC, 811, 4, 202.750000, 
trial0028877, AA, 2706, 22, 123.000000, GDX, 783, 6, 130.500000, ZIC, 723, 4, 180.750000, 
trial0028878, AA, 2099, 22, 95.409091, GDX, 901, 6, 150.166667, ZIC, 781, 4, 195.250000, 
trial0028879, AA, 2987, 22, 135.772727, GDX, 514, 6, 85.666667, ZIC, 328, 4, 82.000000, 
trial0028880, AA, 3681, 22, 167.318182, GDX, 560, 6, 93.333333, ZIC, 263, 4, 65.750000, 
trial0028881, AA, 3255, 22, 147.954545, GDX, 837, 6, 139.500000, ZIC, 138, 4, 34.500000, 
trial0028882, AA, 2586, 22, 117.545455, GDX, 880, 6, 146.666667, ZIC, 257, 4, 64.250000, 
trial0028883, AA, 2974, 22, 135.181818, GDX, 506, 6, 84.333333, ZIC, 0, 4, 0.000000, 
trial0028884, AA, 2675, 22, 121.590909, GDX, 560, 6, 93.333333, ZIC, 543, 4, 135.750000, 
trial0028885, AA, 3608, 22, 164.000000, GDX, 40, 6, 6.666667, ZIC, 432, 4, 108.000000, 
trial0028886, AA, 3508, 22, 159.454545, GDX, 36, 6, 6.000000, ZIC, 438, 4, 109.500000, 
trial0028887, AA, 2188, 22, 99.454545, GDX, 1277, 6, 212.833333, ZIC, 362, 4, 90.500000, 
trial0028888, AA, 2786, 22, 126.636364, GDX, 746, 6, 124.333333, ZIC, 392, 4, 98.000000, 
trial0028889, AA, 2461, 22, 111.863636, GDX, 771, 6, 128.500000, ZIC, 392, 4, 98.000000, 
trial0028890, AA, 3684, 22, 167.454545, GDX, 180, 6, 30.000000, ZIC, 514, 4, 128.500000, 
trial0028891, AA, 438, 22, 19.909091, GDX, 97, 6, 16.166667, ZIC, 25, 4, 6.250000, 
trial0028892, AA, 595, 22, 27.045455, GDX, 151, 6, 25.166667, ZIC, 13, 4, 3.250000, 
trial0028893, AA, 383, 22, 17.409091, GDX, 23, 6, 3.833333, ZIC, 20, 4, 5.000000, 
trial0028894, AA, 320, 22, 14.545455, GDX, 103, 6, 17.166667, ZIC, 0, 4, 0.000000, 
trial0028895, AA, 565, 22, 25.681818, GDX, 7, 6, 1.166667, ZIC, 53, 4, 13.250000, 
trial0028896, AA, 224, 22, 10.181818, GDX, 10, 6, 1.666667, ZIC, 18, 4, 4.500000, 
trial0028897, AA, 365, 22, 16.590909, GDX, 192, 6, 32.000000, ZIC, 117, 4, 29.250000, 
trial0028898, AA, 195, 22, 8.863636, GDX, 54, 6, 9.000000, ZIC, 59, 4, 14.750000, 
trial0028899, AA, 215, 22, 9.772727, GDX, 35, 6, 5.833333, ZIC, 31, 4, 7.750000, 
trial0028900, AA, 268, 22, 12.181818, GDX, 128, 6, 21.333333, ZIC, 0, 4, 0.000000, 
trial0028901, AA, 107, 22, 4.863636, GDX, 79, 6, 13.166667, ZIC, 7, 4, 1.750000, 
trial0028902, AA, 229, 22, 10.409091, GDX, 92, 6, 15.333333, ZIC, 55, 4, 13.750000, 
trial0028903, AA, 528, 22, 24.000000, GDX, 178, 6, 29.666667, ZIC, 2, 4, 0.500000, 
