trial0028201, AA, 1693, 26, 65.115385, GDX, 268, 2, 134.000000, ZIC, 11, 4, 2.750000, 
trial0028202, AA, 1873, 26, 72.038462, GDX, 140, 2, 70.000000, ZIC, 16, 4, 4.000000, 
trial0028203, AA, 1610, 26, 61.923077, GDX, 181, 2, 90.500000, ZIC, 345, 4, 86.250000, 
trial0028204, AA, 1578, 26, 60.692308, GDX, 255, 2, 127.500000, ZIC, 136, 4, 34.000000, 
trial0028205, AA, 2009, 26, 77.269231, GDX, 0, 2, 0.000000, ZIC, 50, 4, 12.500000, 
trial0028206, AA, 1548, 26, 59.538462, GDX, 321, 2, 160.500000, ZIC, 66, 4, 16.500000, 
trial0028207, AA, 1345, 26, 51.730769, GDX, 70, 2, 35.000000, ZIC, 521, 4, 130.250000, 
trial0028208, AA, 1711, 26, 65.807692, GDX, 106, 2, 53.000000, ZIC, 135, 4, 33.750000, 
trial0028209, AA, 1617, 26, 62.192308, GDX, 2, 2, 1.000000, ZIC, 209, 4, 52.250000, 
trial0028210, AA, 1924, 26, 74.000000, GDX, 61, 2, 30.500000, ZIC, 183, 4, 45.750000, 
trial0028211, AA, 1597, 26, 61.423077, GDX, 127, 2, 63.500000, ZIC, 196, 4, 49.000000, 
trial0028212, AA, 1997, 26, 76.807692, GDX, 118, 2, 59.000000, ZIC, 71, 4, 17.750000, 
trial0028213, AA, 1879, 26, 72.269231, GDX, 0, 2, 0.000000, ZIC, 176, 4, 44.000000, 
trial0028214, AA, 1664, 26, 64.000000, GDX, 152, 2, 76.000000, ZIC, 136, 4, 34.000000, 
trial0028215, AA, 1512, 26, 58.153846, GDX, 89, 2, 44.500000, ZIC, 432, 4, 108.000000, 
trial0028216, AA, 1436, 26, 55.230769, GDX, 281, 2, 140.500000, ZIC, 201, 4, 50.250000, 
trial0028217, AA, 1766, 26, 67.923077, GDX, 230, 2, 115.000000, ZIC, 38, 4, 9.500000, 
trial0028218, AA, 1510, 26, 58.076923, GDX, 249, 2, 124.500000, ZIC, 301, 4, 75.250000, 
trial0028219, AA, 1428, 26, 54.923077, GDX, 303, 2, 151.500000, ZIC, 195, 4, 48.750000, 
trial0028220, AA, 1475, 26, 56.730769, GDX, 265, 2, 132.500000, ZIC, 324, 4, 81.000000, 
trial0028221, AA, 2043, 26, 78.576923, GDX, 0, 2, 0.000000, ZIC, 179, 4, 44.750000, 
trial0028222, AA, 1929, 26, 74.192308, GDX, 107, 2, 53.500000, ZIC, 126, 4, 31.500000, 
trial0028223, AA, 1666, 26, 64.076923, GDX, 277, 2, 138.500000, ZIC, 141, 4, 35.250000, 
trial0028224, AA, 1857, 26, 71.423077, GDX, 288, 2, 144.000000, ZIC, 96, 4, 24.000000, 
trial0028225, AA, 1506, 26, 57.923077, GDX, 240, 2, 120.000000, ZIC, 364, 4, 91.000000, 
trial0028226, AA, 1770, 26, 68.076923, GDX, 167, 2, 83.500000, ZIC, 27, 4, 6.750000, 
trial0028227, AA, 2008, 26, 77.230769, GDX, 152, 2, 76.000000, ZIC, 173, 4, 43.250000, 
trial0028228, AA, 1614, 26, 62.076923, GDX, 271, 2, 135.500000, ZIC, 48, 4, 12.000000, 
trial0028229, AA, 2008, 26, 77.230769, GDX, 0, 2, 0.000000, ZIC, 80, 4, 20.000000, 
trial0028230, AA, 1437, 26, 55.269231, GDX, 128, 2, 64.000000, ZIC, 274, 4, 68.500000, 
trial0028231, AA, 1514, 26, 58.230769, GDX, 131, 2, 65.500000, ZIC, 76, 4, 19.000000, 
trial0028232, AA, 1559, 26, 59.961538, GDX, 87, 2, 43.500000, ZIC, 242, 4, 60.500000, 
trial0028233, AA, 1958, 26, 75.307692, GDX, 0, 2, 0.000000, ZIC, 236, 4, 59.000000, 
trial0028234, AA, 1365, 26, 52.500000, GDX, 118, 2, 59.000000, ZIC, 319, 4, 79.750000, 
