trial0052801, AA, 186, 16, 11.625000, GDX, 80, 6, 13.333333, ZIP, 180, 10, 18.000000, 
trial0052802, AA, 235, 16, 14.687500, GDX, 108, 6, 18.000000, ZIP, 82, 10, 8.200000, 
trial0052803, AA, 238, 16, 14.875000, GDX, 71, 6, 11.833333, ZIP, 94, 10, 9.400000, 
trial0052804, AA, 255, 16, 15.937500, GDX, 86, 6, 14.333333, ZIP, 119, 10, 11.900000, 
trial0052805, AA, 346, 16, 21.625000, GDX, 26, 6, 4.333333, ZIP, 59, 10, 5.900000, 
trial0052806, AA, 265, 16, 16.562500, GDX, 30, 6, 5.000000, ZIP, 123, 10, 12.300000, 
trial0052807, AA, 338, 16, 21.125000, GDX, 0, 6, 0.000000, ZIP, 122, 10, 12.200000, 
trial0052808, AA, 258, 16, 16.125000, GDX, 61, 6, 10.166667, ZIP, 141, 10, 14.100000, 
trial0052809, AA, 312, 16, 19.500000, GDX, 0, 6, 0.000000, ZIP, 134, 10, 13.400000, 
trial0052810, AA, 249, 16, 15.562500, GDX, 40, 6, 6.666667, ZIP, 164, 10, 16.400000, 
trial0052811, AA, 244, 16, 15.250000, GDX, 36, 6, 6.000000, ZIP, 109, 10, 10.900000, 
trial0052812, AA, 295, 16, 18.437500, GDX, 62, 6, 10.333333, ZIP, 103, 10, 10.300000, 
trial0052813, AA, 248, 16, 15.500000, GDX, 105, 6, 17.500000, ZIP, 78, 10, 7.800000, 
trial0052814, AA, 149, 16, 9.312500, GDX, 74, 6, 12.333333, ZIP, 172, 10, 17.200000, 
trial0052815, AA, 37, 16, 2.312500, GDX, 170, 6, 28.333333, ZIP, 29, 10, 2.900000, 
trial0052816, AA, 199, 16, 12.437500, GDX, 31, 6, 5.166667, ZIP, 180, 10, 18.000000, 
trial0052817, AA, 100, 16, 6.250000, GDX, 152, 6, 25.333333, ZIP, 144, 10, 14.400000, 
trial0052818, AA, 173, 16, 10.812500, GDX, 122, 6, 20.333333, ZIP, 158, 10, 15.800000, 
trial0052819, AA, 222, 16, 13.875000, GDX, 29, 6, 4.833333, ZIP, 202, 10, 20.200000, 
trial0052820, AA, 329, 16, 20.562500, GDX, 9, 6, 1.500000, ZIP, 86, 10, 8.600000, 
trial0052821, AA, 234, 16, 14.625000, GDX, 109, 6, 18.166667, ZIP, 117, 10, 11.700000, 
trial0052822, AA, 191, 16, 11.937500, GDX, 96, 6, 16.000000, ZIP, 145, 10, 14.500000, 
trial0052823, AA, 227, 16, 14.187500, GDX, 126, 6, 21.000000, ZIP, 43, 10, 4.300000, 
trial0052824, AA, 197, 16, 12.312500, GDX, 156, 6, 26.000000, ZIP, 93, 10, 9.300000, 
trial0052825, AA, 307, 16, 19.187500, GDX, 7, 6, 1.166667, ZIP, 146, 10, 14.600000, 
trial0052826, AA, 203, 16, 12.687500, GDX, 75, 6, 12.500000, ZIP, 131, 10, 13.100000, 
trial0052827, AA, 206, 16, 12.875000, GDX, 28, 6, 4.666667, ZIP, 154, 10, 15.400000, 
trial0052828, AA, 160, 16, 10.000000, GDX, 92, 6, 15.333333, ZIP, 158, 10, 15.800000, 
trial0052829, AA, 200, 16, 12.500000, GDX, 152, 6, 25.333333, ZIP, 101, 10, 10.100000, 
trial0052830, AA, 262, 16, 16.375000, GDX, 109, 6, 18.166667, ZIP, 82, 10, 8.200000, 
trial0052831, AA, 340, 16, 21.250000, GDX, 114, 6, 19.000000, ZIP, 121, 10, 12.100000, 
trial0052832, AA, 269, 16, 16.812500, GDX, 75, 6, 12.500000, ZIP, 186, 10, 18.600000, 
trial0052833, AA, 370, 16, 23.125000, GDX, 66, 6, 11.000000, ZIP, 130, 10, 13.000000, 
trial0052834, AA, 207, 16, 12.937500, GDX, 186, 6, 31.000000, ZIP, 119, 10, 11.900000, 
trial0052835, AA, 177, 16, 11.062500, GDX, 160, 6, 26.666667, ZIP, 193, 10, 19.300000, 
trial0052836, AA, 283, 16, 17.687500, GDX, 3, 6, 0.500000, ZIP, 253, 10, 25.300000, 
trial0052837, AA, 316, 16, 19.750000, GDX, 20, 6, 3.333333, ZIP, 230, 10, 23.000000, 
trial0052838, AA, 332, 16, 20.750000, GDX, 79, 6, 13.166667, ZIP, 146, 10, 14.600000, 
trial0052839, AA, 299, 16, 18.687500, GDX, 25, 6, 4.166667, ZIP, 161, 10, 16.100000, 
trial0052840, AA, 335, 16, 20.937500, GDX, 39, 6, 6.500000, ZIP, 192, 10, 19.200000, 
trial0052841, AA, 333, 16, 20.812500, GDX, 49, 6, 8.166667, ZIP, 157, 10, 15.700000, 
trial0052842, AA, 358, 16, 22.375000, GDX, 88, 6, 14.666667, ZIP, 93, 10, 9.300000, 
trial0052843, AA, 269, 16, 16.812500, GDX, 24, 6, 4.000000, ZIP, 183, 10, 18.300000, 
trial0052844, AA, 398, 16, 24.875000, GDX, 49, 6, 8.166667, ZIP, 92, 10, 9.200000, 
trial0052845, AA, 87, 16, 5.437500, GDX, 84, 6, 14.000000, ZIP, 377, 10, 37.700000, 
trial0052846, AA, 234, 16, 14.625000, GDX, 64, 6, 10.666667, ZIP, 178, 10, 17.800000, 
trial0052847, AA, 248, 16, 15.500000, GDX, 128, 6, 21.333333, ZIP, 163, 10, 16.300000, 
trial0052848, AA, 173, 16, 10.812500, GDX, 189, 6, 31.500000, ZIP, 168, 10, 16.800000, 
trial0052849, AA, 234, 16, 14.625000, GDX, 116, 6, 19.333333, ZIP, 198, 10, 19.800000, 
trial0052850, AA, 292, 16, 18.250000, GDX, 51, 6, 8.500000, ZIP, 223, 10, 22.300000, 
trial0052851, AA, 392, 16, 24.500000, GDX, 141, 6, 23.500000, ZIP, 15, 10, 1.500000, 
trial0052852, AA, 303, 16, 18.937500, GDX, 111, 6, 18.500000, ZIP, 152, 10, 15.200000, 
trial0052853, AA, 395, 16, 24.687500, GDX, 63, 6, 10.500000, ZIP, 117, 10, 11.700000, 
trial0052854, AA, 283, 16, 17.687500, GDX, 166, 6, 27.666667, ZIP, 126, 10, 12.600000, 
trial0052855, AA, 285, 16, 17.812500, GDX, 161, 6, 26.833333, ZIP, 120, 10, 12.000000, 
trial0052856, AA, 390, 16, 24.375000, GDX, 5, 6, 0.833333, ZIP, 171, 10, 17.100000, 
trial0052857, AA, 283, 16, 17.687500, GDX, 45, 6, 7.500000, ZIP, 157, 10, 15.700000, 
trial0052858, AA, 305, 16, 19.062500, GDX, 36, 6, 6.000000, ZIP, 207, 10, 20.700000, 
trial0052859, AA, 305, 16, 19.062500, GDX, 45, 6, 7.500000, ZIP, 216, 10, 21.600000, 
trial0052860, AA, 191, 16, 11.937500, GDX, 16, 6, 2.666667, ZIP, 350, 10, 35.000000, 
trial0052861, AA, 180, 16, 11.250000, GDX, 19, 6, 3.166667, ZIP, 120, 10, 12.000000, 
trial0052862, AA, 264, 16, 16.500000, GDX, 23, 6, 3.833333, ZIP, 53, 10, 5.300000, 
trial0052863, AA, 154, 16, 9.625000, GDX, 22, 6, 3.666667, ZIP, 170, 10, 17.000000, 
trial0052864, AA, 232, 16, 14.500000, GDX, 80, 6, 13.333333, ZIP, 28, 10, 2.800000, 
trial0052865, AA, 204, 16, 12.750000, GDX, 18, 6, 3.000000, ZIP, 124, 10, 12.400000, 
trial0052866, AA, 187, 16, 11.687500, GDX, 30, 6, 5.000000, ZIP, 123, 10, 12.300000, 
trial0052867, AA, 180, 16, 11.250000, GDX, 67, 6, 11.166667, ZIP, 49, 10, 4.900000, 
trial0052868, AA, 176, 16, 11.000000, GDX, 47, 6, 7.833333, ZIP, 112, 10, 11.200000, 
trial0052869, AA, 118, 16, 7.375000, GDX, 13, 6, 2.166667, ZIP, 198, 10, 19.800000, 
trial0052870, AA, 92, 16, 5.750000, GDX, 24, 6, 4.000000, ZIP, 235, 10, 23.500000, 
trial0052871, AA, 118, 16, 7.375000, GDX, 76, 6, 12.666667, ZIP, 124, 10, 12.400000, 
trial0052872, AA, 118, 16, 7.375000, GDX, 124, 6, 20.666667, ZIP, 76, 10, 7.600000, 
trial0052873, AA, 110, 16, 6.875000, GDX, 11, 6, 1.833333, ZIP, 191, 10, 19.100000, 
trial0052874, AA, 182, 16, 11.375000, GDX, 10, 6, 1.666667, ZIP, 143, 10, 14.300000, 
trial0052875, AA, 131, 16, 8.187500, GDX, 100, 6, 16.666667, ZIP, 76, 10, 7.600000, 
trial0052876, AA, 220, 16, 13.750000, GDX, 68, 6, 11.333333, ZIP, 47, 10, 4.700000, 
trial0052877, AA, 127, 16, 7.937500, GDX, 102, 6, 17.000000, ZIP, 84, 10, 8.400000, 
