trial0049201, AA, 170, 16, 10.625000, GDX, 182, 8, 22.750000, ZIP, 163, 8, 20.375000, 
trial0049202, AA, 328, 16, 20.500000, GDX, 139, 8, 17.375000, ZIP, 112, 8, 14.000000, 
trial0049203, AA, 421, 16, 26.312500, GDX, 31, 8, 3.875000, ZIP, 109, 8, 13.625000, 
trial0049204, AA, 322, 16, 20.125000, GDX, 87, 8, 10.875000, ZIP, 170, 8, 21.250000, 
trial0049205, AA, 233, 16, 14.562500, GDX, 134, 8, 16.750000, ZIP, 148, 8, 18.500000, 
trial0049206, AA, 292, 16, 18.250000, GDX, 188, 8, 23.500000, ZIP, 99, 8, 12.375000, 
trial0049207, AA, 271, 16, 16.937500, GDX, 142, 8, 17.750000, ZIP, 121, 8, 15.125000, 
trial0049208, AA, 237, 16, 14.812500, GDX, 62, 8, 7.750000, ZIP, 188, 8, 23.500000, 
trial0049209, AA, 248, 16, 15.500000, GDX, 135, 8, 16.875000, ZIP, 178, 8, 22.250000, 
trial0049210, AA, 366, 16, 22.875000, GDX, 56, 8, 7.000000, ZIP, 157, 8, 19.625000, 
trial0049211, AA, 273, 16, 17.062500, GDX, 19, 8, 2.375000, ZIP, 159, 8, 19.875000, 
trial0049212, AA, 319, 16, 19.937500, GDX, 0, 8, 0.000000, ZIP, 242, 8, 30.250000, 
trial0049213, AA, 236, 16, 14.750000, GDX, 64, 8, 8.000000, ZIP, 243, 8, 30.375000, 
trial0049214, AA, 332, 16, 20.750000, GDX, 94, 8, 11.750000, ZIP, 144, 8, 18.000000, 
trial0049215, AA, 121, 16, 7.562500, GDX, 119, 8, 14.875000, ZIP, 239, 8, 29.875000, 
trial0049216, AA, 234, 16, 14.625000, GDX, 92, 8, 11.500000, ZIP, 226, 8, 28.250000, 
trial0049217, AA, 332, 16, 20.750000, GDX, 58, 8, 7.250000, ZIP, 189, 8, 23.625000, 
trial0049218, AA, 319, 16, 19.937500, GDX, 56, 8, 7.000000, ZIP, 204, 8, 25.500000, 
trial0049219, AA, 316, 16, 19.750000, GDX, 126, 8, 15.750000, ZIP, 100, 8, 12.500000, 
trial0049220, AA, 293, 16, 18.312500, GDX, 43, 8, 5.375000, ZIP, 170, 8, 21.250000, 
trial0049221, AA, 318, 16, 19.875000, GDX, 142, 8, 17.750000, ZIP, 110, 8, 13.750000, 
trial0049222, AA, 459, 16, 28.687500, GDX, 112, 8, 14.000000, ZIP, 17, 8, 2.125000, 
trial0049223, AA, 198, 16, 12.375000, GDX, 220, 8, 27.500000, ZIP, 152, 8, 19.000000, 
trial0049224, AA, 141, 16, 8.812500, GDX, 262, 8, 32.750000, ZIP, 167, 8, 20.875000, 
trial0049225, AA, 267, 16, 16.687500, GDX, 100, 8, 12.500000, ZIP, 166, 8, 20.750000, 
trial0049226, AA, 318, 16, 19.875000, GDX, 41, 8, 5.125000, ZIP, 175, 8, 21.875000, 
trial0049227, AA, 320, 16, 20.000000, GDX, 97, 8, 12.125000, ZIP, 135, 8, 16.875000, 
trial0049228, AA, 103, 16, 6.437500, GDX, 126, 8, 15.750000, ZIP, 359, 8, 44.875000, 
trial0049229, AA, 327, 16, 20.437500, GDX, 64, 8, 8.000000, ZIP, 133, 8, 16.625000, 
trial0049230, AA, 349, 16, 21.812500, GDX, 75, 8, 9.375000, ZIP, 118, 8, 14.750000, 
trial0049231, AA, 404, 16, 25.250000, GDX, 101, 8, 12.625000, ZIP, 152, 8, 19.000000, 
trial0049232, AA, 342, 16, 21.375000, GDX, 145, 8, 18.125000, ZIP, 127, 8, 15.875000, 
trial0049233, AA, 349, 16, 21.812500, GDX, 132, 8, 16.500000, ZIP, 197, 8, 24.625000, 
trial0049234, AA, 430, 16, 26.875000, GDX, 71, 8, 8.875000, ZIP, 167, 8, 20.875000, 
trial0049235, AA, 218, 16, 13.625000, GDX, 290, 8, 36.250000, ZIP, 139, 8, 17.375000, 
trial0049236, AA, 316, 16, 19.750000, GDX, 203, 8, 25.375000, ZIP, 149, 8, 18.625000, 
trial0049237, AA, 237, 16, 14.812500, GDX, 123, 8, 15.375000, ZIP, 308, 8, 38.500000, 
trial0049238, AA, 242, 16, 15.125000, GDX, 140, 8, 17.500000, ZIP, 127, 8, 15.875000, 
trial0049239, AA, 432, 16, 27.000000, GDX, 123, 8, 15.375000, ZIP, 92, 8, 11.500000, 
trial0049240, AA, 438, 16, 27.375000, GDX, 137, 8, 17.125000, ZIP, 83, 8, 10.375000, 
trial0049241, AA, 295, 16, 18.437500, GDX, 23, 8, 2.875000, ZIP, 318, 8, 39.750000, 
trial0049242, AA, 465, 16, 29.062500, GDX, 86, 8, 10.750000, ZIP, 106, 8, 13.250000, 
trial0049243, AA, 439, 16, 27.437500, GDX, 40, 8, 5.000000, ZIP, 136, 8, 17.000000, 
trial0049244, AA, 377, 16, 23.562500, GDX, 89, 8, 11.125000, ZIP, 212, 8, 26.500000, 
trial0049245, AA, 342, 16, 21.375000, GDX, 240, 8, 30.000000, ZIP, 86, 8, 10.750000, 
trial0049246, AA, 505, 16, 31.562500, GDX, 40, 8, 5.000000, ZIP, 133, 8, 16.625000, 
trial0049247, AA, 348, 16, 21.750000, GDX, 119, 8, 14.875000, ZIP, 211, 8, 26.375000, 
trial0049248, AA, 281, 16, 17.562500, GDX, 187, 8, 23.375000, ZIP, 168, 8, 21.000000, 
trial0049249, AA, 278, 16, 17.375000, GDX, 262, 8, 32.750000, ZIP, 117, 8, 14.625000, 
trial0049250, AA, 357, 16, 22.312500, GDX, 45, 8, 5.625000, ZIP, 150, 8, 18.750000, 
trial0049251, AA, 406, 16, 25.375000, GDX, 89, 8, 11.125000, ZIP, 142, 8, 17.750000, 
trial0049252, AA, 367, 16, 22.937500, GDX, 225, 8, 28.125000, ZIP, 76, 8, 9.500000, 
trial0049253, AA, 386, 16, 24.125000, GDX, 133, 8, 16.625000, ZIP, 149, 8, 18.625000, 
trial0049254, AA, 241, 16, 15.062500, GDX, 216, 8, 27.000000, ZIP, 211, 8, 26.375000, 
trial0049255, AA, 265, 16, 16.562500, GDX, 155, 8, 19.375000, ZIP, 163, 8, 20.375000, 
trial0049256, AA, 423, 16, 26.437500, GDX, 38, 8, 4.750000, ZIP, 186, 8, 23.250000, 
trial0049257, AA, 356, 16, 22.250000, GDX, 186, 8, 23.250000, ZIP, 94, 8, 11.750000, 
trial0049258, AA, 486, 16, 30.375000, GDX, 91, 8, 11.375000, ZIP, 80, 8, 10.000000, 
trial0049259, AA, 350, 16, 21.875000, GDX, 118, 8, 14.750000, ZIP, 158, 8, 19.750000, 
trial0049260, AA, 392, 16, 24.500000, GDX, 121, 8, 15.125000, ZIP, 91, 8, 11.375000, 
trial0049261, AA, 285, 16, 17.812500, GDX, 44, 8, 5.500000, ZIP, 71, 8, 8.875000, 
trial0049262, AA, 160, 16, 10.000000, GDX, 112, 8, 14.000000, ZIP, 128, 8, 16.000000, 
trial0049263, AA, 212, 16, 13.250000, GDX, 157, 8, 19.625000, ZIP, 25, 8, 3.125000, 
trial0049264, AA, 133, 16, 8.312500, GDX, 230, 8, 28.750000, ZIP, 30, 8, 3.750000, 
trial0049265, AA, 185, 16, 11.562500, GDX, 77, 8, 9.625000, ZIP, 152, 8, 19.000000, 
trial0049266, AA, 232, 16, 14.500000, GDX, 29, 8, 3.625000, ZIP, 166, 8, 20.750000, 
trial0049267, AA, 225, 16, 14.062500, GDX, 115, 8, 14.375000, ZIP, 87, 8, 10.875000, 
trial0049268, AA, 130, 16, 8.125000, GDX, 132, 8, 16.500000, ZIP, 158, 8, 19.750000, 
trial0049269, AA, 287, 16, 17.937500, GDX, 96, 8, 12.000000, ZIP, 37, 8, 4.625000, 
trial0049270, AA, 154, 16, 9.625000, GDX, 66, 8, 8.250000, ZIP, 147, 8, 18.375000, 
trial0049271, AA, 196, 16, 12.250000, GDX, 40, 8, 5.000000, ZIP, 171, 8, 21.375000, 
trial0049272, AA, 338, 16, 21.125000, GDX, 0, 8, 0.000000, ZIP, 41, 8, 5.125000, 
trial0049273, AA, 312, 16, 19.500000, GDX, 40, 8, 5.000000, ZIP, 75, 8, 9.375000, 
trial0049274, AA, 211, 16, 13.187500, GDX, 50, 8, 6.250000, ZIP, 139, 8, 17.375000, 
trial0049275, AA, 223, 16, 13.937500, GDX, 68, 8, 8.500000, ZIP, 76, 8, 9.500000, 
trial0049276, AA, 252, 16, 15.750000, GDX, 54, 8, 6.750000, ZIP, 114, 8, 14.250000, 
trial0049277, AA, 153, 16, 9.562500, GDX, 228, 8, 28.500000, ZIP, 33, 8, 4.125000, 
trial0049278, AA, 120, 16, 7.500000, GDX, 164, 8, 20.500000, ZIP, 103, 8, 12.875000, 
trial0049279, AA, 247, 16, 15.437500, GDX, 62, 8, 7.750000, ZIP, 118, 8, 14.750000, 
trial0049280, AA, 117, 16, 7.312500, GDX, 217, 8, 27.125000, ZIP, 86, 8, 10.750000, 
trial0049281, AA, 179, 16, 11.187500, GDX, 140, 8, 17.500000, ZIP, 101, 8, 12.625000, 
trial0049282, AA, 140, 16, 8.750000, GDX, 100, 8, 12.500000, ZIP, 154, 8, 19.250000, 
trial0049283, AA, 122, 16, 7.625000, GDX, 147, 8, 18.375000, ZIP, 118, 8, 14.750000, 
trial0049284, AA, 195, 16, 12.187500, GDX, 148, 8, 18.500000, ZIP, 77, 8, 9.625000, 
trial0049285, AA, 297, 16, 18.562500, GDX, 43, 8, 5.375000, ZIP, 80, 8, 10.000000, 
trial0049286, AA, 181, 16, 11.312500, GDX, 65, 8, 8.125000, ZIP, 174, 8, 21.750000, 
trial0049287, AA, 134, 16, 8.375000, GDX, 48, 8, 6.000000, ZIP, 185, 8, 23.125000, 
trial0049288, AA, 31, 16, 1.937500, GDX, 103, 8, 12.875000, ZIP, 246, 8, 30.750000, 
trial0049289, AA, 125, 16, 7.812500, GDX, 71, 8, 8.875000, ZIP, 190, 8, 23.750000, 
trial0049290, AA, 157, 16, 9.812500, GDX, 162, 8, 20.250000, ZIP, 81, 8, 10.125000, 
trial0049291, AA, 121, 16, 7.562500, GDX, 65, 8, 8.125000, ZIP, 141, 8, 17.625000, 
trial0049292, AA, 176, 16, 11.000000, GDX, 31, 8, 3.875000, ZIP, 68, 8, 8.500000, 
trial0049293, AA, 219, 16, 13.687500, GDX, 61, 8, 7.625000, ZIP, 47, 8, 5.875000, 
trial0049294, AA, 98, 16, 6.125000, GDX, 65, 8, 8.125000, ZIP, 159, 8, 19.875000, 
trial0049295, AA, 141, 16, 8.812500, GDX, 78, 8, 9.750000, ZIP, 113, 8, 14.125000, 
trial0049296, AA, 133, 16, 8.312500, GDX, 6, 8, 0.750000, ZIP, 135, 8, 16.875000, 
trial0049297, AA, 152, 16, 9.500000, GDX, 44, 8, 5.500000, ZIP, 48, 8, 6.000000, 
trial0049298, AA, 134, 16, 8.375000, GDX, 135, 8, 16.875000, ZIP, 33, 8, 4.125000, 
trial0049299, AA, 148, 16, 9.250000, GDX, 128, 8, 16.000000, ZIP, 51, 8, 6.375000, 
trial0049300, AA, 218, 16, 13.625000, GDX, 35, 8, 4.375000, ZIP, 64, 8, 8.000000, 
trial0049301, AA, 141, 16, 8.812500, GDX, 61, 8, 7.625000, ZIP, 125, 8, 15.625000, 
trial0049302, AA, 144, 16, 9.000000, GDX, 74, 8, 9.250000, ZIP, 94, 8, 11.750000, 
trial0049303, AA, 103, 16, 6.437500, GDX, 48, 8, 6.000000, ZIP, 176, 8, 22.000000, 
trial0049304, AA, 84, 16, 5.250000, GDX, 86, 8, 10.750000, ZIP, 127, 8, 15.875000, 
trial0049305, AA, 148, 16, 9.250000, GDX, 69, 8, 8.625000, ZIP, 84, 8, 10.500000, 
trial0049306, AA, 166, 16, 10.375000, GDX, 61, 8, 7.625000, ZIP, 90, 8, 11.250000, 
trial0049307, AA, 148, 16, 9.250000, GDX, 13, 8, 1.625000, ZIP, 98, 8, 12.250000, 
trial0049308, AA, 180, 16, 11.250000, GDX, 28, 8, 3.500000, ZIP, 98, 8, 12.250000, 
trial0049309, AA, 117, 16, 7.312500, GDX, 125, 8, 15.625000, ZIP, 70, 8, 8.750000, 
trial0049310, AA, 192, 16, 12.000000, GDX, 62, 8, 7.750000, ZIP, 78, 8, 9.750000, 
trial0049311, AA, 170, 16, 10.625000, GDX, 35, 8, 4.375000, ZIP, 112, 8, 14.000000, 
trial0049312, AA, 86, 16, 5.375000, GDX, 132, 8, 16.500000, ZIP, 94, 8, 11.750000, 
trial0049313, AA, 76, 16, 4.750000, GDX, 70, 8, 8.750000, ZIP, 166, 8, 20.750000, 
trial0049314, AA, 140, 16, 8.750000, GDX, 118, 8, 14.750000, ZIP, 64, 8, 8.000000, 
trial0049315, AA, 115, 16, 7.187500, GDX, 72, 8, 9.000000, ZIP, 140, 8, 17.500000, 
trial0049316, AA, 162, 16, 10.125000, GDX, 108, 8, 13.500000, ZIP, 57, 8, 7.125000, 
trial0049317, AA, 165, 16, 10.312500, GDX, 54, 8, 6.750000, ZIP, 93, 8, 11.625000, 
trial0049318, AA, 150, 16, 9.375000, GDX, 63, 8, 7.875000, ZIP, 109, 8, 13.625000, 
trial0049319, AA, 162, 16, 10.125000, GDX, 49, 8, 6.125000, ZIP, 79, 8, 9.875000, 
trial0049320, AA, 171, 16, 10.687500, GDX, 28, 8, 3.500000, ZIP, 102, 8, 12.750000, 
trial0049321, AA, 162, 16, 10.125000, GDX, 38, 8, 4.750000, ZIP, 108, 8, 13.500000, 
trial0049322, AA, 176, 16, 11.000000, GDX, 18, 8, 2.250000, ZIP, 113, 8, 14.125000, 
trial0049323, AA, 140, 16, 8.750000, GDX, 95, 8, 11.875000, ZIP, 72, 8, 9.000000, 
trial0049324, AA, 77, 16, 4.812500, GDX, 165, 8, 20.625000, ZIP, 65, 8, 8.125000, 
trial0049325, AA, 180, 16, 11.250000, GDX, 84, 8, 10.500000, ZIP, 49, 8, 6.125000, 
trial0049326, AA, 131, 16, 8.187500, GDX, 46, 8, 5.750000, ZIP, 94, 8, 11.750000, 
trial0049327, AA, 210, 16, 13.125000, GDX, 14, 8, 1.750000, ZIP, 99, 8, 12.375000, 
trial0049328, AA, 175, 16, 10.937500, GDX, 0, 8, 0.000000, ZIP, 154, 8, 19.250000, 
trial0049329, AA, 155, 16, 9.687500, GDX, 112, 8, 14.000000, ZIP, 51, 8, 6.375000, 
trial0049330, AA, 156, 16, 9.750000, GDX, 71, 8, 8.875000, ZIP, 76, 8, 9.500000, 
trial0049331, AA, 60, 16, 3.750000, GDX, 163, 8, 20.375000, ZIP, 95, 8, 11.875000, 
trial0049332, AA, 94, 16, 5.875000, GDX, 85, 8, 10.625000, ZIP, 139, 8, 17.375000, 
trial0049333, AA, 196, 16, 12.250000, GDX, 25, 8, 3.125000, ZIP, 92, 8, 11.500000, 
trial0049334, AA, 73, 16, 4.562500, GDX, 149, 8, 18.625000, ZIP, 107, 8, 13.375000, 
trial0049335, AA, 141, 16, 8.812500, GDX, 26, 8, 3.250000, ZIP, 140, 8, 17.500000, 
trial0049336, AA, 151, 16, 9.437500, GDX, 68, 8, 8.500000, ZIP, 83, 8, 10.375000, 
trial0049337, AA, 211, 16, 13.187500, GDX, 55, 8, 6.875000, ZIP, 57, 8, 7.125000, 
trial0049338, AA, 144, 16, 9.000000, GDX, 106, 8, 13.250000, ZIP, 79, 8, 9.875000, 
trial0049339, AA, 204, 16, 12.750000, GDX, 54, 8, 6.750000, ZIP, 71, 8, 8.875000, 
trial0049340, AA, 182, 16, 11.375000, GDX, 79, 8, 9.875000, ZIP, 36, 8, 4.500000, 
trial0049341, AA, 158, 16, 9.875000, GDX, 67, 8, 8.375000, ZIP, 93, 8, 11.625000, 
trial0049342, AA, 192, 16, 12.000000, GDX, 72, 8, 9.000000, ZIP, 59, 8, 7.375000, 
trial0049343, AA, 135, 16, 8.437500, GDX, 35, 8, 4.375000, ZIP, 132, 8, 16.500000, 
trial0049344, AA, 203, 16, 12.687500, GDX, 66, 8, 8.250000, ZIP, 60, 8, 7.500000, 
trial0049345, AA, 221, 16, 13.812500, GDX, 26, 8, 3.250000, ZIP, 76, 8, 9.500000, 
trial0049346, AA, 140, 16, 8.750000, GDX, 56, 8, 7.000000, ZIP, 106, 8, 13.250000, 
trial0049347, AA, 94, 16, 5.875000, GDX, 130, 8, 16.250000, ZIP, 105, 8, 13.125000, 
trial0049348, AA, 173, 16, 10.812500, GDX, 37, 8, 4.625000, ZIP, 113, 8, 14.125000, 
trial0049349, AA, 115, 16, 7.187500, GDX, 106, 8, 13.250000, ZIP, 71, 8, 8.875000, 
trial0049350, AA, 51, 16, 3.187500, GDX, 149, 8, 18.625000, ZIP, 123, 8, 15.375000, 
trial0049351, AA, 293, 16, 18.312500, GDX, 223, 8, 27.875000, ZIP, 165, 8, 20.625000, 
trial0049352, AA, 376, 16, 23.500000, GDX, 128, 8, 16.000000, ZIP, 166, 8, 20.750000, 
