trial0051601, GDX, 291, 24, 12.125000, ZIP, 77, 8, 9.625000, 
trial0051602, GDX, 153, 24, 6.375000, ZIP, 276, 8, 34.500000, 
trial0051603, GDX, 191, 24, 7.958333, ZIP, 139, 8, 17.375000, 
trial0051604, GDX, 150, 24, 6.250000, ZIP, 210, 8, 26.250000, 
trial0051605, GDX, 31, 24, 1.291667, ZIP, 230, 8, 28.750000, 
trial0051606, GDX, 179, 24, 7.458333, ZIP, 28, 8, 3.500000, 
trial0051607, GDX, 301, 24, 12.541667, ZIP, 121, 8, 15.125000, 
trial0051608, GDX, 238, 24, 9.916667, ZIP, 191, 8, 23.875000, 
trial0051609, GDX, 274, 24, 11.416667, ZIP, 186, 8, 23.250000, 
trial0051610, GDX, 240, 24, 10.000000, ZIP, 189, 8, 23.625000, 
trial0051611, GDX, 192, 24, 8.000000, ZIP, 108, 8, 13.500000, 
trial0051612, GDX, 276, 24, 11.500000, ZIP, 146, 8, 18.250000, 
trial0051613, GDX, 83, 24, 3.458333, ZIP, 70, 8, 8.750000, 
trial0051614, GDX, 146, 24, 6.083333, ZIP, 122, 8, 15.250000, 
trial0051615, GDX, 254, 24, 10.583333, ZIP, 76, 8, 9.500000, 
trial0051616, GDX, 320, 24, 13.333333, ZIP, 109, 8, 13.625000, 
trial0051617, GDX, 207, 24, 8.625000, ZIP, 192, 8, 24.000000, 
trial0051618, GDX, 271, 24, 11.291667, ZIP, 112, 8, 14.000000, 
trial0051619, GDX, 219, 24, 9.125000, ZIP, 142, 8, 17.750000, 
trial0051620, GDX, 191, 24, 7.958333, ZIP, 54, 8, 6.750000, 
trial0051621, GDX, 331, 24, 13.791667, ZIP, 76, 8, 9.500000, 
trial0051622, GDX, 183, 24, 7.625000, ZIP, 169, 8, 21.125000, 
trial0051623, GDX, 249, 24, 10.375000, ZIP, 173, 8, 21.625000, 
trial0051624, GDX, 200, 24, 8.333333, ZIP, 206, 8, 25.750000, 
trial0051625, GDX, 109, 24, 4.541667, ZIP, 182, 8, 22.750000, 
trial0051626, GDX, 2, 24, 0.083333, ZIP, 166, 8, 20.750000, 
trial0051627, GDX, 207, 24, 8.625000, ZIP, 253, 8, 31.625000, 
trial0051628, GDX, 237, 24, 9.875000, ZIP, 207, 8, 25.875000, 
trial0051629, GDX, 229, 24, 9.541667, ZIP, 223, 8, 27.875000, 
trial0051630, GDX, 222, 24, 9.250000, ZIP, 238, 8, 29.750000, 
trial0051631, GDX, 137, 24, 5.708333, ZIP, 151, 8, 18.875000, 
trial0051632, GDX, 331, 24, 13.791667, ZIP, 80, 8, 10.000000, 
trial0051633, GDX, 206, 24, 8.583333, ZIP, 103, 8, 12.875000, 
trial0051634, GDX, 155, 24, 6.458333, ZIP, 132, 8, 16.500000, 
trial0051635, GDX, 166, 24, 6.916667, ZIP, 72, 8, 9.000000, 
trial0051636, GDX, 15, 24, 0.625000, ZIP, 129, 8, 16.125000, 
trial0051637, GDX, 245, 24, 10.208333, ZIP, 165, 8, 20.625000, 
trial0051638, GDX, 132, 24, 5.500000, ZIP, 121, 8, 15.125000, 
trial0051639, GDX, 166, 24, 6.916667, ZIP, 179, 8, 22.375000, 
trial0051640, GDX, 124, 24, 5.166667, ZIP, 278, 8, 34.750000, 
trial0051641, GDX, 210, 24, 8.750000, ZIP, 164, 8, 20.500000, 
trial0051642, GDX, 337, 24, 14.041667, ZIP, 37, 8, 4.625000, 
trial0051643, GDX, 90, 24, 3.750000, ZIP, 176, 8, 22.000000, 
trial0051644, GDX, 87, 24, 3.625000, ZIP, 215, 8, 26.875000, 
trial0051645, GDX, 188, 24, 7.833333, ZIP, 57, 8, 7.125000, 
trial0051646, GDX, 151, 24, 6.291667, ZIP, 44, 8, 5.500000, 
trial0051647, GDX, 381, 24, 15.875000, ZIP, 22, 8, 2.750000, 
trial0051648, GDX, 155, 24, 6.458333, ZIP, 183, 8, 22.875000, 
trial0051649, GDX, 95, 24, 3.958333, ZIP, 136, 8, 17.000000, 
trial0051650, GDX, 240, 24, 10.000000, ZIP, 106, 8, 13.250000, 
trial0051651, GDX, 176, 24, 7.333333, ZIP, 118, 8, 14.750000, 
trial0051652, GDX, 213, 24, 8.875000, ZIP, 118, 8, 14.750000, 
trial0051653, GDX, 134, 24, 5.583333, ZIP, 153, 8, 19.125000, 
trial0051654, GDX, 5, 24, 0.208333, ZIP, 103, 8, 12.875000, 
trial0051655, GDX, 276, 24, 11.500000, ZIP, 126, 8, 15.750000, 
trial0051656, GDX, 204, 24, 8.500000, ZIP, 91, 8, 11.375000, 
trial0051657, GDX, 232, 24, 9.666667, ZIP, 192, 8, 24.000000, 
trial0051658, GDX, 242, 24, 10.083333, ZIP, 96, 8, 12.000000, 
trial0051659, GDX, 227, 24, 9.458333, ZIP, 190, 8, 23.750000, 
trial0051660, GDX, 203, 24, 8.458333, ZIP, 150, 8, 18.750000, 
trial0051661, GDX, 216, 24, 9.000000, ZIP, 295, 8, 36.875000, 
trial0051662, GDX, 291, 24, 12.125000, ZIP, 102, 8, 12.750000, 
trial0051663, GDX, 262, 24, 10.916667, ZIP, 149, 8, 18.625000, 
trial0051664, GDX, 440, 24, 18.333333, ZIP, 126, 8, 15.750000, 
trial0051665, GDX, 262, 24, 10.916667, ZIP, 248, 8, 31.000000, 
trial0051666, GDX, 338, 24, 14.083333, ZIP, 219, 8, 27.375000, 
trial0051667, GDX, 420, 24, 17.500000, ZIP, 128, 8, 16.000000, 
trial0051668, GDX, 281, 24, 11.708333, ZIP, 221, 8, 27.625000, 
trial0051669, GDX, 303, 24, 12.625000, ZIP, 181, 8, 22.625000, 
trial0051670, GDX, 326, 24, 13.583333, ZIP, 212, 8, 26.500000, 
trial0051671, GDX, 285, 24, 11.875000, ZIP, 143, 8, 17.875000, 
trial0051672, GDX, 378, 24, 15.750000, ZIP, 124, 8, 15.500000, 
trial0051673, GDX, 314, 24, 13.083333, ZIP, 243, 8, 30.375000, 
trial0051674, GDX, 222, 24, 9.250000, ZIP, 252, 8, 31.500000, 
trial0051675, GDX, 377, 24, 15.708333, ZIP, 133, 8, 16.625000, 
trial0051676, GDX, 261, 24, 10.875000, ZIP, 268, 8, 33.500000, 
trial0051677, GDX, 312, 24, 13.000000, ZIP, 244, 8, 30.500000, 
trial0051678, GDX, 475, 24, 19.791667, ZIP, 100, 8, 12.500000, 
trial0051679, GDX, 219, 24, 9.125000, ZIP, 237, 8, 29.625000, 
trial0051680, GDX, 274, 24, 11.416667, ZIP, 191, 8, 23.875000, 
trial0051681, GDX, 426, 24, 17.750000, ZIP, 112, 8, 14.000000, 
trial0051682, GDX, 143, 24, 5.958333, ZIP, 323, 8, 40.375000, 
trial0051683, GDX, 236, 24, 9.833333, ZIP, 237, 8, 29.625000, 
trial0051684, GDX, 389, 24, 16.208333, ZIP, 186, 8, 23.250000, 
trial0051685, GDX, 402, 24, 16.750000, ZIP, 118, 8, 14.750000, 
trial0051686, GDX, 330, 24, 13.750000, ZIP, 245, 8, 30.625000, 
trial0051687, GDX, 310, 24, 12.916667, ZIP, 201, 8, 25.125000, 
trial0051688, GDX, 340, 24, 14.166667, ZIP, 180, 8, 22.500000, 
trial0051689, GDX, 276, 24, 11.500000, ZIP, 271, 8, 33.875000, 
