trial0047701, GDX, 375, 26, 14.423077, ZIP, 95, 6, 15.833333, 
trial0047702, GDX, 258, 26, 9.923077, ZIP, 369, 6, 61.500000, 
trial0047703, GDX, 137, 26, 5.269231, ZIP, 53, 6, 8.833333, 
trial0047704, GDX, 240, 26, 9.230769, ZIP, 129, 6, 21.500000, 
trial0047705, GDX, 426, 26, 16.384615, ZIP, 190, 6, 31.666667, 
trial0047706, GDX, 217, 26, 8.346154, ZIP, 286, 6, 47.666667, 
trial0047707, GDX, 374, 26, 14.384615, ZIP, 96, 6, 16.000000, 
trial0047708, GDX, 390, 26, 15.000000, ZIP, 80, 6, 13.333333, 
trial0047709, GDX, 436, 26, 16.769231, ZIP, 68, 6, 11.333333, 
trial0047710, GDX, 396, 26, 15.230769, ZIP, 164, 6, 27.333333, 
trial0047711, GDX, 157, 26, 6.038462, ZIP, 156, 6, 26.000000, 
trial0047712, GDX, 296, 26, 11.384615, ZIP, 85, 6, 14.166667, 
trial0047713, GDX, 243, 26, 9.346154, ZIP, 328, 6, 54.666667, 
trial0047714, GDX, 392, 26, 15.076923, ZIP, 179, 6, 29.833333, 
trial0047715, GDX, 123, 26, 4.730769, ZIP, 89, 6, 14.833333, 
trial0047716, GDX, 281, 26, 10.807692, ZIP, 212, 6, 35.333333, 
trial0047717, GDX, 364, 26, 14.000000, ZIP, 150, 6, 25.000000, 
trial0047718, GDX, 339, 26, 13.038462, ZIP, 52, 6, 8.666667, 
trial0047719, GDX, 311, 26, 11.961538, ZIP, 238, 6, 39.666667, 
trial0047720, GDX, 234, 26, 9.000000, ZIP, 213, 6, 35.500000, 
trial0047721, GDX, 22, 26, 0.846154, ZIP, 213, 6, 35.500000, 
trial0047722, GDX, 297, 26, 11.423077, ZIP, 251, 6, 41.833333, 
trial0047723, GDX, 21, 26, 0.807692, ZIP, 80, 6, 13.333333, 
trial0047724, GDX, 88, 26, 3.384615, ZIP, 371, 6, 61.833333, 
trial0047725, GDX, 347, 26, 13.346154, ZIP, 157, 6, 26.166667, 
trial0047726, GDX, 370, 26, 14.230769, ZIP, 134, 6, 22.333333, 
trial0047727, GDX, 179, 26, 6.884615, ZIP, 123, 6, 20.500000, 
trial0047728, GDX, 189, 26, 7.269231, ZIP, 169, 6, 28.166667, 
trial0047729, GDX, 282, 26, 10.846154, ZIP, 99, 6, 16.500000, 
trial0047730, GDX, 340, 26, 13.076923, ZIP, 309, 6, 51.500000, 
trial0047731, GDX, 6, 26, 0.230769, ZIP, 123, 6, 20.500000, 
trial0047732, GDX, 64, 26, 2.461538, ZIP, 181, 6, 30.166667, 
trial0047733, GDX, 88, 26, 3.384615, ZIP, 178, 6, 29.666667, 
trial0047734, GDX, 235, 26, 9.038462, ZIP, 75, 6, 12.500000, 
trial0047735, GDX, 18, 26, 0.692308, ZIP, 170, 6, 28.333333, 
trial0047736, GDX, 260, 26, 10.000000, ZIP, 65, 6, 10.833333, 
trial0047737, GDX, 218, 26, 8.384615, ZIP, 128, 6, 21.333333, 
trial0047738, GDX, 79, 26, 3.038462, ZIP, 78, 6, 13.000000, 
trial0047739, GDX, 93, 26, 3.576923, ZIP, 187, 6, 31.166667, 
trial0047740, GDX, 222, 26, 8.538462, ZIP, 8, 6, 1.333333, 
trial0047741, GDX, 196, 26, 7.538462, ZIP, 122, 6, 20.333333, 
trial0047742, GDX, 164, 26, 6.307692, ZIP, 110, 6, 18.333333, 
trial0047743, GDX, 32, 26, 1.230769, ZIP, 197, 6, 32.833333, 
trial0047744, GDX, 43, 26, 1.653846, ZIP, 93, 6, 15.500000, 
trial0047745, GDX, 117, 26, 4.500000, ZIP, 120, 6, 20.000000, 
