trial0012601, AA, 899, 6, 149.833333, GDX, 46, 2, 23.000000, ZIC, 1732, 24, 72.166667, 
trial0012602, AA, 229, 6, 38.166667, GDX, 2, 2, 1.000000, ZIC, 1788, 24, 74.500000, 
trial0012603, AA, 509, 6, 84.833333, GDX, 99, 2, 49.500000, ZIC, 1472, 24, 61.333333, 
trial0012604, AA, 1081, 6, 180.166667, GDX, 426, 2, 213.000000, ZIC, 1320, 24, 55.000000, 
trial0012605, AA, 604, 6, 100.666667, GDX, 0, 2, 0.000000, ZIC, 1736, 24, 72.333333, 
trial0012606, AA, 1358, 6, 226.333333, GDX, 601, 2, 300.500000, ZIC, 689, 24, 28.708333, 
trial0012607, AA, 831, 6, 138.500000, GDX, 305, 2, 152.500000, ZIC, 1454, 24, 60.583333, 
trial0012608, AA, 789, 6, 131.500000, GDX, 520, 2, 260.000000, ZIC, 1388, 24, 57.833333, 
trial0012609, AA, 460, 6, 76.666667, GDX, 471, 2, 235.500000, ZIC, 1036, 24, 43.166667, 
trial0012610, AA, 296, 6, 49.333333, GDX, 0, 2, 0.000000, ZIC, 1828, 24, 76.166667, 
trial0012611, AA, 678, 6, 113.000000, GDX, 279, 2, 139.500000, ZIC, 1987, 24, 82.791667, 
trial0012612, AA, 321, 6, 53.500000, GDX, 334, 2, 167.000000, ZIC, 2193, 24, 91.375000, 
trial0012613, AA, 322, 6, 53.666667, GDX, 45, 2, 22.500000, ZIC, 2062, 24, 85.916667, 
trial0012614, AA, 879, 6, 146.500000, GDX, 0, 2, 0.000000, ZIC, 1198, 24, 49.916667, 
trial0012615, AA, 702, 6, 117.000000, GDX, 0, 2, 0.000000, ZIC, 2068, 24, 86.166667, 
trial0012616, AA, 923, 6, 153.833333, GDX, 88, 2, 44.000000, ZIC, 1795, 24, 74.791667, 
trial0012617, AA, 1202, 6, 200.333333, GDX, 582, 2, 291.000000, ZIC, 634, 24, 26.416667, 
