trial0015301, AA, 218, 2, 109.000000, GDX, 217, 2, 108.500000, ZIC, 1472, 24, 61.333333, ZIP, 288, 4, 72.000000, 
trial0015302, AA, 363, 2, 181.500000, GDX, 99, 2, 49.500000, ZIC, 1881, 24, 78.375000, ZIP, 469, 4, 117.250000, 
trial0015303, AA, 420, 2, 210.000000, GDX, 142, 2, 71.000000, ZIC, 1345, 24, 56.041667, ZIP, 66, 4, 16.500000, 
trial0015304, AA, 70, 2, 35.000000, GDX, 144, 2, 72.000000, ZIC, 1909, 24, 79.541667, ZIP, 450, 4, 112.500000, 
trial0015305, AA, 239, 2, 119.500000, GDX, 0, 2, 0.000000, ZIC, 1409, 24, 58.708333, ZIP, 316, 4, 79.000000, 
trial0015306, AA, 230, 2, 115.000000, GDX, 427, 2, 213.500000, ZIC, 2175, 24, 90.625000, ZIP, 0, 4, 0.000000, 
trial0015307, AA, 673, 2, 336.500000, GDX, 109, 2, 54.500000, ZIC, 1016, 24, 42.333333, ZIP, 537, 4, 134.250000, 
trial0015308, AA, 101, 2, 50.500000, GDX, 465, 2, 232.500000, ZIC, 1044, 24, 43.500000, ZIP, 1141, 4, 285.250000, 
trial0015309, AA, 134, 2, 67.000000, GDX, 67, 2, 33.500000, ZIC, 1330, 24, 55.416667, ZIP, 413, 4, 103.250000, 
trial0015310, AA, 80, 2, 40.000000, GDX, 8, 2, 4.000000, ZIC, 2167, 24, 90.291667, ZIP, 555, 4, 138.750000, 
trial0015311, AA, 459, 2, 229.500000, GDX, 0, 2, 0.000000, ZIC, 1288, 24, 53.666667, ZIP, 351, 4, 87.750000, 
trial0015312, AA, 67, 2, 33.500000, GDX, 344, 2, 172.000000, ZIC, 1209, 24, 50.375000, ZIP, 209, 4, 52.250000, 
trial0015313, AA, 634, 2, 317.000000, GDX, 121, 2, 60.500000, ZIC, 1416, 24, 59.000000, ZIP, 19, 4, 4.750000, 
trial0015314, AA, 300, 2, 150.000000, GDX, 272, 2, 136.000000, ZIC, 1542, 24, 64.250000, ZIP, 500, 4, 125.000000, 
trial0015315, AA, 186, 2, 93.000000, GDX, 353, 2, 176.500000, ZIC, 1481, 24, 61.708333, ZIP, 584, 4, 146.000000, 
trial0015316, AA, 300, 2, 150.000000, GDX, 260, 2, 130.000000, ZIC, 1429, 24, 59.541667, ZIP, 204, 4, 51.000000, 
trial0015317, AA, 236, 2, 118.000000, GDX, 77, 2, 38.500000, ZIC, 1452, 24, 60.500000, ZIP, 586, 4, 146.500000, 
trial0015318, AA, 398, 2, 199.000000, GDX, 0, 2, 0.000000, ZIC, 1500, 24, 62.500000, ZIP, 584, 4, 146.000000, 
trial0015319, AA, 38, 2, 19.000000, GDX, 0, 2, 0.000000, ZIC, 2174, 24, 90.583333, ZIP, 185, 4, 46.250000, 
trial0015320, AA, 284, 2, 142.000000, GDX, 14, 2, 7.000000, ZIC, 1844, 24, 76.833333, ZIP, 534, 4, 133.500000, 
trial0015321, AA, 446, 2, 223.000000, GDX, 258, 2, 129.000000, ZIC, 1697, 24, 70.708333, ZIP, 483, 4, 120.750000, 
trial0015322, AA, 232, 2, 116.000000, GDX, 505, 2, 252.500000, ZIC, 2091, 24, 87.125000, ZIP, 10, 4, 2.500000, 
trial0015323, AA, 562, 2, 281.000000, GDX, 304, 2, 152.000000, ZIC, 1511, 24, 62.958333, ZIP, 345, 4, 86.250000, 
trial0015324, AA, 33, 2, 16.500000, GDX, 274, 2, 137.000000, ZIC, 1524, 24, 63.500000, ZIP, 480, 4, 120.000000, 
trial0015325, AA, 75, 2, 37.500000, GDX, 725, 2, 362.500000, ZIC, 1862, 24, 77.583333, ZIP, 128, 4, 32.000000, 
trial0015326, AA, 245, 2, 122.500000, GDX, 159, 2, 79.500000, ZIC, 1475, 24, 61.458333, ZIP, 1056, 4, 264.000000, 
