trial0012301, AA, 1958, 8, 244.750000, ZIC, 1424, 24, 59.333333, 
trial0012302, AA, 1023, 8, 127.875000, ZIC, 2354, 24, 98.083333, 
trial0012303, AA, 1247, 8, 155.875000, ZIC, 2145, 24, 89.375000, 
trial0012304, AA, 1367, 8, 170.875000, ZIC, 2173, 24, 90.541667, 
trial0012305, AA, 753, 8, 94.125000, ZIC, 2836, 24, 118.166667, 
trial0012306, AA, 1160, 8, 145.000000, ZIC, 2034, 24, 84.750000, 
trial0012307, AA, 1164, 8, 145.500000, ZIC, 2049, 24, 85.375000, 
trial0012308, AA, 603, 8, 75.375000, ZIC, 2609, 24, 108.708333, 
trial0012309, AA, 759, 8, 94.875000, ZIC, 2160, 24, 90.000000, 
trial0012310, AA, 1156, 8, 144.500000, ZIC, 1932, 24, 80.500000, 
trial0012311, AA, 636, 8, 79.500000, ZIC, 2924, 24, 121.833333, 
trial0012312, AA, 1666, 8, 208.250000, ZIC, 1977, 24, 82.375000, 
trial0012313, AA, 817, 8, 102.125000, ZIC, 2488, 24, 103.666667, 
trial0012314, AA, 1032, 8, 129.000000, ZIC, 2820, 24, 117.500000, 
trial0012315, AA, 603, 8, 75.375000, ZIC, 3345, 24, 139.375000, 
trial0012316, AA, 1539, 8, 192.375000, ZIC, 2260, 24, 94.166667, 
trial0012317, AA, 914, 8, 114.250000, ZIC, 2474, 24, 103.083333, 
trial0012318, AA, 1040, 8, 130.000000, ZIC, 2570, 24, 107.083333, 
trial0012319, AA, 1413, 8, 176.625000, ZIC, 1869, 24, 77.875000, 
trial0012320, AA, 1900, 8, 237.500000, ZIC, 1513, 24, 63.041667, 
trial0012321, AA, 1371, 8, 171.375000, ZIC, 2075, 24, 86.458333, 
trial0012322, AA, 885, 8, 110.625000, ZIC, 2524, 24, 105.166667, 
trial0012323, AA, 1405, 8, 175.625000, ZIC, 2072, 24, 86.333333, 
trial0012324, AA, 783, 8, 97.875000, ZIC, 2668, 24, 111.166667, 
trial0012325, AA, 684, 8, 85.500000, ZIC, 3051, 24, 127.125000, 
trial0012326, AA, 948, 8, 118.500000, ZIC, 2551, 24, 106.291667, 
trial0012327, AA, 320, 8, 40.000000, ZIC, 3003, 24, 125.125000, 
trial0012328, AA, 850, 8, 106.250000, ZIC, 2273, 24, 94.708333, 
trial0012329, AA, 909, 8, 113.625000, ZIC, 2568, 24, 107.000000, 
trial0012330, AA, 158, 8, 19.750000, ZIC, 3045, 24, 126.875000, 
trial0012331, AA, 456, 8, 57.000000, ZIC, 1564, 24, 65.166667, 
trial0012332, AA, 652, 8, 81.500000, ZIC, 1412, 24, 58.833333, 
trial0012333, AA, 804, 8, 100.500000, ZIC, 1324, 24, 55.166667, 
trial0012334, AA, 544, 8, 68.000000, ZIC, 1460, 24, 60.833333, 
trial0012335, AA, 666, 8, 83.250000, ZIC, 1611, 24, 67.125000, 
trial0012336, AA, 807, 8, 100.875000, ZIC, 1085, 24, 45.208333, 
trial0012337, AA, 1203, 8, 150.375000, ZIC, 986, 24, 41.083333, 
trial0012338, AA, 609, 8, 76.125000, ZIC, 1142, 24, 47.583333, 
trial0012339, AA, 957, 8, 119.625000, ZIC, 623, 24, 25.958333, 
trial0012340, AA, 505, 8, 63.125000, ZIC, 1301, 24, 54.208333, 
trial0012341, AA, 592, 8, 74.000000, ZIC, 1377, 24, 57.375000, 
trial0012342, AA, 742, 8, 92.750000, ZIC, 1133, 24, 47.208333, 
trial0012343, AA, 206, 8, 25.750000, ZIC, 1492, 24, 62.166667, 
trial0012344, AA, 786, 8, 98.250000, ZIC, 1343, 24, 55.958333, 
trial0012345, AA, 445, 8, 55.625000, ZIC, 1271, 24, 52.958333, 
trial0012346, AA, 679, 8, 84.875000, ZIC, 1940, 24, 80.833333, 
trial0012347, AA, 254, 8, 31.750000, ZIC, 1808, 24, 75.333333, 
trial0012348, AA, 813, 8, 101.625000, ZIC, 1281, 24, 53.375000, 
trial0012349, AA, 1003, 8, 125.375000, ZIC, 1647, 24, 68.625000, 
trial0012350, AA, 847, 8, 105.875000, ZIC, 1768, 24, 73.666667, 
trial0012351, AA, 636, 8, 79.500000, ZIC, 1814, 24, 75.583333, 
trial0012352, AA, 859, 8, 107.375000, ZIC, 1742, 24, 72.583333, 
trial0012353, AA, 400, 8, 50.000000, ZIC, 1820, 24, 75.833333, 
trial0012354, AA, 1073, 8, 134.125000, ZIC, 1599, 24, 66.625000, 
trial0012355, AA, 559, 8, 69.875000, ZIC, 2050, 24, 85.416667, 
trial0012356, AA, 759, 8, 94.875000, ZIC, 1854, 24, 77.250000, 
trial0012357, AA, 1043, 8, 130.375000, ZIC, 1656, 24, 69.000000, 
trial0012358, AA, 842, 8, 105.250000, ZIC, 1751, 24, 72.958333, 
trial0012359, AA, 315, 8, 39.375000, ZIC, 2364, 24, 98.500000, 
trial0012360, AA, 660, 8, 82.500000, ZIC, 1796, 24, 74.833333, 
trial0012361, AA, 1349, 8, 168.625000, ZIC, 2378, 24, 99.083333, 
trial0012362, AA, 1201, 8, 150.125000, ZIC, 2605, 24, 108.541667, 
trial0012363, AA, 949, 8, 118.625000, ZIC, 2416, 24, 100.666667, 
trial0012364, AA, 884, 8, 110.500000, ZIC, 2826, 24, 117.750000, 
trial0012365, AA, 893, 8, 111.625000, ZIC, 2541, 24, 105.875000, 
trial0012366, AA, 879, 8, 109.875000, ZIC, 2832, 24, 118.000000, 
trial0012367, AA, 660, 8, 82.500000, ZIC, 3186, 24, 132.750000, 
trial0012368, AA, 1040, 8, 130.000000, ZIC, 2561, 24, 106.708333, 
