trial0021001, GDX, 196, 2, 98.000000, ZIC, 2091, 28, 74.678571, ZIP, 375, 2, 187.500000, 
trial0021002, GDX, 303, 2, 151.500000, ZIC, 1787, 28, 63.821429, ZIP, 378, 2, 189.000000, 
trial0021003, GDX, 304, 2, 152.000000, ZIC, 1608, 28, 57.428571, ZIP, 334, 2, 167.000000, 
trial0021004, GDX, 316, 2, 158.000000, ZIC, 1798, 28, 64.214286, ZIP, 474, 2, 237.000000, 
trial0021005, GDX, 73, 2, 36.500000, ZIC, 2235, 28, 79.821429, ZIP, 335, 2, 167.500000, 
trial0021006, GDX, 268, 2, 134.000000, ZIC, 1488, 28, 53.142857, ZIP, 411, 2, 205.500000, 
trial0021007, GDX, 250, 2, 125.000000, ZIC, 2054, 28, 73.357143, ZIP, 249, 2, 124.500000, 
trial0021008, GDX, 72, 2, 36.000000, ZIC, 1907, 28, 68.107143, ZIP, 250, 2, 125.000000, 
trial0021009, GDX, 49, 2, 24.500000, ZIC, 1674, 28, 59.785714, ZIP, 320, 2, 160.000000, 
trial0021010, GDX, 147, 2, 73.500000, ZIC, 2013, 28, 71.892857, ZIP, 0, 2, 0.000000, 
trial0021011, GDX, 0, 2, 0.000000, ZIC, 2185, 28, 78.035714, ZIP, 208, 2, 104.000000, 
trial0021012, GDX, 0, 2, 0.000000, ZIC, 2230, 28, 79.642857, ZIP, 312, 2, 156.000000, 
trial0021013, GDX, 14, 2, 7.000000, ZIC, 1798, 28, 64.214286, ZIP, 258, 2, 129.000000, 
trial0021014, GDX, 0, 2, 0.000000, ZIC, 1887, 28, 67.392857, ZIP, 0, 2, 0.000000, 
trial0021015, GDX, 246, 2, 123.000000, ZIC, 1938, 28, 69.214286, ZIP, 592, 2, 296.000000, 
trial0021016, GDX, 249, 2, 124.500000, ZIC, 2199, 28, 78.535714, ZIP, 251, 2, 125.500000, 
trial0021017, GDX, 314, 2, 157.000000, ZIC, 2169, 28, 77.464286, ZIP, 241, 2, 120.500000, 
trial0021018, GDX, 394, 2, 197.000000, ZIC, 2123, 28, 75.821429, ZIP, 273, 2, 136.500000, 
trial0021019, GDX, 72, 2, 36.000000, ZIC, 2139, 28, 76.392857, ZIP, 439, 2, 219.500000, 
trial0021020, GDX, 517, 2, 258.500000, ZIC, 1799, 28, 64.250000, ZIP, 0, 2, 0.000000, 
trial0021021, GDX, 184, 2, 92.000000, ZIC, 2752, 28, 98.285714, ZIP, 231, 2, 115.500000, 
trial0021022, GDX, 344, 2, 172.000000, ZIC, 2060, 28, 73.571429, ZIP, 203, 2, 101.500000, 
trial0021023, GDX, 49, 2, 24.500000, ZIC, 1755, 28, 62.678571, ZIP, 484, 2, 242.000000, 
trial0021024, GDX, 21, 2, 10.500000, ZIC, 1924, 28, 68.714286, ZIP, 440, 2, 220.000000, 
trial0021025, GDX, 246, 2, 123.000000, ZIC, 1919, 28, 68.535714, ZIP, 231, 2, 115.500000, 
