trial0013501, GDX, 1315, 8, 164.375000, ZIC, 2163, 24, 90.125000, 
trial0013502, GDX, 1910, 8, 238.750000, ZIC, 2095, 24, 87.291667, 
trial0013503, GDX, 1032, 8, 129.000000, ZIC, 1907, 24, 79.458333, 
trial0013504, GDX, 944, 8, 118.000000, ZIC, 2255, 24, 93.958333, 
trial0013505, GDX, 1088, 8, 136.000000, ZIC, 2090, 24, 87.083333, 
trial0013506, GDX, 495, 8, 61.875000, ZIC, 1426, 24, 59.416667, 
trial0013507, GDX, 1071, 8, 133.875000, ZIC, 1881, 24, 78.375000, 
trial0013508, GDX, 953, 8, 119.125000, ZIC, 1897, 24, 79.041667, 
trial0013509, GDX, 852, 8, 106.500000, ZIC, 2857, 24, 119.041667, 
trial0013510, GDX, 772, 8, 96.500000, ZIC, 2363, 24, 98.458333, 
trial0013511, GDX, 940, 8, 117.500000, ZIC, 1908, 24, 79.500000, 
trial0013512, GDX, 1377, 8, 172.125000, ZIC, 2193, 24, 91.375000, 
trial0013513, GDX, 797, 8, 99.625000, ZIC, 2723, 24, 113.458333, 
trial0013514, GDX, 749, 8, 93.625000, ZIC, 1980, 24, 82.500000, 
trial0013515, GDX, 1763, 8, 220.375000, ZIC, 2125, 24, 88.541667, 
trial0013516, GDX, 566, 8, 70.750000, ZIC, 2549, 24, 106.208333, 
trial0013517, GDX, 1635, 8, 204.375000, ZIC, 1906, 24, 79.416667, 
trial0013518, GDX, 1741, 8, 217.625000, ZIC, 1661, 24, 69.208333, 
trial0013519, GDX, 733, 8, 91.625000, ZIC, 2974, 24, 123.916667, 
trial0013520, GDX, 588, 8, 73.500000, ZIC, 2589, 24, 107.875000, 
trial0013521, GDX, 726, 8, 90.750000, ZIC, 2497, 24, 104.041667, 
trial0013522, GDX, 1054, 8, 131.750000, ZIC, 2468, 24, 102.833333, 
trial0013523, GDX, 521, 8, 65.125000, ZIC, 2447, 24, 101.958333, 
trial0013524, GDX, 1094, 8, 136.750000, ZIC, 2333, 24, 97.208333, 
trial0013525, GDX, 1001, 8, 125.125000, ZIC, 3029, 24, 126.208333, 
trial0013526, GDX, 588, 8, 73.500000, ZIC, 2654, 24, 110.583333, 
trial0013527, GDX, 1372, 8, 171.500000, ZIC, 2010, 24, 83.750000, 
trial0013528, GDX, 1029, 8, 128.625000, ZIC, 2062, 24, 85.916667, 
trial0013529, GDX, 661, 8, 82.625000, ZIC, 2107, 24, 87.791667, 
trial0013530, GDX, 231, 8, 28.875000, ZIC, 2673, 24, 111.375000, 
trial0013531, GDX, 1356, 8, 169.500000, ZIC, 619, 24, 25.791667, 
trial0013532, GDX, 779, 8, 97.375000, ZIC, 720, 24, 30.000000, 
trial0013533, GDX, 531, 8, 66.375000, ZIC, 717, 24, 29.875000, 
trial0013534, GDX, 671, 8, 83.875000, ZIC, 1139, 24, 47.458333, 
trial0013535, GDX, 748, 8, 93.500000, ZIC, 1208, 24, 50.333333, 
trial0013536, GDX, 670, 8, 83.750000, ZIC, 1185, 24, 49.375000, 
trial0013537, GDX, 821, 8, 102.625000, ZIC, 751, 24, 31.291667, 
trial0013538, GDX, 509, 8, 63.625000, ZIC, 858, 24, 35.750000, 
trial0013539, GDX, 591, 8, 73.875000, ZIC, 847, 24, 35.291667, 
trial0013540, GDX, 541, 8, 67.625000, ZIC, 843, 24, 35.125000, 
trial0013541, GDX, 214, 8, 26.750000, ZIC, 1295, 24, 53.958333, 
trial0013542, GDX, 787, 8, 98.375000, ZIC, 974, 24, 40.583333, 
trial0013543, GDX, 1027, 8, 128.375000, ZIC, 828, 24, 34.500000, 
trial0013544, GDX, 360, 8, 45.000000, ZIC, 716, 24, 29.833333, 
trial0013545, GDX, 574, 8, 71.750000, ZIC, 1145, 24, 47.708333, 
trial0013546, GDX, 785, 8, 98.125000, ZIC, 1211, 24, 50.458333, 
trial0013547, GDX, 529, 8, 66.125000, ZIC, 1116, 24, 46.500000, 
trial0013548, GDX, 330, 8, 41.250000, ZIC, 692, 24, 28.833333, 
trial0013549, GDX, 1066, 8, 133.250000, ZIC, 684, 24, 28.500000, 
trial0013550, GDX, 302, 8, 37.750000, ZIC, 1019, 24, 42.458333, 
trial0013551, GDX, 38, 8, 4.750000, ZIC, 1258, 24, 52.416667, 
trial0013552, GDX, 392, 8, 49.000000, ZIC, 971, 24, 40.458333, 
trial0013553, GDX, 410, 8, 51.250000, ZIC, 857, 24, 35.708333, 
trial0013554, GDX, 1076, 8, 134.500000, ZIC, 1051, 24, 43.791667, 
trial0013555, GDX, 835, 8, 104.375000, ZIC, 723, 24, 30.125000, 
trial0013556, GDX, 884, 8, 110.500000, ZIC, 1121, 24, 46.708333, 
trial0013557, GDX, 595, 8, 74.375000, ZIC, 1061, 24, 44.208333, 
trial0013558, GDX, 218, 8, 27.250000, ZIC, 627, 24, 26.125000, 
trial0013559, GDX, 430, 8, 53.750000, ZIC, 1123, 24, 46.791667, 
trial0013560, GDX, 673, 8, 84.125000, ZIC, 975, 24, 40.625000, 
trial0013561, GDX, 901, 8, 112.625000, ZIC, 1589, 24, 66.208333, 
trial0013562, GDX, 482, 8, 60.250000, ZIC, 895, 24, 37.291667, 
trial0013563, GDX, 347, 8, 43.375000, ZIC, 1094, 24, 45.583333, 
trial0013564, GDX, 617, 8, 77.125000, ZIC, 1068, 24, 44.500000, 
trial0013565, GDX, 617, 8, 77.125000, ZIC, 1444, 24, 60.166667, 
trial0013566, GDX, 186, 8, 23.250000, ZIC, 1737, 24, 72.375000, 
trial0013567, GDX, 470, 8, 58.750000, ZIC, 1556, 24, 64.833333, 
trial0013568, GDX, 707, 8, 88.375000, ZIC, 1383, 24, 57.625000, 
trial0013569, GDX, 846, 8, 105.750000, ZIC, 1493, 24, 62.208333, 
trial0013570, GDX, 799, 8, 99.875000, ZIC, 1657, 24, 69.041667, 
trial0013571, GDX, 176, 8, 22.000000, ZIC, 1493, 24, 62.208333, 
trial0013572, GDX, 879, 8, 109.875000, ZIC, 1502, 24, 62.583333, 
trial0013573, GDX, 162, 8, 20.250000, ZIC, 1570, 24, 65.416667, 
trial0013574, GDX, 718, 8, 89.750000, ZIC, 1385, 24, 57.708333, 
trial0013575, GDX, 895, 8, 111.875000, ZIC, 1435, 24, 59.791667, 
trial0013576, GDX, 195, 8, 24.375000, ZIC, 1499, 24, 62.458333, 
trial0013577, GDX, 385, 8, 48.125000, ZIC, 1955, 24, 81.458333, 
trial0013578, GDX, 453, 8, 56.625000, ZIC, 1195, 24, 49.791667, 
trial0013579, GDX, 464, 8, 58.000000, ZIC, 1635, 24, 68.125000, 
trial0013580, GDX, 229, 8, 28.625000, ZIC, 941, 24, 39.208333, 
trial0013581, GDX, 577, 8, 72.125000, ZIC, 1113, 24, 46.375000, 
trial0013582, GDX, 1002, 8, 125.250000, ZIC, 992, 24, 41.333333, 
trial0013583, GDX, 778, 8, 97.250000, ZIC, 1240, 24, 51.666667, 
trial0013584, GDX, 700, 8, 87.500000, ZIC, 1071, 24, 44.625000, 
trial0013585, GDX, 1048, 8, 131.000000, ZIC, 1499, 24, 62.458333, 
trial0013586, GDX, 1093, 8, 136.625000, ZIC, 985, 24, 41.041667, 
trial0013587, GDX, 1040, 8, 130.000000, ZIC, 1252, 24, 52.166667, 
trial0013588, GDX, 478, 8, 59.750000, ZIC, 1451, 24, 60.458333, 
trial0013589, GDX, 610, 8, 76.250000, ZIC, 1729, 24, 72.041667, 
trial0013590, GDX, 196, 8, 24.500000, ZIC, 976, 24, 40.666667, 
trial0013591, GDX, 548, 8, 68.500000, ZIC, 1746, 24, 72.750000, 
trial0013592, GDX, 801, 8, 100.125000, ZIC, 1844, 24, 76.833333, 
trial0013593, GDX, 389, 8, 48.625000, ZIC, 1826, 24, 76.083333, 
trial0013594, GDX, 940, 8, 117.500000, ZIC, 1529, 24, 63.708333, 
trial0013595, GDX, 529, 8, 66.125000, ZIC, 1635, 24, 68.125000, 
trial0013596, GDX, 691, 8, 86.375000, ZIC, 1235, 24, 51.458333, 
trial0013597, GDX, 682, 8, 85.250000, ZIC, 1324, 24, 55.166667, 
trial0013598, GDX, 991, 8, 123.875000, ZIC, 1334, 24, 55.583333, 
trial0013599, GDX, 1183, 8, 147.875000, ZIC, 1507, 24, 62.791667, 
trial0013600, GDX, 235, 8, 29.375000, ZIC, 1790, 24, 74.583333, 
trial0013601, GDX, 484, 8, 60.500000, ZIC, 1288, 24, 53.666667, 
trial0013602, GDX, 864, 8, 108.000000, ZIC, 1679, 24, 69.958333, 
trial0013603, GDX, 1442, 8, 180.250000, ZIC, 1137, 24, 47.375000, 
trial0013604, GDX, 903, 8, 112.875000, ZIC, 1754, 24, 73.083333, 
trial0013605, GDX, 720, 8, 90.000000, ZIC, 1589, 24, 66.208333, 
trial0013606, GDX, 393, 8, 49.125000, ZIC, 1395, 24, 58.125000, 
trial0013607, GDX, 1096, 8, 137.000000, ZIC, 1308, 24, 54.500000, 
trial0013608, GDX, 631, 8, 78.875000, ZIC, 1272, 24, 53.000000, 
trial0013609, GDX, 763, 8, 95.375000, ZIC, 1432, 24, 59.666667, 
trial0013610, GDX, 864, 8, 108.000000, ZIC, 1451, 24, 60.458333, 
trial0013611, GDX, 680, 8, 85.000000, ZIC, 1218, 24, 50.750000, 
trial0013612, GDX, 1077, 8, 134.625000, ZIC, 1662, 24, 69.250000, 
trial0013613, GDX, 254, 8, 31.750000, ZIC, 895, 24, 37.291667, 
trial0013614, GDX, 685, 8, 85.625000, ZIC, 1418, 24, 59.083333, 
trial0013615, GDX, 545, 8, 68.125000, ZIC, 1078, 24, 44.916667, 
trial0013616, GDX, 913, 8, 114.125000, ZIC, 2052, 24, 85.500000, 
trial0013617, GDX, 399, 8, 49.875000, ZIC, 1533, 24, 63.875000, 
trial0013618, GDX, 519, 8, 64.875000, ZIC, 1802, 24, 75.083333, 
trial0013619, GDX, 220, 8, 27.500000, ZIC, 1289, 24, 53.708333, 
trial0013620, GDX, 986, 8, 123.250000, ZIC, 1275, 24, 53.125000, 
trial0013621, GDX, 433, 8, 54.125000, ZIC, 1290, 24, 53.750000, 
trial0013622, GDX, 578, 8, 72.250000, ZIC, 1195, 24, 49.791667, 
trial0013623, GDX, 686, 8, 85.750000, ZIC, 531, 24, 22.125000, 
trial0013624, GDX, 194, 8, 24.250000, ZIC, 751, 24, 31.291667, 
trial0013625, GDX, 375, 8, 46.875000, ZIC, 784, 24, 32.666667, 
trial0013626, GDX, 705, 8, 88.125000, ZIC, 915, 24, 38.125000, 
trial0013627, GDX, 114, 8, 14.250000, ZIC, 967, 24, 40.291667, 
trial0013628, GDX, 197, 8, 24.625000, ZIC, 688, 24, 28.666667, 
trial0013629, GDX, 400, 8, 50.000000, ZIC, 607, 24, 25.291667, 
trial0013630, GDX, 589, 8, 73.625000, ZIC, 780, 24, 32.500000, 
trial0013631, GDX, 352, 8, 44.000000, ZIC, 1219, 24, 50.791667, 
trial0013632, GDX, 444, 8, 55.500000, ZIC, 687, 24, 28.625000, 
trial0013633, GDX, 229, 8, 28.625000, ZIC, 531, 24, 22.125000, 
trial0013634, GDX, 260, 8, 32.500000, ZIC, 923, 24, 38.458333, 
trial0013635, GDX, 467, 8, 58.375000, ZIC, 821, 24, 34.208333, 
trial0013636, GDX, 552, 8, 69.000000, ZIC, 1060, 24, 44.166667, 
trial0013637, GDX, 468, 8, 58.500000, ZIC, 808, 24, 33.666667, 
trial0013638, GDX, 386, 8, 48.250000, ZIC, 787, 24, 32.791667, 
trial0013639, GDX, 331, 8, 41.375000, ZIC, 725, 24, 30.208333, 
trial0013640, GDX, 276, 8, 34.500000, ZIC, 1095, 24, 45.625000, 
trial0013641, GDX, 188, 8, 23.500000, ZIC, 1423, 24, 59.291667, 
trial0013642, GDX, 607, 8, 75.875000, ZIC, 808, 24, 33.666667, 
trial0013643, GDX, 472, 8, 59.000000, ZIC, 894, 24, 37.250000, 
trial0013644, GDX, 628, 8, 78.500000, ZIC, 740, 24, 30.833333, 
trial0013645, GDX, 421, 8, 52.625000, ZIC, 823, 24, 34.291667, 
trial0013646, GDX, 173, 8, 21.625000, ZIC, 611, 24, 25.458333, 
trial0013647, GDX, 253, 8, 31.625000, ZIC, 831, 24, 34.625000, 
trial0013648, GDX, 45, 8, 5.625000, ZIC, 1182, 24, 49.250000, 
trial0013649, GDX, 556, 8, 69.500000, ZIC, 873, 24, 36.375000, 
trial0013650, GDX, 522, 8, 65.250000, ZIC, 620, 24, 25.833333, 
trial0013651, GDX, 449, 8, 56.125000, ZIC, 1170, 24, 48.750000, 
trial0013652, GDX, 949, 8, 118.625000, ZIC, 1429, 24, 59.541667, 
trial0013653, GDX, 932, 8, 116.500000, ZIC, 1047, 24, 43.625000, 
trial0013654, GDX, 470, 8, 58.750000, ZIC, 1235, 24, 51.458333, 
trial0013655, GDX, 651, 8, 81.375000, ZIC, 1731, 24, 72.125000, 
trial0013656, GDX, 543, 8, 67.875000, ZIC, 1258, 24, 52.416667, 
trial0013657, GDX, 601, 8, 75.125000, ZIC, 1663, 24, 69.291667, 
trial0013658, GDX, 399, 8, 49.875000, ZIC, 1349, 24, 56.208333, 
trial0013659, GDX, 740, 8, 92.500000, ZIC, 1296, 24, 54.000000, 
trial0013660, GDX, 1107, 8, 138.375000, ZIC, 1440, 24, 60.000000, 
trial0013661, GDX, 1264, 8, 158.000000, ZIC, 1487, 24, 61.958333, 
trial0013662, GDX, 1090, 8, 136.250000, ZIC, 916, 24, 38.166667, 
trial0013663, GDX, 457, 8, 57.125000, ZIC, 1425, 24, 59.375000, 
trial0013664, GDX, 278, 8, 34.750000, ZIC, 1797, 24, 74.875000, 
trial0013665, GDX, 667, 8, 83.375000, ZIC, 1437, 24, 59.875000, 
trial0013666, GDX, 1149, 8, 143.625000, ZIC, 1661, 24, 69.208333, 
trial0013667, GDX, 666, 8, 83.250000, ZIC, 1099, 24, 45.791667, 
trial0013668, GDX, 277, 8, 34.625000, ZIC, 947, 24, 39.458333, 
trial0013669, GDX, 603, 8, 75.375000, ZIC, 1751, 24, 72.958333, 
trial0013670, GDX, 727, 8, 90.875000, ZIC, 1378, 24, 57.416667, 
trial0013671, GDX, 533, 8, 66.625000, ZIC, 1681, 24, 70.041667, 
trial0013672, GDX, 521, 8, 65.125000, ZIC, 1390, 24, 57.916667, 
trial0013673, GDX, 564, 8, 70.500000, ZIC, 1398, 24, 58.250000, 
trial0013674, GDX, 687, 8, 85.875000, ZIC, 1743, 24, 72.625000, 
trial0013675, GDX, 387, 8, 48.375000, ZIC, 1177, 24, 49.041667, 
trial0013676, GDX, 852, 8, 106.500000, ZIC, 1286, 24, 53.583333, 
trial0013677, GDX, 619, 8, 77.375000, ZIC, 1387, 24, 57.791667, 
trial0013678, GDX, 850, 8, 106.250000, ZIC, 1387, 24, 57.791667, 
trial0013679, GDX, 633, 8, 79.125000, ZIC, 1406, 24, 58.583333, 
trial0013680, GDX, 523, 8, 65.375000, ZIC, 890, 24, 37.083333, 
trial0013681, GDX, 302, 8, 37.750000, ZIC, 282, 24, 11.750000, 
trial0013682, GDX, 173, 8, 21.625000, ZIC, 483, 24, 20.125000, 
trial0013683, GDX, 248, 8, 31.000000, ZIC, 297, 24, 12.375000, 
trial0013684, GDX, 253, 8, 31.625000, ZIC, 230, 24, 9.583333, 
trial0013685, GDX, 177, 8, 22.125000, ZIC, 356, 24, 14.833333, 
trial0013686, GDX, 226, 8, 28.250000, ZIC, 240, 24, 10.000000, 
trial0013687, GDX, 288, 8, 36.000000, ZIC, 498, 24, 20.750000, 
trial0013688, GDX, 312, 8, 39.000000, ZIC, 523, 24, 21.791667, 
trial0013689, GDX, 176, 8, 22.000000, ZIC, 322, 24, 13.416667, 
trial0013690, GDX, 93, 8, 11.625000, ZIC, 524, 24, 21.833333, 
trial0013691, GDX, 298, 8, 37.250000, ZIC, 342, 24, 14.250000, 
trial0013692, GDX, 259, 8, 32.375000, ZIC, 372, 24, 15.500000, 
trial0013693, GDX, 56, 8, 7.000000, ZIC, 296, 24, 12.333333, 
trial0013694, GDX, 295, 8, 36.875000, ZIC, 364, 24, 15.166667, 
trial0013695, GDX, 297, 8, 37.125000, ZIC, 329, 24, 13.708333, 
trial0013696, GDX, 149, 8, 18.625000, ZIC, 262, 24, 10.916667, 
trial0013697, GDX, 308, 8, 38.500000, ZIC, 437, 24, 18.208333, 
trial0013698, GDX, 225, 8, 28.125000, ZIC, 328, 24, 13.666667, 
trial0013699, GDX, 97, 8, 12.125000, ZIC, 301, 24, 12.541667, 
trial0013700, GDX, 106, 8, 13.250000, ZIC, 231, 24, 9.625000, 
trial0013701, GDX, 191, 8, 23.875000, ZIC, 434, 24, 18.083333, 
