trial0016501, ZIC, 828, 24, 34.500000, ZIP, 767, 8, 95.875000, 
trial0016502, ZIC, 906, 24, 37.750000, ZIP, 776, 8, 97.000000, 
trial0016503, ZIC, 1026, 24, 42.750000, ZIP, 81, 8, 10.125000, 
trial0016504, ZIC, 716, 24, 29.833333, ZIP, 623, 8, 77.875000, 
trial0016505, ZIC, 481, 24, 20.041667, ZIP, 770, 8, 96.250000, 
trial0016506, ZIC, 611, 24, 25.458333, ZIP, 348, 8, 43.500000, 
trial0016507, ZIC, 869, 24, 36.208333, ZIP, 653, 8, 81.625000, 
trial0016508, ZIC, 1086, 24, 45.250000, ZIP, 540, 8, 67.500000, 
trial0016509, ZIC, 861, 24, 35.875000, ZIP, 177, 8, 22.125000, 
trial0016510, ZIC, 706, 24, 29.416667, ZIP, 677, 8, 84.625000, 
trial0016511, ZIC, 612, 24, 25.500000, ZIP, 773, 8, 96.625000, 
trial0016512, ZIC, 856, 24, 35.666667, ZIP, 543, 8, 67.875000, 
trial0016513, ZIC, 1034, 24, 43.083333, ZIP, 306, 8, 38.250000, 
trial0016514, ZIC, 851, 24, 35.458333, ZIP, 158, 8, 19.750000, 
trial0016515, ZIC, 883, 24, 36.791667, ZIP, 607, 8, 75.875000, 
trial0016516, ZIC, 648, 24, 27.000000, ZIP, 620, 8, 77.500000, 
trial0016517, ZIC, 860, 24, 35.833333, ZIP, 363, 8, 45.375000, 
trial0016518, ZIC, 475, 24, 19.791667, ZIP, 603, 8, 75.375000, 
trial0016519, ZIC, 588, 24, 24.500000, ZIP, 834, 8, 104.250000, 
trial0016520, ZIC, 1044, 24, 43.500000, ZIP, 404, 8, 50.500000, 
trial0016521, ZIC, 1015, 24, 42.291667, ZIP, 537, 8, 67.125000, 
trial0016522, ZIC, 873, 24, 36.375000, ZIP, 997, 8, 124.625000, 
trial0016523, ZIC, 843, 24, 35.125000, ZIP, 499, 8, 62.375000, 
trial0016524, ZIC, 590, 24, 24.583333, ZIP, 564, 8, 70.500000, 
trial0016525, ZIC, 376, 24, 15.666667, ZIP, 1006, 8, 125.750000, 
trial0016526, ZIC, 904, 24, 37.666667, ZIP, 484, 8, 60.500000, 
trial0016527, ZIC, 805, 24, 33.541667, ZIP, 753, 8, 94.125000, 
trial0016528, ZIC, 690, 24, 28.750000, ZIP, 477, 8, 59.625000, 
trial0016529, ZIC, 880, 24, 36.666667, ZIP, 500, 8, 62.500000, 
trial0016530, ZIC, 1011, 24, 42.125000, ZIP, 798, 8, 99.750000, 
trial0016531, ZIC, 3453, 24, 143.875000, ZIP, 1100, 8, 137.500000, 
trial0016532, ZIC, 3996, 24, 166.500000, ZIP, 437, 8, 54.625000, 
trial0016533, ZIC, 3052, 24, 127.166667, ZIP, 1536, 8, 192.000000, 
trial0016534, ZIC, 4025, 24, 167.708333, ZIP, 1081, 8, 135.125000, 
trial0016535, ZIC, 3440, 24, 143.333333, ZIP, 1869, 8, 233.625000, 
trial0016536, ZIC, 3084, 24, 128.500000, ZIP, 1809, 8, 226.125000, 
trial0016537, ZIC, 2925, 24, 121.875000, ZIP, 1630, 8, 203.750000, 
trial0016538, ZIC, 3478, 24, 144.916667, ZIP, 1509, 8, 188.625000, 
trial0016539, ZIC, 2748, 24, 114.500000, ZIP, 1531, 8, 191.375000, 
trial0016540, ZIC, 3845, 24, 160.208333, ZIP, 1420, 8, 177.500000, 
trial0016541, ZIC, 3806, 24, 158.583333, ZIP, 1086, 8, 135.750000, 
trial0016542, ZIC, 3094, 24, 128.916667, ZIP, 2332, 8, 291.500000, 
trial0016543, ZIC, 3909, 24, 162.875000, ZIP, 1056, 8, 132.000000, 
trial0016544, ZIC, 2247, 24, 93.625000, ZIP, 2304, 8, 288.000000, 
trial0016545, ZIC, 3102, 24, 129.250000, ZIP, 1812, 8, 226.500000, 
trial0016546, ZIC, 3265, 24, 136.041667, ZIP, 1742, 8, 217.750000, 
trial0016547, ZIC, 2939, 24, 122.458333, ZIP, 1641, 8, 205.125000, 
trial0016548, ZIC, 4681, 24, 195.041667, ZIP, 354, 8, 44.250000, 
trial0016549, ZIC, 2719, 24, 113.291667, ZIP, 1777, 8, 222.125000, 
trial0016550, ZIC, 3064, 24, 127.666667, ZIP, 1272, 8, 159.000000, 
trial0016551, ZIC, 3371, 24, 140.458333, ZIP, 1618, 8, 202.250000, 
trial0016552, ZIC, 3959, 24, 164.958333, ZIP, 470, 8, 58.750000, 
trial0016553, ZIC, 3859, 24, 160.791667, ZIP, 744, 8, 93.000000, 
trial0016554, ZIC, 3272, 24, 136.333333, ZIP, 1147, 8, 143.375000, 
trial0016555, ZIC, 3045, 24, 126.875000, ZIP, 2001, 8, 250.125000, 
trial0016556, ZIC, 4151, 24, 172.958333, ZIP, 1353, 8, 169.125000, 
trial0016557, ZIC, 3204, 24, 133.500000, ZIP, 1275, 8, 159.375000, 
trial0016558, ZIC, 4260, 24, 177.500000, ZIP, 1251, 8, 156.375000, 
trial0016559, ZIC, 2470, 24, 102.916667, ZIP, 2180, 8, 272.500000, 
trial0016560, ZIC, 4150, 24, 172.916667, ZIP, 1213, 8, 151.625000, 
trial0016561, ZIC, 682, 24, 28.416667, ZIP, 590, 8, 73.750000, 
trial0016562, ZIC, 993, 24, 41.375000, ZIP, 231, 8, 28.875000, 
trial0016563, ZIC, 890, 24, 37.083333, ZIP, 819, 8, 102.375000, 
trial0016564, ZIC, 1047, 24, 43.625000, ZIP, 122, 8, 15.250000, 
trial0016565, ZIC, 819, 24, 34.125000, ZIP, 386, 8, 48.250000, 
trial0016566, ZIC, 863, 24, 35.958333, ZIP, 358, 8, 44.750000, 
trial0016567, ZIC, 931, 24, 38.791667, ZIP, 93, 8, 11.625000, 
trial0016568, ZIC, 693, 24, 28.875000, ZIP, 344, 8, 43.000000, 
trial0016569, ZIC, 804, 24, 33.500000, ZIP, 456, 8, 57.000000, 
trial0016570, ZIC, 741, 24, 30.875000, ZIP, 579, 8, 72.375000, 
