trial0014701, GDX, 234, 6, 39.000000, ZIC, 357, 24, 14.875000, ZIP, 99, 2, 49.500000, 
trial0014702, GDX, 178, 6, 29.666667, ZIC, 527, 24, 21.958333, ZIP, 0, 2, 0.000000, 
trial0014703, GDX, 300, 6, 50.000000, ZIC, 649, 24, 27.041667, ZIP, 186, 2, 93.000000, 
trial0014704, GDX, 298, 6, 49.666667, ZIC, 402, 24, 16.750000, ZIP, 164, 2, 82.000000, 
trial0014705, GDX, 382, 6, 63.666667, ZIC, 582, 24, 24.250000, ZIP, 164, 2, 82.000000, 
trial0014706, GDX, 106, 6, 17.666667, ZIC, 459, 24, 19.125000, ZIP, 58, 2, 29.000000, 
trial0014707, GDX, 327, 6, 54.500000, ZIC, 404, 24, 16.833333, ZIP, 165, 2, 82.500000, 
trial0014708, GDX, 224, 6, 37.333333, ZIC, 490, 24, 20.416667, ZIP, 4, 2, 2.000000, 
trial0014709, GDX, 93, 6, 15.500000, ZIC, 415, 24, 17.291667, ZIP, 124, 2, 62.000000, 
trial0014710, GDX, 519, 6, 86.500000, ZIC, 558, 24, 23.250000, ZIP, 68, 2, 34.000000, 
trial0014711, GDX, 202, 6, 33.666667, ZIC, 803, 24, 33.458333, ZIP, 40, 2, 20.000000, 
trial0014712, GDX, 166, 6, 27.666667, ZIC, 395, 24, 16.458333, ZIP, 0, 2, 0.000000, 
trial0014713, GDX, 451, 6, 75.166667, ZIC, 720, 24, 30.000000, ZIP, 20, 2, 10.000000, 
trial0014714, GDX, 195, 6, 32.500000, ZIC, 795, 24, 33.125000, ZIP, 62, 2, 31.000000, 
trial0014715, GDX, 391, 6, 65.166667, ZIC, 481, 24, 20.041667, ZIP, 30, 2, 15.000000, 
trial0014716, GDX, 328, 6, 54.666667, ZIC, 554, 24, 23.083333, ZIP, 106, 2, 53.000000, 
trial0014717, GDX, 384, 6, 64.000000, ZIC, 357, 24, 14.875000, ZIP, 171, 2, 85.500000, 
trial0014718, GDX, 193, 6, 32.166667, ZIC, 441, 24, 18.375000, ZIP, 70, 2, 35.000000, 
trial0014719, GDX, 117, 6, 19.500000, ZIC, 344, 24, 14.333333, ZIP, 22, 2, 11.000000, 
trial0014720, GDX, 246, 6, 41.000000, ZIC, 478, 24, 19.916667, ZIP, 28, 2, 14.000000, 
trial0014721, GDX, 229, 6, 38.166667, ZIC, 404, 24, 16.833333, ZIP, 222, 2, 111.000000, 
trial0014722, GDX, 299, 6, 49.833333, ZIC, 423, 24, 17.625000, ZIP, 127, 2, 63.500000, 
trial0014723, GDX, 68, 6, 11.333333, ZIC, 693, 24, 28.875000, ZIP, 119, 2, 59.500000, 
trial0014724, GDX, 265, 6, 44.166667, ZIC, 746, 24, 31.083333, ZIP, 155, 2, 77.500000, 
trial0014725, GDX, 473, 6, 78.833333, ZIC, 617, 24, 25.708333, ZIP, 292, 2, 146.000000, 
trial0014726, GDX, 200, 6, 33.333333, ZIC, 570, 24, 23.750000, ZIP, 113, 2, 56.500000, 
trial0014727, GDX, 308, 6, 51.333333, ZIC, 671, 24, 27.958333, ZIP, 0, 2, 0.000000, 
