trial0020401, GDX, 787, 4, 196.750000, ZIC, 1785, 28, 63.750000, 
trial0020402, GDX, 475, 4, 118.750000, ZIC, 2226, 28, 79.500000, 
trial0020403, GDX, 491, 4, 122.750000, ZIC, 2454, 28, 87.642857, 
trial0020404, GDX, 728, 4, 182.000000, ZIC, 1788, 28, 63.857143, 
trial0020405, GDX, 448, 4, 112.000000, ZIC, 1935, 28, 69.107143, 
trial0020406, GDX, 538, 4, 134.500000, ZIC, 1968, 28, 70.285714, 
trial0020407, GDX, 552, 4, 138.000000, ZIC, 1614, 28, 57.642857, 
trial0020408, GDX, 615, 4, 153.750000, ZIC, 1324, 28, 47.285714, 
trial0020409, GDX, 837, 4, 209.250000, ZIC, 1547, 28, 55.250000, 
trial0020410, GDX, 434, 4, 108.500000, ZIC, 2265, 28, 80.892857, 
trial0020411, GDX, 329, 4, 82.250000, ZIC, 1739, 28, 62.107143, 
trial0020412, GDX, 811, 4, 202.750000, ZIC, 2358, 28, 84.214286, 
trial0020413, GDX, 450, 4, 112.500000, ZIC, 1778, 28, 63.500000, 
trial0020414, GDX, 66, 4, 16.500000, ZIC, 1747, 28, 62.392857, 
trial0020415, GDX, 410, 4, 102.500000, ZIC, 1982, 28, 70.785714, 
trial0020416, GDX, 498, 4, 124.500000, ZIC, 1851, 28, 66.107143, 
trial0020417, GDX, 761, 4, 190.250000, ZIC, 2400, 28, 85.714286, 
trial0020418, GDX, 515, 4, 128.750000, ZIC, 2178, 28, 77.785714, 
trial0020419, GDX, 443, 4, 110.750000, ZIC, 2231, 28, 79.678571, 
trial0020420, GDX, 813, 4, 203.250000, ZIC, 2122, 28, 75.785714, 
trial0020421, GDX, 425, 4, 106.250000, ZIC, 2160, 28, 77.142857, 
trial0020422, GDX, 560, 4, 140.000000, ZIC, 2093, 28, 74.750000, 
trial0020423, GDX, 724, 4, 181.000000, ZIC, 1813, 28, 64.750000, 
trial0020424, GDX, 679, 4, 169.750000, ZIC, 1992, 28, 71.142857, 
trial0020425, GDX, 372, 4, 93.000000, ZIC, 1958, 28, 69.928571, 
trial0020426, GDX, 23, 4, 5.750000, ZIC, 2437, 28, 87.035714, 
trial0020427, GDX, 779, 4, 194.750000, ZIC, 2203, 28, 78.678571, 
trial0020428, GDX, 460, 4, 115.000000, ZIC, 1926, 28, 68.785714, 
trial0020429, GDX, 81, 4, 20.250000, ZIC, 2012, 28, 71.857143, 
trial0020430, GDX, 381, 4, 95.250000, ZIC, 1875, 28, 66.964286, 
trial0020431, GDX, 46, 4, 11.500000, ZIC, 3044, 28, 108.714286, 
trial0020432, GDX, 86, 4, 21.500000, ZIC, 3754, 28, 134.071429, 
trial0020433, GDX, 1158, 4, 289.500000, ZIC, 2152, 28, 76.857143, 
trial0020434, GDX, 304, 4, 76.000000, ZIC, 2546, 28, 90.928571, 
trial0020435, GDX, 427, 4, 106.750000, ZIC, 2049, 28, 73.178571, 
trial0020436, GDX, 598, 4, 149.500000, ZIC, 2998, 28, 107.071429, 
trial0020437, GDX, 57, 4, 14.250000, ZIC, 2912, 28, 104.000000, 
trial0020438, GDX, 842, 4, 210.500000, ZIC, 3404, 28, 121.571429, 
trial0020439, GDX, 694, 4, 173.500000, ZIC, 3272, 28, 116.857143, 
trial0020440, GDX, 148, 4, 37.000000, ZIC, 2454, 28, 87.642857, 
trial0020441, GDX, 872, 4, 218.000000, ZIC, 2922, 28, 104.357143, 
trial0020442, GDX, 332, 4, 83.000000, ZIC, 2939, 28, 104.964286, 
trial0020443, GDX, 982, 4, 245.500000, ZIC, 3054, 28, 109.071429, 
trial0020444, GDX, 1133, 4, 283.250000, ZIC, 2404, 28, 85.857143, 
trial0020445, GDX, 833, 4, 208.250000, ZIC, 1967, 28, 70.250000, 
trial0020446, GDX, 509, 4, 127.250000, ZIC, 2411, 28, 86.107143, 
trial0020447, GDX, 186, 4, 46.500000, ZIC, 2975, 28, 106.250000, 
trial0020448, GDX, 319, 4, 79.750000, ZIC, 2876, 28, 102.714286, 
trial0020449, GDX, 987, 4, 246.750000, ZIC, 3248, 28, 116.000000, 
trial0020450, GDX, 329, 4, 82.250000, ZIC, 2181, 28, 77.892857, 
trial0020451, GDX, 665, 4, 166.250000, ZIC, 2828, 28, 101.000000, 
trial0020452, GDX, 1122, 4, 280.500000, ZIC, 2641, 28, 94.321429, 
trial0020453, GDX, 456, 4, 114.000000, ZIC, 2823, 28, 100.821429, 
trial0020454, GDX, 613, 4, 153.250000, ZIC, 2240, 28, 80.000000, 
trial0020455, GDX, 291, 4, 72.750000, ZIC, 3151, 28, 112.535714, 
trial0020456, GDX, 1108, 4, 277.000000, ZIC, 2278, 28, 81.357143, 
trial0020457, GDX, 330, 4, 82.500000, ZIC, 2919, 28, 104.250000, 
trial0020458, GDX, 746, 4, 186.500000, ZIC, 2117, 28, 75.607143, 
trial0020459, GDX, 36, 4, 9.000000, ZIC, 3506, 28, 125.214286, 
trial0020460, GDX, 613, 4, 153.250000, ZIC, 2671, 28, 95.392857, 
trial0020461, GDX, 296, 4, 74.000000, ZIC, 849, 28, 30.321429, 
trial0020462, GDX, 496, 4, 124.000000, ZIC, 1192, 28, 42.571429, 
trial0020463, GDX, 128, 4, 32.000000, ZIC, 1209, 28, 43.178571, 
trial0020464, GDX, 346, 4, 86.500000, ZIC, 1331, 28, 47.535714, 
trial0020465, GDX, 122, 4, 30.500000, ZIC, 1329, 28, 47.464286, 
trial0020466, GDX, 650, 4, 162.500000, ZIC, 989, 28, 35.321429, 
trial0020467, GDX, 630, 4, 157.500000, ZIC, 1025, 28, 36.607143, 
trial0020468, GDX, 170, 4, 42.500000, ZIC, 951, 28, 33.964286, 
trial0020469, GDX, 341, 4, 85.250000, ZIC, 1053, 28, 37.607143, 
trial0020470, GDX, 748, 4, 187.000000, ZIC, 1215, 28, 43.392857, 
trial0020471, GDX, 221, 4, 55.250000, ZIC, 1441, 28, 51.464286, 
trial0020472, GDX, 267, 4, 66.750000, ZIC, 1433, 28, 51.178571, 
trial0020473, GDX, 485, 4, 121.250000, ZIC, 896, 28, 32.000000, 
trial0020474, GDX, 507, 4, 126.750000, ZIC, 1330, 28, 47.500000, 
trial0020475, GDX, 349, 4, 87.250000, ZIC, 1182, 28, 42.214286, 
trial0020476, GDX, 145, 4, 36.250000, ZIC, 1810, 28, 64.642857, 
trial0020477, GDX, 318, 4, 79.500000, ZIC, 1066, 28, 38.071429, 
trial0020478, GDX, 496, 4, 124.000000, ZIC, 1481, 28, 52.892857, 
trial0020479, GDX, 105, 4, 26.250000, ZIC, 1025, 28, 36.607143, 
trial0020480, GDX, 318, 4, 79.500000, ZIC, 1236, 28, 44.142857, 
trial0020481, GDX, 147, 4, 36.750000, ZIC, 1328, 28, 47.428571, 
trial0020482, GDX, 348, 4, 87.000000, ZIC, 1206, 28, 43.071429, 
trial0020483, GDX, 190, 4, 47.500000, ZIC, 1146, 28, 40.928571, 
trial0020484, GDX, 124, 4, 31.000000, ZIC, 1307, 28, 46.678571, 
trial0020485, GDX, 868, 4, 217.000000, ZIC, 948, 28, 33.857143, 
trial0020486, GDX, 0, 4, 0.000000, ZIC, 1356, 28, 48.428571, 
trial0020487, GDX, 237, 4, 59.250000, ZIC, 1095, 28, 39.107143, 
trial0020488, GDX, 269, 4, 67.250000, ZIC, 1431, 28, 51.107143, 
trial0020489, GDX, 430, 4, 107.500000, ZIC, 1113, 28, 39.750000, 
trial0020490, GDX, 453, 4, 113.250000, ZIC, 1829, 28, 65.321429, 
trial0020491, GDX, 157, 4, 39.250000, ZIC, 1480, 28, 52.857143, 
trial0020492, GDX, 752, 4, 188.000000, ZIC, 1924, 28, 68.714286, 
trial0020493, GDX, 12, 4, 3.000000, ZIC, 2252, 28, 80.428571, 
trial0020494, GDX, 149, 4, 37.250000, ZIC, 2264, 28, 80.857143, 
trial0020495, GDX, 463, 4, 115.750000, ZIC, 2128, 28, 76.000000, 
trial0020496, GDX, 485, 4, 121.250000, ZIC, 1922, 28, 68.642857, 
trial0020497, GDX, 586, 4, 146.500000, ZIC, 1862, 28, 66.500000, 
trial0020498, GDX, 566, 4, 141.500000, ZIC, 1854, 28, 66.214286, 
trial0020499, GDX, 580, 4, 145.000000, ZIC, 2049, 28, 73.178571, 
trial0020500, GDX, 455, 4, 113.750000, ZIC, 2198, 28, 78.500000, 
trial0020501, GDX, 137, 4, 34.250000, ZIC, 2295, 28, 81.964286, 
trial0020502, GDX, 587, 4, 146.750000, ZIC, 2650, 28, 94.642857, 
trial0020503, GDX, 662, 4, 165.500000, ZIC, 1850, 28, 66.071429, 
trial0020504, GDX, 591, 4, 147.750000, ZIC, 1681, 28, 60.035714, 
trial0020505, GDX, 26, 4, 6.500000, ZIC, 2156, 28, 77.000000, 
trial0020506, GDX, 646, 4, 161.500000, ZIC, 2467, 28, 88.107143, 
trial0020507, GDX, 397, 4, 99.250000, ZIC, 2755, 28, 98.392857, 
trial0020508, GDX, 720, 4, 180.000000, ZIC, 2189, 28, 78.178571, 
trial0020509, GDX, 225, 4, 56.250000, ZIC, 1396, 28, 49.857143, 
trial0020510, GDX, 449, 4, 112.250000, ZIC, 2794, 28, 99.785714, 
trial0020511, GDX, 316, 4, 79.000000, ZIC, 2483, 28, 88.678571, 
trial0020512, GDX, 528, 4, 132.000000, ZIC, 2597, 28, 92.750000, 
trial0020513, GDX, 444, 4, 111.000000, ZIC, 2031, 28, 72.535714, 
trial0020514, GDX, 186, 4, 46.500000, ZIC, 2273, 28, 81.178571, 
trial0020515, GDX, 693, 4, 173.250000, ZIC, 1866, 28, 66.642857, 
trial0020516, GDX, 127, 4, 31.750000, ZIC, 1550, 28, 55.357143, 
trial0020517, GDX, 158, 4, 39.500000, ZIC, 2516, 28, 89.857143, 
trial0020518, GDX, 198, 4, 49.500000, ZIC, 2241, 28, 80.035714, 
trial0020519, GDX, 577, 4, 144.250000, ZIC, 2048, 28, 73.142857, 
trial0020520, GDX, 692, 4, 173.000000, ZIC, 1996, 28, 71.285714, 
trial0020521, GDX, 280, 4, 70.000000, ZIC, 1694, 28, 60.500000, 
trial0020522, GDX, 0, 4, 0.000000, ZIC, 2138, 28, 76.357143, 
trial0020523, GDX, 105, 4, 26.250000, ZIC, 1285, 28, 45.892857, 
trial0020524, GDX, 49, 4, 12.250000, ZIC, 2314, 28, 82.642857, 
trial0020525, GDX, 584, 4, 146.000000, ZIC, 1506, 28, 53.785714, 
trial0020526, GDX, 0, 4, 0.000000, ZIC, 2074, 28, 74.071429, 
trial0020527, GDX, 183, 4, 45.750000, ZIC, 1518, 28, 54.214286, 
trial0020528, GDX, 504, 4, 126.000000, ZIC, 1291, 28, 46.107143, 
trial0020529, GDX, 203, 4, 50.750000, ZIC, 1953, 28, 69.750000, 
trial0020530, GDX, 512, 4, 128.000000, ZIC, 1603, 28, 57.250000, 
trial0020531, GDX, 508, 4, 127.000000, ZIC, 1504, 28, 53.714286, 
trial0020532, GDX, 396, 4, 99.000000, ZIC, 1425, 28, 50.892857, 
trial0020533, GDX, 303, 4, 75.750000, ZIC, 1602, 28, 57.214286, 
trial0020534, GDX, 186, 4, 46.500000, ZIC, 1515, 28, 54.107143, 
trial0020535, GDX, 189, 4, 47.250000, ZIC, 1838, 28, 65.642857, 
trial0020536, GDX, 68, 4, 17.000000, ZIC, 1966, 28, 70.214286, 
trial0020537, GDX, 764, 4, 191.000000, ZIC, 1215, 28, 43.392857, 
trial0020538, GDX, 345, 4, 86.250000, ZIC, 2324, 28, 83.000000, 
trial0020539, GDX, 273, 4, 68.250000, ZIC, 1599, 28, 57.107143, 
trial0020540, GDX, 644, 4, 161.000000, ZIC, 1752, 28, 62.571429, 
trial0020541, GDX, 447, 4, 111.750000, ZIC, 1554, 28, 55.500000, 
trial0020542, GDX, 271, 4, 67.750000, ZIC, 1236, 28, 44.142857, 
trial0020543, GDX, 9, 4, 2.250000, ZIC, 2020, 28, 72.142857, 
trial0020544, GDX, 438, 4, 109.500000, ZIC, 1391, 28, 49.678571, 
trial0020545, GDX, 440, 4, 110.000000, ZIC, 1516, 28, 54.142857, 
trial0020546, GDX, 808, 4, 202.000000, ZIC, 1623, 28, 57.964286, 
trial0020547, GDX, 415, 4, 103.750000, ZIC, 1566, 28, 55.928571, 
trial0020548, GDX, 270, 4, 67.500000, ZIC, 1516, 28, 54.142857, 
trial0020549, GDX, 451, 4, 112.750000, ZIC, 1702, 28, 60.785714, 
trial0020550, GDX, 438, 4, 109.500000, ZIC, 1478, 28, 52.785714, 
trial0020551, GDX, 312, 4, 78.000000, ZIC, 2147, 28, 76.678571, 
trial0020552, GDX, 645, 4, 161.250000, ZIC, 2245, 28, 80.178571, 
