trial0043501, AA, 408, 8, 51.000000, GDX, 203, 4, 50.750000, ZIC, 323, 6, 53.833333, ZIP, 547, 14, 39.071429, 
trial0043502, AA, 246, 8, 30.750000, GDX, 63, 4, 15.750000, ZIC, 487, 6, 81.166667, ZIP, 636, 14, 45.428571, 
trial0043503, AA, 310, 8, 38.750000, GDX, 194, 4, 48.500000, ZIC, 280, 6, 46.666667, ZIP, 693, 14, 49.500000, 
trial0043504, AA, 422, 8, 52.750000, GDX, 209, 4, 52.250000, ZIC, 222, 6, 37.000000, ZIP, 575, 14, 41.071429, 
trial0043505, AA, 163, 8, 20.375000, GDX, 286, 4, 71.500000, ZIC, 90, 6, 15.000000, ZIP, 913, 14, 65.214286, 
trial0043506, AA, 407, 8, 50.875000, GDX, 156, 4, 39.000000, ZIC, 333, 6, 55.500000, ZIP, 560, 14, 40.000000, 
trial0043507, AA, 90, 8, 11.250000, GDX, 324, 4, 81.000000, ZIC, 466, 6, 77.666667, ZIP, 560, 14, 40.000000, 
trial0043508, AA, 687, 8, 85.875000, GDX, 133, 4, 33.250000, ZIC, 225, 6, 37.500000, ZIP, 419, 14, 29.928571, 
trial0043509, AA, 524, 8, 65.500000, GDX, 130, 4, 32.500000, ZIC, 295, 6, 49.166667, ZIP, 451, 14, 32.214286, 
trial0043510, AA, 511, 8, 63.875000, GDX, 16, 4, 4.000000, ZIC, 203, 6, 33.833333, ZIP, 606, 14, 43.285714, 
trial0043511, AA, 594, 8, 74.250000, GDX, 207, 4, 51.750000, ZIC, 262, 6, 43.666667, ZIP, 453, 14, 32.357143, 
trial0043512, AA, 368, 8, 46.000000, GDX, 320, 4, 80.000000, ZIC, 384, 6, 64.000000, ZIP, 416, 14, 29.714286, 
trial0043513, AA, 371, 8, 46.375000, GDX, 269, 4, 67.250000, ZIC, 499, 6, 83.166667, ZIP, 305, 14, 21.785714, 
trial0043514, AA, 408, 8, 51.000000, GDX, 90, 4, 22.500000, ZIC, 201, 6, 33.500000, ZIP, 806, 14, 57.571429, 
trial0043515, AA, 207, 8, 25.875000, GDX, 127, 4, 31.750000, ZIC, 303, 6, 50.500000, ZIP, 764, 14, 54.571429, 
trial0043516, AA, 459, 8, 57.375000, GDX, 21, 4, 5.250000, ZIC, 473, 6, 78.833333, ZIP, 520, 14, 37.142857, 
trial0043517, AA, 445, 8, 55.625000, GDX, 108, 4, 27.000000, ZIC, 165, 6, 27.500000, ZIP, 794, 14, 56.714286, 
trial0043518, AA, 73, 8, 9.125000, GDX, 360, 4, 90.000000, ZIC, 331, 6, 55.166667, ZIP, 666, 14, 47.571429, 
trial0043519, AA, 412, 8, 51.500000, GDX, 115, 4, 28.750000, ZIC, 166, 6, 27.666667, ZIP, 639, 14, 45.642857, 
trial0043520, AA, 439, 8, 54.875000, GDX, 41, 4, 10.250000, ZIC, 413, 6, 68.833333, ZIP, 459, 14, 32.785714, 
trial0043521, AA, 377, 8, 47.125000, GDX, 175, 4, 43.750000, ZIC, 241, 6, 40.166667, ZIP, 558, 14, 39.857143, 
trial0043522, AA, 418, 8, 52.250000, GDX, 265, 4, 66.250000, ZIC, 200, 6, 33.333333, ZIP, 316, 14, 22.571429, 
trial0043523, AA, 441, 8, 55.125000, GDX, 57, 4, 14.250000, ZIC, 256, 6, 42.666667, ZIP, 654, 14, 46.714286, 
trial0043524, AA, 309, 8, 38.625000, GDX, 260, 4, 65.000000, ZIC, 317, 6, 52.833333, ZIP, 319, 14, 22.785714, 
trial0043525, AA, 482, 8, 60.250000, GDX, 203, 4, 50.750000, ZIC, 6, 6, 1.000000, ZIP, 732, 14, 52.285714, 
trial0043526, AA, 260, 8, 32.500000, GDX, 113, 4, 28.250000, ZIC, 219, 6, 36.500000, ZIP, 761, 14, 54.357143, 
trial0043527, AA, 458, 8, 57.250000, GDX, 16, 4, 4.000000, ZIC, 51, 6, 8.500000, ZIP, 627, 14, 44.785714, 
