trial0032701, AA, 451, 12, 37.583333, GDX, 163, 8, 20.375000, ZIC, 58, 6, 9.666667, ZIP, 96, 6, 16.000000, 
trial0032702, AA, 355, 12, 29.583333, GDX, 304, 8, 38.000000, ZIC, 48, 6, 8.000000, ZIP, 43, 6, 7.166667, 
trial0032703, AA, 327, 12, 27.250000, GDX, 184, 8, 23.000000, ZIC, 101, 6, 16.833333, ZIP, 155, 6, 25.833333, 
trial0032704, AA, 251, 12, 20.916667, GDX, 297, 8, 37.125000, ZIC, 56, 6, 9.333333, ZIP, 143, 6, 23.833333, 
trial0032705, AA, 91, 12, 7.583333, GDX, 206, 8, 25.750000, ZIC, 354, 6, 59.000000, ZIP, 172, 6, 28.666667, 
trial0032706, AA, 210, 12, 17.500000, GDX, 218, 8, 27.250000, ZIC, 139, 6, 23.166667, ZIP, 285, 6, 47.500000, 
trial0032707, AA, 395, 12, 32.916667, GDX, 309, 8, 38.625000, ZIC, 75, 6, 12.500000, ZIP, 36, 6, 6.000000, 
trial0032708, AA, 216, 12, 18.000000, GDX, 241, 8, 30.125000, ZIC, 253, 6, 42.166667, ZIP, 141, 6, 23.500000, 
trial0032709, AA, 176, 12, 14.666667, GDX, 150, 8, 18.750000, ZIC, 278, 6, 46.333333, ZIP, 196, 6, 32.666667, 
trial0032710, AA, 235, 12, 19.583333, GDX, 361, 8, 45.125000, ZIC, 98, 6, 16.333333, ZIP, 96, 6, 16.000000, 
trial0032711, AA, 402, 12, 33.500000, GDX, 184, 8, 23.000000, ZIC, 169, 6, 28.166667, ZIP, 62, 6, 10.333333, 
trial0032712, AA, 227, 12, 18.916667, GDX, 251, 8, 31.375000, ZIC, 79, 6, 13.166667, ZIP, 250, 6, 41.666667, 
trial0032713, AA, 186, 12, 15.500000, GDX, 245, 8, 30.625000, ZIC, 107, 6, 17.833333, ZIP, 225, 6, 37.500000, 
trial0032714, AA, 400, 12, 33.333333, GDX, 166, 8, 20.750000, ZIC, 175, 6, 29.166667, ZIP, 80, 6, 13.333333, 
trial0032715, AA, 358, 12, 29.833333, GDX, 227, 8, 28.375000, ZIC, 83, 6, 13.833333, ZIP, 167, 6, 27.833333, 
trial0032716, AA, 300, 12, 25.000000, GDX, 179, 8, 22.375000, ZIC, 115, 6, 19.166667, ZIP, 173, 6, 28.833333, 
trial0032717, AA, 545, 12, 45.416667, GDX, 138, 8, 17.250000, ZIC, 101, 6, 16.833333, ZIP, 5, 6, 0.833333, 
trial0032718, AA, 406, 12, 33.833333, GDX, 162, 8, 20.250000, ZIC, 160, 6, 26.666667, ZIP, 118, 6, 19.666667, 
trial0032719, AA, 233, 12, 19.416667, GDX, 207, 8, 25.875000, ZIC, 235, 6, 39.166667, ZIP, 101, 6, 16.833333, 
trial0032720, AA, 317, 12, 26.416667, GDX, 147, 8, 18.375000, ZIC, 57, 6, 9.500000, ZIP, 132, 6, 22.000000, 
trial0032721, AA, 217, 12, 18.083333, GDX, 100, 8, 12.500000, ZIC, 167, 6, 27.833333, ZIP, 97, 6, 16.166667, 
trial0032722, AA, 215, 12, 17.916667, GDX, 156, 8, 19.500000, ZIC, 192, 6, 32.000000, ZIP, 119, 6, 19.833333, 
trial0032723, AA, 136, 12, 11.333333, GDX, 86, 8, 10.750000, ZIC, 73, 6, 12.166667, ZIP, 293, 6, 48.833333, 
trial0032724, AA, 202, 12, 16.833333, GDX, 104, 8, 13.000000, ZIC, 132, 6, 22.000000, ZIP, 179, 6, 29.833333, 
trial0032725, AA, 199, 12, 16.583333, GDX, 106, 8, 13.250000, ZIC, 172, 6, 28.666667, ZIP, 273, 6, 45.500000, 
trial0032726, AA, 277, 12, 23.083333, GDX, 59, 8, 7.375000, ZIC, 126, 6, 21.000000, ZIP, 204, 6, 34.000000, 
trial0032727, AA, 176, 12, 14.666667, GDX, 230, 8, 28.750000, ZIC, 147, 6, 24.500000, ZIP, 26, 6, 4.333333, 
trial0032728, AA, 251, 12, 20.916667, GDX, 49, 8, 6.125000, ZIC, 118, 6, 19.666667, ZIP, 157, 6, 26.166667, 
trial0032729, AA, 203, 12, 16.916667, GDX, 137, 8, 17.125000, ZIC, 65, 6, 10.833333, ZIP, 207, 6, 34.500000, 
trial0032730, AA, 161, 12, 13.416667, GDX, 347, 8, 43.375000, ZIC, 28, 6, 4.666667, ZIP, 133, 6, 22.166667, 
trial0032731, AA, 387, 12, 32.250000, GDX, 279, 8, 34.875000, ZIC, 57, 6, 9.500000, ZIP, 379, 6, 63.166667, 
trial0032732, AA, 429, 12, 35.750000, GDX, 265, 8, 33.125000, ZIC, 237, 6, 39.500000, ZIP, 219, 6, 36.500000, 
trial0032733, AA, 375, 12, 31.250000, GDX, 247, 8, 30.875000, ZIC, 174, 6, 29.000000, ZIP, 247, 6, 41.166667, 
trial0032734, AA, 517, 12, 43.083333, GDX, 175, 8, 21.875000, ZIC, 275, 6, 45.833333, ZIP, 141, 6, 23.500000, 
trial0032735, AA, 563, 12, 46.916667, GDX, 185, 8, 23.125000, ZIC, 300, 6, 50.000000, ZIP, 222, 6, 37.000000, 
trial0032736, AA, 435, 12, 36.250000, GDX, 209, 8, 26.125000, ZIC, 396, 6, 66.000000, ZIP, 172, 6, 28.666667, 
trial0032737, AA, 441, 12, 36.750000, GDX, 326, 8, 40.750000, ZIC, 247, 6, 41.166667, ZIP, 98, 6, 16.333333, 
trial0032738, AA, 311, 12, 25.916667, GDX, 234, 8, 29.250000, ZIC, 106, 6, 17.666667, ZIP, 535, 6, 89.166667, 
trial0032739, AA, 687, 12, 57.250000, GDX, 145, 8, 18.125000, ZIC, 226, 6, 37.666667, ZIP, 18, 6, 3.000000, 
