trial0030001, AA, 752, 8, 94.000000, GDX, 593, 14, 42.357143, ZIC, 252, 6, 42.000000, ZIP, 65, 4, 16.250000, 
trial0030002, AA, 724, 8, 90.500000, GDX, 806, 14, 57.571429, ZIC, 277, 6, 46.166667, ZIP, 1, 4, 0.250000, 
trial0030003, AA, 419, 8, 52.375000, GDX, 782, 14, 55.857143, ZIC, 154, 6, 25.666667, ZIP, 428, 4, 107.000000, 
trial0030004, AA, 96, 8, 12.000000, GDX, 287, 14, 20.500000, ZIC, 455, 6, 75.833333, ZIP, 613, 4, 153.250000, 
trial0030005, AA, 466, 8, 58.250000, GDX, 153, 14, 10.928571, ZIC, 331, 6, 55.166667, ZIP, 178, 4, 44.500000, 
trial0030006, AA, 282, 8, 35.250000, GDX, 741, 14, 52.928571, ZIC, 97, 6, 16.166667, ZIP, 356, 4, 89.000000, 
trial0030007, AA, 469, 8, 58.625000, GDX, 424, 14, 30.285714, ZIC, 497, 6, 82.833333, ZIP, 121, 4, 30.250000, 
trial0030008, AA, 549, 8, 68.625000, GDX, 333, 14, 23.785714, ZIC, 499, 6, 83.166667, ZIP, 217, 4, 54.250000, 
trial0030009, AA, 456, 8, 57.000000, GDX, 141, 14, 10.071429, ZIC, 252, 6, 42.000000, ZIP, 46, 4, 11.500000, 
trial0030010, AA, 237, 8, 29.625000, GDX, 888, 14, 63.428571, ZIC, 342, 6, 57.000000, ZIP, 224, 4, 56.000000, 
trial0030011, AA, 370, 8, 46.250000, GDX, 829, 14, 59.214286, ZIC, 169, 6, 28.166667, ZIP, 229, 4, 57.250000, 
trial0030012, AA, 282, 8, 35.250000, GDX, 449, 14, 32.071429, ZIC, 373, 6, 62.166667, ZIP, 483, 4, 120.750000, 
trial0030013, AA, 226, 8, 28.250000, GDX, 753, 14, 53.785714, ZIC, 374, 6, 62.333333, ZIP, 182, 4, 45.500000, 
trial0030014, AA, 261, 8, 32.625000, GDX, 30, 14, 2.142857, ZIC, 314, 6, 52.333333, ZIP, 442, 4, 110.500000, 
