trial0042601, GDX, 371, 14, 26.500000, ZIC, 43, 6, 7.166667, ZIP, 197, 12, 16.416667, 
trial0042602, GDX, 26, 14, 1.857143, ZIC, 105, 6, 17.500000, ZIP, 245, 12, 20.416667, 
trial0042603, GDX, 110, 14, 7.857143, ZIC, 188, 6, 31.333333, ZIP, 242, 12, 20.166667, 
trial0042604, GDX, 210, 14, 15.000000, ZIC, 16, 6, 2.666667, ZIP, 238, 12, 19.833333, 
trial0042605, GDX, 119, 14, 8.500000, ZIC, 137, 6, 22.833333, ZIP, 145, 12, 12.083333, 
trial0042606, GDX, 188, 14, 13.428571, ZIC, 202, 6, 33.666667, ZIP, 331, 12, 27.583333, 
trial0042607, GDX, 152, 14, 10.857143, ZIC, 12, 6, 2.000000, ZIP, 379, 12, 31.583333, 
trial0042608, GDX, 186, 14, 13.285714, ZIC, 91, 6, 15.166667, ZIP, 416, 12, 34.666667, 
trial0042609, GDX, 247, 14, 17.642857, ZIC, 192, 6, 32.000000, ZIP, 151, 12, 12.583333, 
trial0042610, GDX, 185, 14, 13.214286, ZIC, 108, 6, 18.000000, ZIP, 166, 12, 13.833333, 
trial0042611, GDX, 157, 14, 11.214286, ZIC, 61, 6, 10.166667, ZIP, 480, 12, 40.000000, 
trial0042612, GDX, 50, 14, 3.571429, ZIC, 81, 6, 13.500000, ZIP, 417, 12, 34.750000, 
trial0042613, GDX, 206, 14, 14.714286, ZIC, 99, 6, 16.500000, ZIP, 298, 12, 24.833333, 
trial0042614, GDX, 260, 14, 18.571429, ZIC, 217, 6, 36.166667, ZIP, 355, 12, 29.583333, 
trial0042615, GDX, 414, 14, 29.571429, ZIC, 103, 6, 17.166667, ZIP, 115, 12, 9.583333, 
trial0042616, GDX, 171, 14, 12.214286, ZIC, 44, 6, 7.333333, ZIP, 124, 12, 10.333333, 
trial0042617, GDX, 292, 14, 20.857143, ZIC, 56, 6, 9.333333, ZIP, 118, 12, 9.833333, 
trial0042618, GDX, 195, 14, 13.928571, ZIC, 14, 6, 2.333333, ZIP, 292, 12, 24.333333, 
trial0042619, GDX, 270, 14, 19.285714, ZIC, 93, 6, 15.500000, ZIP, 297, 12, 24.750000, 
trial0042620, GDX, 275, 14, 19.642857, ZIC, 209, 6, 34.833333, ZIP, 267, 12, 22.250000, 
trial0042621, GDX, 244, 14, 17.428571, ZIC, 66, 6, 11.000000, ZIP, 318, 12, 26.500000, 
trial0042622, GDX, 356, 14, 25.428571, ZIC, 26, 6, 4.333333, ZIP, 127, 12, 10.583333, 
trial0042623, GDX, 220, 14, 15.714286, ZIC, 33, 6, 5.500000, ZIP, 368, 12, 30.666667, 
trial0042624, GDX, 230, 14, 16.428571, ZIC, 47, 6, 7.833333, ZIP, 556, 12, 46.333333, 
trial0042625, GDX, 183, 14, 13.071429, ZIC, 148, 6, 24.666667, ZIP, 302, 12, 25.166667, 
trial0042626, GDX, 247, 14, 17.642857, ZIC, 275, 6, 45.833333, ZIP, 390, 12, 32.500000, 
trial0042627, GDX, 296, 14, 21.142857, ZIC, 70, 6, 11.666667, ZIP, 302, 12, 25.166667, 
trial0042628, GDX, 457, 14, 32.642857, ZIC, 161, 6, 26.833333, ZIP, 182, 12, 15.166667, 
trial0042629, GDX, 412, 14, 29.428571, ZIC, 159, 6, 26.500000, ZIP, 272, 12, 22.666667, 
trial0042630, GDX, 240, 14, 17.142857, ZIC, 107, 6, 17.833333, ZIP, 272, 12, 22.666667, 
trial0042631, GDX, 574, 14, 41.000000, ZIC, 389, 6, 64.833333, ZIP, 423, 12, 35.250000, 
trial0042632, GDX, 733, 14, 52.357143, ZIC, 202, 6, 33.666667, ZIP, 556, 12, 46.333333, 
trial0042633, GDX, 587, 14, 41.928571, ZIC, 227, 6, 37.833333, ZIP, 669, 12, 55.750000, 
trial0042634, GDX, 423, 14, 30.214286, ZIC, 302, 6, 50.333333, ZIP, 799, 12, 66.583333, 
trial0042635, GDX, 562, 14, 40.142857, ZIC, 161, 6, 26.833333, ZIP, 865, 12, 72.083333, 
trial0042636, GDX, 540, 14, 38.571429, ZIC, 649, 6, 108.166667, ZIP, 361, 12, 30.083333, 
trial0042637, GDX, 700, 14, 50.000000, ZIC, 452, 6, 75.333333, ZIP, 457, 12, 38.083333, 
trial0042638, GDX, 386, 14, 27.571429, ZIC, 341, 6, 56.833333, ZIP, 793, 12, 66.083333, 
trial0042639, GDX, 941, 14, 67.214286, ZIC, 200, 6, 33.333333, ZIP, 525, 12, 43.750000, 
trial0042640, GDX, 734, 14, 52.428571, ZIC, 225, 6, 37.500000, ZIP, 617, 12, 51.416667, 
trial0042641, GDX, 472, 14, 33.714286, ZIC, 372, 6, 62.000000, ZIP, 797, 12, 66.416667, 
trial0042642, GDX, 911, 14, 65.071429, ZIC, 164, 6, 27.333333, ZIP, 567, 12, 47.250000, 
trial0042643, GDX, 510, 14, 36.428571, ZIC, 275, 6, 45.833333, ZIP, 698, 12, 58.166667, 
trial0042644, GDX, 724, 14, 51.714286, ZIC, 249, 6, 41.500000, ZIP, 597, 12, 49.750000, 
trial0042645, GDX, 1208, 14, 86.285714, ZIC, 143, 6, 23.833333, ZIP, 207, 12, 17.250000, 
trial0042646, GDX, 601, 14, 42.928571, ZIC, 117, 6, 19.500000, ZIP, 862, 12, 71.833333, 
trial0042647, GDX, 443, 14, 31.642857, ZIC, 415, 6, 69.166667, ZIP, 680, 12, 56.666667, 
trial0042648, GDX, 505, 14, 36.071429, ZIC, 188, 6, 31.333333, ZIP, 451, 12, 37.583333, 
trial0042649, GDX, 609, 14, 43.500000, ZIC, 127, 6, 21.166667, ZIP, 631, 12, 52.583333, 
trial0042650, GDX, 477, 14, 34.071429, ZIC, 30, 6, 5.000000, ZIP, 705, 12, 58.750000, 
trial0042651, GDX, 216, 14, 15.428571, ZIC, 367, 6, 61.166667, ZIP, 562, 12, 46.833333, 
trial0042652, GDX, 402, 14, 28.714286, ZIC, 117, 6, 19.500000, ZIP, 589, 12, 49.083333, 
trial0042653, GDX, 540, 14, 38.571429, ZIC, 284, 6, 47.333333, ZIP, 374, 12, 31.166667, 
trial0042654, GDX, 94, 14, 6.714286, ZIC, 97, 6, 16.166667, ZIP, 611, 12, 50.916667, 
trial0042655, GDX, 676, 14, 48.285714, ZIC, 233, 6, 38.833333, ZIP, 334, 12, 27.833333, 
trial0042656, GDX, 417, 14, 29.785714, ZIC, 155, 6, 25.833333, ZIP, 877, 12, 73.083333, 
trial0042657, GDX, 600, 14, 42.857143, ZIC, 63, 6, 10.500000, ZIP, 835, 12, 69.583333, 
