trial0003501, 000600, GDX, 218, 6, 36.333333, ZIP, 242, 34, 7.117647, 136, 138, 
trial0003502, 000600, GDX, 220, 6, 36.666667, ZIP, 73, 34, 2.147059, 145, 147, 
trial0003503, 000600, GDX, 94, 6, 15.666667, ZIP, 106, 34, 3.117647, 139, 141, 
trial0003504, 000600, GDX, 149, 6, 24.833333, ZIP, 57, 34, 1.676471, 123, 144, 
trial0003505, 000600, GDX, 71, 6, 11.833333, ZIP, 154, 34, 4.529412, 134, 140, 
trial0003506, 000600, GDX, 382, 6, 63.666667, ZIP, 79, 34, 2.323529, 120, 147, 
trial0003507, 000600, GDX, 441, 6, 73.500000, ZIP, 80, 34, 2.352941, 116, 145, 
trial0003508, 000600, GDX, 412, 6, 68.666667, ZIP, 98, 34, 2.882353, 141, 144, 
trial0003509, 000600, GDX, 93, 6, 15.558333, ZIP, 215, 34, 6.342647, 140, 141, 
trial0003510, 000600, GDX, 147, 6, 24.500000, ZIP, 209, 34, 6.147059, 146, 148, 
trial0003511, 000600, GDX, 169, 6, 28.166667, ZIP, 59, 34, 1.735294, 121, 146, 
trial0003512, 000600, GDX, 215, 6, 35.833333, ZIP, 141, 34, 4.147059, 129, 145, 
trial0003513, 000600, GDX, 114, 6, 19.000000, ZIP, 297, 34, 8.735294, 141, 142, 
trial0003514, 000600, GDX, 182, 6, 30.333333, ZIP, 461, 34, 13.558824, 137, 138, 
trial0003515, 000600, GDX, 220, 6, 36.666667, ZIP, 307, 34, 9.029412, 138, 140, 
trial0003516, 000600, GDX, 214, 6, 35.666667, ZIP, 73, 34, 2.147059, 120, 143, 
trial0003517, 000600, GDX, 24, 6, 4.000000, ZIP, 241, 34, 7.088235, 137, 142, 
trial0003518, 000600, GDX, 128, 6, 21.333333, ZIP, 175, 34, 5.147059, 142, 144, 
trial0003519, 000600, GDX, 186, 6, 31.000000, ZIP, 51, 34, 1.500000, 124, 142, 
trial0003520, 000600, GDX, 234, 6, 39.000000, ZIP, 251, 34, 7.382353, 143, 144, 
trial0003521, 000600, GDX, 122, 6, 20.400000, ZIP, 252, 34, 7.429412, 137, 139, 
trial0003522, 000600, GDX, 101, 6, 16.833333, ZIP, 133, 34, 3.911765, 140, 143, 
trial0003523, 000600, GDX, 127, 6, 21.166667, ZIP, 310, 34, 9.117647, 143, 145, 
trial0003524, 000600, GDX, 0, 6, 0.000000, ZIP, 19, 34, 0.558824, 140, 147, 
trial0003525, 000600, GDX, 522, 6, 87.000000, ZIP, 138, 34, 4.058824, 119, 144, 
trial0003526, 000600, GDX, 93, 6, 15.500000, ZIP, 131, 34, 3.852941, 137, 141, 
trial0003527, 000600, GDX, 233, 6, 38.833333, ZIP, 312, 34, 9.176471, 143, 146, 
trial0003528, 000600, GDX, 124, 6, 20.775000, ZIP, 394, 34, 11.598529, 144, 146, 
trial0003529, 000600, GDX, 339, 6, 56.500000, ZIP, 117, 34, 3.441176, 126, 142, 
trial0003530, 000600, GDX, 71, 6, 11.833333, ZIP, 189, 34, 5.558824, 142, 144, 
trial0003531, 000600, GDX, 43, 6, 7.166667, ZIP, 63, 34, 1.852941, 140, 142, 
trial0003532, 000600, GDX, 231, 6, 38.500000, ZIP, 311, 34, 9.147059, 141, 143, 
trial0003533, 000600, GDX, 53, 6, 8.833333, ZIP, 234, 34, 6.882353, 139, 143, 
trial0003534, 000600, GDX, 205, 6, 34.166667, ZIP, 143, 34, 4.205882, 140, 141, 
trial0003535, 000600, GDX, 405, 6, 67.500000, ZIP, 42, 34, 1.235294, 121, 145, 
trial0003536, 000600, GDX, 156, 6, 26.000000, ZIP, 24, 34, 0.705882, 126, 142, 
trial0003537, 000600, GDX, 340, 6, 56.666667, ZIP, 186, 34, 5.470588, 140, 143, 
trial0003538, 000600, GDX, 311, 6, 51.833333, ZIP, 202, 34, 5.941176, 141, 143, 
trial0003539, 000600, GDX, 232, 6, 38.666667, ZIP, 244, 34, 7.176471, 137, 139, 
trial0003540, 000600, GDX, 136, 6, 22.666667, ZIP, 279, 34, 8.205882, 136, 140, 
trial0003541, 000600, GDX, 405, 6, 67.500000, ZIP, 191, 34, 5.617647, 125, 145, 
trial0003542, 000600, GDX, 208, 6, 34.666667, ZIP, 252, 34, 7.411765, 138, 144, 
trial0003543, 000600, GDX, 10, 6, 1.666667, ZIP, 90, 34, 2.647059, 137, 142, 
trial0003544, 000600, GDX, 117, 6, 19.500000, ZIP, 287, 34, 8.441176, 137, 139, 
trial0003545, 000600, GDX, 56, 6, 9.333333, ZIP, 160, 34, 4.705882, 139, 140, 
trial0003546, 000600, GDX, 457, 6, 76.166667, ZIP, 41, 34, 1.205882, 126, 147, 
trial0003547, 000600, GDX, 26, 6, 4.333333, ZIP, 246, 34, 7.235294, 140, 142, 
trial0003548, 000600, GDX, 14, 6, 2.333333, ZIP, 134, 34, 3.941176, 136, 137, 
trial0003549, 000600, GDX, 64, 6, 10.666667, ZIP, 295, 34, 8.676471, 139, 143, 
trial0003550, 000600, GDX, 99, 6, 16.500000, ZIP, 296, 34, 8.705882, 137, 141, 
trial0003551, 000600, GDX, 251, 6, 41.833333, ZIP, 111, 34, 3.264706, 121, 147, 
trial0003552, 000600, GDX, 252, 6, 42.000000, ZIP, 211, 34, 6.205882, 138, 140, 
trial0003553, 000600, GDX, 372, 6, 62.000000, ZIP, 49, 34, 1.441176, 121, 144, 
trial0003554, 000600, GDX, 0, 6, 0.000000, ZIP, 0, 34, 0.000000, 146, 149, 
trial0003555, 000600, GDX, 194, 6, 32.333333, ZIP, 216, 34, 6.352941, 138, 141, 
trial0003556, 000600, GDX, 253, 6, 42.233333, ZIP, 305, 34, 8.988235, 146, 147, 
trial0003557, 000600, GDX, 394, 6, 65.666667, ZIP, 167, 34, 4.911765, 122, 143, 
trial0003558, 000600, GDX, 207, 6, 34.500000, ZIP, 160, 34, 4.705882, 129, 145, 
trial0003559, 000600, GDX, 319, 6, 53.166667, ZIP, 69, 34, 2.029412, 127, 143, 
trial0003560, 000600, GDX, 67, 6, 11.166667, ZIP, 175, 34, 5.147059, 140, 141, 
trial0003561, 000600, GDX, 152, 6, 25.333333, ZIP, 341, 34, 10.029412, 139, 141, 
trial0003562, 000600, GDX, 81, 6, 13.500000, ZIP, 282, 34, 8.294118, 143, 145, 
trial0003563, 000600, GDX, 194, 6, 32.333333, ZIP, 266, 34, 7.823529, 139, 140, 
trial0003564, 000600, GDX, 102, 6, 17.000000, ZIP, 327, 34, 9.617647, 146, 148, 
trial0003565, 000600, GDX, 76, 6, 12.666667, ZIP, 175, 34, 5.147059, 140, 142, 
