trial0008001, 000600, GDX, 181, 32, 5.656250, 106, 112, 
trial0008002, 000600, GDX, 25, 32, 0.781250, 104, 107, 
trial0008003, 000600, GDX, 148, 32, 4.625000, 0, 100, 
trial0008004, 000600, GDX, 92, 32, 2.875000, 104, 113, 
trial0008005, 000600, GDX, 533, 32, 16.656250, 105, 108, 
trial0008006, 000600, GDX, 87, 32, 2.718750, 106, 109, 
trial0008007, 000600, GDX, 164, 32, 5.125000, 100, 101, 
trial0008008, 000600, GDX, 107, 32, 3.343750, 104, 139, 
trial0008009, 000600, GDX, 18, 32, 0.562500, 104, 124, 
trial0008010, 000600, GDX, 43, 32, 1.343750, 98, 99, 
trial0008011, 000600, GDX, 188, 32, 5.875000, 100, 102, 
trial0008012, 000600, GDX, 117, 32, 3.656250, 102, 166, 
trial0008013, 000600, GDX, 81, 32, 2.531250, 106, 113, 
trial0008014, 000600, GDX, 150, 32, 4.687500, 0, 105, 
trial0008015, 000600, GDX, 58, 32, 1.812500, 104, 105, 
trial0008016, 000600, GDX, 100, 32, 3.125000, 106, 120, 
trial0008017, 000600, GDX, 94, 32, 2.937500, 104, 112, 
trial0008018, 000600, GDX, 28, 32, 0.875000, 108, 109, 
trial0008019, 000600, GDX, 131, 32, 4.093750, 0, 103, 
trial0008020, 000600, GDX, 76, 32, 2.375000, 98, 99, 
trial0008021, 000600, GDX, 257, 32, 8.031250, 90, 99, 
trial0008022, 000600, GDX, 197, 32, 6.156250, 90, 94, 
trial0008023, 000600, GDX, 347, 32, 10.843750, 92, 97, 
trial0008024, 000600, GDX, 301, 32, 9.406250, 90, 93, 
trial0008025, 000600, GDX, 83, 32, 2.593750, 90, 94, 
trial0008026, 000600, GDX, 151, 32, 4.718750, 77, 121, 
trial0008027, 000600, GDX, 79, 32, 2.468750, 90, 94, 
trial0008028, 000600, GDX, 859, 32, 26.843750, 100, 109, 
trial0008029, 000600, GDX, 105, 32, 3.281250, 77, 128, 
trial0008030, 000600, GDX, 291, 32, 9.093750, 88, 92, 
trial0008031, 000600, GDX, 322, 32, 10.062500, 88, 91, 
trial0008032, 000600, GDX, 311, 32, 9.718750, 94, 96, 
trial0008033, 000600, GDX, 254, 32, 7.937500, 84, 89, 
trial0008034, 000600, GDX, 406, 32, 12.687500, 90, 94, 
trial0008035, 000600, GDX, 178, 32, 5.562500, 88, 120, 
trial0008036, 000600, GDX, 290, 32, 9.062500, 102, 126, 
trial0008037, 000600, GDX, 74, 32, 2.312500, 90, 97, 
trial0008038, 000600, GDX, 75, 32, 2.343750, 82, 90, 
trial0008039, 000600, GDX, 83, 32, 2.593750, 84, 90, 
trial0008040, 000600, GDX, 150, 32, 4.687500, 92, 96, 
trial0008041, 000600, GDX, 442, 32, 13.812500, 78, 81, 
trial0008042, 000600, GDX, 229, 32, 7.156250, 68, 70, 
trial0008043, 000600, GDX, 403, 32, 12.593750, 72, 77, 
trial0008044, 000600, GDX, 368, 32, 11.500000, 56, 127, 
trial0008045, 000600, GDX, 287, 32, 8.968750, 74, 87, 
trial0008046, 000600, GDX, 698, 32, 21.812500, 82, 88, 
trial0008047, 000600, GDX, 326, 32, 10.187500, 78, 112, 
trial0008048, 000600, GDX, 178, 32, 5.562500, 70, 81, 
trial0008049, 000600, GDX, 581, 32, 18.156250, 92, 98, 
trial0008050, 000600, GDX, 402, 32, 12.562500, 74, 75, 
trial0008051, 000600, GDX, 538, 32, 16.812500, 84, 94, 
trial0008052, 000600, GDX, 339, 32, 10.593750, 76, 83, 
trial0008053, 000600, GDX, 847, 32, 26.468750, 74, 86, 
trial0008054, 000600, GDX, 1001, 32, 31.281250, 78, 82, 
trial0008055, 000600, GDX, 592, 32, 18.500000, 84, 88, 
trial0008056, 000600, GDX, 707, 32, 22.093750, 76, 78, 
trial0008057, 000600, GDX, 442, 32, 13.812500, 76, 81, 
trial0008058, 000600, GDX, 324, 32, 10.125000, 76, 88, 
trial0008059, 000600, GDX, 345, 32, 10.781250, 70, 82, 
trial0008060, 000600, GDX, 104, 32, 3.250000, 70, 73, 
trial0008061, 000600, GDX, 778, 32, 24.312500, 104, 105, 
trial0008062, 000600, GDX, 402, 32, 12.562500, 80, 84, 
trial0008063, 000600, GDX, 310, 32, 9.687500, 84, 93, 
trial0008064, 000600, GDX, 550, 32, 17.187500, 88, 95, 
trial0008065, 000600, GDX, 371, 32, 11.593750, 90, 98, 
trial0008066, 000600, GDX, 166, 32, 5.187500, 84, 107, 
trial0008067, 000600, GDX, 409, 32, 12.781250, 84, 85, 
trial0008068, 000600, GDX, 271, 32, 8.468750, 88, 132, 
trial0008069, 000600, GDX, 223, 32, 6.968750, 88, 96, 
trial0008070, 000600, GDX, 192, 32, 6.000000, 72, 79, 
trial0008071, 000600, GDX, 224, 32, 7.000000, 84, 110, 
trial0008072, 000600, GDX, 183, 32, 5.718750, 76, 93, 
trial0008073, 000600, GDX, 218, 32, 6.812500, 92, 104, 
trial0008074, 000600, GDX, 281, 32, 8.781250, 76, 110, 
