trial0040801, AA, 291, 12, 24.250000, ZIC, 418, 8, 52.250000, ZIP, 680, 12, 56.666667, 
trial0040802, AA, 483, 12, 40.250000, ZIC, 491, 8, 61.375000, ZIP, 567, 12, 47.250000, 
trial0040803, AA, 506, 12, 42.166667, ZIC, 433, 8, 54.125000, ZIP, 604, 12, 50.333333, 
trial0040804, AA, 801, 12, 66.750000, ZIC, 281, 8, 35.125000, ZIP, 245, 12, 20.416667, 
trial0040805, AA, 565, 12, 47.083333, ZIC, 244, 8, 30.500000, ZIP, 791, 12, 65.916667, 
trial0040806, AA, 451, 12, 37.583333, ZIC, 229, 8, 28.625000, ZIP, 829, 12, 69.083333, 
trial0040807, AA, 536, 12, 44.666667, ZIC, 512, 8, 64.000000, ZIP, 485, 12, 40.416667, 
trial0040808, AA, 823, 12, 68.583333, ZIC, 449, 8, 56.125000, ZIP, 214, 12, 17.833333, 
trial0040809, AA, 565, 12, 47.083333, ZIC, 263, 8, 32.875000, ZIP, 513, 12, 42.750000, 
trial0040810, AA, 939, 12, 78.250000, ZIC, 376, 8, 47.000000, ZIP, 235, 12, 19.583333, 
trial0040811, AA, 694, 12, 57.833333, ZIC, 643, 8, 80.375000, ZIP, 195, 12, 16.250000, 
trial0040812, AA, 736, 12, 61.333333, ZIC, 273, 8, 34.125000, ZIP, 510, 12, 42.500000, 
trial0040813, AA, 429, 12, 35.750000, ZIC, 369, 8, 46.125000, ZIP, 690, 12, 57.500000, 
trial0040814, AA, 587, 12, 48.916667, ZIC, 422, 8, 52.750000, ZIP, 525, 12, 43.750000, 
trial0040815, AA, 402, 12, 33.500000, ZIC, 166, 8, 20.750000, ZIP, 689, 12, 57.416667, 
trial0040816, AA, 454, 12, 37.833333, ZIC, 225, 8, 28.125000, ZIP, 842, 12, 70.166667, 
trial0040817, AA, 471, 12, 39.250000, ZIC, 185, 8, 23.125000, ZIP, 636, 12, 53.000000, 
trial0040818, AA, 462, 12, 38.500000, ZIC, 404, 8, 50.500000, ZIP, 701, 12, 58.416667, 
