trial0023701, AA, 201, 12, 16.750000, GDX, 816, 12, 68.000000, ZIC, 455, 8, 56.875000, 
trial0023702, AA, 530, 12, 44.166667, GDX, 363, 12, 30.250000, ZIC, 554, 8, 69.250000, 
trial0023703, AA, 668, 12, 55.666667, GDX, 217, 12, 18.083333, ZIC, 646, 8, 80.750000, 
trial0023704, AA, 1044, 12, 87.000000, GDX, 285, 12, 23.750000, ZIC, 221, 8, 27.625000, 
trial0023705, AA, 708, 12, 59.000000, GDX, 306, 12, 25.500000, ZIC, 111, 8, 13.875000, 
trial0023706, AA, 445, 12, 37.083333, GDX, 332, 12, 27.666667, ZIC, 356, 8, 44.500000, 
trial0023707, AA, 991, 12, 82.583333, GDX, 500, 12, 41.666667, ZIC, 210, 8, 26.250000, 
trial0023708, AA, 741, 12, 61.750000, GDX, 23, 12, 1.916667, ZIC, 133, 8, 16.625000, 
trial0023709, AA, 766, 12, 63.833333, GDX, 284, 12, 23.666667, ZIC, 330, 8, 41.250000, 
trial0023710, AA, 703, 12, 58.583333, GDX, 400, 12, 33.333333, ZIC, 66, 8, 8.250000, 
trial0023711, AA, 1002, 12, 83.500000, GDX, 349, 12, 29.083333, ZIC, 444, 8, 55.500000, 
trial0023712, AA, 1012, 12, 84.333333, GDX, 232, 12, 19.333333, ZIC, 223, 8, 27.875000, 
trial0023713, AA, 449, 12, 37.416667, GDX, 461, 12, 38.416667, ZIC, 353, 8, 44.125000, 
trial0023714, AA, 543, 12, 45.250000, GDX, 28, 12, 2.333333, ZIC, 943, 8, 117.875000, 
trial0023715, AA, 459, 12, 38.250000, GDX, 438, 12, 36.500000, ZIC, 395, 8, 49.375000, 
trial0023716, AA, 876, 12, 73.000000, GDX, 563, 12, 46.916667, ZIC, 96, 8, 12.000000, 
trial0023717, AA, 368, 12, 30.666667, GDX, 206, 12, 17.166667, ZIC, 400, 8, 50.000000, 
trial0023718, AA, 636, 12, 53.000000, GDX, 596, 12, 49.666667, ZIC, 288, 8, 36.000000, 
trial0023719, AA, 375, 12, 31.250000, GDX, 125, 12, 10.416667, ZIC, 381, 8, 47.625000, 
trial0023720, AA, 593, 12, 49.416667, GDX, 458, 12, 38.166667, ZIC, 311, 8, 38.875000, 
trial0023721, AA, 698, 12, 58.166667, GDX, 319, 12, 26.583333, ZIC, 231, 8, 28.875000, 
trial0023722, AA, 500, 12, 41.666667, GDX, 147, 12, 12.250000, ZIC, 361, 8, 45.125000, 
trial0023723, AA, 404, 12, 33.666667, GDX, 753, 12, 62.750000, ZIC, 134, 8, 16.750000, 
trial0023724, AA, 211, 12, 17.583333, GDX, 68, 12, 5.666667, ZIC, 156, 8, 19.500000, 
trial0023725, AA, 549, 12, 45.750000, GDX, 541, 12, 45.083333, ZIC, 424, 8, 53.000000, 
trial0023726, AA, 493, 12, 41.083333, GDX, 204, 12, 17.000000, ZIC, 410, 8, 51.250000, 
trial0023727, AA, 367, 12, 30.583333, GDX, 488, 12, 40.666667, ZIC, 284, 8, 35.500000, 
trial0023728, AA, 1069, 12, 89.083333, GDX, 261, 12, 21.750000, ZIC, 276, 8, 34.500000, 
trial0023729, AA, 790, 12, 65.833333, GDX, 423, 12, 35.250000, ZIC, 122, 8, 15.250000, 
trial0023730, AA, 1009, 12, 84.083333, GDX, 148, 12, 12.333333, ZIC, 128, 8, 16.000000, 
trial0023731, AA, 297, 12, 24.750000, GDX, 85, 12, 7.083333, ZIC, 119, 8, 14.875000, 
trial0023732, AA, 436, 12, 36.333333, GDX, 135, 12, 11.250000, ZIC, 143, 8, 17.875000, 
trial0023733, AA, 246, 12, 20.500000, GDX, 161, 12, 13.416667, ZIC, 310, 8, 38.750000, 
trial0023734, AA, 150, 12, 12.500000, GDX, 238, 12, 19.833333, ZIC, 244, 8, 30.500000, 
trial0023735, AA, 296, 12, 24.666667, GDX, 266, 12, 22.166667, ZIC, 242, 8, 30.250000, 
trial0023736, AA, 405, 12, 33.750000, GDX, 194, 12, 16.166667, ZIC, 10, 8, 1.250000, 
trial0023737, AA, 280, 12, 23.333333, GDX, 77, 12, 6.416667, ZIC, 158, 8, 19.750000, 
trial0023738, AA, 370, 12, 30.833333, GDX, 299, 12, 24.916667, ZIC, 342, 8, 42.750000, 
trial0023739, AA, 235, 12, 19.583333, GDX, 270, 12, 22.500000, ZIC, 70, 8, 8.750000, 
trial0023740, AA, 201, 12, 16.750000, GDX, 229, 12, 19.083333, ZIC, 168, 8, 21.000000, 
trial0023741, AA, 516, 12, 43.000000, GDX, 87, 12, 7.250000, ZIC, 49, 8, 6.125000, 
trial0023742, AA, 629, 12, 52.416667, GDX, 96, 12, 8.000000, ZIC, 239, 8, 29.875000, 
trial0023743, AA, 232, 12, 19.333333, GDX, 108, 12, 9.000000, ZIC, 164, 8, 20.500000, 
trial0023744, AA, 12, 12, 1.000000, GDX, 273, 12, 22.750000, ZIC, 14, 8, 1.750000, 
trial0023745, AA, 303, 12, 25.250000, GDX, 401, 12, 33.416667, ZIC, 222, 8, 27.750000, 
trial0023746, AA, 285, 12, 23.750000, GDX, 204, 12, 17.000000, ZIC, 308, 8, 38.500000, 
trial0023747, AA, 242, 12, 20.166667, GDX, 157, 12, 13.083333, ZIC, 60, 8, 7.500000, 
trial0023748, AA, 110, 12, 9.166667, GDX, 223, 12, 18.583333, ZIC, 328, 8, 41.000000, 
trial0023749, AA, 233, 12, 19.416667, GDX, 140, 12, 11.666667, ZIC, 161, 8, 20.125000, 
trial0023750, AA, 227, 12, 18.916667, GDX, 295, 12, 24.583333, ZIC, 27, 8, 3.375000, 
trial0023751, AA, 176, 12, 14.666667, GDX, 105, 12, 8.750000, ZIC, 45, 8, 5.625000, 
trial0023752, AA, 178, 12, 14.833333, GDX, 467, 12, 38.916667, ZIC, 57, 8, 7.125000, 
trial0023753, AA, 139, 12, 11.583333, GDX, 302, 12, 25.166667, ZIC, 33, 8, 4.125000, 
trial0023754, AA, 320, 12, 26.666667, GDX, 274, 12, 22.833333, ZIC, 170, 8, 21.250000, 
trial0023755, AA, 528, 12, 44.000000, GDX, 276, 12, 23.000000, ZIC, 127, 8, 15.875000, 
trial0023756, AA, 474, 12, 39.500000, GDX, 255, 12, 21.250000, ZIC, 29, 8, 3.625000, 
trial0023757, AA, 377, 12, 31.416667, GDX, 186, 12, 15.500000, ZIC, 222, 8, 27.750000, 
trial0023758, AA, 218, 12, 18.166667, GDX, 160, 12, 13.333333, ZIC, 367, 8, 45.875000, 
trial0023759, AA, 277, 12, 23.083333, GDX, 529, 12, 44.083333, ZIC, 130, 8, 16.250000, 
trial0023760, AA, 265, 12, 22.083333, GDX, 544, 12, 45.333333, ZIC, 3, 8, 0.375000, 
trial0023761, AA, 710, 12, 59.166667, GDX, 410, 12, 34.166667, ZIC, 314, 8, 39.250000, 
trial0023762, AA, 926, 12, 77.166667, GDX, 172, 12, 14.333333, ZIC, 103, 8, 12.875000, 
trial0023763, AA, 1028, 12, 85.666667, GDX, 529, 12, 44.083333, ZIC, 227, 8, 28.375000, 
trial0023764, AA, 1297, 12, 108.083333, GDX, 646, 12, 53.833333, ZIC, 177, 8, 22.125000, 
trial0023765, AA, 327, 12, 27.250000, GDX, 778, 12, 64.833333, ZIC, 356, 8, 44.500000, 
trial0023766, AA, 694, 12, 57.833333, GDX, 558, 12, 46.500000, ZIC, 258, 8, 32.250000, 
trial0023767, AA, 711, 12, 59.250000, GDX, 268, 12, 22.333333, ZIC, 405, 8, 50.625000, 
trial0023768, AA, 545, 12, 45.416667, GDX, 655, 12, 54.583333, ZIC, 422, 8, 52.750000, 
trial0023769, AA, 701, 12, 58.416667, GDX, 416, 12, 34.666667, ZIC, 180, 8, 22.500000, 
trial0023770, AA, 671, 12, 55.916667, GDX, 407, 12, 33.916667, ZIC, 346, 8, 43.250000, 
trial0023771, AA, 1022, 12, 85.166667, GDX, 138, 12, 11.500000, ZIC, 362, 8, 45.250000, 
trial0023772, AA, 553, 12, 46.083333, GDX, 494, 12, 41.166667, ZIC, 232, 8, 29.000000, 
trial0023773, AA, 577, 12, 48.083333, GDX, 104, 12, 8.666667, ZIC, 683, 8, 85.375000, 
