trial0021601, ZIC, 457, 6, 76.166667, ZIP, 1976, 26, 76.000000, 
trial0021602, ZIC, 478, 6, 79.666667, ZIP, 2416, 26, 92.923077, 
trial0021603, ZIC, 400, 6, 66.666667, ZIP, 2525, 26, 97.115385, 
trial0021604, ZIC, 638, 6, 106.333333, ZIP, 2173, 26, 83.576923, 
trial0021605, ZIC, 359, 6, 59.833333, ZIP, 2132, 26, 82.000000, 
trial0021606, ZIC, 664, 6, 110.666667, ZIP, 2282, 26, 87.769231, 
trial0021607, ZIC, 260, 6, 43.333333, ZIP, 2528, 26, 97.230769, 
trial0021608, ZIC, 271, 6, 45.166667, ZIP, 2340, 26, 90.000000, 
trial0021609, ZIC, 461, 6, 76.833333, ZIP, 2305, 26, 88.653846, 
trial0021610, ZIC, 388, 6, 64.666667, ZIP, 2643, 26, 101.653846, 
trial0021611, ZIC, 449, 6, 74.833333, ZIP, 2406, 26, 92.538462, 
trial0021612, ZIC, 609, 6, 101.500000, ZIP, 2169, 26, 83.423077, 
trial0021613, ZIC, 352, 6, 58.666667, ZIP, 2369, 26, 91.115385, 
trial0021614, ZIC, 453, 6, 75.500000, ZIP, 2328, 26, 89.538462, 
trial0021615, ZIC, 679, 6, 113.166667, ZIP, 2382, 26, 91.615385, 
trial0021616, ZIC, 266, 6, 44.333333, ZIP, 3051, 26, 117.346154, 
trial0021617, ZIC, 327, 6, 54.500000, ZIP, 2523, 26, 97.038462, 
trial0021618, ZIC, 416, 6, 69.333333, ZIP, 2629, 26, 101.115385, 
trial0021619, ZIC, 302, 6, 50.333333, ZIP, 2787, 26, 107.192308, 
trial0021620, ZIC, 309, 6, 51.500000, ZIP, 2819, 26, 108.423077, 
trial0021621, ZIC, 872, 6, 145.333333, ZIP, 2101, 26, 80.807692, 
trial0021622, ZIC, 815, 6, 135.833333, ZIP, 2381, 26, 91.576923, 
trial0021623, ZIC, 394, 6, 65.666667, ZIP, 2721, 26, 104.653846, 
trial0021624, ZIC, 732, 6, 122.000000, ZIP, 2132, 26, 82.000000, 
trial0021625, ZIC, 452, 6, 75.333333, ZIP, 2101, 26, 80.807692, 
trial0021626, ZIC, 235, 6, 39.166667, ZIP, 2717, 26, 104.500000, 
trial0021627, ZIC, 985, 6, 164.166667, ZIP, 2067, 26, 79.500000, 
trial0021628, ZIC, 798, 6, 133.000000, ZIP, 2506, 26, 96.384615, 
trial0021629, ZIC, 835, 6, 139.166667, ZIP, 2470, 26, 95.000000, 
trial0021630, ZIC, 0, 6, 0.000000, ZIP, 2714, 26, 104.384615, 
trial0021631, ZIC, 935, 6, 155.833333, ZIP, 2361, 26, 90.807692, 
trial0021632, ZIC, 690, 6, 115.000000, ZIP, 2609, 26, 100.346154, 
trial0021633, ZIC, 684, 6, 114.000000, ZIP, 2339, 26, 89.961538, 
trial0021634, ZIC, 159, 6, 26.500000, ZIP, 2479, 26, 95.346154, 
trial0021635, ZIC, 401, 6, 66.833333, ZIP, 2541, 26, 97.730769, 
trial0021636, ZIC, 523, 6, 87.166667, ZIP, 2959, 26, 113.807692, 
trial0021637, ZIC, 487, 6, 81.166667, ZIP, 2412, 26, 92.769231, 
trial0021638, ZIC, 588, 6, 98.000000, ZIP, 2455, 26, 94.423077, 
trial0021639, ZIC, 210, 6, 35.000000, ZIP, 2994, 26, 115.153846, 
trial0021640, ZIC, 889, 6, 148.166667, ZIP, 2021, 26, 77.730769, 
trial0021641, ZIC, 17, 6, 2.833333, ZIP, 3614, 26, 139.000000, 
trial0021642, ZIC, 315, 6, 52.500000, ZIP, 1735, 26, 66.730769, 
