trial0021901, AA, 900, 24, 37.500000, ZIC, 153, 8, 19.125000, 
trial0021902, AA, 837, 24, 34.875000, ZIC, 150, 8, 18.750000, 
trial0021903, AA, 1045, 24, 43.541667, ZIC, 77, 8, 9.625000, 
trial0021904, AA, 986, 24, 41.083333, ZIC, 44, 8, 5.500000, 
trial0021905, AA, 910, 24, 37.916667, ZIC, 93, 8, 11.625000, 
trial0021906, AA, 892, 24, 37.166667, ZIC, 166, 8, 20.750000, 
trial0021907, AA, 907, 24, 37.791667, ZIC, 146, 8, 18.250000, 
trial0021908, AA, 944, 24, 39.333333, ZIC, 2, 8, 0.250000, 
trial0021909, AA, 884, 24, 36.833333, ZIC, 119, 8, 14.875000, 
trial0021910, AA, 825, 24, 34.375000, ZIC, 113, 8, 14.125000, 
trial0021911, AA, 823, 24, 34.291667, ZIC, 303, 8, 37.875000, 
trial0021912, AA, 1017, 24, 42.375000, ZIC, 130, 8, 16.250000, 
trial0021913, AA, 954, 24, 39.750000, ZIC, 155, 8, 19.375000, 
trial0021914, AA, 1057, 24, 44.041667, ZIC, 119, 8, 14.875000, 
trial0021915, AA, 886, 24, 36.916667, ZIC, 282, 8, 35.250000, 
trial0021916, AA, 1069, 24, 44.541667, ZIC, 103, 8, 12.875000, 
trial0021917, AA, 983, 24, 40.958333, ZIC, 270, 8, 33.750000, 
trial0021918, AA, 976, 24, 40.666667, ZIC, 118, 8, 14.750000, 
trial0021919, AA, 935, 24, 38.958333, ZIC, 183, 8, 22.875000, 
trial0021920, AA, 999, 24, 41.625000, ZIC, 132, 8, 16.500000, 
trial0021921, AA, 894, 24, 37.250000, ZIC, 151, 8, 18.875000, 
trial0021922, AA, 901, 24, 37.541667, ZIC, 217, 8, 27.125000, 
trial0021923, AA, 951, 24, 39.625000, ZIC, 306, 8, 38.250000, 
trial0021924, AA, 886, 24, 36.916667, ZIC, 272, 8, 34.000000, 
trial0021925, AA, 802, 24, 33.416667, ZIC, 246, 8, 30.750000, 
trial0021926, AA, 1087, 24, 45.291667, ZIC, 87, 8, 10.875000, 
trial0021927, AA, 787, 24, 32.791667, ZIC, 202, 8, 25.250000, 
trial0021928, AA, 804, 24, 33.500000, ZIC, 212, 8, 26.500000, 
trial0021929, AA, 1108, 24, 46.166667, ZIC, 69, 8, 8.625000, 
trial0021930, AA, 650, 24, 27.083333, ZIC, 229, 8, 28.625000, 
trial0021931, AA, 1688, 24, 70.333333, ZIC, 530, 8, 66.250000, 
trial0021932, AA, 1976, 24, 82.333333, ZIC, 502, 8, 62.750000, 
trial0021933, AA, 1596, 24, 66.500000, ZIC, 514, 8, 64.250000, 
trial0021934, AA, 2097, 24, 87.375000, ZIC, 241, 8, 30.125000, 
trial0021935, AA, 1542, 24, 64.250000, ZIC, 562, 8, 70.250000, 
trial0021936, AA, 1573, 24, 65.541667, ZIC, 589, 8, 73.625000, 
trial0021937, AA, 1984, 24, 82.666667, ZIC, 523, 8, 65.375000, 
trial0021938, AA, 1913, 24, 79.708333, ZIC, 290, 8, 36.250000, 
trial0021939, AA, 1821, 24, 75.875000, ZIC, 397, 8, 49.625000, 
trial0021940, AA, 1911, 24, 79.625000, ZIC, 432, 8, 54.000000, 
trial0021941, AA, 1533, 24, 63.875000, ZIC, 558, 8, 69.750000, 
