trial0015601, AA, 1203, 12, 100.250000, ZIC, 1516, 20, 75.800000, 
trial0015602, AA, 1579, 12, 131.583333, ZIC, 1767, 20, 88.350000, 
trial0015603, AA, 806, 12, 67.166667, ZIC, 2282, 20, 114.100000, 
trial0015604, AA, 1049, 12, 87.416667, ZIC, 1892, 20, 94.600000, 
trial0015605, AA, 1307, 12, 108.916667, ZIC, 1590, 20, 79.500000, 
trial0015606, AA, 1589, 12, 132.416667, ZIC, 1307, 20, 65.350000, 
trial0015607, AA, 1298, 12, 108.166667, ZIC, 1645, 20, 82.250000, 
trial0015608, AA, 1182, 12, 98.500000, ZIC, 1581, 20, 79.050000, 
trial0015609, AA, 1475, 12, 122.916667, ZIC, 1246, 20, 62.300000, 
trial0015610, AA, 1434, 12, 119.500000, ZIC, 1657, 20, 82.850000, 
trial0015611, AA, 1506, 12, 125.500000, ZIC, 1526, 20, 76.300000, 
trial0015612, AA, 1589, 12, 132.416667, ZIC, 1539, 20, 76.950000, 
trial0015613, AA, 1081, 12, 90.083333, ZIC, 2017, 20, 100.850000, 
trial0015614, AA, 1435, 12, 119.583333, ZIC, 1523, 20, 76.150000, 
trial0015615, AA, 1300, 12, 108.333333, ZIC, 1206, 20, 60.300000, 
trial0015616, AA, 1043, 12, 86.916667, ZIC, 2101, 20, 105.050000, 
trial0015617, AA, 1113, 12, 92.750000, ZIC, 1838, 20, 91.900000, 
trial0015618, AA, 1060, 12, 88.333333, ZIC, 1838, 20, 91.900000, 
trial0015619, AA, 1763, 12, 146.916667, ZIC, 1157, 20, 57.850000, 
trial0015620, AA, 1138, 12, 94.833333, ZIC, 1699, 20, 84.950000, 
trial0015621, AA, 1235, 12, 102.916667, ZIC, 1731, 20, 86.550000, 
trial0015622, AA, 525, 12, 43.750000, ZIC, 2192, 20, 109.600000, 
trial0015623, AA, 1401, 12, 116.750000, ZIC, 1637, 20, 81.850000, 
trial0015624, AA, 1588, 12, 132.333333, ZIC, 1483, 20, 74.150000, 
trial0015625, AA, 1356, 12, 113.000000, ZIC, 1338, 20, 66.900000, 
trial0015626, AA, 1575, 12, 131.250000, ZIC, 1454, 20, 72.700000, 
trial0015627, AA, 1601, 12, 133.416667, ZIC, 1043, 20, 52.150000, 
trial0015628, AA, 1284, 12, 107.000000, ZIC, 1426, 20, 71.300000, 
trial0015629, AA, 1124, 12, 93.666667, ZIC, 1649, 20, 82.450000, 
trial0015630, AA, 1171, 12, 97.583333, ZIC, 1581, 20, 79.050000, 
trial0015631, AA, 448, 12, 37.333333, ZIC, 404, 20, 20.200000, 
trial0015632, AA, 415, 12, 34.583333, ZIC, 531, 20, 26.550000, 
trial0015633, AA, 651, 12, 54.250000, ZIC, 356, 20, 17.800000, 
trial0015634, AA, 715, 12, 59.583333, ZIC, 272, 20, 13.600000, 
trial0015635, AA, 275, 12, 22.916667, ZIC, 673, 20, 33.650000, 
trial0015636, AA, 390, 12, 32.500000, ZIC, 380, 20, 19.000000, 
trial0015637, AA, 666, 12, 55.500000, ZIC, 259, 20, 12.950000, 
trial0015638, AA, 342, 12, 28.500000, ZIC, 565, 20, 28.250000, 
trial0015639, AA, 321, 12, 26.750000, ZIC, 725, 20, 36.250000, 
trial0015640, AA, 411, 12, 34.250000, ZIC, 400, 20, 20.000000, 
trial0015641, AA, 677, 12, 56.416667, ZIC, 245, 20, 12.250000, 
trial0015642, AA, 637, 12, 53.083333, ZIC, 504, 20, 25.200000, 
trial0015643, AA, 360, 12, 30.000000, ZIC, 520, 20, 26.000000, 
trial0015644, AA, 347, 12, 28.916667, ZIC, 596, 20, 29.800000, 
trial0015645, AA, 659, 12, 54.916667, ZIC, 426, 20, 21.300000, 
trial0015646, AA, 445, 12, 37.083333, ZIC, 562, 20, 28.100000, 
trial0015647, AA, 518, 12, 43.166667, ZIC, 390, 20, 19.500000, 
trial0015648, AA, 517, 12, 43.083333, ZIC, 315, 20, 15.750000, 
