trial0023701, ZIC, 2252, 20, 112.600000, ZIP, 1776, 12, 148.000000, 
trial0023702, ZIC, 1426, 20, 71.300000, ZIP, 1991, 12, 165.916667, 
trial0023703, ZIC, 1798, 20, 89.900000, ZIP, 2496, 12, 208.000000, 
trial0023704, ZIC, 1620, 20, 81.000000, ZIP, 2052, 12, 171.000000, 
trial0023705, ZIC, 2767, 20, 138.350000, ZIP, 1342, 12, 111.833333, 
trial0023706, ZIC, 2221, 20, 111.050000, ZIP, 1947, 12, 162.250000, 
trial0023707, ZIC, 2450, 20, 122.500000, ZIP, 1853, 12, 154.416667, 
trial0023708, ZIC, 2249, 20, 112.450000, ZIP, 2007, 12, 167.250000, 
trial0023709, ZIC, 2818, 20, 140.900000, ZIP, 1614, 12, 134.500000, 
trial0023710, ZIC, 1900, 20, 95.000000, ZIP, 1718, 12, 143.166667, 
trial0023711, ZIC, 3373, 20, 168.650000, ZIP, 1075, 12, 89.583333, 
trial0023712, ZIC, 2951, 20, 147.550000, ZIP, 1474, 12, 122.833333, 
trial0023713, ZIC, 1717, 20, 85.850000, ZIP, 3121, 12, 260.083333, 
trial0023714, ZIC, 2529, 20, 126.450000, ZIP, 1797, 12, 149.750000, 
trial0023715, ZIC, 2084, 20, 104.200000, ZIP, 2263, 12, 188.583333, 
trial0023716, ZIC, 2561, 20, 128.050000, ZIP, 1482, 12, 123.500000, 
trial0023717, ZIC, 2739, 20, 136.950000, ZIP, 1562, 12, 130.166667, 
trial0023718, ZIC, 2638, 20, 131.900000, ZIP, 1944, 12, 162.000000, 
trial0023719, ZIC, 2378, 20, 118.900000, ZIP, 1716, 12, 143.000000, 
trial0023720, ZIC, 3044, 20, 152.200000, ZIP, 1089, 12, 90.750000, 
trial0023721, ZIC, 2952, 20, 147.600000, ZIP, 878, 12, 73.166667, 
trial0023722, ZIC, 2429, 20, 121.450000, ZIP, 1865, 12, 155.416667, 
trial0023723, ZIC, 2804, 20, 140.200000, ZIP, 1633, 12, 136.083333, 
trial0023724, ZIC, 2423, 20, 121.150000, ZIP, 1857, 12, 154.750000, 
trial0023725, ZIC, 1928, 20, 96.400000, ZIP, 2410, 12, 200.833333, 
trial0023726, ZIC, 2641, 20, 132.050000, ZIP, 1766, 12, 147.166667, 
trial0023727, ZIC, 2543, 20, 127.150000, ZIP, 1648, 12, 137.333333, 
trial0023728, ZIC, 1921, 20, 96.050000, ZIP, 2307, 12, 192.250000, 
trial0023729, ZIC, 2151, 20, 107.550000, ZIP, 2114, 12, 176.166667, 
trial0023730, ZIC, 1272, 20, 63.600000, ZIP, 2344, 12, 195.333333, 
trial0023731, ZIC, 782, 20, 39.100000, ZIP, 260, 12, 21.666667, 
trial0023732, ZIC, 521, 20, 26.050000, ZIP, 720, 12, 60.000000, 
trial0023733, ZIC, 562, 20, 28.100000, ZIP, 488, 12, 40.666667, 
trial0023734, ZIC, 801, 20, 40.050000, ZIP, 471, 12, 39.250000, 
trial0023735, ZIC, 562, 20, 28.100000, ZIP, 1018, 12, 84.833333, 
trial0023736, ZIC, 627, 20, 31.350000, ZIP, 281, 12, 23.416667, 
trial0023737, ZIC, 503, 20, 25.150000, ZIP, 681, 12, 56.750000, 
trial0023738, ZIC, 496, 20, 24.800000, ZIP, 491, 12, 40.916667, 
trial0023739, ZIC, 389, 20, 19.450000, ZIP, 1051, 12, 87.583333, 
trial0023740, ZIC, 410, 20, 20.500000, ZIP, 792, 12, 66.000000, 
trial0023741, ZIC, 457, 20, 22.850000, ZIP, 638, 12, 53.166667, 
trial0023742, ZIC, 351, 20, 17.550000, ZIP, 950, 12, 79.166667, 
trial0023743, ZIC, 649, 20, 32.450000, ZIP, 457, 12, 38.083333, 
trial0023744, ZIC, 566, 20, 28.300000, ZIP, 819, 12, 68.250000, 
trial0023745, ZIC, 229, 20, 11.450000, ZIP, 916, 12, 76.333333, 
trial0023746, ZIC, 269, 20, 13.450000, ZIP, 857, 12, 71.416667, 
trial0023747, ZIC, 307, 20, 15.350000, ZIP, 629, 12, 52.416667, 
trial0023748, ZIC, 428, 20, 21.400000, ZIP, 910, 12, 75.833333, 
trial0023749, ZIC, 727, 20, 36.350000, ZIP, 393, 12, 32.750000, 
trial0023750, ZIC, 717, 20, 35.850000, ZIP, 438, 12, 36.500000, 
trial0023751, ZIC, 572, 20, 28.600000, ZIP, 674, 12, 56.166667, 
trial0023752, ZIC, 365, 20, 18.250000, ZIP, 504, 12, 42.000000, 
trial0023753, ZIC, 323, 20, 16.150000, ZIP, 618, 12, 51.500000, 
trial0023754, ZIC, 629, 20, 31.450000, ZIP, 551, 12, 45.916667, 
trial0023755, ZIC, 493, 20, 24.650000, ZIP, 859, 12, 71.583333, 
trial0023756, ZIC, 624, 20, 31.200000, ZIP, 578, 12, 48.166667, 
trial0023757, ZIC, 696, 20, 34.800000, ZIP, 591, 12, 49.250000, 
trial0023758, ZIC, 201, 20, 10.050000, ZIP, 688, 12, 57.333333, 
trial0023759, ZIC, 812, 20, 40.600000, ZIP, 573, 12, 47.750000, 
trial0023760, ZIC, 132, 20, 6.600000, ZIP, 1046, 12, 87.166667, 
trial0023761, ZIC, 201, 20, 10.050000, ZIP, 308, 12, 25.666667, 
trial0023762, ZIC, 105, 20, 5.250000, ZIP, 232, 12, 19.333333, 
trial0023763, ZIC, 163, 20, 8.150000, ZIP, 244, 12, 20.333333, 
trial0023764, ZIC, 105, 20, 5.250000, ZIP, 118, 12, 9.833333, 
trial0023765, ZIC, 223, 20, 11.150000, ZIP, 539, 12, 44.916667, 
trial0023766, ZIC, 156, 20, 7.800000, ZIP, 348, 12, 29.000000, 
