trial0028201, GDX, 354, 6, 59.000000, ZIC, 2304, 22, 104.727273, ZIP, 420, 4, 105.000000, 
trial0028202, GDX, 982, 6, 163.666667, ZIC, 2061, 22, 93.681818, ZIP, 795, 4, 198.750000, 
trial0028203, GDX, 980, 6, 163.333333, ZIC, 2030, 22, 92.272727, ZIP, 217, 4, 54.250000, 
trial0028204, GDX, 448, 6, 74.666667, ZIC, 1693, 22, 76.954545, ZIP, 432, 4, 108.000000, 
trial0028205, GDX, 608, 6, 101.333333, ZIC, 1677, 22, 76.227273, ZIP, 439, 4, 109.750000, 
trial0028206, GDX, 503, 6, 83.833333, ZIC, 2258, 22, 102.636364, ZIP, 589, 4, 147.250000, 
trial0028207, GDX, 669, 6, 111.500000, ZIC, 1860, 22, 84.545455, ZIP, 762, 4, 190.500000, 
trial0028208, GDX, 328, 6, 54.666667, ZIC, 2295, 22, 104.318182, ZIP, 209, 4, 52.250000, 
trial0028209, GDX, 739, 6, 123.166667, ZIC, 2106, 22, 95.727273, ZIP, 612, 4, 153.000000, 
trial0028210, GDX, 328, 6, 54.666667, ZIC, 1990, 22, 90.454545, ZIP, 658, 4, 164.500000, 
trial0028211, GDX, 1165, 6, 194.166667, ZIC, 2293, 22, 104.227273, ZIP, 641, 4, 160.250000, 
trial0028212, GDX, 141, 6, 23.500000, ZIC, 1922, 22, 87.363636, ZIP, 1111, 4, 277.750000, 
trial0028213, GDX, 781, 6, 130.166667, ZIC, 1570, 22, 71.363636, ZIP, 825, 4, 206.250000, 
trial0028214, GDX, 777, 6, 129.500000, ZIC, 2338, 22, 106.272727, ZIP, 629, 4, 157.250000, 
trial0028215, GDX, 623, 6, 103.833333, ZIC, 1727, 22, 78.500000, ZIP, 153, 4, 38.250000, 
trial0028216, GDX, 399, 6, 66.500000, ZIC, 2149, 22, 97.681818, ZIP, 291, 4, 72.750000, 
trial0028217, GDX, 758, 6, 126.333333, ZIC, 2070, 22, 94.090909, ZIP, 545, 4, 136.250000, 
trial0028218, GDX, 431, 6, 71.833333, ZIC, 2498, 22, 113.545455, ZIP, 240, 4, 60.000000, 
trial0028219, GDX, 413, 6, 68.833333, ZIC, 1096, 22, 49.818182, ZIP, 491, 4, 122.750000, 
trial0028220, GDX, 388, 6, 64.666667, ZIC, 1770, 22, 80.454545, ZIP, 405, 4, 101.250000, 
trial0028221, GDX, 275, 6, 45.833333, ZIC, 2617, 22, 118.954545, ZIP, 453, 4, 113.250000, 
trial0028222, GDX, 673, 6, 112.166667, ZIC, 1939, 22, 88.136364, ZIP, 628, 4, 157.000000, 
trial0028223, GDX, 796, 6, 132.666667, ZIC, 1985, 22, 90.227273, ZIP, 269, 4, 67.250000, 
trial0028224, GDX, 1287, 6, 214.500000, ZIC, 2016, 22, 91.636364, ZIP, 191, 4, 47.750000, 
trial0028225, GDX, 403, 6, 67.166667, ZIC, 2190, 22, 99.545455, ZIP, 67, 4, 16.750000, 
trial0028226, GDX, 925, 6, 154.166667, ZIC, 1881, 22, 85.500000, ZIP, 533, 4, 133.250000, 
trial0028227, GDX, 703, 6, 117.166667, ZIC, 1919, 22, 87.227273, ZIP, 237, 4, 59.250000, 
trial0028228, GDX, 1167, 6, 194.500000, ZIC, 1923, 22, 87.409091, ZIP, 233, 4, 58.250000, 
trial0028229, GDX, 439, 6, 73.166667, ZIC, 1955, 22, 88.863636, ZIP, 326, 4, 81.500000, 
trial0028230, GDX, 699, 6, 116.500000, ZIC, 1493, 22, 67.863636, ZIP, 437, 4, 109.250000, 
trial0028231, GDX, 1547, 6, 257.833333, ZIC, 2180, 22, 99.090909, ZIP, 68, 4, 17.000000, 
trial0028232, GDX, 486, 6, 81.000000, ZIC, 1920, 22, 87.272727, ZIP, 10, 4, 2.500000, 
trial0028233, GDX, 373, 6, 62.166667, ZIC, 2521, 22, 114.590909, ZIP, 210, 4, 52.500000, 
trial0028234, GDX, 663, 6, 110.500000, ZIC, 2158, 22, 98.090909, ZIP, 870, 4, 217.500000, 
trial0028235, GDX, 521, 6, 86.833333, ZIC, 2091, 22, 95.045455, ZIP, 484, 4, 121.000000, 
trial0028236, GDX, 464, 6, 77.333333, ZIC, 2539, 22, 115.409091, ZIP, 272, 4, 68.000000, 
trial0028237, GDX, 580, 6, 96.666667, ZIC, 1998, 22, 90.818182, ZIP, 831, 4, 207.750000, 
trial0028238, GDX, 468, 6, 78.000000, ZIC, 2072, 22, 94.181818, ZIP, 445, 4, 111.250000, 
trial0028239, GDX, 239, 6, 39.833333, ZIC, 2441, 22, 110.954545, ZIP, 22, 4, 5.500000, 
trial0028240, GDX, 1241, 6, 206.833333, ZIC, 1615, 22, 73.409091, ZIP, 848, 4, 212.000000, 
trial0028241, GDX, 659, 6, 109.833333, ZIC, 2526, 22, 114.818182, ZIP, 359, 4, 89.750000, 
trial0028242, GDX, 145, 6, 24.166667, ZIC, 2522, 22, 114.636364, ZIP, 633, 4, 158.250000, 
trial0028243, GDX, 690, 6, 115.000000, ZIC, 2348, 22, 106.727273, ZIP, 409, 4, 102.250000, 
trial0028244, GDX, 795, 6, 132.500000, ZIC, 2397, 22, 108.954545, ZIP, 516, 4, 129.000000, 
trial0028245, GDX, 584, 6, 97.333333, ZIC, 2655, 22, 120.681818, ZIP, 970, 4, 242.500000, 
trial0028246, GDX, 1018, 6, 169.666667, ZIC, 1637, 22, 74.409091, ZIP, 462, 4, 115.500000, 
trial0028247, GDX, 430, 6, 71.666667, ZIC, 2040, 22, 92.727273, ZIP, 409, 4, 102.250000, 
trial0028248, GDX, 779, 6, 129.833333, ZIC, 1548, 22, 70.363636, ZIP, 30, 4, 7.500000, 
trial0028249, GDX, 36, 6, 6.000000, ZIC, 2042, 22, 92.818182, ZIP, 693, 4, 173.250000, 
trial0028250, GDX, 402, 6, 67.000000, ZIC, 2239, 22, 101.772727, ZIP, 708, 4, 177.000000, 
trial0028251, GDX, 1432, 6, 238.666667, ZIC, 2222, 22, 101.000000, ZIP, 691, 4, 172.750000, 
trial0028252, GDX, 387, 6, 64.500000, ZIC, 2122, 22, 96.454545, ZIP, 387, 4, 96.750000, 
trial0028253, GDX, 634, 6, 105.666667, ZIC, 1606, 22, 73.000000, ZIP, 916, 4, 229.000000, 
trial0028254, GDX, 1086, 6, 181.000000, ZIC, 2460, 22, 111.818182, ZIP, 143, 4, 35.750000, 
trial0028255, GDX, 790, 6, 131.666667, ZIC, 1778, 22, 80.818182, ZIP, 11, 4, 2.750000, 
trial0028256, GDX, 195, 6, 32.500000, ZIC, 2199, 22, 99.954545, ZIP, 253, 4, 63.250000, 
trial0028257, GDX, 780, 6, 130.000000, ZIC, 1668, 22, 75.818182, ZIP, 756, 4, 189.000000, 
trial0028258, GDX, 1006, 6, 167.666667, ZIC, 1583, 22, 71.954545, ZIP, 300, 4, 75.000000, 
trial0028259, GDX, 646, 6, 107.666667, ZIC, 1219, 22, 55.409091, ZIP, 257, 4, 64.250000, 
trial0028260, GDX, 296, 6, 49.333333, ZIC, 2187, 22, 99.409091, ZIP, 725, 4, 181.250000, 
trial0028261, GDX, 209, 6, 34.833333, ZIC, 492, 22, 22.363636, ZIP, 369, 4, 92.250000, 
trial0028262, GDX, 23, 6, 3.833333, ZIC, 569, 22, 25.863636, ZIP, 271, 4, 67.750000, 
trial0028263, GDX, 237, 6, 39.500000, ZIC, 536, 22, 24.363636, ZIP, 525, 4, 131.250000, 
trial0028264, GDX, 236, 6, 39.333333, ZIC, 430, 22, 19.545455, ZIP, 80, 4, 20.000000, 
trial0028265, GDX, 268, 6, 44.666667, ZIC, 489, 22, 22.227273, ZIP, 253, 4, 63.250000, 
trial0028266, GDX, 156, 6, 26.000000, ZIC, 429, 22, 19.500000, ZIP, 460, 4, 115.000000, 
trial0028267, GDX, 57, 6, 9.500000, ZIC, 451, 22, 20.500000, ZIP, 228, 4, 57.000000, 
