trial0024301, AA, 550, 8, 68.750000, GDX, 15, 2, 7.500000, ZIC, 566, 22, 25.727273, 
trial0024302, AA, 367, 8, 45.875000, GDX, 67, 2, 33.500000, ZIC, 922, 22, 41.909091, 
trial0024303, AA, 196, 8, 24.500000, GDX, 268, 2, 134.000000, ZIC, 797, 22, 36.227273, 
trial0024304, AA, 304, 8, 38.000000, GDX, 121, 2, 60.500000, ZIC, 795, 22, 36.136364, 
trial0024305, AA, 192, 8, 24.000000, GDX, 182, 2, 91.000000, ZIC, 604, 22, 27.454545, 
trial0024306, AA, 434, 8, 54.250000, GDX, 86, 2, 43.000000, ZIC, 800, 22, 36.363636, 
trial0024307, AA, 421, 8, 52.625000, GDX, 59, 2, 29.500000, ZIC, 408, 22, 18.545455, 
trial0024308, AA, 575, 8, 71.875000, GDX, 0, 2, 0.000000, ZIC, 687, 22, 31.227273, 
trial0024309, AA, 347, 8, 43.375000, GDX, 24, 2, 12.000000, ZIC, 905, 22, 41.136364, 
trial0024310, AA, 164, 8, 20.500000, GDX, 33, 2, 16.500000, ZIC, 766, 22, 34.818182, 
trial0024311, AA, 847, 8, 105.875000, GDX, 80, 2, 40.000000, ZIC, 246, 22, 11.181818, 
trial0024312, AA, 405, 8, 50.625000, GDX, 13, 2, 6.500000, ZIC, 702, 22, 31.909091, 
trial0024313, AA, 695, 8, 86.875000, GDX, 12, 2, 6.000000, ZIC, 762, 22, 34.636364, 
trial0024314, AA, 210, 8, 26.250000, GDX, 41, 2, 20.500000, ZIC, 767, 22, 34.863636, 
trial0024315, AA, 222, 8, 27.750000, GDX, 63, 2, 31.500000, ZIC, 887, 22, 40.318182, 
trial0024316, AA, 651, 8, 81.375000, GDX, 171, 2, 85.500000, ZIC, 340, 22, 15.454545, 
trial0024317, AA, 895, 8, 111.875000, GDX, 158, 2, 79.000000, ZIC, 435, 22, 19.772727, 
trial0024318, AA, 627, 8, 78.375000, GDX, 102, 2, 51.000000, ZIC, 556, 22, 25.272727, 
trial0024319, AA, 477, 8, 59.625000, GDX, 25, 2, 12.500000, ZIC, 543, 22, 24.681818, 
trial0024320, AA, 344, 8, 43.000000, GDX, 227, 2, 113.500000, ZIC, 664, 22, 30.181818, 
trial0024321, AA, 481, 8, 60.125000, GDX, 58, 2, 29.000000, ZIC, 714, 22, 32.454545, 
trial0024322, AA, 197, 8, 24.625000, GDX, 244, 2, 122.000000, ZIC, 480, 22, 21.818182, 
trial0024323, AA, 64, 8, 8.000000, GDX, 258, 2, 129.000000, ZIC, 839, 22, 38.136364, 
trial0024324, AA, 451, 8, 56.375000, GDX, 236, 2, 118.000000, ZIC, 467, 22, 21.227273, 
trial0024325, AA, 372, 8, 46.500000, GDX, 154, 2, 77.000000, ZIC, 586, 22, 26.636364, 
trial0024326, AA, 542, 8, 67.750000, GDX, 24, 2, 12.000000, ZIC, 536, 22, 24.363636, 
trial0024327, AA, 428, 8, 53.500000, GDX, 22, 2, 11.000000, ZIC, 742, 22, 33.727273, 
trial0024328, AA, 243, 8, 30.375000, GDX, 195, 2, 97.500000, ZIC, 830, 22, 37.727273, 
trial0024329, AA, 442, 8, 55.250000, GDX, 2, 2, 1.000000, ZIC, 620, 22, 28.181818, 
trial0024330, AA, 601, 8, 75.125000, GDX, 103, 2, 51.500000, ZIC, 741, 22, 33.681818, 
trial0024331, AA, 791, 8, 98.875000, GDX, 117, 2, 58.500000, ZIC, 1374, 22, 62.454545, 
trial0024332, AA, 1095, 8, 136.875000, GDX, 194, 2, 97.000000, ZIC, 1098, 22, 49.909091, 
trial0024333, AA, 750, 8, 93.750000, GDX, 384, 2, 192.000000, ZIC, 930, 22, 42.272727, 
trial0024334, AA, 840, 8, 105.000000, GDX, 206, 2, 103.000000, ZIC, 994, 22, 45.181818, 
trial0024335, AA, 339, 8, 42.375000, GDX, 308, 2, 154.000000, ZIC, 1534, 22, 69.727273, 
trial0024336, AA, 805, 8, 100.625000, GDX, 0, 2, 0.000000, ZIC, 1148, 22, 52.181818, 
trial0024337, AA, 616, 8, 77.000000, GDX, 177, 2, 88.500000, ZIC, 1140, 22, 51.818182, 
trial0024338, AA, 403, 8, 50.375000, GDX, 286, 2, 143.000000, ZIC, 1261, 22, 57.318182, 
trial0024339, AA, 228, 8, 28.500000, GDX, 298, 2, 149.000000, ZIC, 1483, 22, 67.409091, 
trial0024340, AA, 234, 8, 29.250000, GDX, 142, 2, 71.000000, ZIC, 1124, 22, 51.090909, 
trial0024341, AA, 79, 8, 9.875000, GDX, 320, 2, 160.000000, ZIC, 1704, 22, 77.454545, 
trial0024342, AA, 1011, 8, 126.375000, GDX, 92, 2, 46.000000, ZIC, 869, 22, 39.500000, 
trial0024343, AA, 954, 8, 119.250000, GDX, 22, 2, 11.000000, ZIC, 1081, 22, 49.136364, 
trial0024344, AA, 909, 8, 113.625000, GDX, 28, 2, 14.000000, ZIC, 952, 22, 43.272727, 
trial0024345, AA, 849, 8, 106.125000, GDX, 184, 2, 92.000000, ZIC, 926, 22, 42.090909, 
trial0024346, AA, 440, 8, 55.000000, GDX, 175, 2, 87.500000, ZIC, 1050, 22, 47.727273, 
trial0024347, AA, 658, 8, 82.250000, GDX, 236, 2, 118.000000, ZIC, 1136, 22, 51.636364, 
trial0024348, AA, 406, 8, 50.750000, GDX, 341, 2, 170.500000, ZIC, 1188, 22, 54.000000, 
trial0024349, AA, 784, 8, 98.000000, GDX, 312, 2, 156.000000, ZIC, 1115, 22, 50.681818, 
trial0024350, AA, 634, 8, 79.250000, GDX, 232, 2, 116.000000, ZIC, 1349, 22, 61.318182, 
trial0024351, AA, 884, 8, 110.500000, GDX, 70, 2, 35.000000, ZIC, 1000, 22, 45.454545, 
trial0024352, AA, 313, 8, 39.125000, GDX, 145, 2, 72.500000, ZIC, 1373, 22, 62.409091, 
trial0024353, AA, 581, 8, 72.625000, GDX, 62, 2, 31.000000, ZIC, 703, 22, 31.954545, 
trial0024354, AA, 667, 8, 83.375000, GDX, 0, 2, 0.000000, ZIC, 1215, 22, 55.227273, 
trial0024355, AA, 834, 8, 104.250000, GDX, 163, 2, 81.500000, ZIC, 773, 22, 35.136364, 
trial0024356, AA, 862, 8, 107.750000, GDX, 23, 2, 11.500000, ZIC, 1120, 22, 50.909091, 
trial0024357, AA, 538, 8, 67.250000, GDX, 0, 2, 0.000000, ZIC, 1526, 22, 69.363636, 
trial0024358, AA, 331, 8, 41.375000, GDX, 324, 2, 162.000000, ZIC, 1420, 22, 64.545455, 
trial0024359, AA, 750, 8, 93.750000, GDX, 195, 2, 97.500000, ZIC, 980, 22, 44.545455, 
trial0024360, AA, 1126, 8, 140.750000, GDX, 197, 2, 98.500000, ZIC, 942, 22, 42.818182, 
trial0024361, AA, 288, 8, 36.000000, GDX, 162, 2, 81.000000, ZIC, 290, 22, 13.181818, 
trial0024362, AA, 454, 8, 56.750000, GDX, 48, 2, 24.000000, ZIC, 375, 22, 17.045455, 
trial0024363, AA, 279, 8, 34.875000, GDX, 159, 2, 79.500000, ZIC, 560, 22, 25.454545, 
trial0024364, AA, 80, 8, 10.000000, GDX, 19, 2, 9.500000, ZIC, 493, 22, 22.409091, 
trial0024365, AA, 527, 8, 65.875000, GDX, 132, 2, 66.000000, ZIC, 417, 22, 18.954545, 
trial0024366, AA, 576, 8, 72.000000, GDX, 11, 2, 5.500000, ZIC, 409, 22, 18.590909, 
trial0024367, AA, 386, 8, 48.250000, GDX, 122, 2, 61.000000, ZIC, 466, 22, 21.181818, 
trial0024368, AA, 240, 8, 30.000000, GDX, 150, 2, 75.000000, ZIC, 429, 22, 19.500000, 
trial0024369, AA, 369, 8, 46.125000, GDX, 62, 2, 31.000000, ZIC, 612, 22, 27.818182, 
trial0024370, AA, 314, 8, 39.250000, GDX, 53, 2, 26.500000, ZIC, 304, 22, 13.818182, 
trial0024371, AA, 496, 8, 62.000000, GDX, 246, 2, 123.000000, ZIC, 143, 22, 6.500000, 
trial0024372, AA, 130, 8, 16.250000, GDX, 109, 2, 54.500000, ZIC, 315, 22, 14.318182, 
trial0024373, AA, 499, 8, 62.375000, GDX, 160, 2, 80.000000, ZIC, 338, 22, 15.363636, 
trial0024374, AA, 368, 8, 46.000000, GDX, 32, 2, 16.000000, ZIC, 350, 22, 15.909091, 
trial0024375, AA, 515, 8, 64.375000, GDX, 0, 2, 0.000000, ZIC, 506, 22, 23.000000, 
trial0024376, AA, 412, 8, 51.500000, GDX, 83, 2, 41.500000, ZIC, 567, 22, 25.772727, 
trial0024377, AA, 136, 8, 17.000000, GDX, 0, 2, 0.000000, ZIC, 671, 22, 30.500000, 
trial0024378, AA, 264, 8, 33.000000, GDX, 212, 2, 106.000000, ZIC, 480, 22, 21.818182, 
trial0024379, AA, 315, 8, 39.375000, GDX, 40, 2, 20.000000, ZIC, 547, 22, 24.863636, 
trial0024380, AA, 392, 8, 49.000000, GDX, 203, 2, 101.500000, ZIC, 519, 22, 23.590909, 
trial0024381, AA, 254, 8, 31.750000, GDX, 61, 2, 30.500000, ZIC, 529, 22, 24.045455, 
trial0024382, AA, 451, 8, 56.375000, GDX, 11, 2, 5.500000, ZIC, 369, 22, 16.772727, 
trial0024383, AA, 346, 8, 43.250000, GDX, 35, 2, 17.500000, ZIC, 504, 22, 22.909091, 
trial0024384, AA, 360, 8, 45.000000, GDX, 0, 2, 0.000000, ZIC, 597, 22, 27.136364, 
