trial0015001, GDX, 293, 2, 146.500000, ZIC, 1003, 18, 55.722222, ZIP, 825, 12, 68.750000, 
trial0015002, GDX, 190, 2, 95.000000, ZIC, 1115, 18, 61.944444, ZIP, 642, 12, 53.500000, 
trial0015003, GDX, 55, 2, 27.500000, ZIC, 823, 18, 45.722222, ZIP, 854, 12, 71.166667, 
trial0015004, GDX, 73, 2, 36.500000, ZIC, 1166, 18, 64.777778, ZIP, 534, 12, 44.500000, 
trial0015005, GDX, 0, 2, 0.000000, ZIC, 838, 18, 46.555556, ZIP, 1115, 12, 92.916667, 
trial0015006, GDX, 2, 2, 1.000000, ZIC, 870, 18, 48.333333, ZIP, 1200, 12, 100.000000, 
trial0015007, GDX, 238, 2, 119.000000, ZIC, 690, 18, 38.333333, ZIP, 1110, 12, 92.500000, 
trial0015008, GDX, 6, 2, 3.000000, ZIC, 1057, 18, 58.722222, ZIP, 1076, 12, 89.666667, 
trial0015009, GDX, 0, 2, 0.000000, ZIC, 1003, 18, 55.722222, ZIP, 653, 12, 54.416667, 
trial0015010, GDX, 273, 2, 136.500000, ZIC, 1265, 18, 70.277778, ZIP, 746, 12, 62.166667, 
trial0015011, GDX, 153, 2, 76.500000, ZIC, 685, 18, 38.055556, ZIP, 1286, 12, 107.166667, 
trial0015012, GDX, 56, 2, 28.000000, ZIC, 793, 18, 44.055556, ZIP, 1225, 12, 102.083333, 
trial0015013, GDX, 279, 2, 139.500000, ZIC, 580, 18, 32.222222, ZIP, 924, 12, 77.000000, 
trial0015014, GDX, 0, 2, 0.000000, ZIC, 1120, 18, 62.222222, ZIP, 564, 12, 47.000000, 
trial0015015, GDX, 136, 2, 68.000000, ZIC, 580, 18, 32.222222, ZIP, 1308, 12, 109.000000, 
trial0015016, GDX, 143, 2, 71.500000, ZIC, 458, 18, 25.444444, ZIP, 1023, 12, 85.250000, 
trial0015017, GDX, 415, 2, 207.500000, ZIC, 826, 18, 45.888889, ZIP, 814, 12, 67.833333, 
trial0015018, GDX, 28, 2, 14.000000, ZIC, 794, 18, 44.111111, ZIP, 848, 12, 70.666667, 
trial0015019, GDX, 337, 2, 168.500000, ZIC, 635, 18, 35.277778, ZIP, 1099, 12, 91.583333, 
trial0015020, GDX, 96, 2, 48.000000, ZIC, 952, 18, 52.888889, ZIP, 1289, 12, 107.416667, 
trial0015021, GDX, 451, 2, 225.500000, ZIC, 648, 18, 36.000000, ZIP, 777, 12, 64.750000, 
trial0015022, GDX, 11, 2, 5.500000, ZIC, 768, 18, 42.666667, ZIP, 1164, 12, 97.000000, 
trial0015023, GDX, 411, 2, 205.500000, ZIC, 805, 18, 44.722222, ZIP, 943, 12, 78.583333, 
trial0015024, GDX, 171, 2, 85.500000, ZIC, 954, 18, 53.000000, ZIP, 759, 12, 63.250000, 
trial0015025, GDX, 238, 2, 119.000000, ZIC, 418, 18, 23.222222, ZIP, 1389, 12, 115.750000, 
trial0015026, GDX, 62, 2, 31.000000, ZIC, 1013, 18, 56.277778, ZIP, 1131, 12, 94.250000, 
trial0015027, GDX, 0, 2, 0.000000, ZIC, 714, 18, 39.666667, ZIP, 1018, 12, 84.833333, 
trial0015028, GDX, 96, 2, 48.000000, ZIC, 772, 18, 42.888889, ZIP, 1131, 12, 94.250000, 
trial0015029, GDX, 60, 2, 30.000000, ZIC, 1402, 18, 77.888889, ZIP, 768, 12, 64.000000, 
trial0015030, GDX, 308, 2, 154.000000, ZIC, 759, 18, 42.166667, ZIP, 1435, 12, 119.583333, 
trial0015031, GDX, 296, 2, 148.000000, ZIC, 1021, 18, 56.722222, ZIP, 797, 12, 66.416667, 
trial0015032, GDX, 200, 2, 100.000000, ZIC, 648, 18, 36.000000, ZIP, 1043, 12, 86.916667, 
trial0015033, GDX, 155, 2, 77.500000, ZIC, 962, 18, 53.444444, ZIP, 807, 12, 67.250000, 
trial0015034, GDX, 24, 2, 12.000000, ZIC, 800, 18, 44.444444, ZIP, 1082, 12, 90.166667, 
trial0015035, GDX, 71, 2, 35.500000, ZIC, 979, 18, 54.388889, ZIP, 1116, 12, 93.000000, 
trial0015036, GDX, 158, 2, 79.000000, ZIC, 971, 18, 53.944444, ZIP, 674, 12, 56.166667, 
trial0015037, GDX, 144, 2, 72.000000, ZIC, 600, 18, 33.333333, ZIP, 1080, 12, 90.000000, 
trial0015038, GDX, 325, 2, 162.500000, ZIC, 1065, 18, 59.166667, ZIP, 402, 12, 33.500000, 
trial0015039, GDX, 300, 2, 150.000000, ZIC, 607, 18, 33.722222, ZIP, 1393, 12, 116.083333, 
trial0015040, GDX, 313, 2, 156.500000, ZIC, 872, 18, 48.444444, ZIP, 1062, 12, 88.500000, 
trial0015041, GDX, 178, 2, 89.000000, ZIC, 764, 18, 42.444444, ZIP, 641, 12, 53.416667, 
trial0015042, GDX, 458, 2, 229.000000, ZIC, 1036, 18, 57.555556, ZIP, 565, 12, 47.083333, 
trial0015043, GDX, 176, 2, 88.000000, ZIC, 789, 18, 43.833333, ZIP, 876, 12, 73.000000, 
trial0015044, GDX, 279, 2, 139.500000, ZIC, 667, 18, 37.055556, ZIP, 1059, 12, 88.250000, 
trial0015045, GDX, 304, 2, 152.000000, ZIC, 1005, 18, 55.833333, ZIP, 867, 12, 72.250000, 
trial0015046, GDX, 36, 2, 18.000000, ZIC, 811, 18, 45.055556, ZIP, 1125, 12, 93.750000, 
trial0015047, GDX, 360, 2, 180.000000, ZIC, 736, 18, 40.888889, ZIP, 1240, 12, 103.333333, 
trial0015048, GDX, 368, 2, 184.000000, ZIC, 863, 18, 47.944444, ZIP, 488, 12, 40.666667, 
trial0015049, GDX, 26, 2, 13.000000, ZIC, 977, 18, 54.277778, ZIP, 850, 12, 70.833333, 
trial0015050, GDX, 298, 2, 149.000000, ZIC, 706, 18, 39.222222, ZIP, 1114, 12, 92.833333, 
trial0015051, GDX, 256, 2, 128.000000, ZIC, 1287, 18, 71.500000, ZIP, 961, 12, 80.083333, 
trial0015052, GDX, 155, 2, 77.500000, ZIC, 627, 18, 34.833333, ZIP, 1419, 12, 118.250000, 
trial0015053, GDX, 89, 2, 44.500000, ZIC, 1259, 18, 69.944444, ZIP, 415, 12, 34.583333, 
trial0015054, GDX, 0, 2, 0.000000, ZIC, 1246, 18, 69.222222, ZIP, 1023, 12, 85.250000, 
trial0015055, GDX, 0, 2, 0.000000, ZIC, 953, 18, 52.944444, ZIP, 1311, 12, 109.250000, 
trial0015056, GDX, 47, 2, 23.500000, ZIC, 261, 18, 14.500000, ZIP, 1377, 12, 114.750000, 
trial0015057, GDX, 217, 2, 108.500000, ZIC, 788, 18, 43.777778, ZIP, 1169, 12, 97.416667, 
trial0015058, GDX, 17, 2, 8.500000, ZIC, 749, 18, 41.611111, ZIP, 1496, 12, 124.666667, 
trial0015059, GDX, 173, 2, 86.500000, ZIC, 945, 18, 52.500000, ZIP, 991, 12, 82.583333, 
trial0015060, GDX, 360, 2, 180.000000, ZIC, 570, 18, 31.666667, ZIP, 1102, 12, 91.833333, 
trial0015061, GDX, 20, 2, 10.000000, ZIC, 501, 18, 27.833333, ZIP, 690, 12, 57.500000, 
trial0015062, GDX, 160, 2, 80.000000, ZIC, 759, 18, 42.166667, ZIP, 754, 12, 62.833333, 
trial0015063, GDX, 89, 2, 44.500000, ZIC, 542, 18, 30.111111, ZIP, 440, 12, 36.666667, 
trial0015064, GDX, 6, 2, 3.000000, ZIC, 678, 18, 37.666667, ZIP, 458, 12, 38.166667, 
trial0015065, GDX, 91, 2, 45.500000, ZIC, 543, 18, 30.166667, ZIP, 961, 12, 80.083333, 
trial0015066, GDX, 0, 2, 0.000000, ZIC, 550, 18, 30.555556, ZIP, 1089, 12, 90.750000, 
trial0015067, GDX, 59, 2, 29.500000, ZIC, 529, 18, 29.388889, ZIP, 694, 12, 57.833333, 
trial0015068, GDX, 17, 2, 8.500000, ZIC, 800, 18, 44.444444, ZIP, 482, 12, 40.166667, 
trial0015069, GDX, 0, 2, 0.000000, ZIC, 393, 18, 21.833333, ZIP, 759, 12, 63.250000, 
trial0015070, GDX, 75, 2, 37.500000, ZIC, 264, 18, 14.666667, ZIP, 474, 12, 39.500000, 
trial0015071, GDX, 165, 2, 82.500000, ZIC, 726, 18, 40.333333, ZIP, 668, 12, 55.666667, 
trial0015072, GDX, 63, 2, 31.500000, ZIC, 433, 18, 24.055556, ZIP, 756, 12, 63.000000, 
trial0015073, GDX, 41, 2, 20.500000, ZIC, 768, 18, 42.666667, ZIP, 552, 12, 46.000000, 
trial0015074, GDX, 14, 2, 7.000000, ZIC, 496, 18, 27.555556, ZIP, 800, 12, 66.666667, 
trial0015075, GDX, 66, 2, 33.000000, ZIC, 521, 18, 28.944444, ZIP, 766, 12, 63.833333, 
trial0015076, GDX, 133, 2, 66.500000, ZIC, 798, 18, 44.333333, ZIP, 401, 12, 33.416667, 
trial0015077, GDX, 145, 2, 72.500000, ZIC, 168, 18, 9.333333, ZIP, 1358, 12, 113.166667, 
trial0015078, GDX, 305, 2, 152.500000, ZIC, 907, 18, 50.388889, ZIP, 643, 12, 53.583333, 
trial0015079, GDX, 95, 2, 47.500000, ZIC, 1150, 18, 63.888889, ZIP, 780, 12, 65.000000, 
trial0015080, GDX, 414, 2, 207.000000, ZIC, 1075, 18, 59.722222, ZIP, 571, 12, 47.583333, 
trial0015081, GDX, 57, 2, 28.500000, ZIC, 754, 18, 41.888889, ZIP, 1151, 12, 95.916667, 
trial0015082, GDX, 37, 2, 18.500000, ZIC, 1217, 18, 67.611111, ZIP, 779, 12, 64.916667, 
trial0015083, GDX, 155, 2, 77.500000, ZIC, 1291, 18, 71.722222, ZIP, 544, 12, 45.333333, 
trial0015084, GDX, 199, 2, 99.500000, ZIC, 707, 18, 39.277778, ZIP, 1087, 12, 90.583333, 
trial0015085, GDX, 125, 2, 62.500000, ZIC, 745, 18, 41.388889, ZIP, 1121, 12, 93.416667, 
trial0015086, GDX, 64, 2, 32.000000, ZIC, 1341, 18, 74.500000, ZIP, 539, 12, 44.916667, 
trial0015087, GDX, 144, 2, 72.000000, ZIC, 1090, 18, 60.555556, ZIP, 828, 12, 69.000000, 
trial0015088, GDX, 121, 2, 60.500000, ZIC, 783, 18, 43.500000, ZIP, 1400, 12, 116.666667, 
trial0015089, GDX, 173, 2, 86.500000, ZIC, 929, 18, 51.611111, ZIP, 764, 12, 63.666667, 
trial0015090, GDX, 12, 2, 6.000000, ZIC, 1097, 18, 60.944444, ZIP, 670, 12, 55.833333, 
trial0015091, GDX, 121, 2, 60.500000, ZIC, 2230, 18, 123.888889, ZIP, 2217, 12, 184.750000, 
