trial0017401, GDX, 234, 12, 19.500000, ZIC, 284, 20, 14.200000, 
trial0017402, GDX, 114, 12, 9.500000, ZIC, 160, 20, 8.000000, 
trial0017403, GDX, 120, 12, 10.000000, ZIC, 145, 20, 7.250000, 
trial0017404, GDX, 98, 12, 8.166667, ZIC, 145, 20, 7.250000, 
trial0017405, GDX, 131, 12, 10.916667, ZIC, 255, 20, 12.750000, 
trial0017406, GDX, 58, 12, 4.833333, ZIC, 321, 20, 16.050000, 
trial0017407, GDX, 161, 12, 13.416667, ZIC, 147, 20, 7.350000, 
trial0017408, GDX, 158, 12, 13.166667, ZIC, 244, 20, 12.200000, 
trial0017409, GDX, 192, 12, 16.000000, ZIC, 176, 20, 8.800000, 
trial0017410, GDX, 143, 12, 11.916667, ZIC, 353, 20, 17.650000, 
trial0017411, GDX, 2, 12, 0.166667, ZIC, 85, 20, 4.250000, 
trial0017412, GDX, 98, 12, 8.166667, ZIC, 74, 20, 3.700000, 
trial0017413, GDX, 265, 12, 22.083333, ZIC, 138, 20, 6.900000, 
trial0017414, GDX, 242, 12, 20.166667, ZIC, 119, 20, 5.950000, 
trial0017415, GDX, 78, 12, 6.500000, ZIC, 174, 20, 8.700000, 
trial0017416, GDX, 112, 12, 9.333333, ZIC, 50, 20, 2.500000, 
trial0017417, GDX, 72, 12, 6.000000, ZIC, 236, 20, 11.800000, 
trial0017418, GDX, 76, 12, 6.333333, ZIC, 239, 20, 11.950000, 
trial0017419, GDX, 133, 12, 11.083333, ZIC, 250, 20, 12.500000, 
trial0017420, GDX, 145, 12, 12.083333, ZIC, 237, 20, 11.850000, 
trial0017421, GDX, 232, 12, 19.333333, ZIC, 247, 20, 12.350000, 
trial0017422, GDX, 189, 12, 15.750000, ZIC, 315, 20, 15.750000, 
trial0017423, GDX, 101, 12, 8.416667, ZIC, 124, 20, 6.200000, 
trial0017424, GDX, 251, 12, 20.916667, ZIC, 94, 20, 4.700000, 
trial0017425, GDX, 121, 12, 10.083333, ZIC, 248, 20, 12.400000, 
trial0017426, GDX, 219, 12, 18.250000, ZIC, 196, 20, 9.800000, 
trial0017427, GDX, 300, 12, 25.000000, ZIC, 145, 20, 7.250000, 
trial0017428, GDX, 117, 12, 9.750000, ZIC, 234, 20, 11.700000, 
trial0017429, GDX, 128, 12, 10.666667, ZIC, 50, 20, 2.500000, 
trial0017430, GDX, 161, 12, 13.416667, ZIC, 145, 20, 7.250000, 
trial0017431, GDX, 477, 12, 39.750000, ZIC, 743, 20, 37.150000, 
trial0017432, GDX, 806, 12, 67.166667, ZIC, 472, 20, 23.600000, 
trial0017433, GDX, 395, 12, 32.916667, ZIC, 517, 20, 25.850000, 
trial0017434, GDX, 470, 12, 39.166667, ZIC, 449, 20, 22.450000, 
trial0017435, GDX, 355, 12, 29.583333, ZIC, 528, 20, 26.400000, 
trial0017436, GDX, 349, 12, 29.083333, ZIC, 299, 20, 14.950000, 
trial0017437, GDX, 306, 12, 25.500000, ZIC, 710, 20, 35.500000, 
trial0017438, GDX, 236, 12, 19.666667, ZIC, 796, 20, 39.800000, 
trial0017439, GDX, 748, 12, 62.333333, ZIC, 686, 20, 34.300000, 
trial0017440, GDX, 333, 12, 27.750000, ZIC, 549, 20, 27.450000, 
trial0017441, GDX, 484, 12, 40.333333, ZIC, 642, 20, 32.100000, 
trial0017442, GDX, 227, 12, 18.916667, ZIC, 768, 20, 38.400000, 
trial0017443, GDX, 522, 12, 43.500000, ZIC, 133, 20, 6.650000, 
trial0017444, GDX, 466, 12, 38.833333, ZIC, 354, 20, 17.700000, 
trial0017445, GDX, 921, 12, 76.750000, ZIC, 481, 20, 24.050000, 
trial0017446, GDX, 596, 12, 49.666667, ZIC, 604, 20, 30.200000, 
trial0017447, GDX, 506, 12, 42.166667, ZIC, 414, 20, 20.700000, 
trial0017448, GDX, 659, 12, 54.916667, ZIC, 312, 20, 15.600000, 
trial0017449, GDX, 232, 12, 19.333333, ZIC, 644, 20, 32.200000, 
trial0017450, GDX, 736, 12, 61.333333, ZIC, 378, 20, 18.900000, 
trial0017451, GDX, 379, 12, 31.583333, ZIC, 451, 20, 22.550000, 
trial0017452, GDX, 572, 12, 47.666667, ZIC, 794, 20, 39.700000, 
trial0017453, GDX, 324, 12, 27.000000, ZIC, 762, 20, 38.100000, 
trial0017454, GDX, 452, 12, 37.666667, ZIC, 606, 20, 30.300000, 
trial0017455, GDX, 393, 12, 32.750000, ZIC, 450, 20, 22.500000, 
trial0017456, GDX, 248, 12, 20.666667, ZIC, 517, 20, 25.850000, 
trial0017457, GDX, 262, 12, 21.833333, ZIC, 469, 20, 23.450000, 
trial0017458, GDX, 389, 12, 32.416667, ZIC, 520, 20, 26.000000, 
trial0017459, GDX, 236, 12, 19.666667, ZIC, 487, 20, 24.350000, 
trial0017460, GDX, 295, 12, 24.583333, ZIC, 635, 20, 31.750000, 
trial0017461, GDX, 60, 12, 5.000000, ZIC, 81, 20, 4.050000, 
trial0017462, GDX, 11, 12, 0.916667, ZIC, 117, 20, 5.850000, 
trial0017463, GDX, 24, 12, 2.000000, ZIC, 90, 20, 4.500000, 
trial0017464, GDX, 27, 12, 2.250000, ZIC, 92, 20, 4.600000, 
trial0017465, GDX, 90, 12, 7.500000, ZIC, 61, 20, 3.050000, 
trial0017466, GDX, 78, 12, 6.500000, ZIC, 20, 20, 1.000000, 
trial0017467, GDX, 44, 12, 3.666667, ZIC, 93, 20, 4.650000, 
trial0017468, GDX, 37, 12, 3.083333, ZIC, 8, 20, 0.400000, 
trial0017469, GDX, 46, 12, 3.833333, ZIC, 77, 20, 3.850000, 
trial0017470, GDX, 59, 12, 4.916667, ZIC, 219, 20, 10.950000, 
trial0017471, GDX, 37, 12, 3.083333, ZIC, 45, 20, 2.250000, 
trial0017472, GDX, 48, 12, 4.000000, ZIC, 32, 20, 1.600000, 
trial0017473, GDX, 5, 12, 0.416667, ZIC, 117, 20, 5.850000, 
trial0017474, GDX, 38, 12, 3.166667, ZIC, 180, 20, 9.000000, 
trial0017475, GDX, 38, 12, 3.166667, ZIC, 20, 20, 1.000000, 
