trial0042601, AA, 64, 4, 16.000000, ZIC, 392, 28, 14.000000, 
trial0042602, AA, 38, 4, 9.500000, ZIC, 442, 28, 15.785714, 
trial0042603, AA, 100, 4, 25.000000, ZIC, 388, 28, 13.857143, 
trial0042604, AA, 23, 4, 5.750000, ZIC, 449, 28, 16.035714, 
trial0042605, AA, 25, 4, 6.250000, ZIC, 455, 28, 16.250000, 
trial0042606, AA, 65, 4, 16.250000, ZIC, 375, 28, 13.392857, 
trial0042607, AA, 2, 4, 0.500000, ZIC, 454, 28, 16.214286, 
trial0042608, AA, 5, 4, 1.250000, ZIC, 435, 28, 15.535714, 
trial0042609, AA, 80, 4, 20.000000, ZIC, 400, 28, 14.285714, 
trial0042610, AA, 184, 4, 46.000000, ZIC, 304, 28, 10.857143, 
trial0042611, AA, 49, 4, 12.250000, ZIC, 415, 28, 14.821429, 
trial0042612, AA, 29, 4, 7.250000, ZIC, 387, 28, 13.821429, 
trial0042613, AA, 73, 4, 18.250000, ZIC, 383, 28, 13.678571, 
trial0042614, AA, 114, 4, 28.500000, ZIC, 366, 28, 13.071429, 
trial0042615, AA, 31, 4, 7.750000, ZIC, 481, 28, 17.178571, 
trial0042616, AA, 54, 4, 13.500000, ZIC, 458, 28, 16.357143, 
trial0042617, AA, 69, 4, 17.250000, ZIC, 435, 28, 15.535714, 
trial0042618, AA, 0, 4, 0.000000, ZIC, 464, 28, 16.571429, 
trial0042619, AA, 4, 4, 1.000000, ZIC, 412, 28, 14.714286, 
trial0042620, AA, 157, 4, 39.250000, ZIC, 323, 28, 11.535714, 
trial0042621, AA, 144, 4, 36.000000, ZIC, 320, 28, 11.428571, 
trial0042622, AA, 1, 4, 0.250000, ZIC, 487, 28, 17.392857, 
trial0042623, AA, 46, 4, 11.500000, ZIC, 426, 28, 15.214286, 
trial0042624, AA, 67, 4, 16.750000, ZIC, 389, 28, 13.892857, 
trial0042625, AA, 69, 4, 17.250000, ZIC, 379, 28, 13.535714, 
trial0042626, AA, 137, 4, 34.250000, ZIC, 311, 28, 11.107143, 
