trial0044101, ZIC, 111, 28, 3.964286, ZIP, 34, 4, 8.500000, 
trial0044102, ZIC, 82, 28, 2.928571, ZIP, 66, 4, 16.500000, 
trial0044103, ZIC, 113, 28, 4.035714, ZIP, 44, 4, 11.000000, 
trial0044104, ZIC, 153, 28, 5.464286, ZIP, 13, 4, 3.250000, 
trial0044105, ZIC, 139, 28, 4.964286, ZIP, 0, 4, 0.000000, 
trial0044106, ZIC, 122, 28, 4.357143, ZIP, 44, 4, 11.000000, 
trial0044107, ZIC, 105, 28, 3.750000, ZIP, 55, 4, 13.750000, 
trial0044108, ZIC, 115, 28, 4.107143, ZIP, 30, 4, 7.500000, 
trial0044109, ZIC, 126, 28, 4.500000, ZIP, 49, 4, 12.250000, 
trial0044110, ZIC, 92, 28, 3.285714, ZIP, 62, 4, 15.500000, 
trial0044111, ZIC, 145, 28, 5.178571, ZIP, 15, 4, 3.750000, 
trial0044112, ZIC, 79, 28, 2.821429, ZIP, 69, 4, 17.250000, 
trial0044113, ZIC, 119, 28, 4.250000, ZIP, 20, 4, 5.000000, 
trial0044114, ZIC, 69, 28, 2.464286, ZIP, 88, 4, 22.000000, 
trial0044115, ZIC, 132, 28, 4.714286, ZIP, 28, 4, 7.000000, 
trial0044116, ZIC, 91, 28, 3.250000, ZIP, 72, 4, 18.000000, 
trial0044117, ZIC, 150, 28, 5.357143, ZIP, 19, 4, 4.750000, 
trial0044118, ZIC, 71, 28, 2.535714, ZIP, 32, 4, 8.000000, 
trial0044119, ZIC, 150, 28, 5.357143, ZIP, 16, 4, 4.000000, 
trial0044120, ZIC, 127, 28, 4.535714, ZIP, 39, 4, 9.750000, 
trial0044121, ZIC, 123, 28, 4.392857, ZIP, 28, 4, 7.000000, 
trial0044122, ZIC, 146, 28, 5.214286, ZIP, 29, 4, 7.250000, 
trial0044123, ZIC, 154, 28, 5.500000, ZIP, 15, 4, 3.750000, 
trial0044124, ZIC, 105, 28, 3.750000, ZIP, 13, 4, 3.250000, 
trial0044125, ZIC, 95, 28, 3.392857, ZIP, 32, 4, 8.000000, 
trial0044126, ZIC, 111, 28, 3.964286, ZIP, 16, 4, 4.000000, 
trial0044127, ZIC, 131, 28, 4.678571, ZIP, 35, 4, 8.750000, 
trial0044128, ZIC, 137, 28, 4.892857, ZIP, 5, 4, 1.250000, 
trial0044129, ZIC, 121, 28, 4.321429, ZIP, 30, 4, 7.500000, 
trial0044130, ZIC, 144, 28, 5.142857, ZIP, 7, 4, 1.750000, 
trial0044131, ZIC, 189, 28, 6.750000, ZIP, 31, 4, 7.750000, 
trial0044132, ZIC, 174, 28, 6.214286, ZIP, 17, 4, 4.250000, 
trial0044133, ZIC, 133, 28, 4.750000, ZIP, 20, 4, 5.000000, 
trial0044134, ZIC, 139, 28, 4.964286, ZIP, 30, 4, 7.500000, 
trial0044135, ZIC, 180, 28, 6.428571, ZIP, 33, 4, 8.250000, 
trial0044136, ZIC, 174, 28, 6.214286, ZIP, 10, 4, 2.500000, 
trial0044137, ZIC, 120, 28, 4.285714, ZIP, 74, 4, 18.500000, 
trial0044138, ZIC, 151, 28, 5.392857, ZIP, 25, 4, 6.250000, 
trial0044139, ZIC, 140, 28, 5.000000, ZIP, 54, 4, 13.500000, 
trial0044140, ZIC, 155, 28, 5.535714, ZIP, 44, 4, 11.000000, 
trial0044141, ZIC, 160, 28, 5.714286, ZIP, 31, 4, 7.750000, 
trial0044142, ZIC, 169, 28, 6.035714, ZIP, 48, 4, 12.000000, 
trial0044143, ZIC, 151, 28, 5.392857, ZIP, 33, 4, 8.250000, 
trial0044144, ZIC, 156, 28, 5.571429, ZIP, 42, 4, 10.500000, 
trial0044145, ZIC, 178, 28, 6.357143, ZIP, 28, 4, 7.000000, 
trial0044146, ZIC, 184, 28, 6.571429, ZIP, 21, 4, 5.250000, 
trial0044147, ZIC, 140, 28, 5.000000, ZIP, 44, 4, 11.000000, 
trial0044148, ZIC, 156, 28, 5.571429, ZIP, 64, 4, 16.000000, 
trial0044149, ZIC, 153, 28, 5.464286, ZIP, 56, 4, 14.000000, 
trial0044150, ZIC, 124, 28, 4.428571, ZIP, 67, 4, 16.750000, 
trial0044151, ZIC, 168, 28, 6.000000, ZIP, 30, 4, 7.500000, 
trial0044152, ZIC, 178, 28, 6.357143, ZIP, 31, 4, 7.750000, 
trial0044153, ZIC, 182, 28, 6.500000, ZIP, 34, 4, 8.500000, 
trial0044154, ZIC, 140, 28, 5.000000, ZIP, 33, 4, 8.250000, 
trial0044155, ZIC, 198, 28, 7.071429, ZIP, 8, 4, 2.000000, 
trial0044156, ZIC, 210, 28, 7.500000, ZIP, 17, 4, 4.250000, 
trial0044157, ZIC, 115, 28, 4.107143, ZIP, 86, 4, 21.500000, 
trial0044158, ZIC, 168, 28, 6.000000, ZIP, 49, 4, 12.250000, 
trial0044159, ZIC, 149, 28, 5.321429, ZIP, 23, 4, 5.750000, 
trial0044160, ZIC, 112, 28, 4.000000, ZIP, 67, 4, 16.750000, 
trial0044161, ZIC, 639, 28, 22.821429, ZIP, 105, 4, 26.250000, 
trial0044162, ZIC, 560, 28, 20.000000, ZIP, 183, 4, 45.750000, 
trial0044163, ZIC, 678, 28, 24.214286, ZIP, 28, 4, 7.000000, 
trial0044164, ZIC, 772, 28, 27.571429, ZIP, 22, 4, 5.500000, 
trial0044165, ZIC, 698, 28, 24.928571, ZIP, 71, 4, 17.750000, 
trial0044166, ZIC, 727, 28, 25.964286, ZIP, 42, 4, 10.500000, 
trial0044167, ZIC, 646, 28, 23.071429, ZIP, 123, 4, 30.750000, 
trial0044168, ZIC, 648, 28, 23.142857, ZIP, 121, 4, 30.250000, 
trial0044169, ZIC, 617, 28, 22.035714, ZIP, 164, 4, 41.000000, 
trial0044170, ZIC, 729, 28, 26.035714, ZIP, 3, 4, 0.750000, 
trial0044171, ZIC, 688, 28, 24.571429, ZIP, 81, 4, 20.250000, 
trial0044172, ZIC, 684, 28, 24.428571, ZIP, 73, 4, 18.250000, 
trial0044173, ZIC, 497, 28, 17.750000, ZIP, 160, 4, 40.000000, 
trial0044174, ZIC, 606, 28, 21.642857, ZIP, 163, 4, 40.750000, 
trial0044175, ZIC, 626, 28, 22.357143, ZIP, 105, 4, 26.250000, 
trial0044176, ZIC, 721, 28, 25.750000, ZIP, 73, 4, 18.250000, 
trial0044177, ZIC, 716, 28, 25.571429, ZIP, 3, 4, 0.750000, 
trial0044178, ZIC, 564, 28, 20.142857, ZIP, 192, 4, 48.000000, 
trial0044179, ZIC, 649, 28, 23.178571, ZIP, 82, 4, 20.500000, 
trial0044180, ZIC, 611, 28, 21.821429, ZIP, 108, 4, 27.000000, 
trial0044181, ZIC, 708, 28, 25.285714, ZIP, 48, 4, 12.000000, 
trial0044182, ZIC, 614, 28, 21.928571, ZIP, 130, 4, 32.500000, 
trial0044183, ZIC, 649, 28, 23.178571, ZIP, 132, 4, 33.000000, 
trial0044184, ZIC, 628, 28, 22.428571, ZIP, 91, 4, 22.750000, 
trial0044185, ZIC, 531, 28, 18.964286, ZIP, 250, 4, 62.500000, 
trial0044186, ZIC, 577, 28, 20.607143, ZIP, 142, 4, 35.500000, 
trial0044187, ZIC, 733, 28, 26.178571, ZIP, 48, 4, 12.000000, 
trial0044188, ZIC, 658, 28, 23.500000, ZIP, 136, 4, 34.000000, 
trial0044189, ZIC, 644, 28, 23.000000, ZIP, 87, 4, 21.750000, 
trial0044190, ZIC, 631, 28, 22.535714, ZIP, 150, 4, 37.500000, 
trial0044191, ZIC, 452, 28, 16.142857, ZIP, 59, 4, 14.750000, 
trial0044192, ZIC, 316, 28, 11.285714, ZIP, 171, 4, 42.750000, 
trial0044193, ZIC, 320, 28, 11.428571, ZIP, 103, 4, 25.750000, 
trial0044194, ZIC, 461, 28, 16.464286, ZIP, 42, 4, 10.500000, 
trial0044195, ZIC, 418, 28, 14.928571, ZIP, 61, 4, 15.250000, 
trial0044196, ZIC, 387, 28, 13.821429, ZIP, 108, 4, 27.000000, 
trial0044197, ZIC, 401, 28, 14.321429, ZIP, 102, 4, 25.500000, 
trial0044198, ZIC, 484, 28, 17.285714, ZIP, 11, 4, 2.750000, 
trial0044199, ZIC, 435, 28, 15.535714, ZIP, 20, 4, 5.000000, 
trial0044200, ZIC, 406, 28, 14.500000, ZIP, 33, 4, 8.250000, 
trial0044201, ZIC, 381, 28, 13.607143, ZIP, 90, 4, 22.500000, 
trial0044202, ZIC, 415, 28, 14.821429, ZIP, 48, 4, 12.000000, 
trial0044203, ZIC, 349, 28, 12.464286, ZIP, 74, 4, 18.500000, 
trial0044204, ZIC, 457, 28, 16.321429, ZIP, 14, 4, 3.500000, 
trial0044205, ZIC, 404, 28, 14.428571, ZIP, 75, 4, 18.750000, 
trial0044206, ZIC, 382, 28, 13.642857, ZIP, 65, 4, 16.250000, 
trial0044207, ZIC, 366, 28, 13.071429, ZIP, 113, 4, 28.250000, 
trial0044208, ZIC, 358, 28, 12.785714, ZIP, 97, 4, 24.250000, 
trial0044209, ZIC, 421, 28, 15.035714, ZIP, 90, 4, 22.500000, 
trial0044210, ZIC, 467, 28, 16.678571, ZIP, 12, 4, 3.000000, 
trial0044211, ZIC, 429, 28, 15.321429, ZIP, 42, 4, 10.500000, 
trial0044212, ZIC, 471, 28, 16.821429, ZIP, 32, 4, 8.000000, 
trial0044213, ZIC, 426, 28, 15.214286, ZIP, 69, 4, 17.250000, 
trial0044214, ZIC, 351, 28, 12.535714, ZIP, 136, 4, 34.000000, 
trial0044215, ZIC, 417, 28, 14.892857, ZIP, 70, 4, 17.500000, 
trial0044216, ZIC, 447, 28, 15.964286, ZIP, 64, 4, 16.000000, 
trial0044217, ZIC, 344, 28, 12.285714, ZIP, 111, 4, 27.750000, 
trial0044218, ZIC, 300, 28, 10.714286, ZIP, 139, 4, 34.750000, 
trial0044219, ZIC, 416, 28, 14.857143, ZIP, 63, 4, 15.750000, 
trial0044220, ZIC, 408, 28, 14.571429, ZIP, 87, 4, 21.750000, 
trial0044221, ZIC, 304, 28, 10.857143, ZIP, 61, 4, 15.250000, 
trial0044222, ZIC, 327, 28, 11.678571, ZIP, 112, 4, 28.000000, 
trial0044223, ZIC, 365, 28, 13.035714, ZIP, 54, 4, 13.500000, 
trial0044224, ZIC, 310, 28, 11.071429, ZIP, 116, 4, 29.000000, 
trial0044225, ZIC, 362, 28, 12.928571, ZIP, 64, 4, 16.000000, 
trial0044226, ZIC, 354, 28, 12.642857, ZIP, 45, 4, 11.250000, 
trial0044227, ZIC, 180, 28, 6.428571, ZIP, 185, 4, 46.250000, 
trial0044228, ZIC, 298, 28, 10.642857, ZIP, 95, 4, 23.750000, 
trial0044229, ZIC, 320, 28, 11.428571, ZIP, 79, 4, 19.750000, 
trial0044230, ZIC, 374, 28, 13.357143, ZIP, 32, 4, 8.000000, 
trial0044231, ZIC, 324, 28, 11.571429, ZIP, 68, 4, 17.000000, 
trial0044232, ZIC, 374, 28, 13.357143, ZIP, 38, 4, 9.500000, 
trial0044233, ZIC, 295, 28, 10.535714, ZIP, 90, 4, 22.500000, 
trial0044234, ZIC, 318, 28, 11.357143, ZIP, 115, 4, 28.750000, 
trial0044235, ZIC, 303, 28, 10.821429, ZIP, 109, 4, 27.250000, 
trial0044236, ZIC, 288, 28, 10.285714, ZIP, 91, 4, 22.750000, 
trial0044237, ZIC, 292, 28, 10.428571, ZIP, 80, 4, 20.000000, 
trial0044238, ZIC, 321, 28, 11.464286, ZIP, 98, 4, 24.500000, 
trial0044239, ZIC, 298, 28, 10.642857, ZIP, 87, 4, 21.750000, 
trial0044240, ZIC, 399, 28, 14.250000, ZIP, 34, 4, 8.500000, 
trial0044241, ZIC, 376, 28, 13.428571, ZIP, 63, 4, 15.750000, 
trial0044242, ZIC, 306, 28, 10.928571, ZIP, 100, 4, 25.000000, 
trial0044243, ZIC, 353, 28, 12.607143, ZIP, 46, 4, 11.500000, 
trial0044244, ZIC, 289, 28, 10.321429, ZIP, 124, 4, 31.000000, 
trial0044245, ZIC, 339, 28, 12.107143, ZIP, 74, 4, 18.500000, 
trial0044246, ZIC, 329, 28, 11.750000, ZIP, 69, 4, 17.250000, 
