trial0043801, GDX, 43, 2, 21.500000, ZIC, 442, 28, 15.785714, ZIP, 18, 2, 9.000000, 
trial0043802, GDX, 39, 2, 19.500000, ZIC, 432, 28, 15.428571, ZIP, 40, 2, 20.000000, 
trial0043803, GDX, 0, 2, 0.000000, ZIC, 351, 28, 12.535714, ZIP, 88, 2, 44.000000, 
trial0043804, GDX, 0, 2, 0.000000, ZIC, 463, 28, 16.535714, ZIP, 0, 2, 0.000000, 
trial0043805, GDX, 0, 2, 0.000000, ZIC, 421, 28, 15.035714, ZIP, 42, 2, 21.000000, 
trial0043806, GDX, 43, 2, 21.500000, ZIC, 414, 28, 14.785714, ZIP, 22, 2, 11.000000, 
trial0043807, GDX, 0, 2, 0.000000, ZIC, 436, 28, 15.571429, ZIP, 43, 2, 21.500000, 
trial0043808, GDX, 46, 2, 23.000000, ZIC, 393, 28, 14.035714, ZIP, 0, 2, 0.000000, 
trial0043809, GDX, 0, 2, 0.000000, ZIC, 465, 28, 16.607143, ZIP, 30, 2, 15.000000, 
trial0043810, GDX, 0, 2, 0.000000, ZIC, 455, 28, 16.250000, ZIP, 0, 2, 0.000000, 
trial0043811, GDX, 0, 2, 0.000000, ZIC, 388, 28, 13.857143, ZIP, 75, 2, 37.500000, 
trial0043812, GDX, 0, 2, 0.000000, ZIC, 468, 28, 16.714286, ZIP, 19, 2, 9.500000, 
trial0043813, GDX, 95, 2, 47.500000, ZIC, 376, 28, 13.428571, ZIP, 0, 2, 0.000000, 
trial0043814, GDX, 5, 2, 2.500000, ZIC, 422, 28, 15.071429, ZIP, 28, 2, 14.000000, 
trial0043815, GDX, 34, 2, 17.000000, ZIC, 342, 28, 12.214286, ZIP, 47, 2, 23.500000, 
trial0043816, GDX, 0, 2, 0.000000, ZIC, 457, 28, 16.321429, ZIP, 46, 2, 23.000000, 
trial0043817, GDX, 0, 2, 0.000000, ZIC, 429, 28, 15.321429, ZIP, 18, 2, 9.000000, 
trial0043818, GDX, 0, 2, 0.000000, ZIC, 511, 28, 18.250000, ZIP, 0, 2, 0.000000, 
trial0043819, GDX, 0, 2, 0.000000, ZIC, 422, 28, 15.071429, ZIP, 73, 2, 36.500000, 
trial0043820, GDX, 34, 2, 17.000000, ZIC, 437, 28, 15.607143, ZIP, 0, 2, 0.000000, 
trial0043821, GDX, 20, 2, 10.000000, ZIC, 336, 28, 12.000000, ZIP, 35, 2, 17.500000, 
trial0043822, GDX, 0, 2, 0.000000, ZIC, 508, 28, 18.142857, ZIP, 3, 2, 1.500000, 
trial0043823, GDX, 21, 2, 10.500000, ZIC, 423, 28, 15.107143, ZIP, 51, 2, 25.500000, 
trial0043824, GDX, 6, 2, 3.000000, ZIC, 432, 28, 15.428571, ZIP, 57, 2, 28.500000, 
trial0043825, GDX, 77, 2, 38.500000, ZIC, 418, 28, 14.928571, ZIP, 0, 2, 0.000000, 
trial0043826, GDX, 15, 2, 7.500000, ZIC, 419, 28, 14.964286, ZIP, 45, 2, 22.500000, 
trial0043827, GDX, 6, 2, 3.000000, ZIC, 460, 28, 16.428571, ZIP, 45, 2, 22.500000, 
trial0043828, GDX, 45, 2, 22.500000, ZIC, 378, 28, 13.500000, ZIP, 24, 2, 12.000000, 
trial0043829, GDX, 39, 2, 19.500000, ZIC, 402, 28, 14.357143, ZIP, 30, 2, 15.000000, 
trial0043830, GDX, 112, 2, 56.000000, ZIC, 323, 28, 11.535714, ZIP, 20, 2, 10.000000, 
trial0043831, GDX, 61, 2, 30.500000, ZIC, 345, 28, 12.321429, ZIP, 1, 2, 0.500000, 
trial0043832, GDX, 6, 2, 3.000000, ZIC, 395, 28, 14.107143, ZIP, 20, 2, 10.000000, 
trial0043833, GDX, 46, 2, 23.000000, ZIC, 274, 28, 9.785714, ZIP, 17, 2, 8.500000, 
trial0043834, GDX, 0, 2, 0.000000, ZIC, 398, 28, 14.214286, ZIP, 16, 2, 8.000000, 
trial0043835, GDX, 50, 2, 25.000000, ZIC, 285, 28, 10.178571, ZIP, 58, 2, 29.000000, 
trial0043836, GDX, 20, 2, 10.000000, ZIC, 396, 28, 14.142857, ZIP, 26, 2, 13.000000, 
trial0043837, GDX, 10, 2, 5.000000, ZIC, 395, 28, 14.107143, ZIP, 2, 2, 1.000000, 
trial0043838, GDX, 0, 2, 0.000000, ZIC, 371, 28, 13.250000, ZIP, 43, 2, 21.500000, 
trial0043839, GDX, 19, 2, 9.500000, ZIC, 413, 28, 14.750000, ZIP, 3, 2, 1.500000, 
trial0043840, GDX, 37, 2, 18.500000, ZIC, 369, 28, 13.178571, ZIP, 29, 2, 14.500000, 
trial0043841, GDX, 49, 2, 24.500000, ZIC, 355, 28, 12.678571, ZIP, 17, 2, 8.500000, 
trial0043842, GDX, 25, 2, 12.500000, ZIC, 386, 28, 13.785714, ZIP, 10, 2, 5.000000, 
