trial0036301, GDX, 34, 8, 4.250000, ZIC, 160, 24, 6.666667, 
trial0036302, GDX, 16, 8, 2.000000, ZIC, 103, 24, 4.291667, 
trial0036303, GDX, 9, 8, 1.125000, ZIC, 136, 24, 5.666667, 
trial0036304, GDX, 32, 8, 4.000000, ZIC, 151, 24, 6.291667, 
trial0036305, GDX, 34, 8, 4.250000, ZIC, 139, 24, 5.791667, 
trial0036306, GDX, 30, 8, 3.750000, ZIC, 132, 24, 5.500000, 
trial0036307, GDX, 53, 8, 6.625000, ZIC, 33, 24, 1.375000, 
trial0036308, GDX, 24, 8, 3.000000, ZIC, 106, 24, 4.416667, 
trial0036309, GDX, 11, 8, 1.375000, ZIC, 104, 24, 4.333333, 
trial0036310, GDX, 102, 8, 12.750000, ZIC, 28, 24, 1.166667, 
trial0036311, GDX, 53, 8, 6.625000, ZIC, 74, 24, 3.083333, 
trial0036312, GDX, 9, 8, 1.125000, ZIC, 132, 24, 5.500000, 
trial0036313, GDX, 0, 8, 0.000000, ZIC, 97, 24, 4.041667, 
trial0036314, GDX, 8, 8, 1.000000, ZIC, 179, 24, 7.458333, 
trial0036315, GDX, 0, 8, 0.000000, ZIC, 86, 24, 3.583333, 
trial0036316, GDX, 28, 8, 3.500000, ZIC, 89, 24, 3.708333, 
trial0036317, GDX, 7, 8, 0.875000, ZIC, 134, 24, 5.583333, 
trial0036318, GDX, 5, 8, 0.625000, ZIC, 110, 24, 4.583333, 
trial0036319, GDX, 33, 8, 4.125000, ZIC, 129, 24, 5.375000, 
trial0036320, GDX, 41, 8, 5.125000, ZIC, 57, 24, 2.375000, 
trial0036321, GDX, 32, 8, 4.000000, ZIC, 122, 24, 5.083333, 
trial0036322, GDX, 47, 8, 5.875000, ZIC, 115, 24, 4.791667, 
trial0036323, GDX, 54, 8, 6.750000, ZIC, 69, 24, 2.875000, 
trial0036324, GDX, 33, 8, 4.125000, ZIC, 108, 24, 4.500000, 
trial0036325, GDX, 62, 8, 7.750000, ZIC, 122, 24, 5.083333, 
trial0036326, GDX, 75, 8, 9.375000, ZIC, 65, 24, 2.708333, 
trial0036327, GDX, 13, 8, 1.625000, ZIC, 175, 24, 7.291667, 
trial0036328, GDX, 30, 8, 3.750000, ZIC, 140, 24, 5.833333, 
trial0036329, GDX, 64, 8, 8.000000, ZIC, 145, 24, 6.041667, 
trial0036330, GDX, 0, 8, 0.000000, ZIC, 54, 24, 2.250000, 
trial0036331, GDX, 2, 8, 0.250000, ZIC, 61, 24, 2.541667, 
trial0036332, GDX, 5, 8, 0.625000, ZIC, 49, 24, 2.041667, 
trial0036333, GDX, 24, 8, 3.000000, ZIC, 90, 24, 3.750000, 
trial0036334, GDX, 30, 8, 3.750000, ZIC, 61, 24, 2.541667, 
trial0036335, GDX, 31, 8, 3.875000, ZIC, 31, 24, 1.291667, 
trial0036336, GDX, 24, 8, 3.000000, ZIC, 46, 24, 1.916667, 
trial0036337, GDX, 33, 8, 4.125000, ZIC, 79, 24, 3.291667, 
trial0036338, GDX, 23, 8, 2.875000, ZIC, 71, 24, 2.958333, 
trial0036339, GDX, 16, 8, 2.000000, ZIC, 106, 24, 4.416667, 
trial0036340, GDX, 55, 8, 6.875000, ZIC, 52, 24, 2.166667, 
trial0036341, GDX, 40, 8, 5.000000, ZIC, 98, 24, 4.083333, 
trial0036342, GDX, 42, 8, 5.250000, ZIC, 67, 24, 2.791667, 
trial0036343, GDX, 40, 8, 5.000000, ZIC, 84, 24, 3.500000, 
trial0036344, GDX, 35, 8, 4.375000, ZIC, 90, 24, 3.750000, 
trial0036345, GDX, 55, 8, 6.875000, ZIC, 68, 24, 2.833333, 
trial0036346, GDX, 62, 8, 7.750000, ZIC, 64, 24, 2.666667, 
trial0036347, GDX, 15, 8, 1.875000, ZIC, 97, 24, 4.041667, 
trial0036348, GDX, 16, 8, 2.000000, ZIC, 113, 24, 4.708333, 
trial0036349, GDX, 42, 8, 5.250000, ZIC, 81, 24, 3.375000, 
trial0036350, GDX, 21, 8, 2.625000, ZIC, 70, 24, 2.916667, 
trial0036351, GDX, 54, 8, 6.750000, ZIC, 73, 24, 3.041667, 
trial0036352, GDX, 35, 8, 4.375000, ZIC, 105, 24, 4.375000, 
trial0036353, GDX, 52, 8, 6.500000, ZIC, 90, 24, 3.750000, 
trial0036354, GDX, 7, 8, 0.875000, ZIC, 117, 24, 4.875000, 
trial0036355, GDX, 29, 8, 3.625000, ZIC, 111, 24, 4.625000, 
trial0036356, GDX, 4, 8, 0.500000, ZIC, 108, 24, 4.500000, 
trial0036357, GDX, 7, 8, 0.875000, ZIC, 115, 24, 4.791667, 
trial0036358, GDX, 12, 8, 1.500000, ZIC, 93, 24, 3.875000, 
trial0036359, GDX, 36, 8, 4.500000, ZIC, 93, 24, 3.875000, 
trial0036360, GDX, 27, 8, 3.375000, ZIC, 92, 24, 3.833333, 
trial0036361, GDX, 22, 8, 2.750000, ZIC, 69, 24, 2.875000, 
trial0036362, GDX, 15, 8, 1.875000, ZIC, 69, 24, 2.875000, 
trial0036363, GDX, 24, 8, 3.000000, ZIC, 52, 24, 2.166667, 
trial0036364, GDX, 21, 8, 2.625000, ZIC, 72, 24, 3.000000, 
trial0036365, GDX, 14, 8, 1.750000, ZIC, 66, 24, 2.750000, 
trial0036366, GDX, 7, 8, 0.875000, ZIC, 66, 24, 2.750000, 
trial0036367, GDX, 2, 8, 0.250000, ZIC, 32, 24, 1.333333, 
trial0036368, GDX, 30, 8, 3.750000, ZIC, 43, 24, 1.791667, 
trial0036369, GDX, 20, 8, 2.500000, ZIC, 60, 24, 2.500000, 
trial0036370, GDX, 29, 8, 3.625000, ZIC, 41, 24, 1.708333, 
trial0036371, GDX, 12, 8, 1.500000, ZIC, 67, 24, 2.791667, 
trial0036372, GDX, 41, 8, 5.125000, ZIC, 41, 24, 1.708333, 
trial0036373, GDX, 9, 8, 1.125000, ZIC, 70, 24, 2.916667, 
trial0036374, GDX, 26, 8, 3.250000, ZIC, 41, 24, 1.708333, 
trial0036375, GDX, 6, 8, 0.750000, ZIC, 62, 24, 2.583333, 
trial0036376, GDX, 16, 8, 2.000000, ZIC, 30, 24, 1.250000, 
trial0036377, GDX, 11, 8, 1.375000, ZIC, 55, 24, 2.291667, 
trial0036378, GDX, 25, 8, 3.125000, ZIC, 57, 24, 2.375000, 
trial0036379, GDX, 2, 8, 0.250000, ZIC, 68, 24, 2.833333, 
trial0036380, GDX, 20, 8, 2.500000, ZIC, 66, 24, 2.750000, 
trial0036381, GDX, 9, 8, 1.125000, ZIC, 80, 24, 3.333333, 
trial0036382, GDX, 13, 8, 1.625000, ZIC, 60, 24, 2.500000, 
trial0036383, GDX, 10, 8, 1.250000, ZIC, 67, 24, 2.791667, 
trial0036384, GDX, 23, 8, 2.875000, ZIC, 54, 24, 2.250000, 
trial0036385, GDX, 12, 8, 1.500000, ZIC, 56, 24, 2.333333, 
trial0036386, GDX, 25, 8, 3.125000, ZIC, 39, 24, 1.625000, 
trial0036387, GDX, 12, 8, 1.500000, ZIC, 41, 24, 1.708333, 
trial0036388, GDX, 26, 8, 3.250000, ZIC, 56, 24, 2.333333, 
trial0036389, GDX, 32, 8, 4.000000, ZIC, 58, 24, 2.416667, 
trial0036390, GDX, 35, 8, 4.375000, ZIC, 38, 24, 1.583333, 
trial0036391, GDX, 51, 8, 6.375000, ZIC, 187, 24, 7.791667, 
trial0036392, GDX, 47, 8, 5.875000, ZIC, 146, 24, 6.083333, 
trial0036393, GDX, 31, 8, 3.875000, ZIC, 172, 24, 7.166667, 
trial0036394, GDX, 53, 8, 6.625000, ZIC, 193, 24, 8.041667, 
trial0036395, GDX, 47, 8, 5.875000, ZIC, 173, 24, 7.208333, 
trial0036396, GDX, 94, 8, 11.750000, ZIC, 175, 24, 7.291667, 
trial0036397, GDX, 39, 8, 4.875000, ZIC, 194, 24, 8.083333, 
trial0036398, GDX, 60, 8, 7.500000, ZIC, 165, 24, 6.875000, 
trial0036399, GDX, 59, 8, 7.375000, ZIC, 215, 24, 8.958333, 
trial0036400, GDX, 92, 8, 11.500000, ZIC, 150, 24, 6.250000, 
trial0036401, GDX, 54, 8, 6.750000, ZIC, 157, 24, 6.541667, 
trial0036402, GDX, 80, 8, 10.000000, ZIC, 185, 24, 7.708333, 
trial0036403, GDX, 30, 8, 3.750000, ZIC, 185, 24, 7.708333, 
trial0036404, GDX, 22, 8, 2.750000, ZIC, 184, 24, 7.666667, 
trial0036405, GDX, 39, 8, 4.875000, ZIC, 204, 24, 8.500000, 
trial0036406, GDX, 60, 8, 7.500000, ZIC, 137, 24, 5.708333, 
trial0036407, GDX, 45, 8, 5.625000, ZIC, 220, 24, 9.166667, 
trial0036408, GDX, 67, 8, 8.375000, ZIC, 180, 24, 7.500000, 
trial0036409, GDX, 45, 8, 5.625000, ZIC, 202, 24, 8.416667, 
trial0036410, GDX, 88, 8, 11.000000, ZIC, 172, 24, 7.166667, 
trial0036411, GDX, 21, 8, 2.625000, ZIC, 157, 24, 6.541667, 
trial0036412, GDX, 44, 8, 5.500000, ZIC, 220, 24, 9.166667, 
trial0036413, GDX, 48, 8, 6.000000, ZIC, 172, 24, 7.166667, 
trial0036414, GDX, 31, 8, 3.875000, ZIC, 247, 24, 10.291667, 
trial0036415, GDX, 38, 8, 4.750000, ZIC, 205, 24, 8.541667, 
trial0036416, GDX, 56, 8, 7.000000, ZIC, 160, 24, 6.666667, 
trial0036417, GDX, 85, 8, 10.625000, ZIC, 148, 24, 6.166667, 
trial0036418, GDX, 59, 8, 7.375000, ZIC, 193, 24, 8.041667, 
trial0036419, GDX, 139, 8, 17.375000, ZIC, 121, 24, 5.041667, 
trial0036420, GDX, 36, 8, 4.500000, ZIC, 184, 24, 7.666667, 
trial0036421, GDX, 23, 8, 2.875000, ZIC, 154, 24, 6.416667, 
trial0036422, GDX, 16, 8, 2.000000, ZIC, 122, 24, 5.083333, 
trial0036423, GDX, 53, 8, 6.625000, ZIC, 100, 24, 4.166667, 
trial0036424, GDX, 35, 8, 4.375000, ZIC, 124, 24, 5.166667, 
trial0036425, GDX, 25, 8, 3.125000, ZIC, 137, 24, 5.708333, 
trial0036426, GDX, 60, 8, 7.500000, ZIC, 130, 24, 5.416667, 
trial0036427, GDX, 10, 8, 1.250000, ZIC, 123, 24, 5.125000, 
trial0036428, GDX, 59, 8, 7.375000, ZIC, 126, 24, 5.250000, 
trial0036429, GDX, 55, 8, 6.875000, ZIC, 89, 24, 3.708333, 
trial0036430, GDX, 22, 8, 2.750000, ZIC, 109, 24, 4.541667, 
trial0036431, GDX, 5, 8, 0.625000, ZIC, 169, 24, 7.041667, 
trial0036432, GDX, 30, 8, 3.750000, ZIC, 112, 24, 4.666667, 
trial0036433, GDX, 34, 8, 4.250000, ZIC, 107, 24, 4.458333, 
trial0036434, GDX, 55, 8, 6.875000, ZIC, 94, 24, 3.916667, 
trial0036435, GDX, 85, 8, 10.625000, ZIC, 91, 24, 3.791667, 
trial0036436, GDX, 61, 8, 7.625000, ZIC, 95, 24, 3.958333, 
trial0036437, GDX, 84, 8, 10.500000, ZIC, 66, 24, 2.750000, 
