trial0042301, ZIC, 415, 26, 15.961538, ZIP, 22, 6, 3.666667, 
trial0042302, ZIC, 391, 26, 15.038462, ZIP, 104, 6, 17.333333, 
trial0042303, ZIC, 334, 26, 12.846154, ZIP, 186, 6, 31.000000, 
trial0042304, ZIC, 335, 26, 12.884615, ZIP, 177, 6, 29.500000, 
trial0042305, ZIC, 353, 26, 13.576923, ZIP, 125, 6, 20.833333, 
trial0042306, ZIC, 480, 26, 18.461538, ZIP, 40, 6, 6.666667, 
trial0042307, ZIC, 411, 26, 15.807692, ZIP, 109, 6, 18.166667, 
trial0042308, ZIC, 400, 26, 15.384615, ZIP, 112, 6, 18.666667, 
trial0042309, ZIC, 462, 26, 17.769231, ZIP, 42, 6, 7.000000, 
trial0042310, ZIC, 367, 26, 14.115385, ZIP, 71, 6, 11.833333, 
trial0042311, ZIC, 339, 26, 13.038462, ZIP, 114, 6, 19.000000, 
trial0042312, ZIC, 452, 26, 17.384615, ZIP, 68, 6, 11.333333, 
trial0042313, ZIC, 446, 26, 17.153846, ZIP, 33, 6, 5.500000, 
trial0042314, ZIC, 362, 26, 13.923077, ZIP, 101, 6, 16.833333, 
trial0042315, ZIC, 343, 26, 13.192308, ZIP, 153, 6, 25.500000, 
trial0042316, ZIC, 352, 26, 13.538462, ZIP, 152, 6, 25.333333, 
trial0042317, ZIC, 295, 26, 11.346154, ZIP, 167, 6, 27.833333, 
trial0042318, ZIC, 380, 26, 14.615385, ZIP, 91, 6, 15.166667, 
trial0042319, ZIC, 406, 26, 15.615385, ZIP, 98, 6, 16.333333, 
trial0042320, ZIC, 481, 26, 18.500000, ZIP, 31, 6, 5.166667, 
trial0042321, ZIC, 420, 26, 16.153846, ZIP, 83, 6, 13.833333, 
trial0042322, ZIC, 396, 26, 15.230769, ZIP, 67, 6, 11.166667, 
trial0042323, ZIC, 380, 26, 14.615385, ZIP, 107, 6, 17.833333, 
trial0042324, ZIC, 281, 26, 10.807692, ZIP, 156, 6, 26.000000, 
trial0042325, ZIC, 469, 26, 18.038462, ZIP, 26, 6, 4.333333, 
trial0042326, ZIC, 415, 26, 15.961538, ZIP, 97, 6, 16.166667, 
trial0042327, ZIC, 380, 26, 14.615385, ZIP, 106, 6, 17.666667, 
trial0042328, ZIC, 385, 26, 14.807692, ZIP, 102, 6, 17.000000, 
trial0042329, ZIC, 401, 26, 15.423077, ZIP, 111, 6, 18.500000, 
trial0042330, ZIC, 435, 26, 16.730769, ZIP, 77, 6, 12.833333, 
trial0042331, ZIC, 320, 26, 12.307692, ZIP, 62, 6, 10.333333, 
trial0042332, ZIC, 309, 26, 11.884615, ZIP, 60, 6, 10.000000, 
trial0042333, ZIC, 262, 26, 10.076923, ZIP, 139, 6, 23.166667, 
trial0042334, ZIC, 259, 26, 9.961538, ZIP, 110, 6, 18.333333, 
trial0042335, ZIC, 241, 26, 9.269231, ZIP, 134, 6, 22.333333, 
trial0042336, ZIC, 256, 26, 9.846154, ZIP, 138, 6, 23.000000, 
trial0042337, ZIC, 267, 26, 10.269231, ZIP, 121, 6, 20.166667, 
trial0042338, ZIC, 258, 26, 9.923077, ZIP, 118, 6, 19.666667, 
trial0042339, ZIC, 222, 26, 8.538462, ZIP, 159, 6, 26.500000, 
trial0042340, ZIC, 267, 26, 10.269231, ZIP, 96, 6, 16.000000, 
trial0042341, ZIC, 258, 26, 9.923077, ZIP, 130, 6, 21.666667, 
trial0042342, ZIC, 302, 26, 11.615385, ZIP, 86, 6, 14.333333, 
trial0042343, ZIC, 279, 26, 10.730769, ZIP, 84, 6, 14.000000, 
trial0042344, ZIC, 291, 26, 11.192308, ZIP, 72, 6, 12.000000, 
trial0042345, ZIC, 262, 26, 10.076923, ZIP, 101, 6, 16.833333, 
trial0042346, ZIC, 276, 26, 10.615385, ZIP, 106, 6, 17.666667, 
trial0042347, ZIC, 315, 26, 12.115385, ZIP, 28, 6, 4.666667, 
trial0042348, ZIC, 308, 26, 11.846154, ZIP, 61, 6, 10.166667, 
trial0042349, ZIC, 372, 26, 14.307692, ZIP, 10, 6, 1.666667, 
trial0042350, ZIC, 323, 26, 12.423077, ZIP, 46, 6, 7.666667, 
trial0042351, ZIC, 285, 26, 10.961538, ZIP, 84, 6, 14.000000, 
trial0042352, ZIC, 315, 26, 12.115385, ZIP, 35, 6, 5.833333, 
trial0042353, ZIC, 230, 26, 8.846154, ZIP, 133, 6, 22.166667, 
trial0042354, ZIC, 321, 26, 12.346154, ZIP, 61, 6, 10.166667, 
trial0042355, ZIC, 240, 26, 9.230769, ZIP, 123, 6, 20.500000, 
trial0042356, ZIC, 233, 26, 8.961538, ZIP, 136, 6, 22.666667, 
trial0042357, ZIC, 322, 26, 12.384615, ZIP, 53, 6, 8.833333, 
trial0042358, ZIC, 277, 26, 10.653846, ZIP, 80, 6, 13.333333, 
trial0042359, ZIC, 261, 26, 10.038462, ZIP, 108, 6, 18.000000, 
trial0042360, ZIC, 261, 26, 10.038462, ZIP, 84, 6, 14.000000, 
trial0042361, ZIC, 249, 26, 9.576923, ZIP, 97, 6, 16.166667, 
trial0042362, ZIC, 259, 26, 9.961538, ZIP, 37, 6, 6.166667, 
trial0042363, ZIC, 256, 26, 9.846154, ZIP, 90, 6, 15.000000, 
trial0042364, ZIC, 228, 26, 8.769231, ZIP, 73, 6, 12.166667, 
trial0042365, ZIC, 244, 26, 9.384615, ZIP, 63, 6, 10.500000, 
trial0042366, ZIC, 206, 26, 7.923077, ZIP, 53, 6, 8.833333, 
trial0042367, ZIC, 143, 26, 5.500000, ZIP, 164, 6, 27.333333, 
trial0042368, ZIC, 271, 26, 10.423077, ZIP, 30, 6, 5.000000, 
trial0042369, ZIC, 254, 26, 9.769231, ZIP, 76, 6, 12.666667, 
trial0042370, ZIC, 248, 26, 9.538462, ZIP, 59, 6, 9.833333, 
trial0042371, ZIC, 307, 26, 11.807692, ZIP, 28, 6, 4.666667, 
trial0042372, ZIC, 134, 26, 5.153846, ZIP, 135, 6, 22.500000, 
trial0042373, ZIC, 211, 26, 8.115385, ZIP, 107, 6, 17.833333, 
trial0042374, ZIC, 222, 26, 8.538462, ZIP, 75, 6, 12.500000, 
trial0042375, ZIC, 244, 26, 9.384615, ZIP, 36, 6, 6.000000, 
trial0042376, ZIC, 217, 26, 8.346154, ZIP, 106, 6, 17.666667, 
trial0042377, ZIC, 253, 26, 9.730769, ZIP, 76, 6, 12.666667, 
trial0042378, ZIC, 259, 26, 9.961538, ZIP, 81, 6, 13.500000, 
trial0042379, ZIC, 285, 26, 10.961538, ZIP, 44, 6, 7.333333, 
trial0042380, ZIC, 274, 26, 10.538462, ZIP, 29, 6, 4.833333, 
trial0042381, ZIC, 221, 26, 8.500000, ZIP, 81, 6, 13.500000, 
trial0042382, ZIC, 280, 26, 10.769231, ZIP, 66, 6, 11.000000, 
trial0042383, ZIC, 210, 26, 8.076923, ZIP, 108, 6, 18.000000, 
trial0042384, ZIC, 296, 26, 11.384615, ZIP, 39, 6, 6.500000, 
trial0042385, ZIC, 204, 26, 7.846154, ZIP, 92, 6, 15.333333, 
trial0042386, ZIC, 248, 26, 9.538462, ZIP, 38, 6, 6.333333, 
trial0042387, ZIC, 206, 26, 7.923077, ZIP, 118, 6, 19.666667, 
trial0042388, ZIC, 252, 26, 9.692308, ZIP, 88, 6, 14.666667, 
trial0042389, ZIC, 223, 26, 8.576923, ZIP, 78, 6, 13.000000, 
trial0042390, ZIC, 228, 26, 8.769231, ZIP, 84, 6, 14.000000, 
trial0042391, ZIC, 398, 26, 15.307692, ZIP, 181, 6, 30.166667, 
trial0042392, ZIC, 373, 26, 14.346154, ZIP, 196, 6, 32.666667, 
trial0042393, ZIC, 439, 26, 16.884615, ZIP, 92, 6, 15.333333, 
trial0042394, ZIC, 458, 26, 17.615385, ZIP, 130, 6, 21.666667, 
trial0042395, ZIC, 399, 26, 15.346154, ZIP, 142, 6, 23.666667, 
trial0042396, ZIC, 455, 26, 17.500000, ZIP, 105, 6, 17.500000, 
trial0042397, ZIC, 450, 26, 17.307692, ZIP, 44, 6, 7.333333, 
trial0042398, ZIC, 456, 26, 17.538462, ZIP, 94, 6, 15.666667, 
trial0042399, ZIC, 478, 26, 18.384615, ZIP, 120, 6, 20.000000, 
trial0042400, ZIC, 405, 26, 15.576923, ZIP, 98, 6, 16.333333, 
trial0042401, ZIC, 459, 26, 17.653846, ZIP, 148, 6, 24.666667, 
trial0042402, ZIC, 459, 26, 17.653846, ZIP, 101, 6, 16.833333, 
trial0042403, ZIC, 495, 26, 19.038462, ZIP, 75, 6, 12.500000, 
trial0042404, ZIC, 486, 26, 18.692308, ZIP, 102, 6, 17.000000, 
trial0042405, ZIC, 490, 26, 18.846154, ZIP, 61, 6, 10.166667, 
trial0042406, ZIC, 475, 26, 18.269231, ZIP, 66, 6, 11.000000, 
trial0042407, ZIC, 465, 26, 17.884615, ZIP, 94, 6, 15.666667, 
trial0042408, ZIC, 382, 26, 14.692308, ZIP, 139, 6, 23.166667, 
trial0042409, ZIC, 416, 26, 16.000000, ZIP, 87, 6, 14.500000, 
trial0042410, ZIC, 425, 26, 16.346154, ZIP, 135, 6, 22.500000, 
trial0042411, ZIC, 443, 26, 17.038462, ZIP, 155, 6, 25.833333, 
trial0042412, ZIC, 575, 26, 22.115385, ZIP, 23, 6, 3.833333, 
trial0042413, ZIC, 502, 26, 19.307692, ZIP, 86, 6, 14.333333, 
trial0042414, ZIC, 456, 26, 17.538462, ZIP, 123, 6, 20.500000, 
trial0042415, ZIC, 500, 26, 19.230769, ZIP, 88, 6, 14.666667, 
trial0042416, ZIC, 447, 26, 17.192308, ZIP, 112, 6, 18.666667, 
trial0042417, ZIC, 489, 26, 18.807692, ZIP, 109, 6, 18.166667, 
trial0042418, ZIC, 434, 26, 16.692308, ZIP, 136, 6, 22.666667, 
trial0042419, ZIC, 494, 26, 19.000000, ZIP, 57, 6, 9.500000, 
trial0042420, ZIC, 410, 26, 15.769231, ZIP, 169, 6, 28.166667, 
trial0042421, ZIC, 206, 26, 7.923077, ZIP, 158, 6, 26.333333, 
trial0042422, ZIC, 315, 26, 12.115385, ZIP, 62, 6, 10.333333, 
trial0042423, ZIC, 314, 26, 12.076923, ZIP, 84, 6, 14.000000, 
trial0042424, ZIC, 347, 26, 13.346154, ZIP, 64, 6, 10.666667, 
trial0042425, ZIC, 304, 26, 11.692308, ZIP, 95, 6, 15.833333, 
trial0042426, ZIC, 261, 26, 10.038462, ZIP, 136, 6, 22.666667, 
trial0042427, ZIC, 319, 26, 12.269231, ZIP, 65, 6, 10.833333, 
trial0042428, ZIC, 355, 26, 13.653846, ZIP, 76, 6, 12.666667, 
trial0042429, ZIC, 323, 26, 12.423077, ZIP, 75, 6, 12.500000, 
trial0042430, ZIC, 339, 26, 13.038462, ZIP, 73, 6, 12.166667, 
trial0042431, ZIC, 370, 26, 14.230769, ZIP, 41, 6, 6.833333, 
trial0042432, ZIC, 301, 26, 11.576923, ZIP, 104, 6, 17.333333, 
trial0042433, ZIC, 323, 26, 12.423077, ZIP, 82, 6, 13.666667, 
trial0042434, ZIC, 314, 26, 12.076923, ZIP, 84, 6, 14.000000, 
trial0042435, ZIC, 292, 26, 11.230769, ZIP, 112, 6, 18.666667, 
trial0042436, ZIC, 274, 26, 10.538462, ZIP, 124, 6, 20.666667, 
trial0042437, ZIC, 291, 26, 11.192308, ZIP, 100, 6, 16.666667, 
trial0042438, ZIC, 334, 26, 12.846154, ZIP, 71, 6, 11.833333, 
trial0042439, ZIC, 325, 26, 12.500000, ZIP, 79, 6, 13.166667, 
trial0042440, ZIC, 293, 26, 11.269231, ZIP, 112, 6, 18.666667, 
trial0042441, ZIC, 346, 26, 13.307692, ZIP, 59, 6, 9.833333, 
trial0042442, ZIC, 308, 26, 11.846154, ZIP, 42, 6, 7.000000, 
trial0042443, ZIC, 275, 26, 10.576923, ZIP, 102, 6, 17.000000, 
trial0042444, ZIC, 355, 26, 13.653846, ZIP, 36, 6, 6.000000, 
trial0042445, ZIC, 275, 26, 10.576923, ZIP, 103, 6, 17.166667, 
trial0042446, ZIC, 304, 26, 11.692308, ZIP, 100, 6, 16.666667, 
trial0042447, ZIC, 334, 26, 12.846154, ZIP, 84, 6, 14.000000, 
trial0042448, ZIC, 323, 26, 12.423077, ZIP, 82, 6, 13.666667, 
trial0042449, ZIC, 317, 26, 12.192308, ZIP, 87, 6, 14.500000, 
trial0042450, ZIC, 307, 26, 11.807692, ZIP, 105, 6, 17.500000, 
trial0042451, ZIC, 130, 26, 5.000000, ZIP, 104, 6, 17.333333, 
trial0042452, ZIC, 157, 26, 6.038462, ZIP, 103, 6, 17.166667, 
trial0042453, ZIC, 212, 26, 8.153846, ZIP, 52, 6, 8.666667, 
trial0042454, ZIC, 179, 26, 6.884615, ZIP, 68, 6, 11.333333, 
trial0042455, ZIC, 151, 26, 5.807692, ZIP, 96, 6, 16.000000, 
trial0042456, ZIC, 163, 26, 6.269231, ZIP, 66, 6, 11.000000, 
trial0042457, ZIC, 196, 26, 7.538462, ZIP, 39, 6, 6.500000, 
trial0042458, ZIC, 186, 26, 7.153846, ZIP, 57, 6, 9.500000, 
trial0042459, ZIC, 200, 26, 7.692308, ZIP, 50, 6, 8.333333, 
trial0042460, ZIC, 192, 26, 7.384615, ZIP, 68, 6, 11.333333, 
trial0042461, ZIC, 145, 26, 5.576923, ZIP, 85, 6, 14.166667, 
trial0042462, ZIC, 192, 26, 7.384615, ZIP, 56, 6, 9.333333, 
trial0042463, ZIC, 146, 26, 5.615385, ZIP, 59, 6, 9.833333, 
trial0042464, ZIC, 181, 26, 6.961538, ZIP, 53, 6, 8.833333, 
trial0042465, ZIC, 227, 26, 8.730769, ZIP, 29, 6, 4.833333, 
trial0042466, ZIC, 144, 26, 5.538462, ZIP, 86, 6, 14.333333, 
trial0042467, ZIC, 201, 26, 7.730769, ZIP, 41, 6, 6.833333, 
trial0042468, ZIC, 180, 26, 6.923077, ZIP, 93, 6, 15.500000, 
trial0042469, ZIC, 211, 26, 8.115385, ZIP, 49, 6, 8.166667, 
trial0042470, ZIC, 149, 26, 5.730769, ZIP, 63, 6, 10.500000, 
trial0042471, ZIC, 220, 26, 8.461538, ZIP, 31, 6, 5.166667, 
trial0042472, ZIC, 185, 26, 7.115385, ZIP, 71, 6, 11.833333, 
trial0042473, ZIC, 193, 26, 7.423077, ZIP, 41, 6, 6.833333, 
