trial0039601, AA, 73, 6, 12.166667, ZIC, 257, 26, 9.884615, 
trial0039602, AA, 46, 6, 7.666667, ZIC, 290, 26, 11.153846, 
trial0039603, AA, 83, 6, 13.833333, ZIC, 253, 26, 9.730769, 
trial0039604, AA, 42, 6, 7.000000, ZIC, 215, 26, 8.269231, 
trial0039605, AA, 67, 6, 11.166667, ZIC, 232, 26, 8.923077, 
trial0039606, AA, 71, 6, 11.833333, ZIC, 233, 26, 8.961538, 
trial0039607, AA, 34, 6, 5.666667, ZIC, 254, 26, 9.769231, 
trial0039608, AA, 88, 6, 14.666667, ZIC, 227, 26, 8.730769, 
trial0039609, AA, 57, 6, 9.500000, ZIC, 263, 26, 10.115385, 
trial0039610, AA, 28, 6, 4.666667, ZIC, 276, 26, 10.615385, 
trial0039611, AA, 73, 6, 12.166667, ZIC, 242, 26, 9.307692, 
trial0039612, AA, 91, 6, 15.166667, ZIC, 245, 26, 9.423077, 
trial0039613, AA, 40, 6, 6.666667, ZIC, 248, 26, 9.538462, 
trial0039614, AA, 45, 6, 7.500000, ZIC, 264, 26, 10.153846, 
trial0039615, AA, 73, 6, 12.166667, ZIC, 247, 26, 9.500000, 
trial0039616, AA, 118, 6, 19.666667, ZIC, 154, 26, 5.923077, 
trial0039617, AA, 131, 6, 21.833333, ZIC, 190, 26, 7.307692, 
trial0039618, AA, 49, 6, 8.166667, ZIC, 228, 26, 8.769231, 
trial0039619, AA, 48, 6, 8.000000, ZIC, 261, 26, 10.038462, 
trial0039620, AA, 21, 6, 3.500000, ZIC, 273, 26, 10.500000, 
trial0039621, AA, 74, 6, 12.333333, ZIC, 236, 26, 9.076923, 
trial0039622, AA, 32, 6, 5.333333, ZIC, 239, 26, 9.192308, 
trial0039623, AA, 67, 6, 11.166667, ZIC, 242, 26, 9.307692, 
trial0039624, AA, 9, 6, 1.500000, ZIC, 300, 26, 11.538462, 
trial0039625, AA, 116, 6, 19.333333, ZIC, 188, 26, 7.230769, 
trial0039626, AA, 12, 6, 2.000000, ZIC, 265, 26, 10.192308, 
trial0039627, AA, 22, 6, 3.666667, ZIC, 282, 26, 10.846154, 
trial0039628, AA, 68, 6, 11.333333, ZIC, 188, 26, 7.230769, 
trial0039629, AA, 102, 6, 17.000000, ZIC, 192, 26, 7.384615, 
trial0039630, AA, 97, 6, 16.166667, ZIC, 197, 26, 7.576923, 
trial0039631, AA, 92, 6, 15.333333, ZIC, 359, 26, 13.807692, 
trial0039632, AA, 90, 6, 15.000000, ZIC, 395, 26, 15.192308, 
trial0039633, AA, 115, 6, 19.166667, ZIC, 405, 26, 15.576923, 
