trial0035101, AA, 29, 8, 3.625000, ZIC, 24, 24, 1.000000, 
trial0035102, AA, 16, 8, 2.000000, ZIC, 65, 24, 2.708333, 
trial0035103, AA, 40, 8, 5.000000, ZIC, 55, 24, 2.291667, 
trial0035104, AA, 19, 8, 2.375000, ZIC, 50, 24, 2.083333, 
trial0035105, AA, 43, 8, 5.375000, ZIC, 74, 24, 3.083333, 
trial0035106, AA, 33, 8, 4.125000, ZIC, 38, 24, 1.583333, 
trial0035107, AA, 14, 8, 1.750000, ZIC, 79, 24, 3.291667, 
trial0035108, AA, 14, 8, 1.750000, ZIC, 65, 24, 2.708333, 
trial0035109, AA, 24, 8, 3.000000, ZIC, 73, 24, 3.041667, 
trial0035110, AA, 33, 8, 4.125000, ZIC, 50, 24, 2.083333, 
trial0035111, AA, 48, 8, 6.000000, ZIC, 39, 24, 1.625000, 
trial0035112, AA, 25, 8, 3.125000, ZIC, 70, 24, 2.916667, 
trial0035113, AA, 28, 8, 3.500000, ZIC, 45, 24, 1.875000, 
trial0035114, AA, 29, 8, 3.625000, ZIC, 54, 24, 2.250000, 
trial0035115, AA, 9, 8, 1.125000, ZIC, 100, 24, 4.166667, 
trial0035116, AA, 41, 8, 5.125000, ZIC, 72, 24, 3.000000, 
trial0035117, AA, 33, 8, 4.125000, ZIC, 62, 24, 2.583333, 
trial0035118, AA, 26, 8, 3.250000, ZIC, 67, 24, 2.791667, 
trial0035119, AA, 37, 8, 4.625000, ZIC, 38, 24, 1.583333, 
trial0035120, AA, 29, 8, 3.625000, ZIC, 60, 24, 2.500000, 
trial0035121, AA, 22, 8, 2.750000, ZIC, 69, 24, 2.875000, 
trial0035122, AA, 36, 8, 4.500000, ZIC, 61, 24, 2.541667, 
trial0035123, AA, 28, 8, 3.500000, ZIC, 69, 24, 2.875000, 
trial0035124, AA, 17, 8, 2.125000, ZIC, 60, 24, 2.500000, 
trial0035125, AA, 8, 8, 1.000000, ZIC, 95, 24, 3.958333, 
trial0035126, AA, 30, 8, 3.750000, ZIC, 85, 24, 3.541667, 
trial0035127, AA, 33, 8, 4.125000, ZIC, 78, 24, 3.250000, 
trial0035128, AA, 21, 8, 2.625000, ZIC, 96, 24, 4.000000, 
trial0035129, AA, 10, 8, 1.250000, ZIC, 71, 24, 2.958333, 
