trial0045001, ZIC, 121, 30, 4.033333, ZIP, 24, 2, 12.000000, 
trial0045002, ZIC, 105, 30, 3.500000, ZIP, 35, 2, 17.500000, 
trial0045003, ZIC, 135, 30, 4.500000, ZIP, 0, 2, 0.000000, 
trial0045004, ZIC, 135, 30, 4.500000, ZIP, 23, 2, 11.500000, 
trial0045005, ZIC, 145, 30, 4.833333, ZIP, 1, 2, 0.500000, 
trial0045006, ZIC, 99, 30, 3.300000, ZIP, 0, 2, 0.000000, 
trial0045007, ZIC, 64, 30, 2.133333, ZIP, 25, 2, 12.500000, 
trial0045008, ZIC, 157, 30, 5.233333, ZIP, 0, 2, 0.000000, 
trial0045009, ZIC, 127, 30, 4.233333, ZIP, 31, 2, 15.500000, 
trial0045010, ZIC, 121, 30, 4.033333, ZIP, 12, 2, 6.000000, 
trial0045011, ZIC, 120, 30, 4.000000, ZIP, 31, 2, 15.500000, 
trial0045012, ZIC, 143, 30, 4.766667, ZIP, 17, 2, 8.500000, 
trial0045013, ZIC, 129, 30, 4.300000, ZIP, 14, 2, 7.000000, 
trial0045014, ZIC, 151, 30, 5.033333, ZIP, 17, 2, 8.500000, 
trial0045015, ZIC, 85, 30, 2.833333, ZIP, 30, 2, 15.000000, 
trial0045016, ZIC, 135, 30, 4.500000, ZIP, 12, 2, 6.000000, 
trial0045017, ZIC, 128, 30, 4.266667, ZIP, 18, 2, 9.000000, 
trial0045018, ZIC, 80, 30, 2.666667, ZIP, 17, 2, 8.500000, 
trial0045019, ZIC, 95, 30, 3.166667, ZIP, 29, 2, 14.500000, 
trial0045020, ZIC, 131, 30, 4.366667, ZIP, 21, 2, 10.500000, 
trial0045021, ZIC, 116, 30, 3.866667, ZIP, 8, 2, 4.000000, 
trial0045022, ZIC, 124, 30, 4.133333, ZIP, 11, 2, 5.500000, 
trial0045023, ZIC, 113, 30, 3.766667, ZIP, 7, 2, 3.500000, 
trial0045024, ZIC, 144, 30, 4.800000, ZIP, 15, 2, 7.500000, 
trial0045025, ZIC, 145, 30, 4.833333, ZIP, 12, 2, 6.000000, 
trial0045026, ZIC, 130, 30, 4.333333, ZIP, 24, 2, 12.000000, 
trial0045027, ZIC, 120, 30, 4.000000, ZIP, 21, 2, 10.500000, 
trial0045028, ZIC, 118, 30, 3.933333, ZIP, 22, 2, 11.000000, 
trial0045029, ZIC, 129, 30, 4.300000, ZIP, 14, 2, 7.000000, 
trial0045030, ZIC, 142, 30, 4.733333, ZIP, 2, 2, 1.000000, 
trial0045031, ZIC, 354, 30, 11.800000, ZIP, 32, 2, 16.000000, 
trial0045032, ZIC, 370, 30, 12.333333, ZIP, 29, 2, 14.500000, 
trial0045033, ZIC, 309, 30, 10.300000, ZIP, 64, 2, 32.000000, 
trial0045034, ZIC, 358, 30, 11.933333, ZIP, 41, 2, 20.500000, 
trial0045035, ZIC, 332, 30, 11.066667, ZIP, 42, 2, 21.000000, 
trial0045036, ZIC, 319, 30, 10.633333, ZIP, 61, 2, 30.500000, 
trial0045037, ZIC, 383, 30, 12.766667, ZIP, 16, 2, 8.000000, 
trial0045038, ZIC, 373, 30, 12.433333, ZIP, 0, 2, 0.000000, 
trial0045039, ZIC, 386, 30, 12.866667, ZIP, 0, 2, 0.000000, 
trial0045040, ZIC, 340, 30, 11.333333, ZIP, 47, 2, 23.500000, 
trial0045041, ZIC, 336, 30, 11.200000, ZIP, 63, 2, 31.500000, 
trial0045042, ZIC, 330, 30, 11.000000, ZIP, 31, 2, 15.500000, 
trial0045043, ZIC, 360, 30, 12.000000, ZIP, 26, 2, 13.000000, 
trial0045044, ZIC, 380, 30, 12.666667, ZIP, 0, 2, 0.000000, 
trial0045045, ZIC, 380, 30, 12.666667, ZIP, 19, 2, 9.500000, 
trial0045046, ZIC, 319, 30, 10.633333, ZIP, 54, 2, 27.000000, 
trial0045047, ZIC, 377, 30, 12.566667, ZIP, 9, 2, 4.500000, 
trial0045048, ZIC, 382, 30, 12.733333, ZIP, 4, 2, 2.000000, 
trial0045049, ZIC, 300, 30, 10.000000, ZIP, 37, 2, 18.500000, 
trial0045050, ZIC, 357, 30, 11.900000, ZIP, 29, 2, 14.500000, 
trial0045051, ZIC, 337, 30, 11.233333, ZIP, 36, 2, 18.000000, 
trial0045052, ZIC, 349, 30, 11.633333, ZIP, 37, 2, 18.500000, 
trial0045053, ZIC, 366, 30, 12.200000, ZIP, 1, 2, 0.500000, 
trial0045054, ZIC, 356, 30, 11.866667, ZIP, 37, 2, 18.500000, 
trial0045055, ZIC, 335, 30, 11.166667, ZIP, 26, 2, 13.000000, 
trial0045056, ZIC, 372, 30, 12.400000, ZIP, 1, 2, 0.500000, 
trial0045057, ZIC, 391, 30, 13.033333, ZIP, 14, 2, 7.000000, 
trial0045058, ZIC, 358, 30, 11.933333, ZIP, 2, 2, 1.000000, 
trial0045059, ZIC, 305, 30, 10.166667, ZIP, 68, 2, 34.000000, 
trial0045060, ZIC, 335, 30, 11.166667, ZIP, 20, 2, 10.000000, 
trial0045061, ZIC, 126, 30, 4.200000, ZIP, 27, 2, 13.500000, 
trial0045062, ZIC, 216, 30, 7.200000, ZIP, 5, 2, 2.500000, 
trial0045063, ZIC, 163, 30, 5.433333, ZIP, 3, 2, 1.500000, 
trial0045064, ZIC, 184, 30, 6.133333, ZIP, 0, 2, 0.000000, 
trial0045065, ZIC, 226, 30, 7.533333, ZIP, 6, 2, 3.000000, 
trial0045066, ZIC, 129, 30, 4.300000, ZIP, 10, 2, 5.000000, 
trial0045067, ZIC, 142, 30, 4.733333, ZIP, 33, 2, 16.500000, 
trial0045068, ZIC, 188, 30, 6.266667, ZIP, 29, 2, 14.500000, 
trial0045069, ZIC, 157, 30, 5.233333, ZIP, 23, 2, 11.500000, 
trial0045070, ZIC, 214, 30, 7.133333, ZIP, 18, 2, 9.000000, 
trial0045071, ZIC, 195, 30, 6.500000, ZIP, 8, 2, 4.000000, 
trial0045072, ZIC, 205, 30, 6.833333, ZIP, 16, 2, 8.000000, 
trial0045073, ZIC, 223, 30, 7.433333, ZIP, 9, 2, 4.500000, 
trial0045074, ZIC, 203, 30, 6.766667, ZIP, 6, 2, 3.000000, 
trial0045075, ZIC, 179, 30, 5.966667, ZIP, 1, 2, 0.500000, 
trial0045076, ZIC, 182, 30, 6.066667, ZIP, 21, 2, 10.500000, 
trial0045077, ZIC, 144, 30, 4.800000, ZIP, 22, 2, 11.000000, 
trial0045078, ZIC, 157, 30, 5.233333, ZIP, 64, 2, 32.000000, 
trial0045079, ZIC, 161, 30, 5.366667, ZIP, 11, 2, 5.500000, 
trial0045080, ZIC, 226, 30, 7.533333, ZIP, 6, 2, 3.000000, 
trial0045081, ZIC, 194, 30, 6.466667, ZIP, 0, 2, 0.000000, 
trial0045082, ZIC, 188, 30, 6.266667, ZIP, 3, 2, 1.500000, 
trial0045083, ZIC, 215, 30, 7.166667, ZIP, 14, 2, 7.000000, 
trial0045084, ZIC, 194, 30, 6.466667, ZIP, 27, 2, 13.500000, 
trial0045085, ZIC, 197, 30, 6.566667, ZIP, 9, 2, 4.500000, 
trial0045086, ZIC, 196, 30, 6.533333, ZIP, 25, 2, 12.500000, 
trial0045087, ZIC, 198, 30, 6.600000, ZIP, 0, 2, 0.000000, 
trial0045088, ZIC, 167, 30, 5.566667, ZIP, 32, 2, 16.000000, 
trial0045089, ZIC, 188, 30, 6.266667, ZIP, 3, 2, 1.500000, 
trial0045090, ZIC, 192, 30, 6.400000, ZIP, 25, 2, 12.500000, 
trial0045091, ZIC, 304, 30, 10.133333, ZIP, 68, 2, 34.000000, 
trial0045092, ZIC, 276, 30, 9.200000, ZIP, 66, 2, 33.000000, 
trial0045093, ZIC, 316, 30, 10.533333, ZIP, 32, 2, 16.000000, 
trial0045094, ZIC, 354, 30, 11.800000, ZIP, 0, 2, 0.000000, 
trial0045095, ZIC, 316, 30, 10.533333, ZIP, 2, 2, 1.000000, 
trial0045096, ZIC, 332, 30, 11.066667, ZIP, 40, 2, 20.000000, 
trial0045097, ZIC, 336, 30, 11.200000, ZIP, 0, 2, 0.000000, 
trial0045098, ZIC, 293, 30, 9.766667, ZIP, 43, 2, 21.500000, 
trial0045099, ZIC, 310, 30, 10.333333, ZIP, 32, 2, 16.000000, 
trial0045100, ZIC, 345, 30, 11.500000, ZIP, 3, 2, 1.500000, 
trial0045101, ZIC, 352, 30, 11.733333, ZIP, 14, 2, 7.000000, 
trial0045102, ZIC, 360, 30, 12.000000, ZIP, 0, 2, 0.000000, 
trial0045103, ZIC, 319, 30, 10.633333, ZIP, 59, 2, 29.500000, 
trial0045104, ZIC, 316, 30, 10.533333, ZIP, 20, 2, 10.000000, 
trial0045105, ZIC, 339, 30, 11.300000, ZIP, 39, 2, 19.500000, 
trial0045106, ZIC, 332, 30, 11.066667, ZIP, 46, 2, 23.000000, 
trial0045107, ZIC, 281, 30, 9.366667, ZIP, 67, 2, 33.500000, 
trial0045108, ZIC, 322, 30, 10.733333, ZIP, 26, 2, 13.000000, 
trial0045109, ZIC, 367, 30, 12.233333, ZIP, 11, 2, 5.500000, 
trial0045110, ZIC, 306, 30, 10.200000, ZIP, 12, 2, 6.000000, 
trial0045111, ZIC, 348, 30, 11.600000, ZIP, 0, 2, 0.000000, 
trial0045112, ZIC, 302, 30, 10.066667, ZIP, 28, 2, 14.000000, 
trial0045113, ZIC, 295, 30, 9.833333, ZIP, 23, 2, 11.500000, 
trial0045114, ZIC, 292, 30, 9.733333, ZIP, 14, 2, 7.000000, 
trial0045115, ZIC, 294, 30, 9.800000, ZIP, 54, 2, 27.000000, 
trial0045116, ZIC, 314, 30, 10.466667, ZIP, 52, 2, 26.000000, 
trial0045117, ZIC, 285, 30, 9.500000, ZIP, 69, 2, 34.500000, 
trial0045118, ZIC, 325, 30, 10.833333, ZIP, 41, 2, 20.500000, 
trial0045119, ZIC, 308, 30, 10.266667, ZIP, 28, 2, 14.000000, 
trial0045120, ZIC, 378, 30, 12.600000, ZIP, 0, 2, 0.000000, 
trial0045121, ZIC, 339, 30, 11.300000, ZIP, 49, 2, 24.500000, 
trial0045122, ZIC, 424, 30, 14.133333, ZIP, 31, 2, 15.500000, 
trial0045123, ZIC, 392, 30, 13.066667, ZIP, 40, 2, 20.000000, 
trial0045124, ZIC, 425, 30, 14.166667, ZIP, 15, 2, 7.500000, 
trial0045125, ZIC, 318, 30, 10.600000, ZIP, 115, 2, 57.500000, 
trial0045126, ZIC, 345, 30, 11.500000, ZIP, 37, 2, 18.500000, 
trial0045127, ZIC, 424, 30, 14.133333, ZIP, 23, 2, 11.500000, 
