trial0033301, AA, 627, 8, 78.375000, GDX, 242, 10, 24.200000, ZIC, 413, 12, 34.416667, ZIP, 149, 2, 74.500000, 
trial0033302, AA, 336, 8, 42.000000, GDX, 536, 10, 53.600000, ZIC, 549, 12, 45.750000, ZIP, 54, 2, 27.000000, 
trial0033303, AA, 667, 8, 83.375000, GDX, 564, 10, 56.400000, ZIC, 592, 12, 49.333333, ZIP, 161, 2, 80.500000, 
trial0033304, AA, 613, 8, 76.625000, GDX, 574, 10, 57.400000, ZIC, 399, 12, 33.250000, ZIP, 61, 2, 30.500000, 
trial0033305, AA, 539, 8, 67.375000, GDX, 586, 10, 58.600000, ZIC, 825, 12, 68.750000, ZIP, 0, 2, 0.000000, 
trial0033306, AA, 727, 8, 90.875000, GDX, 445, 10, 44.500000, ZIC, 294, 12, 24.500000, ZIP, 239, 2, 119.500000, 
trial0033307, AA, 547, 8, 68.375000, GDX, 370, 10, 37.000000, ZIC, 892, 12, 74.333333, ZIP, 0, 2, 0.000000, 
trial0033308, AA, 291, 8, 36.375000, GDX, 708, 10, 70.800000, ZIC, 335, 12, 27.916667, ZIP, 163, 2, 81.500000, 
trial0033309, AA, 477, 8, 59.625000, GDX, 707, 10, 70.700000, ZIC, 300, 12, 25.000000, ZIP, 363, 2, 181.500000, 
trial0033310, AA, 525, 8, 65.625000, GDX, 233, 10, 23.300000, ZIC, 484, 12, 40.333333, ZIP, 220, 2, 110.000000, 
trial0033311, AA, 377, 8, 47.125000, GDX, 647, 10, 64.700000, ZIC, 577, 12, 48.083333, ZIP, 0, 2, 0.000000, 
trial0033312, AA, 398, 8, 49.750000, GDX, 244, 10, 24.400000, ZIC, 666, 12, 55.500000, ZIP, 143, 2, 71.500000, 
trial0033313, AA, 459, 8, 57.375000, GDX, 434, 10, 43.400000, ZIC, 927, 12, 77.250000, ZIP, 13, 2, 6.500000, 
trial0033314, AA, 765, 8, 95.625000, GDX, 183, 10, 18.300000, ZIC, 937, 12, 78.083333, ZIP, 1, 2, 0.500000, 
trial0033315, AA, 620, 8, 77.500000, GDX, 491, 10, 49.100000, ZIC, 549, 12, 45.750000, ZIP, 0, 2, 0.000000, 
trial0033316, AA, 413, 8, 51.625000, GDX, 573, 10, 57.300000, ZIC, 617, 12, 51.416667, ZIP, 300, 2, 150.000000, 
trial0033317, AA, 439, 8, 54.875000, GDX, 595, 10, 59.500000, ZIC, 393, 12, 32.750000, ZIP, 192, 2, 96.000000, 
trial0033318, AA, 374, 8, 46.750000, GDX, 470, 10, 47.000000, ZIC, 620, 12, 51.666667, ZIP, 101, 2, 50.500000, 
trial0033319, AA, 523, 8, 65.375000, GDX, 544, 10, 54.400000, ZIC, 376, 12, 31.333333, ZIP, 324, 2, 162.000000, 
trial0033320, AA, 442, 8, 55.250000, GDX, 336, 10, 33.600000, ZIC, 529, 12, 44.083333, ZIP, 221, 2, 110.500000, 
trial0033321, AA, 136, 8, 17.000000, GDX, 735, 10, 73.500000, ZIC, 748, 12, 62.333333, ZIP, 183, 2, 91.500000, 
trial0033322, AA, 766, 8, 95.750000, GDX, 383, 10, 38.300000, ZIC, 276, 12, 23.000000, ZIP, 279, 2, 139.500000, 
trial0033323, AA, 307, 8, 38.375000, GDX, 512, 10, 51.200000, ZIC, 734, 12, 61.166667, ZIP, 67, 2, 33.500000, 
trial0033324, AA, 298, 8, 37.250000, GDX, 787, 10, 78.700000, ZIC, 373, 12, 31.083333, ZIP, 340, 2, 170.000000, 
trial0033325, AA, 334, 8, 41.750000, GDX, 444, 10, 44.400000, ZIC, 512, 12, 42.666667, ZIP, 137, 2, 68.500000, 
trial0033326, AA, 262, 8, 32.750000, GDX, 237, 10, 23.700000, ZIC, 611, 12, 50.916667, ZIP, 104, 2, 52.000000, 
trial0033327, AA, 273, 8, 34.125000, GDX, 350, 10, 35.000000, ZIC, 737, 12, 61.416667, ZIP, 125, 2, 62.500000, 
trial0033328, AA, 735, 8, 91.875000, GDX, 782, 10, 78.200000, ZIC, 256, 12, 21.333333, ZIP, 2, 2, 1.000000, 
trial0033329, AA, 73, 8, 9.125000, GDX, 244, 10, 24.400000, ZIC, 411, 12, 34.250000, ZIP, 213, 2, 106.500000, 
trial0033330, AA, 642, 8, 80.250000, GDX, 302, 10, 30.200000, ZIC, 835, 12, 69.583333, ZIP, 71, 2, 35.500000, 
trial0033331, AA, 275, 8, 34.375000, GDX, 166, 10, 16.600000, ZIC, 22, 12, 1.833333, ZIP, 11, 2, 5.500000, 
trial0033332, AA, 227, 8, 28.375000, GDX, 19, 10, 1.900000, ZIC, 77, 12, 6.416667, ZIP, 0, 2, 0.000000, 
trial0033333, AA, 148, 8, 18.500000, GDX, 134, 10, 13.400000, ZIC, 153, 12, 12.750000, ZIP, 82, 2, 41.000000, 
trial0033334, AA, 94, 8, 11.750000, GDX, 272, 10, 27.200000, ZIC, 173, 12, 14.416667, ZIP, 54, 2, 27.000000, 
trial0033335, AA, 151, 8, 18.875000, GDX, 157, 10, 15.700000, ZIC, 96, 12, 8.000000, ZIP, 27, 2, 13.500000, 
trial0033336, AA, 45, 8, 5.625000, GDX, 67, 10, 6.700000, ZIC, 153, 12, 12.750000, ZIP, 127, 2, 63.500000, 
trial0033337, AA, 42, 8, 5.250000, GDX, 207, 10, 20.700000, ZIC, 231, 12, 19.250000, ZIP, 64, 2, 32.000000, 
trial0033338, AA, 171, 8, 21.375000, GDX, 77, 10, 7.700000, ZIC, 106, 12, 8.833333, ZIP, 101, 2, 50.500000, 
trial0033339, AA, 241, 8, 30.125000, GDX, 103, 10, 10.300000, ZIC, 56, 12, 4.666667, ZIP, 68, 2, 34.000000, 
trial0033340, AA, 175, 8, 21.875000, GDX, 117, 10, 11.700000, ZIC, 99, 12, 8.250000, ZIP, 11, 2, 5.500000, 
trial0033341, AA, 134, 8, 16.750000, GDX, 85, 10, 8.500000, ZIC, 143, 12, 11.916667, ZIP, 38, 2, 19.000000, 
trial0033342, AA, 93, 8, 11.625000, GDX, 74, 10, 7.400000, ZIC, 161, 12, 13.416667, ZIP, 5, 2, 2.500000, 
trial0033343, AA, 94, 8, 11.750000, GDX, 68, 10, 6.800000, ZIC, 299, 12, 24.916667, ZIP, 93, 2, 46.500000, 
trial0033344, AA, 90, 8, 11.250000, GDX, 142, 10, 14.200000, ZIC, 157, 12, 13.083333, ZIP, 77, 2, 38.500000, 
trial0033345, AA, 118, 8, 14.750000, GDX, 119, 10, 11.900000, ZIC, 178, 12, 14.833333, ZIP, 38, 2, 19.000000, 
trial0033346, AA, 87, 8, 10.875000, GDX, 142, 10, 14.200000, ZIC, 63, 12, 5.250000, ZIP, 111, 2, 55.500000, 
trial0033347, AA, 155, 8, 19.375000, GDX, 23, 10, 2.300000, ZIC, 222, 12, 18.500000, ZIP, 0, 2, 0.000000, 
trial0033348, AA, 86, 8, 10.750000, GDX, 157, 10, 15.700000, ZIC, 137, 12, 11.416667, ZIP, 59, 2, 29.500000, 
trial0033349, AA, 80, 8, 10.000000, GDX, 109, 10, 10.900000, ZIC, 69, 12, 5.750000, ZIP, 48, 2, 24.000000, 
