trial0019801, AA, 804, 22, 36.545455, ZIC, 325, 10, 32.500000, 
trial0019802, AA, 933, 22, 42.409091, ZIC, 193, 10, 19.300000, 
trial0019803, AA, 994, 22, 45.181818, ZIC, 298, 10, 29.800000, 
trial0019804, AA, 806, 22, 36.636364, ZIC, 161, 10, 16.100000, 
trial0019805, AA, 778, 22, 35.363636, ZIC, 432, 10, 43.200000, 
trial0019806, AA, 693, 22, 31.500000, ZIC, 297, 10, 29.700000, 
trial0019807, AA, 647, 22, 29.409091, ZIC, 281, 10, 28.100000, 
trial0019808, AA, 787, 22, 35.772727, ZIC, 198, 10, 19.800000, 
trial0019809, AA, 752, 22, 34.181818, ZIC, 182, 10, 18.200000, 
trial0019810, AA, 923, 22, 41.954545, ZIC, 78, 10, 7.800000, 
trial0019811, AA, 802, 22, 36.454545, ZIC, 149, 10, 14.900000, 
trial0019812, AA, 844, 22, 38.363636, ZIC, 197, 10, 19.700000, 
trial0019813, AA, 721, 22, 32.772727, ZIC, 164, 10, 16.400000, 
trial0019814, AA, 920, 22, 41.818182, ZIC, 51, 10, 5.100000, 
trial0019815, AA, 873, 22, 39.681818, ZIC, 231, 10, 23.100000, 
trial0019816, AA, 978, 22, 44.454545, ZIC, 115, 10, 11.500000, 
trial0019817, AA, 871, 22, 39.590909, ZIC, 260, 10, 26.000000, 
trial0019818, AA, 766, 22, 34.818182, ZIC, 177, 10, 17.700000, 
trial0019819, AA, 679, 22, 30.863636, ZIC, 189, 10, 18.900000, 
trial0019820, AA, 912, 22, 41.454545, ZIC, 191, 10, 19.100000, 
trial0019821, AA, 776, 22, 35.272727, ZIC, 208, 10, 20.800000, 
trial0019822, AA, 808, 22, 36.727273, ZIC, 324, 10, 32.400000, 
trial0019823, AA, 850, 22, 38.636364, ZIC, 210, 10, 21.000000, 
trial0019824, AA, 873, 22, 39.681818, ZIC, 111, 10, 11.100000, 
trial0019825, AA, 945, 22, 42.954545, ZIC, 158, 10, 15.800000, 
trial0019826, AA, 827, 22, 37.590909, ZIC, 242, 10, 24.200000, 
trial0019827, AA, 1028, 22, 46.727273, ZIC, 56, 10, 5.600000, 
trial0019828, AA, 927, 22, 42.136364, ZIC, 104, 10, 10.400000, 
trial0019829, AA, 1095, 22, 49.772727, ZIC, 51, 10, 5.100000, 
trial0019830, AA, 1017, 22, 46.227273, ZIC, 153, 10, 15.300000, 
trial0019831, AA, 4069, 22, 184.954545, ZIC, 829, 10, 82.900000, 
trial0019832, AA, 3683, 22, 167.409091, ZIC, 1226, 10, 122.600000, 
trial0019833, AA, 3883, 22, 176.500000, ZIC, 1098, 10, 109.800000, 
trial0019834, AA, 2991, 22, 135.954545, ZIC, 1655, 10, 165.500000, 
trial0019835, AA, 3115, 22, 141.590909, ZIC, 2066, 10, 206.600000, 
trial0019836, AA, 4508, 22, 204.909091, ZIC, 812, 10, 81.200000, 
trial0019837, AA, 3481, 22, 158.227273, ZIC, 1300, 10, 130.000000, 
trial0019838, AA, 3548, 22, 161.272727, ZIC, 1793, 10, 179.300000, 
trial0019839, AA, 5012, 22, 227.818182, ZIC, 310, 10, 31.000000, 
trial0019840, AA, 2705, 22, 122.954545, ZIC, 2392, 10, 239.200000, 
trial0019841, AA, 3336, 22, 151.636364, ZIC, 2150, 10, 215.000000, 
