trial0019501, ZIC, 836, 8, 104.500000, ZIP, 1915, 24, 79.791667, 
trial0019502, ZIC, 910, 8, 113.750000, ZIP, 2195, 24, 91.458333, 
trial0019503, ZIC, 944, 8, 118.000000, ZIP, 1703, 24, 70.958333, 
trial0019504, ZIC, 383, 8, 47.875000, ZIP, 1928, 24, 80.333333, 
trial0019505, ZIC, 572, 8, 71.500000, ZIP, 1811, 24, 75.458333, 
trial0019506, ZIC, 470, 8, 58.750000, ZIP, 1987, 24, 82.791667, 
trial0019507, ZIC, 610, 8, 76.250000, ZIP, 2513, 24, 104.708333, 
trial0019508, ZIC, 709, 8, 88.625000, ZIP, 1863, 24, 77.625000, 
trial0019509, ZIC, 738, 8, 92.250000, ZIP, 1892, 24, 78.833333, 
trial0019510, ZIC, 659, 8, 82.375000, ZIP, 2168, 24, 90.333333, 
trial0019511, ZIC, 565, 8, 70.625000, ZIP, 1976, 24, 82.333333, 
trial0019512, ZIC, 838, 8, 104.750000, ZIP, 1960, 24, 81.666667, 
trial0019513, ZIC, 680, 8, 85.000000, ZIP, 2265, 24, 94.375000, 
trial0019514, ZIC, 208, 8, 26.000000, ZIP, 2470, 24, 102.916667, 
trial0019515, ZIC, 748, 8, 93.500000, ZIP, 2046, 24, 85.250000, 
trial0019516, ZIC, 772, 8, 96.500000, ZIP, 2028, 24, 84.500000, 
trial0019517, ZIC, 222, 8, 27.750000, ZIP, 2943, 24, 122.625000, 
trial0019518, ZIC, 460, 8, 57.500000, ZIP, 2364, 24, 98.500000, 
trial0019519, ZIC, 418, 8, 52.250000, ZIP, 1772, 24, 73.833333, 
trial0019520, ZIC, 190, 8, 23.750000, ZIP, 2312, 24, 96.333333, 
trial0019521, ZIC, 515, 8, 64.375000, ZIP, 2460, 24, 102.500000, 
trial0019522, ZIC, 675, 8, 84.375000, ZIP, 1820, 24, 75.833333, 
trial0019523, ZIC, 567, 8, 70.875000, ZIP, 2081, 24, 86.708333, 
trial0019524, ZIC, 262, 8, 32.750000, ZIP, 2146, 24, 89.416667, 
trial0019525, ZIC, 17, 8, 2.125000, ZIP, 935, 24, 38.958333, 
trial0019526, ZIC, 571, 8, 71.375000, ZIP, 2107, 24, 87.791667, 
trial0019527, ZIC, 585, 8, 73.125000, ZIP, 2033, 24, 84.708333, 
trial0019528, ZIC, 604, 8, 75.500000, ZIP, 1520, 24, 63.333333, 
trial0019529, ZIC, 551, 8, 68.875000, ZIP, 2033, 24, 84.708333, 
trial0019530, ZIC, 410, 8, 51.250000, ZIP, 2010, 24, 83.750000, 
trial0019531, ZIC, 366, 8, 45.750000, ZIP, 3277, 24, 136.541667, 
trial0019532, ZIC, 662, 8, 82.750000, ZIP, 2490, 24, 103.750000, 
trial0019533, ZIC, 1129, 8, 141.125000, ZIP, 2536, 24, 105.666667, 
trial0019534, ZIC, 631, 8, 78.875000, ZIP, 2306, 24, 96.083333, 
