trial0018901, AA, 16, 2, 8.000000, ZIC, 634, 8, 79.250000, ZIP, 2278, 22, 103.545455, 
trial0018902, AA, 264, 2, 132.000000, ZIC, 483, 8, 60.375000, ZIP, 2400, 22, 109.090909, 
trial0018903, AA, 387, 2, 193.500000, ZIC, 626, 8, 78.250000, ZIP, 2266, 22, 103.000000, 
trial0018904, AA, 399, 2, 199.500000, ZIC, 850, 8, 106.250000, ZIP, 2334, 22, 106.090909, 
trial0018905, AA, 149, 2, 74.500000, ZIC, 944, 8, 118.000000, ZIP, 1803, 22, 81.954545, 
trial0018906, AA, 174, 2, 87.000000, ZIC, 743, 8, 92.875000, ZIP, 2259, 22, 102.681818, 
trial0018907, AA, 53, 2, 26.500000, ZIC, 256, 8, 32.000000, ZIP, 3155, 22, 143.409091, 
trial0018908, AA, 0, 2, 0.000000, ZIC, 447, 8, 55.875000, ZIP, 2464, 22, 112.000000, 
trial0018909, AA, 422, 2, 211.000000, ZIC, 580, 8, 72.500000, ZIP, 1806, 22, 82.090909, 
trial0018910, AA, 461, 2, 230.500000, ZIC, 803, 8, 100.375000, ZIP, 2150, 22, 97.727273, 
trial0018911, AA, 12, 2, 6.000000, ZIC, 798, 8, 99.750000, ZIP, 1977, 22, 89.863636, 
trial0018912, AA, 284, 2, 142.000000, ZIC, 641, 8, 80.125000, ZIP, 1885, 22, 85.681818, 
trial0018913, AA, 305, 2, 152.500000, ZIC, 488, 8, 61.000000, ZIP, 2008, 22, 91.272727, 
trial0018914, AA, 4, 2, 2.000000, ZIC, 404, 8, 50.500000, ZIP, 2658, 22, 120.818182, 
trial0018915, AA, 267, 2, 133.500000, ZIC, 330, 8, 41.250000, ZIP, 2109, 22, 95.863636, 
trial0018916, AA, 59, 2, 29.500000, ZIC, 392, 8, 49.000000, ZIP, 2567, 22, 116.681818, 
trial0018917, AA, 127, 2, 63.500000, ZIC, 848, 8, 106.000000, ZIP, 2539, 22, 115.409091, 
trial0018918, AA, 406, 2, 203.000000, ZIC, 920, 8, 115.000000, ZIP, 2296, 22, 104.363636, 
trial0018919, AA, 4, 2, 2.000000, ZIC, 557, 8, 69.625000, ZIP, 2282, 22, 103.727273, 
trial0018920, AA, 209, 2, 104.500000, ZIC, 122, 8, 15.250000, ZIP, 2817, 22, 128.045455, 
trial0018921, AA, 0, 2, 0.000000, ZIC, 1765, 8, 220.625000, ZIP, 1426, 22, 64.818182, 
trial0018922, AA, 8, 2, 4.000000, ZIC, 1087, 8, 135.875000, ZIP, 1993, 22, 90.590909, 
trial0018923, AA, 570, 2, 285.000000, ZIC, 805, 8, 100.625000, ZIP, 2275, 22, 103.409091, 
trial0018924, AA, 337, 2, 168.500000, ZIC, 458, 8, 57.250000, ZIP, 2405, 22, 109.318182, 
trial0018925, AA, 300, 2, 150.000000, ZIC, 499, 8, 62.375000, ZIP, 2363, 22, 107.409091, 
trial0018926, AA, 606, 2, 303.000000, ZIC, 986, 8, 123.250000, ZIP, 1432, 22, 65.090909, 
trial0018927, AA, 222, 2, 111.000000, ZIC, 512, 8, 64.000000, ZIP, 2416, 22, 109.818182, 
trial0018928, AA, 112, 2, 56.000000, ZIC, 378, 8, 47.250000, ZIP, 2875, 22, 130.681818, 
trial0018929, AA, 186, 2, 93.000000, ZIC, 376, 8, 47.000000, ZIP, 2470, 22, 112.272727, 
trial0018930, AA, 256, 2, 128.000000, ZIC, 448, 8, 56.000000, ZIP, 2652, 22, 120.545455, 
trial0018931, AA, 307, 2, 153.500000, ZIC, 676, 8, 84.500000, ZIP, 1667, 22, 75.772727, 
trial0018932, AA, 321, 2, 160.500000, ZIC, 407, 8, 50.875000, ZIP, 1947, 22, 88.500000, 
trial0018933, AA, 354, 2, 177.000000, ZIC, 451, 8, 56.375000, ZIP, 1484, 22, 67.454545, 
trial0018934, AA, 466, 2, 233.000000, ZIC, 239, 8, 29.875000, ZIP, 2439, 22, 110.863636, 
trial0018935, AA, 350, 2, 175.000000, ZIC, 288, 8, 36.000000, ZIP, 2052, 22, 93.272727, 
trial0018936, AA, 66, 2, 33.000000, ZIC, 495, 8, 61.875000, ZIP, 1759, 22, 79.954545, 
trial0018937, AA, 76, 2, 38.000000, ZIC, 801, 8, 100.125000, ZIP, 1630, 22, 74.090909, 
trial0018938, AA, 0, 2, 0.000000, ZIC, 754, 8, 94.250000, ZIP, 1529, 22, 69.500000, 
trial0018939, AA, 282, 2, 141.000000, ZIC, 620, 8, 77.500000, ZIP, 1518, 22, 69.000000, 
trial0018940, AA, 15, 2, 7.500000, ZIC, 202, 8, 25.250000, ZIP, 1917, 22, 87.136364, 
trial0018941, AA, 15, 2, 7.500000, ZIC, 786, 8, 98.250000, ZIP, 1692, 22, 76.909091, 
trial0018942, AA, 64, 2, 32.000000, ZIC, 464, 8, 58.000000, ZIP, 1682, 22, 76.454545, 
trial0018943, AA, 156, 2, 78.000000, ZIC, 965, 8, 120.625000, ZIP, 1419, 22, 64.500000, 
trial0018944, AA, 0, 2, 0.000000, ZIC, 649, 8, 81.125000, ZIP, 1812, 22, 82.363636, 
trial0018945, AA, 12, 2, 6.000000, ZIC, 555, 8, 69.375000, ZIP, 1919, 22, 87.227273, 
trial0018946, AA, 207, 2, 103.500000, ZIC, 167, 8, 20.875000, ZIP, 1783, 22, 81.045455, 
trial0018947, AA, 2, 2, 1.000000, ZIC, 776, 8, 97.000000, ZIP, 1495, 22, 67.954545, 
trial0018948, AA, 336, 2, 168.000000, ZIC, 351, 8, 43.875000, ZIP, 1753, 22, 79.681818, 
trial0018949, AA, 63, 2, 31.500000, ZIC, 671, 8, 83.875000, ZIP, 1875, 22, 85.227273, 
trial0018950, AA, 0, 2, 0.000000, ZIC, 906, 8, 113.250000, ZIP, 2239, 22, 101.772727, 
trial0018951, AA, 273, 2, 136.500000, ZIC, 875, 8, 109.375000, ZIP, 1456, 22, 66.181818, 
trial0018952, AA, 347, 2, 173.500000, ZIC, 501, 8, 62.625000, ZIP, 1870, 22, 85.000000, 
trial0018953, AA, 34, 2, 17.000000, ZIC, 388, 8, 48.500000, ZIP, 1981, 22, 90.045455, 
trial0018954, AA, 305, 2, 152.500000, ZIC, 417, 8, 52.125000, ZIP, 1938, 22, 88.090909, 
trial0018955, AA, 0, 2, 0.000000, ZIC, 659, 8, 82.375000, ZIP, 2624, 22, 119.272727, 
trial0018956, AA, 263, 2, 131.500000, ZIC, 471, 8, 58.875000, ZIP, 1422, 22, 64.636364, 
trial0018957, AA, 2, 2, 1.000000, ZIC, 412, 8, 51.500000, ZIP, 1540, 22, 70.000000, 
trial0018958, AA, 86, 2, 43.000000, ZIC, 1152, 8, 144.000000, ZIP, 1701, 22, 77.318182, 
trial0018959, AA, 0, 2, 0.000000, ZIC, 159, 8, 19.875000, ZIP, 1806, 22, 82.090909, 
trial0018960, AA, 463, 2, 231.500000, ZIC, 190, 8, 23.750000, ZIP, 1735, 22, 78.863636, 
trial0018961, AA, 154, 2, 77.000000, ZIC, 526, 8, 65.750000, ZIP, 1375, 22, 62.500000, 
trial0018962, AA, 207, 2, 103.500000, ZIC, 47, 8, 5.875000, ZIP, 1526, 22, 69.363636, 
trial0018963, AA, 114, 2, 57.000000, ZIC, 233, 8, 29.125000, ZIP, 1602, 22, 72.818182, 
trial0018964, AA, 0, 2, 0.000000, ZIC, 560, 8, 70.000000, ZIP, 1318, 22, 59.909091, 
trial0018965, AA, 311, 2, 155.500000, ZIC, 305, 8, 38.125000, ZIP, 1060, 22, 48.181818, 
trial0018966, AA, 225, 2, 112.500000, ZIC, 182, 8, 22.750000, ZIP, 1046, 22, 47.545455, 
trial0018967, AA, 6, 2, 3.000000, ZIC, 119, 8, 14.875000, ZIP, 1677, 22, 76.227273, 
trial0018968, AA, 85, 2, 42.500000, ZIC, 252, 8, 31.500000, ZIP, 1600, 22, 72.727273, 
trial0018969, AA, 381, 2, 190.500000, ZIC, 155, 8, 19.375000, ZIP, 1026, 22, 46.636364, 
trial0018970, AA, 167, 2, 83.500000, ZIC, 367, 8, 45.875000, ZIP, 1709, 22, 77.681818, 
trial0018971, AA, 31, 2, 15.500000, ZIC, 183, 8, 22.875000, ZIP, 1548, 22, 70.363636, 
trial0018972, AA, 26, 2, 13.000000, ZIC, 234, 8, 29.250000, ZIP, 1492, 22, 67.818182, 
trial0018973, AA, 195, 2, 97.500000, ZIC, 412, 8, 51.500000, ZIP, 1361, 22, 61.863636, 
trial0018974, AA, 0, 2, 0.000000, ZIC, 359, 8, 44.875000, ZIP, 1579, 22, 71.772727, 
trial0018975, AA, 21, 2, 10.500000, ZIC, 484, 8, 60.500000, ZIP, 1220, 22, 55.454545, 
trial0018976, AA, 211, 2, 105.500000, ZIC, 347, 8, 43.375000, ZIP, 1263, 22, 57.409091, 
trial0018977, AA, 0, 2, 0.000000, ZIC, 114, 8, 14.250000, ZIP, 1631, 22, 74.136364, 
trial0018978, AA, 4, 2, 2.000000, ZIC, 121, 8, 15.125000, ZIP, 1289, 22, 58.590909, 
trial0018979, AA, 175, 2, 87.500000, ZIC, 137, 8, 17.125000, ZIP, 1788, 22, 81.272727, 
trial0018980, AA, 160, 2, 80.000000, ZIC, 122, 8, 15.250000, ZIP, 1346, 22, 61.181818, 
trial0018981, AA, 50, 2, 25.000000, ZIC, 132, 8, 16.500000, ZIP, 1564, 22, 71.090909, 
trial0018982, AA, 235, 2, 117.500000, ZIC, 372, 8, 46.500000, ZIP, 1496, 22, 68.000000, 
trial0018983, AA, 23, 2, 11.500000, ZIC, 162, 8, 20.250000, ZIP, 1548, 22, 70.363636, 
trial0018984, AA, 27, 2, 13.500000, ZIC, 633, 8, 79.125000, ZIP, 1384, 22, 62.909091, 
trial0018985, AA, 180, 2, 90.000000, ZIC, 435, 8, 54.375000, ZIP, 1554, 22, 70.636364, 
trial0018986, AA, 307, 2, 153.500000, ZIC, 356, 8, 44.500000, ZIP, 1492, 22, 67.818182, 
trial0018987, AA, 136, 2, 68.000000, ZIC, 278, 8, 34.750000, ZIP, 1527, 22, 69.409091, 
trial0018988, AA, 74, 2, 37.000000, ZIC, 395, 8, 49.375000, ZIP, 1130, 22, 51.363636, 
trial0018989, AA, 152, 2, 76.000000, ZIC, 497, 8, 62.125000, ZIP, 1312, 22, 59.636364, 
trial0018990, AA, 7, 2, 3.500000, ZIC, 566, 8, 70.750000, ZIP, 1132, 22, 51.454545, 
trial0018991, AA, 142, 2, 71.000000, ZIC, 689, 8, 86.125000, ZIP, 1354, 22, 61.545455, 
trial0018992, AA, 273, 2, 136.500000, ZIC, 221, 8, 27.625000, ZIP, 2300, 22, 104.545455, 
