trial0022801, AA, 0, 2, 0.000000, GDX, 825, 20, 41.250000, ZIC, 967, 10, 96.700000, 
trial0022802, AA, 4, 2, 2.000000, GDX, 469, 20, 23.450000, ZIC, 438, 10, 43.800000, 
trial0022803, AA, 172, 2, 86.000000, GDX, 39, 20, 1.950000, ZIC, 244, 10, 24.400000, 
trial0022804, AA, 118, 2, 59.000000, GDX, 1656, 20, 82.800000, ZIC, 183, 10, 18.300000, 
trial0022805, AA, 221, 2, 110.500000, GDX, 362, 20, 18.100000, ZIC, 337, 10, 33.700000, 
trial0022806, AA, 241, 2, 120.500000, GDX, 674, 20, 33.700000, ZIC, 410, 10, 41.000000, 
trial0022807, AA, 44, 2, 22.000000, GDX, 980, 20, 49.000000, ZIC, 669, 10, 66.900000, 
trial0022808, AA, 121, 2, 60.500000, GDX, 530, 20, 26.500000, ZIC, 717, 10, 71.700000, 
trial0022809, AA, 30, 2, 15.000000, GDX, 990, 20, 49.500000, ZIC, 415, 10, 41.500000, 
trial0022810, AA, 419, 2, 209.500000, GDX, 381, 20, 19.050000, ZIC, 657, 10, 65.700000, 
trial0022811, AA, 131, 2, 65.500000, GDX, 507, 20, 25.350000, ZIC, 360, 10, 36.000000, 
trial0022812, AA, 220, 2, 110.000000, GDX, 678, 20, 33.900000, ZIC, 667, 10, 66.700000, 
trial0022813, AA, 2, 2, 1.000000, GDX, 605, 20, 30.250000, ZIC, 263, 10, 26.300000, 
trial0022814, AA, 310, 2, 155.000000, GDX, 763, 20, 38.150000, ZIC, 178, 10, 17.800000, 
trial0022815, AA, 3, 2, 1.500000, GDX, 856, 20, 42.800000, ZIC, 652, 10, 65.200000, 
trial0022816, AA, 55, 2, 27.500000, GDX, 888, 20, 44.400000, ZIC, 612, 10, 61.200000, 
trial0022817, AA, 786, 2, 393.000000, GDX, 622, 20, 31.100000, ZIC, 662, 10, 66.200000, 
trial0022818, AA, 154, 2, 77.000000, GDX, 1117, 20, 55.850000, ZIC, 897, 10, 89.700000, 
trial0022819, AA, 0, 2, 0.000000, GDX, 1455, 20, 72.750000, ZIC, 335, 10, 33.500000, 
trial0022820, AA, 114, 2, 57.000000, GDX, 564, 20, 28.200000, ZIC, 341, 10, 34.100000, 
trial0022821, AA, 0, 2, 0.000000, GDX, 600, 20, 30.000000, ZIC, 1308, 10, 130.800000, 
trial0022822, AA, 22, 2, 11.000000, GDX, 1339, 20, 66.950000, ZIC, 482, 10, 48.200000, 
trial0022823, AA, 12, 2, 6.000000, GDX, 1070, 20, 53.500000, ZIC, 197, 10, 19.700000, 
trial0022824, AA, 398, 2, 199.000000, GDX, 480, 20, 24.000000, ZIC, 602, 10, 60.200000, 
trial0022825, AA, 209, 2, 104.500000, GDX, 350, 20, 17.500000, ZIC, 1047, 10, 104.700000, 
trial0022826, AA, 24, 2, 12.000000, GDX, 1239, 20, 61.950000, ZIC, 966, 10, 96.600000, 
trial0022827, AA, 141, 2, 70.500000, GDX, 968, 20, 48.400000, ZIC, 478, 10, 47.800000, 
trial0022828, AA, 92, 2, 46.000000, GDX, 1135, 20, 56.750000, ZIC, 692, 10, 69.200000, 
trial0022829, AA, 102, 2, 51.000000, GDX, 680, 20, 34.000000, ZIC, 751, 10, 75.100000, 
trial0022830, AA, 40, 2, 20.000000, GDX, 562, 20, 28.100000, ZIC, 517, 10, 51.700000, 
trial0022831, AA, 347, 2, 173.500000, GDX, 419, 20, 20.950000, ZIC, 130, 10, 13.000000, 
trial0022832, AA, 74, 2, 37.000000, GDX, 167, 20, 8.350000, ZIC, 638, 10, 63.800000, 
trial0022833, AA, 12, 2, 6.000000, GDX, 192, 20, 9.600000, ZIC, 489, 10, 48.900000, 
trial0022834, AA, 0, 2, 0.000000, GDX, 87, 20, 4.350000, ZIC, 73, 10, 7.300000, 
trial0022835, AA, 147, 2, 73.500000, GDX, 471, 20, 23.550000, ZIC, 225, 10, 22.500000, 
trial0022836, AA, 145, 2, 72.500000, GDX, 754, 20, 37.700000, ZIC, 186, 10, 18.600000, 
trial0022837, AA, 0, 2, 0.000000, GDX, 206, 20, 10.300000, ZIC, 494, 10, 49.400000, 
trial0022838, AA, 81, 2, 40.500000, GDX, 336, 20, 16.800000, ZIC, 295, 10, 29.500000, 
trial0022839, AA, 0, 2, 0.000000, GDX, 21, 20, 1.050000, ZIC, 243, 10, 24.300000, 
trial0022840, AA, 48, 2, 24.000000, GDX, 200, 20, 10.000000, ZIC, 128, 10, 12.800000, 
trial0022841, AA, 0, 2, 0.000000, GDX, 148, 20, 7.400000, ZIC, 204, 10, 20.400000, 
trial0022842, AA, 66, 2, 33.000000, GDX, 87, 20, 4.350000, ZIC, 445, 10, 44.500000, 
trial0022843, AA, 0, 2, 0.000000, GDX, 248, 20, 12.400000, ZIC, 177, 10, 17.700000, 
trial0022844, AA, 9, 2, 4.500000, GDX, 135, 20, 6.750000, ZIC, 168, 10, 16.800000, 
trial0022845, AA, 233, 2, 116.500000, GDX, 163, 20, 8.150000, ZIC, 330, 10, 33.000000, 
trial0022846, AA, 0, 2, 0.000000, GDX, 429, 20, 21.450000, ZIC, 179, 10, 17.900000, 
trial0022847, AA, 306, 2, 153.000000, GDX, 330, 20, 16.500000, ZIC, 253, 10, 25.300000, 
trial0022848, AA, 91, 2, 45.500000, GDX, 382, 20, 19.100000, ZIC, 297, 10, 29.700000, 
trial0022849, AA, 317, 2, 158.500000, GDX, 1009, 20, 50.450000, ZIC, 289, 10, 28.900000, 
trial0022850, AA, 59, 2, 29.500000, GDX, 136, 20, 6.800000, ZIC, 324, 10, 32.400000, 
trial0022851, AA, 115, 2, 57.500000, GDX, 194, 20, 9.700000, ZIC, 396, 10, 39.600000, 
trial0022852, AA, 0, 2, 0.000000, GDX, 161, 20, 8.050000, ZIC, 559, 10, 55.900000, 
trial0022853, AA, 135, 2, 67.500000, GDX, 670, 20, 33.500000, ZIC, 184, 10, 18.400000, 
trial0022854, AA, 168, 2, 84.000000, GDX, 325, 20, 16.250000, ZIC, 308, 10, 30.800000, 
trial0022855, AA, 8, 2, 4.000000, GDX, 125, 20, 6.250000, ZIC, 889, 10, 88.900000, 
trial0022856, AA, 55, 2, 27.500000, GDX, 424, 20, 21.200000, ZIC, 52, 10, 5.200000, 
trial0022857, AA, 287, 2, 143.500000, GDX, 235, 20, 11.750000, ZIC, 187, 10, 18.700000, 
trial0022858, AA, 0, 2, 0.000000, GDX, 232, 20, 11.600000, ZIC, 200, 10, 20.000000, 
trial0022859, AA, 79, 2, 39.500000, GDX, 400, 20, 20.000000, ZIC, 1, 10, 0.100000, 
trial0022860, AA, 0, 2, 0.000000, GDX, 600, 20, 30.000000, ZIC, 63, 10, 6.300000, 
trial0022861, AA, 10, 2, 5.000000, GDX, 351, 20, 17.550000, ZIC, 330, 10, 33.000000, 
trial0022862, AA, 56, 2, 28.000000, GDX, 321, 20, 16.050000, ZIC, 298, 10, 29.800000, 
trial0022863, AA, 74, 2, 37.000000, GDX, 171, 20, 8.550000, ZIC, 167, 10, 16.700000, 
trial0022864, AA, 39, 2, 19.500000, GDX, 382, 20, 19.100000, ZIC, 112, 10, 11.200000, 
trial0022865, AA, 0, 2, 0.000000, GDX, 122, 20, 6.100000, ZIC, 39, 10, 3.900000, 
trial0022866, AA, 0, 2, 0.000000, GDX, 114, 20, 5.700000, ZIC, 205, 10, 20.500000, 
trial0022867, AA, 0, 2, 0.000000, GDX, 278, 20, 13.900000, ZIC, 16, 10, 1.600000, 
trial0022868, AA, 0, 2, 0.000000, GDX, 271, 20, 13.550000, ZIC, 124, 10, 12.400000, 
trial0022869, AA, 67, 2, 33.500000, GDX, 154, 20, 7.700000, ZIC, 46, 10, 4.600000, 
trial0022870, AA, 33, 2, 16.500000, GDX, 142, 20, 7.100000, ZIC, 125, 10, 12.500000, 
trial0022871, AA, 14, 2, 7.000000, GDX, 357, 20, 17.850000, ZIC, 166, 10, 16.600000, 
trial0022872, AA, 0, 2, 0.000000, GDX, 186, 20, 9.300000, ZIC, 67, 10, 6.700000, 
trial0022873, AA, 0, 2, 0.000000, GDX, 167, 20, 8.350000, ZIC, 232, 10, 23.200000, 
trial0022874, AA, 100, 2, 50.000000, GDX, 766, 20, 38.300000, ZIC, 212, 10, 21.200000, 
trial0022875, AA, 0, 2, 0.000000, GDX, 308, 20, 15.400000, ZIC, 359, 10, 35.900000, 
trial0022876, AA, 0, 2, 0.000000, GDX, 382, 20, 19.100000, ZIC, 244, 10, 24.400000, 
trial0022877, AA, 5, 2, 2.500000, GDX, 126, 20, 6.300000, ZIC, 367, 10, 36.700000, 
trial0022878, AA, 52, 2, 26.000000, GDX, 106, 20, 5.300000, ZIC, 768, 10, 76.800000, 
trial0022879, AA, 44, 2, 22.000000, GDX, 384, 20, 19.200000, ZIC, 278, 10, 27.800000, 
trial0022880, AA, 78, 2, 39.000000, GDX, 198, 20, 9.900000, ZIC, 318, 10, 31.800000, 
trial0022881, AA, 0, 2, 0.000000, GDX, 153, 20, 7.650000, ZIC, 308, 10, 30.800000, 
trial0022882, AA, 15, 2, 7.500000, GDX, 561, 20, 28.050000, ZIC, 274, 10, 27.400000, 
trial0022883, AA, 17, 2, 8.500000, GDX, 441, 20, 22.050000, ZIC, 238, 10, 23.800000, 
trial0022884, AA, 0, 2, 0.000000, GDX, 169, 20, 8.450000, ZIC, 11, 10, 1.100000, 
trial0022885, AA, 47, 2, 23.500000, GDX, 198, 20, 9.900000, ZIC, 114, 10, 11.400000, 
trial0022886, AA, 0, 2, 0.000000, GDX, 301, 20, 15.050000, ZIC, 158, 10, 15.800000, 
trial0022887, AA, 93, 2, 46.500000, GDX, 193, 20, 9.650000, ZIC, 0, 10, 0.000000, 
