trial0021001, AA, 995, 14, 71.071429, GDX, 249, 8, 31.125000, ZIC, 142, 10, 14.200000, 
trial0021002, AA, 474, 14, 33.857143, GDX, 138, 8, 17.250000, ZIC, 621, 10, 62.100000, 
trial0021003, AA, 1023, 14, 73.071429, GDX, 589, 8, 73.625000, ZIC, 126, 10, 12.600000, 
trial0021004, AA, 664, 14, 47.428571, GDX, 371, 8, 46.375000, ZIC, 65, 10, 6.500000, 
trial0021005, AA, 897, 14, 64.071429, GDX, 181, 8, 22.625000, ZIC, 290, 10, 29.000000, 
trial0021006, AA, 823, 14, 58.785714, GDX, 424, 8, 53.000000, ZIC, 182, 10, 18.200000, 
trial0021007, AA, 579, 14, 41.357143, GDX, 224, 8, 28.000000, ZIC, 385, 10, 38.500000, 
trial0021008, AA, 582, 14, 41.571429, GDX, 438, 8, 54.750000, ZIC, 216, 10, 21.600000, 
trial0021009, AA, 466, 14, 33.285714, GDX, 306, 8, 38.250000, ZIC, 464, 10, 46.400000, 
trial0021010, AA, 906, 14, 64.714286, GDX, 425, 8, 53.125000, ZIC, 396, 10, 39.600000, 
trial0021011, AA, 695, 14, 49.642857, GDX, 166, 8, 20.750000, ZIC, 307, 10, 30.700000, 
trial0021012, AA, 779, 14, 55.642857, GDX, 150, 8, 18.750000, ZIC, 390, 10, 39.000000, 
trial0021013, AA, 662, 14, 47.285714, GDX, 191, 8, 23.875000, ZIC, 91, 10, 9.100000, 
trial0021014, AA, 323, 14, 23.071429, GDX, 504, 8, 63.000000, ZIC, 152, 10, 15.200000, 
trial0021015, AA, 902, 14, 64.428571, GDX, 103, 8, 12.875000, ZIC, 201, 10, 20.100000, 
trial0021016, AA, 599, 14, 42.785714, GDX, 248, 8, 31.000000, ZIC, 163, 10, 16.300000, 
trial0021017, AA, 767, 14, 54.785714, GDX, 201, 8, 25.125000, ZIC, 220, 10, 22.000000, 
trial0021018, AA, 953, 14, 68.071429, GDX, 157, 8, 19.625000, ZIC, 223, 10, 22.300000, 
trial0021019, AA, 942, 14, 67.285714, GDX, 159, 8, 19.875000, ZIC, 233, 10, 23.300000, 
trial0021020, AA, 452, 14, 32.285714, GDX, 618, 8, 77.250000, ZIC, 243, 10, 24.300000, 
trial0021021, AA, 910, 14, 65.000000, GDX, 181, 8, 22.625000, ZIC, 219, 10, 21.900000, 
trial0021022, AA, 1130, 14, 80.714286, GDX, 101, 8, 12.625000, ZIC, 84, 10, 8.400000, 
trial0021023, AA, 489, 14, 34.928571, GDX, 408, 8, 51.000000, ZIC, 408, 10, 40.800000, 
trial0021024, AA, 615, 14, 43.928571, GDX, 190, 8, 23.750000, ZIC, 435, 10, 43.500000, 
trial0021025, AA, 785, 14, 56.071429, GDX, 545, 8, 68.125000, ZIC, 384, 10, 38.400000, 
trial0021026, AA, 1030, 14, 73.571429, GDX, 228, 8, 28.500000, ZIC, 359, 10, 35.900000, 
trial0021027, AA, 1020, 14, 72.857143, GDX, 323, 8, 40.375000, ZIC, 156, 10, 15.600000, 
trial0021028, AA, 1169, 14, 83.500000, GDX, 87, 8, 10.875000, ZIC, 311, 10, 31.100000, 
trial0021029, AA, 782, 14, 55.857143, GDX, 207, 8, 25.875000, ZIC, 344, 10, 34.400000, 
trial0021030, AA, 1025, 14, 73.214286, GDX, 157, 8, 19.625000, ZIC, 194, 10, 19.400000, 
trial0021031, AA, 453, 14, 32.357143, GDX, 716, 8, 89.500000, ZIC, 616, 10, 61.600000, 
trial0021032, AA, 1283, 14, 91.642857, GDX, 591, 8, 73.875000, ZIC, 378, 10, 37.800000, 
trial0021033, AA, 1191, 14, 85.071429, GDX, 349, 8, 43.625000, ZIC, 660, 10, 66.000000, 
trial0021034, AA, 1148, 14, 82.000000, GDX, 792, 8, 99.000000, ZIC, 301, 10, 30.100000, 
trial0021035, AA, 957, 14, 68.357143, GDX, 745, 8, 93.125000, ZIC, 338, 10, 33.800000, 
trial0021036, AA, 801, 14, 57.214286, GDX, 945, 8, 118.125000, ZIC, 598, 10, 59.800000, 
trial0021037, AA, 1088, 14, 77.714286, GDX, 795, 8, 99.375000, ZIC, 560, 10, 56.000000, 
trial0021038, AA, 1239, 14, 88.500000, GDX, 324, 8, 40.500000, ZIC, 361, 10, 36.100000, 
trial0021039, AA, 1177, 14, 84.071429, GDX, 567, 8, 70.875000, ZIC, 371, 10, 37.100000, 
trial0021040, AA, 1547, 14, 110.500000, GDX, 485, 8, 60.625000, ZIC, 201, 10, 20.100000, 
