trial0006301, AA, 720, 4, 180.000000, GDX, 820, 14, 58.571429, ZIC, 1094, 14, 78.142857, 
trial0006302, AA, 388, 4, 97.000000, GDX, 1282, 14, 91.571429, ZIC, 1370, 14, 97.857143, 
trial0006303, AA, 123, 4, 30.750000, GDX, 1364, 14, 97.428571, ZIC, 1449, 14, 103.500000, 
trial0006304, AA, 227, 4, 56.750000, GDX, 1050, 14, 75.000000, ZIC, 1200, 14, 85.714286, 
trial0006305, AA, 722, 4, 180.500000, GDX, 928, 14, 66.285714, ZIC, 713, 14, 50.928571, 
trial0006306, AA, 835, 4, 208.750000, GDX, 485, 14, 34.642857, ZIC, 1236, 14, 88.285714, 
trial0006307, AA, 24, 4, 6.000000, GDX, 1959, 14, 139.928571, ZIC, 1056, 14, 75.428571, 
trial0006308, AA, 684, 4, 171.000000, GDX, 950, 14, 67.857143, ZIC, 990, 14, 70.714286, 
trial0006309, AA, 352, 4, 88.000000, GDX, 1383, 14, 98.785714, ZIC, 973, 14, 69.500000, 
trial0006310, AA, 30, 4, 7.500000, GDX, 1969, 14, 140.642857, ZIC, 582, 14, 41.571429, 
trial0006311, AA, 1065, 4, 266.250000, GDX, 2134, 14, 152.428571, ZIC, 355, 14, 25.357143, 
trial0006312, AA, 282, 4, 70.500000, GDX, 1571, 14, 112.214286, ZIC, 938, 14, 67.000000, 
trial0006313, AA, 983, 4, 245.750000, GDX, 1414, 14, 101.000000, ZIC, 990, 14, 70.714286, 
trial0006314, AA, 127, 4, 31.750000, GDX, 1932, 14, 138.000000, ZIC, 939, 14, 67.071429, 
trial0006315, AA, 820, 4, 205.000000, GDX, 1135, 14, 81.071429, ZIC, 1177, 14, 84.071429, 
trial0006316, AA, 61, 4, 15.250000, GDX, 2158, 14, 154.142857, ZIC, 708, 14, 50.571429, 
trial0006317, AA, 603, 4, 150.750000, GDX, 937, 14, 66.928571, ZIC, 945, 14, 67.500000, 
trial0006318, AA, 402, 4, 100.500000, GDX, 966, 14, 69.000000, ZIC, 1526, 14, 109.000000, 
trial0006319, AA, 172, 4, 43.000000, GDX, 1473, 14, 105.214286, ZIC, 1135, 14, 81.071429, 
trial0006320, AA, 596, 4, 149.000000, GDX, 1709, 14, 122.071429, ZIC, 524, 14, 37.428571, 
trial0006321, AA, 84, 4, 21.000000, GDX, 2245, 14, 160.357143, ZIC, 478, 14, 34.142857, 
trial0006322, AA, 697, 4, 174.250000, GDX, 1205, 14, 86.071429, ZIC, 832, 14, 59.428571, 
trial0006323, AA, 245, 4, 61.250000, GDX, 1052, 14, 75.142857, ZIC, 1436, 14, 102.571429, 
trial0006324, AA, 42, 4, 10.500000, GDX, 1268, 14, 90.571429, ZIC, 1677, 14, 119.785714, 
trial0006325, AA, 310, 4, 77.500000, GDX, 2107, 14, 150.500000, ZIC, 756, 14, 54.000000, 
trial0006326, AA, 681, 4, 170.250000, GDX, 1290, 14, 92.142857, ZIC, 859, 14, 61.357143, 
trial0006327, AA, 269, 4, 67.250000, GDX, 792, 14, 56.571429, ZIC, 1438, 14, 102.714286, 
trial0006328, AA, 382, 4, 95.500000, GDX, 1388, 14, 99.142857, ZIC, 995, 14, 71.071429, 
trial0006329, AA, 953, 4, 238.250000, GDX, 624, 14, 44.571429, ZIC, 752, 14, 53.714286, 
trial0006330, AA, 234, 4, 58.500000, GDX, 1543, 14, 110.214286, ZIC, 1055, 14, 75.357143, 
trial0006331, AA, 736, 4, 184.000000, GDX, 1431, 14, 102.214286, ZIC, 2603, 14, 185.928571, 
trial0006332, AA, 688, 4, 172.000000, GDX, 1785, 14, 127.500000, ZIC, 2786, 14, 199.000000, 
trial0006333, AA, 506, 4, 126.500000, GDX, 2088, 14, 149.142857, ZIC, 2157, 14, 154.071429, 
trial0006334, AA, 1128, 4, 282.000000, GDX, 2579, 14, 184.214286, ZIC, 1476, 14, 105.428571, 
trial0006335, AA, 615, 4, 153.750000, GDX, 3025, 14, 216.071429, ZIC, 1697, 14, 121.214286, 
trial0006336, AA, 940, 4, 235.000000, GDX, 2314, 14, 165.285714, ZIC, 2218, 14, 158.428571, 
trial0006337, AA, 442, 4, 110.500000, GDX, 3215, 14, 229.642857, ZIC, 1854, 14, 132.428571, 
trial0006338, AA, 1495, 4, 373.750000, GDX, 1946, 14, 139.000000, ZIC, 1605, 14, 114.642857, 
trial0006339, AA, 892, 4, 223.000000, GDX, 1372, 14, 98.000000, ZIC, 2501, 14, 178.642857, 
trial0006340, AA, 20, 4, 5.000000, GDX, 4528, 14, 323.428571, ZIC, 780, 14, 55.714286, 
trial0006341, AA, 1049, 4, 262.250000, GDX, 2976, 14, 212.571429, ZIC, 1840, 14, 131.428571, 
trial0006342, AA, 347, 4, 86.750000, GDX, 1932, 14, 138.000000, ZIC, 3092, 14, 220.857143, 
trial0006343, AA, 1524, 4, 381.000000, GDX, 2079, 14, 148.500000, ZIC, 1516, 14, 108.285714, 
trial0006344, AA, 1177, 4, 294.250000, GDX, 3196, 14, 228.285714, ZIC, 1431, 14, 102.214286, 
trial0006345, AA, 984, 4, 246.000000, GDX, 2131, 14, 152.214286, ZIC, 2095, 14, 149.642857, 
trial0006346, AA, 218, 4, 54.500000, GDX, 2885, 14, 206.071429, ZIC, 2612, 14, 186.571429, 
