trial0005701, AA, 983, 8, 122.875000, GDX, 392, 10, 39.200000, ZIC, 828, 14, 59.142857, 
trial0005702, AA, 1037, 8, 129.625000, GDX, 1096, 10, 109.600000, ZIC, 454, 14, 32.428571, 
trial0005703, AA, 910, 8, 113.750000, GDX, 644, 10, 64.400000, ZIC, 883, 14, 63.071429, 
trial0005704, AA, 716, 8, 89.500000, GDX, 1120, 10, 112.000000, ZIC, 629, 14, 44.928571, 
trial0005705, AA, 1225, 8, 153.125000, GDX, 722, 10, 72.200000, ZIC, 623, 14, 44.500000, 
trial0005706, AA, 691, 8, 86.375000, GDX, 474, 10, 47.400000, ZIC, 608, 14, 43.428571, 
trial0005707, AA, 392, 8, 49.000000, GDX, 889, 10, 88.900000, ZIC, 1072, 14, 76.571429, 
trial0005708, AA, 732, 8, 91.500000, GDX, 723, 10, 72.300000, ZIC, 1071, 14, 76.500000, 
trial0005709, AA, 950, 8, 118.750000, GDX, 1175, 10, 117.500000, ZIC, 733, 14, 52.357143, 
trial0005710, AA, 461, 8, 57.625000, GDX, 1007, 10, 100.700000, ZIC, 654, 14, 46.714286, 
trial0005711, AA, 852, 8, 106.500000, GDX, 832, 10, 83.200000, ZIC, 749, 14, 53.500000, 
trial0005712, AA, 1101, 8, 137.625000, GDX, 574, 10, 57.400000, ZIC, 667, 14, 47.642857, 
trial0005713, AA, 663, 8, 82.875000, GDX, 1022, 10, 102.200000, ZIC, 666, 14, 47.571429, 
trial0005714, AA, 601, 8, 75.125000, GDX, 674, 10, 67.400000, ZIC, 932, 14, 66.571429, 
trial0005715, AA, 689, 8, 86.125000, GDX, 613, 10, 61.300000, ZIC, 825, 14, 58.928571, 
trial0005716, AA, 713, 8, 89.125000, GDX, 552, 10, 55.200000, ZIC, 1152, 14, 82.285714, 
trial0005717, AA, 568, 8, 71.000000, GDX, 958, 10, 95.800000, ZIC, 629, 14, 44.928571, 
trial0005718, AA, 607, 8, 75.875000, GDX, 658, 10, 65.800000, ZIC, 1027, 14, 73.357143, 
trial0005719, AA, 56, 8, 7.000000, GDX, 1176, 10, 117.600000, ZIC, 1228, 14, 87.714286, 
trial0005720, AA, 424, 8, 53.000000, GDX, 660, 10, 66.000000, ZIC, 1115, 14, 79.642857, 
trial0005721, AA, 1146, 8, 143.250000, GDX, 872, 10, 87.200000, ZIC, 400, 14, 28.571429, 
trial0005722, AA, 545, 8, 68.125000, GDX, 1384, 10, 138.400000, ZIC, 881, 14, 62.928571, 
trial0005723, AA, 676, 8, 84.500000, GDX, 847, 10, 84.700000, ZIC, 787, 14, 56.214286, 
trial0005724, AA, 531, 8, 66.375000, GDX, 916, 10, 91.600000, ZIC, 584, 14, 41.714286, 
trial0005725, AA, 591, 8, 73.875000, GDX, 524, 10, 52.400000, ZIC, 1098, 14, 78.428571, 
trial0005726, AA, 651, 8, 81.375000, GDX, 878, 10, 87.800000, ZIC, 802, 14, 57.285714, 
trial0005727, AA, 1270, 8, 158.750000, GDX, 823, 10, 82.300000, ZIC, 412, 14, 29.428571, 
trial0005728, AA, 872, 8, 109.000000, GDX, 1144, 10, 114.400000, ZIC, 1010, 14, 72.142857, 
trial0005729, AA, 274, 8, 34.250000, GDX, 1210, 10, 121.000000, ZIC, 508, 14, 36.285714, 
trial0005730, AA, 1045, 8, 130.625000, GDX, 516, 10, 51.600000, ZIC, 424, 14, 30.285714, 
trial0005731, AA, 1298, 8, 162.250000, GDX, 2837, 10, 283.700000, ZIC, 2799, 14, 199.928571, 
trial0005732, AA, 2478, 8, 309.750000, GDX, 1959, 10, 195.900000, ZIC, 2885, 14, 206.071429, 
trial0005733, AA, 2032, 8, 254.000000, GDX, 2428, 10, 242.800000, ZIC, 2347, 14, 167.642857, 
trial0005734, AA, 665, 8, 83.125000, GDX, 3306, 10, 330.600000, ZIC, 2755, 14, 196.785714, 
trial0005735, AA, 2432, 8, 304.000000, GDX, 2051, 10, 205.100000, ZIC, 2030, 14, 145.000000, 
trial0005736, AA, 1154, 8, 144.250000, GDX, 2392, 10, 239.200000, ZIC, 2846, 14, 203.285714, 
trial0005737, AA, 3284, 8, 410.500000, GDX, 1878, 10, 187.800000, ZIC, 2085, 14, 148.928571, 
trial0005738, AA, 1091, 8, 136.375000, GDX, 2969, 10, 296.900000, ZIC, 2723, 14, 194.500000, 
