trial0023401, ZIC, 730, 22, 33.181818, ZIP, 316, 10, 31.600000, 
trial0023402, ZIC, 748, 22, 34.000000, ZIP, 396, 10, 39.600000, 
trial0023403, ZIC, 406, 22, 18.454545, ZIP, 502, 10, 50.200000, 
trial0023404, ZIC, 818, 22, 37.181818, ZIP, 356, 10, 35.600000, 
trial0023405, ZIC, 836, 22, 38.000000, ZIP, 320, 10, 32.000000, 
trial0023406, ZIC, 842, 22, 38.272727, ZIP, 332, 10, 33.200000, 
trial0023407, ZIC, 942, 22, 42.818182, ZIP, 196, 10, 19.600000, 
trial0023408, ZIC, 729, 22, 33.136364, ZIP, 414, 10, 41.400000, 
trial0023409, ZIC, 1044, 22, 47.454545, ZIP, 260, 10, 26.000000, 
trial0023410, ZIC, 725, 22, 32.954545, ZIP, 391, 10, 39.100000, 
trial0023411, ZIC, 833, 22, 37.863636, ZIP, 359, 10, 35.900000, 
trial0023412, ZIC, 677, 22, 30.772727, ZIP, 414, 10, 41.400000, 
trial0023413, ZIC, 650, 22, 29.545455, ZIP, 382, 10, 38.200000, 
trial0023414, ZIC, 709, 22, 32.227273, ZIP, 267, 10, 26.700000, 
trial0023415, ZIC, 629, 22, 28.590909, ZIP, 638, 10, 63.800000, 
trial0023416, ZIC, 732, 22, 33.272727, ZIP, 423, 10, 42.300000, 
trial0023417, ZIC, 795, 22, 36.136364, ZIP, 444, 10, 44.400000, 
trial0023418, ZIC, 587, 22, 26.681818, ZIP, 510, 10, 51.000000, 
trial0023419, ZIC, 1010, 22, 45.909091, ZIP, 192, 10, 19.200000, 
trial0023420, ZIC, 636, 22, 28.909091, ZIP, 639, 10, 63.900000, 
trial0023421, ZIC, 823, 22, 37.409091, ZIP, 470, 10, 47.000000, 
trial0023422, ZIC, 745, 22, 33.863636, ZIP, 388, 10, 38.800000, 
trial0023423, ZIC, 612, 22, 27.818182, ZIP, 425, 10, 42.500000, 
trial0023424, ZIC, 617, 22, 28.045455, ZIP, 368, 10, 36.800000, 
trial0023425, ZIC, 915, 22, 41.590909, ZIP, 289, 10, 28.900000, 
trial0023426, ZIC, 906, 22, 41.181818, ZIP, 286, 10, 28.600000, 
trial0023427, ZIC, 877, 22, 39.863636, ZIP, 319, 10, 31.900000, 
trial0023428, ZIC, 767, 22, 34.863636, ZIP, 344, 10, 34.400000, 
trial0023429, ZIC, 875, 22, 39.772727, ZIP, 343, 10, 34.300000, 
trial0023430, ZIC, 818, 22, 37.181818, ZIP, 287, 10, 28.700000, 
trial0023431, ZIC, 1261, 22, 57.318182, ZIP, 760, 10, 76.000000, 
trial0023432, ZIC, 1301, 22, 59.136364, ZIP, 733, 10, 73.300000, 
trial0023433, ZIC, 1375, 22, 62.500000, ZIP, 419, 10, 41.900000, 
trial0023434, ZIC, 1079, 22, 49.045455, ZIP, 986, 10, 98.600000, 
trial0023435, ZIC, 1270, 22, 57.727273, ZIP, 653, 10, 65.300000, 
trial0023436, ZIC, 1491, 22, 67.772727, ZIP, 451, 10, 45.100000, 
trial0023437, ZIC, 1609, 22, 73.136364, ZIP, 390, 10, 39.000000, 
trial0023438, ZIC, 1132, 22, 51.454545, ZIP, 820, 10, 82.000000, 
trial0023439, ZIC, 1098, 22, 49.909091, ZIP, 770, 10, 77.000000, 
trial0023440, ZIC, 1291, 22, 58.681818, ZIP, 766, 10, 76.600000, 
trial0023441, ZIC, 1186, 22, 53.909091, ZIP, 833, 10, 83.300000, 
trial0023442, ZIC, 1235, 22, 56.136364, ZIP, 686, 10, 68.600000, 
trial0023443, ZIC, 885, 22, 40.227273, ZIP, 1168, 10, 116.800000, 
trial0023444, ZIC, 1532, 22, 69.636364, ZIP, 624, 10, 62.400000, 
trial0023445, ZIC, 1448, 22, 65.818182, ZIP, 688, 10, 68.800000, 
trial0023446, ZIC, 1550, 22, 70.454545, ZIP, 530, 10, 53.000000, 
trial0023447, ZIC, 923, 22, 41.954545, ZIP, 963, 10, 96.300000, 
trial0023448, ZIC, 1428, 22, 64.909091, ZIP, 590, 10, 59.000000, 
trial0023449, ZIC, 1454, 22, 66.090909, ZIP, 577, 10, 57.700000, 
trial0023450, ZIC, 1406, 22, 63.909091, ZIP, 586, 10, 58.600000, 
trial0023451, ZIC, 1272, 22, 57.818182, ZIP, 812, 10, 81.200000, 
trial0023452, ZIC, 1483, 22, 67.409091, ZIP, 677, 10, 67.700000, 
trial0023453, ZIC, 965, 22, 43.863636, ZIP, 688, 10, 68.800000, 
trial0023454, ZIC, 1486, 22, 67.545455, ZIP, 553, 10, 55.300000, 
trial0023455, ZIC, 1056, 22, 48.000000, ZIP, 970, 10, 97.000000, 
trial0023456, ZIC, 1642, 22, 74.636364, ZIP, 434, 10, 43.400000, 
trial0023457, ZIC, 1087, 22, 49.409091, ZIP, 968, 10, 96.800000, 
trial0023458, ZIC, 1199, 22, 54.500000, ZIP, 543, 10, 54.300000, 
trial0023459, ZIC, 1198, 22, 54.454545, ZIP, 660, 10, 66.000000, 
trial0023460, ZIC, 1384, 22, 62.909091, ZIP, 705, 10, 70.500000, 
trial0023461, ZIC, 729, 22, 33.136364, ZIP, 873, 10, 87.300000, 
trial0023462, ZIC, 1469, 22, 66.772727, ZIP, 94, 10, 9.400000, 
trial0023463, ZIC, 954, 22, 43.363636, ZIP, 586, 10, 58.600000, 
trial0023464, ZIC, 981, 22, 44.590909, ZIP, 591, 10, 59.100000, 
trial0023465, ZIC, 1177, 22, 53.500000, ZIP, 326, 10, 32.600000, 
trial0023466, ZIC, 1139, 22, 51.772727, ZIP, 478, 10, 47.800000, 
trial0023467, ZIC, 991, 22, 45.045455, ZIP, 484, 10, 48.400000, 
trial0023468, ZIC, 1434, 22, 65.181818, ZIP, 165, 10, 16.500000, 
trial0023469, ZIC, 1170, 22, 53.181818, ZIP, 483, 10, 48.300000, 
trial0023470, ZIC, 946, 22, 43.000000, ZIP, 617, 10, 61.700000, 
trial0023471, ZIC, 1299, 22, 59.045455, ZIP, 210, 10, 21.000000, 
trial0023472, ZIC, 1224, 22, 55.636364, ZIP, 546, 10, 54.600000, 
trial0023473, ZIC, 1088, 22, 49.454545, ZIP, 388, 10, 38.800000, 
trial0023474, ZIC, 824, 22, 37.454545, ZIP, 598, 10, 59.800000, 
trial0023475, ZIC, 1404, 22, 63.818182, ZIP, 242, 10, 24.200000, 
trial0023476, ZIC, 899, 22, 40.863636, ZIP, 797, 10, 79.700000, 
trial0023477, ZIC, 1145, 22, 52.045455, ZIP, 425, 10, 42.500000, 
trial0023478, ZIC, 1157, 22, 52.590909, ZIP, 323, 10, 32.300000, 
trial0023479, ZIC, 992, 22, 45.090909, ZIP, 413, 10, 41.300000, 
trial0023480, ZIC, 912, 22, 41.454545, ZIP, 525, 10, 52.500000, 
trial0023481, ZIC, 1105, 22, 50.227273, ZIP, 506, 10, 50.600000, 
trial0023482, ZIC, 891, 22, 40.500000, ZIP, 665, 10, 66.500000, 
trial0023483, ZIC, 727, 22, 33.045455, ZIP, 818, 10, 81.800000, 
trial0023484, ZIC, 1161, 22, 52.772727, ZIP, 357, 10, 35.700000, 
trial0023485, ZIC, 984, 22, 44.727273, ZIP, 589, 10, 58.900000, 
trial0023486, ZIC, 1118, 22, 50.818182, ZIP, 462, 10, 46.200000, 
trial0023487, ZIC, 1035, 22, 47.045455, ZIP, 517, 10, 51.700000, 
trial0023488, ZIC, 894, 22, 40.636364, ZIP, 570, 10, 57.000000, 
trial0023489, ZIC, 1157, 22, 52.590909, ZIP, 428, 10, 42.800000, 
trial0023490, ZIC, 908, 22, 41.272727, ZIP, 646, 10, 64.600000, 
trial0023491, ZIC, 809, 22, 36.772727, ZIP, 480, 10, 48.000000, 
trial0023492, ZIC, 708, 22, 32.181818, ZIP, 446, 10, 44.600000, 
trial0023493, ZIC, 857, 22, 38.954545, ZIP, 223, 10, 22.300000, 
trial0023494, ZIC, 745, 22, 33.863636, ZIP, 467, 10, 46.700000, 
trial0023495, ZIC, 829, 22, 37.681818, ZIP, 303, 10, 30.300000, 
trial0023496, ZIC, 882, 22, 40.090909, ZIP, 275, 10, 27.500000, 
trial0023497, ZIC, 870, 22, 39.545455, ZIP, 309, 10, 30.900000, 
trial0023498, ZIC, 1084, 22, 49.272727, ZIP, 163, 10, 16.300000, 
trial0023499, ZIC, 627, 22, 28.500000, ZIP, 300, 10, 30.000000, 
trial0023500, ZIC, 905, 22, 41.136364, ZIP, 354, 10, 35.400000, 
trial0023501, ZIC, 643, 22, 29.227273, ZIP, 553, 10, 55.300000, 
trial0023502, ZIC, 810, 22, 36.818182, ZIP, 308, 10, 30.800000, 
trial0023503, ZIC, 911, 22, 41.409091, ZIP, 167, 10, 16.700000, 
trial0023504, ZIC, 733, 22, 33.318182, ZIP, 243, 10, 24.300000, 
trial0023505, ZIC, 824, 22, 37.454545, ZIP, 469, 10, 46.900000, 
trial0023506, ZIC, 769, 22, 34.954545, ZIP, 267, 10, 26.700000, 
trial0023507, ZIC, 949, 22, 43.136364, ZIP, 305, 10, 30.500000, 
trial0023508, ZIC, 664, 22, 30.181818, ZIP, 557, 10, 55.700000, 
trial0023509, ZIC, 680, 22, 30.909091, ZIP, 464, 10, 46.400000, 
trial0023510, ZIC, 747, 22, 33.954545, ZIP, 535, 10, 53.500000, 
trial0023511, ZIC, 545, 22, 24.772727, ZIP, 650, 10, 65.000000, 
trial0023512, ZIC, 457, 22, 20.772727, ZIP, 580, 10, 58.000000, 
trial0023513, ZIC, 814, 22, 37.000000, ZIP, 408, 10, 40.800000, 
trial0023514, ZIC, 1004, 22, 45.636364, ZIP, 260, 10, 26.000000, 
trial0023515, ZIC, 800, 22, 36.363636, ZIP, 496, 10, 49.600000, 
trial0023516, ZIC, 585, 22, 26.590909, ZIP, 519, 10, 51.900000, 
trial0023517, ZIC, 687, 22, 31.227273, ZIP, 599, 10, 59.900000, 
trial0023518, ZIC, 676, 22, 30.727273, ZIP, 490, 10, 49.000000, 
trial0023519, ZIC, 902, 22, 41.000000, ZIP, 346, 10, 34.600000, 
trial0023520, ZIC, 921, 22, 41.863636, ZIP, 414, 10, 41.400000, 
trial0023521, ZIC, 1291, 22, 58.681818, ZIP, 407, 10, 40.700000, 
trial0023522, ZIC, 1084, 22, 49.272727, ZIP, 566, 10, 56.600000, 
trial0023523, ZIC, 1452, 22, 66.000000, ZIP, 105, 10, 10.500000, 
trial0023524, ZIC, 1201, 22, 54.590909, ZIP, 506, 10, 50.600000, 
trial0023525, ZIC, 1480, 22, 67.272727, ZIP, 172, 10, 17.200000, 
trial0023526, ZIC, 1072, 22, 48.727273, ZIP, 557, 10, 55.700000, 
trial0023527, ZIC, 1225, 22, 55.681818, ZIP, 528, 10, 52.800000, 
trial0023528, ZIC, 903, 22, 41.045455, ZIP, 644, 10, 64.400000, 
trial0023529, ZIC, 807, 22, 36.681818, ZIP, 853, 10, 85.300000, 
trial0023530, ZIC, 611, 22, 27.772727, ZIP, 699, 10, 69.900000, 
