trial0030301, AA, 0, 2, 0.000000, ZIC, 596, 26, 22.923077, ZIP, 59, 4, 14.750000, 
trial0030302, AA, 45, 2, 22.500000, ZIC, 585, 26, 22.500000, ZIP, 194, 4, 48.500000, 
trial0030303, AA, 0, 2, 0.000000, ZIC, 552, 26, 21.230769, ZIP, 103, 4, 25.750000, 
trial0030304, AA, 164, 2, 82.000000, ZIC, 496, 26, 19.076923, ZIP, 101, 4, 25.250000, 
trial0030305, AA, 60, 2, 30.000000, ZIC, 722, 26, 27.769231, ZIP, 179, 4, 44.750000, 
trial0030306, AA, 108, 2, 54.000000, ZIC, 468, 26, 18.000000, ZIP, 138, 4, 34.500000, 
trial0030307, AA, 152, 2, 76.000000, ZIC, 422, 26, 16.230769, ZIP, 202, 4, 50.500000, 
trial0030308, AA, 86, 2, 43.000000, ZIC, 568, 26, 21.846154, ZIP, 145, 4, 36.250000, 
trial0030309, AA, 66, 2, 33.000000, ZIC, 495, 26, 19.038462, ZIP, 163, 4, 40.750000, 
trial0030310, AA, 13, 2, 6.500000, ZIC, 553, 26, 21.269231, ZIP, 59, 4, 14.750000, 
trial0030311, AA, 76, 2, 38.000000, ZIC, 541, 26, 20.807692, ZIP, 112, 4, 28.000000, 
trial0030312, AA, 37, 2, 18.500000, ZIC, 457, 26, 17.576923, ZIP, 270, 4, 67.500000, 
trial0030313, AA, 0, 2, 0.000000, ZIC, 669, 26, 25.730769, ZIP, 190, 4, 47.500000, 
trial0030314, AA, 160, 2, 80.000000, ZIC, 452, 26, 17.384615, ZIP, 7, 4, 1.750000, 
trial0030315, AA, 95, 2, 47.500000, ZIC, 421, 26, 16.192308, ZIP, 231, 4, 57.750000, 
trial0030316, AA, 187, 2, 93.500000, ZIC, 362, 26, 13.923077, ZIP, 167, 4, 41.750000, 
trial0030317, AA, 156, 2, 78.000000, ZIC, 322, 26, 12.384615, ZIP, 230, 4, 57.500000, 
trial0030318, AA, 93, 2, 46.500000, ZIC, 595, 26, 22.884615, ZIP, 123, 4, 30.750000, 
