trial0031201, AA, 329, 4, 82.250000, ZIC, 1811, 28, 64.678571, 
trial0031202, AA, 129, 4, 32.250000, ZIC, 1899, 28, 67.821429, 
trial0031203, AA, 93, 4, 23.250000, ZIC, 2036, 28, 72.714286, 
trial0031204, AA, 292, 4, 73.000000, ZIC, 1651, 28, 58.964286, 
trial0031205, AA, 259, 4, 64.750000, ZIC, 1751, 28, 62.535714, 
trial0031206, AA, 244, 4, 61.000000, ZIC, 1806, 28, 64.500000, 
trial0031207, AA, 477, 4, 119.250000, ZIC, 1600, 28, 57.142857, 
trial0031208, AA, 249, 4, 62.250000, ZIC, 1782, 28, 63.642857, 
trial0031209, AA, 294, 4, 73.500000, ZIC, 1880, 28, 67.142857, 
trial0031210, AA, 90, 4, 22.500000, ZIC, 1950, 28, 69.642857, 
trial0031211, AA, 288, 4, 72.000000, ZIC, 1880, 28, 67.142857, 
trial0031212, AA, 464, 4, 116.000000, ZIC, 1582, 28, 56.500000, 
trial0031213, AA, 652, 4, 163.000000, ZIC, 1407, 28, 50.250000, 
trial0031214, AA, 278, 4, 69.500000, ZIC, 1654, 28, 59.071429, 
trial0031215, AA, 238, 4, 59.500000, ZIC, 1861, 28, 66.464286, 
trial0031216, AA, 127, 4, 31.750000, ZIC, 1959, 28, 69.964286, 
trial0031217, AA, 243, 4, 60.750000, ZIC, 1862, 28, 66.500000, 
trial0031218, AA, 140, 4, 35.000000, ZIC, 2030, 28, 72.500000, 
trial0031219, AA, 347, 4, 86.750000, ZIC, 1798, 28, 64.214286, 
trial0031220, AA, 169, 4, 42.250000, ZIC, 2030, 28, 72.500000, 
trial0031221, AA, 131, 4, 32.750000, ZIC, 1906, 28, 68.071429, 
trial0031222, AA, 260, 4, 65.000000, ZIC, 1835, 28, 65.535714, 
trial0031223, AA, 17, 4, 4.250000, ZIC, 1901, 28, 67.892857, 
trial0031224, AA, 67, 4, 16.750000, ZIC, 1825, 28, 65.178571, 
trial0031225, AA, 195, 4, 48.750000, ZIC, 1930, 28, 68.928571, 
trial0031226, AA, 275, 4, 68.750000, ZIC, 1837, 28, 65.607143, 
trial0031227, AA, 839, 4, 209.750000, ZIC, 1307, 28, 46.678571, 
trial0031228, AA, 506, 4, 126.500000, ZIC, 1529, 28, 54.607143, 
trial0031229, AA, 523, 4, 130.750000, ZIC, 1513, 28, 54.035714, 
trial0031230, AA, 200, 4, 50.000000, ZIC, 1999, 28, 71.392857, 
trial0031231, AA, 83, 4, 20.750000, ZIC, 700, 28, 25.000000, 
trial0031232, AA, 242, 4, 60.500000, ZIC, 657, 28, 23.464286, 
trial0031233, AA, 0, 4, 0.000000, ZIC, 843, 28, 30.107143, 
trial0031234, AA, 74, 4, 18.500000, ZIC, 751, 28, 26.821429, 
trial0031235, AA, 4, 4, 1.000000, ZIC, 1032, 28, 36.857143, 
trial0031236, AA, 197, 4, 49.250000, ZIC, 654, 28, 23.357143, 
trial0031237, AA, 93, 4, 23.250000, ZIC, 804, 28, 28.714286, 
trial0031238, AA, 227, 4, 56.750000, ZIC, 584, 28, 20.857143, 
trial0031239, AA, 187, 4, 46.750000, ZIC, 686, 28, 24.500000, 
trial0031240, AA, 170, 4, 42.500000, ZIC, 579, 28, 20.678571, 
trial0031241, AA, 15, 4, 3.750000, ZIC, 774, 28, 27.642857, 
trial0031242, AA, 240, 4, 60.000000, ZIC, 623, 28, 22.250000, 
trial0031243, AA, 148, 4, 37.000000, ZIC, 676, 28, 24.142857, 
trial0031244, AA, 130, 4, 32.500000, ZIC, 761, 28, 27.178571, 
trial0031245, AA, 191, 4, 47.750000, ZIC, 759, 28, 27.107143, 
trial0031246, AA, 60, 4, 15.000000, ZIC, 878, 28, 31.357143, 
trial0031247, AA, 46, 4, 11.500000, ZIC, 759, 28, 27.107143, 
trial0031248, AA, 91, 4, 22.750000, ZIC, 836, 28, 29.857143, 
trial0031249, AA, 139, 4, 34.750000, ZIC, 718, 28, 25.642857, 
trial0031250, AA, 101, 4, 25.250000, ZIC, 692, 28, 24.714286, 
trial0031251, AA, 219, 4, 54.750000, ZIC, 630, 28, 22.500000, 
trial0031252, AA, 129, 4, 32.250000, ZIC, 891, 28, 31.821429, 
trial0031253, AA, 204, 4, 51.000000, ZIC, 744, 28, 26.571429, 
trial0031254, AA, 78, 4, 19.500000, ZIC, 844, 28, 30.142857, 
trial0031255, AA, 186, 4, 46.500000, ZIC, 666, 28, 23.785714, 
trial0031256, AA, 92, 4, 23.000000, ZIC, 722, 28, 25.785714, 
trial0031257, AA, 110, 4, 27.500000, ZIC, 732, 28, 26.142857, 
trial0031258, AA, 128, 4, 32.000000, ZIC, 869, 28, 31.035714, 
trial0031259, AA, 59, 4, 14.750000, ZIC, 800, 28, 28.571429, 
trial0031260, AA, 43, 4, 10.750000, ZIC, 920, 28, 32.857143, 
trial0031261, AA, 56, 4, 14.000000, ZIC, 694, 28, 24.785714, 
trial0031262, AA, 97, 4, 24.250000, ZIC, 629, 28, 22.464286, 
trial0031263, AA, 174, 4, 43.500000, ZIC, 563, 28, 20.107143, 
trial0031264, AA, 88, 4, 22.000000, ZIC, 645, 28, 23.035714, 
trial0031265, AA, 93, 4, 23.250000, ZIC, 630, 28, 22.500000, 
trial0031266, AA, 71, 4, 17.750000, ZIC, 660, 28, 23.571429, 
trial0031267, AA, 84, 4, 21.000000, ZIC, 644, 28, 23.000000, 
trial0031268, AA, 170, 4, 42.500000, ZIC, 582, 28, 20.785714, 
trial0031269, AA, 103, 4, 25.750000, ZIC, 633, 28, 22.607143, 
trial0031270, AA, 147, 4, 36.750000, ZIC, 586, 28, 20.928571, 
trial0031271, AA, 91, 4, 22.750000, ZIC, 661, 28, 23.607143, 
trial0031272, AA, 26, 4, 6.500000, ZIC, 630, 28, 22.500000, 
trial0031273, AA, 198, 4, 49.500000, ZIC, 565, 28, 20.178571, 
trial0031274, AA, 156, 4, 39.000000, ZIC, 663, 28, 23.678571, 
trial0031275, AA, 203, 4, 50.750000, ZIC, 589, 28, 21.035714, 
trial0031276, AA, 86, 4, 21.500000, ZIC, 748, 28, 26.714286, 
trial0031277, AA, 138, 4, 34.500000, ZIC, 590, 28, 21.071429, 
trial0031278, AA, 3, 4, 0.750000, ZIC, 780, 28, 27.857143, 
trial0031279, AA, 47, 4, 11.750000, ZIC, 867, 28, 30.964286, 
trial0031280, AA, 101, 4, 25.250000, ZIC, 690, 28, 24.642857, 
trial0031281, AA, 96, 4, 24.000000, ZIC, 730, 28, 26.071429, 
trial0031282, AA, 147, 4, 36.750000, ZIC, 648, 28, 23.142857, 
trial0031283, AA, 121, 4, 30.250000, ZIC, 498, 28, 17.785714, 
trial0031284, AA, 250, 4, 62.500000, ZIC, 572, 28, 20.428571, 
trial0031285, AA, 175, 4, 43.750000, ZIC, 594, 28, 21.214286, 
trial0031286, AA, 172, 4, 43.000000, ZIC, 581, 28, 20.750000, 
trial0031287, AA, 124, 4, 31.000000, ZIC, 681, 28, 24.321429, 
trial0031288, AA, 242, 4, 60.500000, ZIC, 530, 28, 18.928571, 
trial0031289, AA, 116, 4, 29.000000, ZIC, 653, 28, 23.321429, 
trial0031290, AA, 182, 4, 45.500000, ZIC, 629, 28, 22.464286, 
trial0031291, AA, 373, 4, 93.250000, ZIC, 1302, 28, 46.500000, 
trial0031292, AA, 436, 4, 109.000000, ZIC, 1197, 28, 42.750000, 
trial0031293, AA, 77, 4, 19.250000, ZIC, 1386, 28, 49.500000, 
trial0031294, AA, 378, 4, 94.500000, ZIC, 1324, 28, 47.285714, 
trial0031295, AA, 98, 4, 24.500000, ZIC, 1528, 28, 54.571429, 
trial0031296, AA, 469, 4, 117.250000, ZIC, 1112, 28, 39.714286, 
trial0031297, AA, 274, 4, 68.500000, ZIC, 1403, 28, 50.107143, 
trial0031298, AA, 146, 4, 36.500000, ZIC, 1544, 28, 55.142857, 
trial0031299, AA, 235, 4, 58.750000, ZIC, 1447, 28, 51.678571, 
trial0031300, AA, 119, 4, 29.750000, ZIC, 1567, 28, 55.964286, 
trial0031301, AA, 184, 4, 46.000000, ZIC, 1388, 28, 49.571429, 
