trial0029101, GDX, 178, 6, 29.666667, ZIC, 1137, 26, 43.730769, 
trial0029102, GDX, 521, 6, 86.833333, ZIC, 467, 26, 17.961538, 
trial0029103, GDX, 293, 6, 48.833333, ZIC, 725, 26, 27.884615, 
trial0029104, GDX, 273, 6, 45.500000, ZIC, 1171, 26, 45.038462, 
trial0029105, GDX, 92, 6, 15.333333, ZIC, 724, 26, 27.846154, 
trial0029106, GDX, 374, 6, 62.333333, ZIC, 990, 26, 38.076923, 
trial0029107, GDX, 48, 6, 8.000000, ZIC, 1014, 26, 39.000000, 
trial0029108, GDX, 548, 6, 91.333333, ZIC, 791, 26, 30.423077, 
trial0029109, GDX, 75, 6, 12.500000, ZIC, 764, 26, 29.384615, 
trial0029110, GDX, 71, 6, 11.833333, ZIC, 1013, 26, 38.961538, 
trial0029111, GDX, 229, 6, 38.166667, ZIC, 768, 26, 29.538462, 
trial0029112, GDX, 309, 6, 51.500000, ZIC, 844, 26, 32.461538, 
trial0029113, GDX, 320, 6, 53.333333, ZIC, 649, 26, 24.961538, 
trial0029114, GDX, 126, 6, 21.000000, ZIC, 875, 26, 33.653846, 
trial0029115, GDX, 154, 6, 25.666667, ZIC, 988, 26, 38.000000, 
trial0029116, GDX, 198, 6, 33.000000, ZIC, 956, 26, 36.769231, 
trial0029117, GDX, 331, 6, 55.166667, ZIC, 892, 26, 34.307692, 
trial0029118, GDX, 221, 6, 36.833333, ZIC, 679, 26, 26.115385, 
trial0029119, GDX, 42, 6, 7.000000, ZIC, 952, 26, 36.615385, 
trial0029120, GDX, 122, 6, 20.333333, ZIC, 720, 26, 27.692308, 
trial0029121, GDX, 285, 6, 47.500000, ZIC, 808, 26, 31.076923, 
trial0029122, GDX, 345, 6, 57.500000, ZIC, 859, 26, 33.038462, 
trial0029123, GDX, 175, 6, 29.166667, ZIC, 892, 26, 34.307692, 
trial0029124, GDX, 192, 6, 32.000000, ZIC, 932, 26, 35.846154, 
trial0029125, GDX, 38, 6, 6.333333, ZIC, 1187, 26, 45.653846, 
trial0029126, GDX, 186, 6, 31.000000, ZIC, 654, 26, 25.153846, 
trial0029127, GDX, 86, 6, 14.333333, ZIC, 793, 26, 30.500000, 
trial0029128, GDX, 60, 6, 10.000000, ZIC, 755, 26, 29.038462, 
trial0029129, GDX, 297, 6, 49.500000, ZIC, 671, 26, 25.807692, 
trial0029130, GDX, 313, 6, 52.166667, ZIC, 864, 26, 33.230769, 
trial0029131, GDX, 86, 6, 14.333333, ZIC, 201, 26, 7.730769, 
trial0029132, GDX, 96, 6, 16.000000, ZIC, 122, 26, 4.692308, 
trial0029133, GDX, 59, 6, 9.833333, ZIC, 143, 26, 5.500000, 
trial0029134, GDX, 24, 6, 4.000000, ZIC, 133, 26, 5.115385, 
trial0029135, GDX, 16, 6, 2.666667, ZIC, 153, 26, 5.884615, 
trial0029136, GDX, 124, 6, 20.666667, ZIC, 156, 26, 6.000000, 
trial0029137, GDX, 89, 6, 14.833333, ZIC, 138, 26, 5.307692, 
trial0029138, GDX, 100, 6, 16.666667, ZIC, 154, 26, 5.923077, 
trial0029139, GDX, 59, 6, 9.833333, ZIC, 104, 26, 4.000000, 
trial0029140, GDX, 58, 6, 9.666667, ZIC, 127, 26, 4.884615, 
trial0029141, GDX, 36, 6, 6.000000, ZIC, 81, 26, 3.115385, 
trial0029142, GDX, 69, 6, 11.500000, ZIC, 183, 26, 7.038462, 
trial0029143, GDX, 96, 6, 16.000000, ZIC, 125, 26, 4.807692, 
trial0029144, GDX, 21, 6, 3.500000, ZIC, 269, 26, 10.346154, 
trial0029145, GDX, 89, 6, 14.833333, ZIC, 254, 26, 9.769231, 
trial0029146, GDX, 0, 6, 0.000000, ZIC, 88, 26, 3.384615, 
trial0029147, GDX, 57, 6, 9.500000, ZIC, 160, 26, 6.153846, 
trial0029148, GDX, 75, 6, 12.500000, ZIC, 144, 26, 5.538462, 
trial0029149, GDX, 124, 6, 20.666667, ZIC, 135, 26, 5.192308, 
trial0029150, GDX, 77, 6, 12.833333, ZIC, 189, 26, 7.269231, 
trial0029151, GDX, 57, 6, 9.500000, ZIC, 102, 26, 3.923077, 
trial0029152, GDX, 36, 6, 6.000000, ZIC, 117, 26, 4.500000, 
trial0029153, GDX, 37, 6, 6.166667, ZIC, 122, 26, 4.692308, 
trial0029154, GDX, 19, 6, 3.166667, ZIC, 112, 26, 4.307692, 
trial0029155, GDX, 38, 6, 6.333333, ZIC, 209, 26, 8.038462, 
trial0029156, GDX, 14, 6, 2.333333, ZIC, 177, 26, 6.807692, 
trial0029157, GDX, 39, 6, 6.500000, ZIC, 149, 26, 5.730769, 
trial0029158, GDX, 88, 6, 14.666667, ZIC, 180, 26, 6.923077, 
trial0029159, GDX, 29, 6, 4.833333, ZIC, 132, 26, 5.076923, 
trial0029160, GDX, 43, 6, 7.166667, ZIC, 182, 26, 7.000000, 
trial0029161, GDX, 112, 6, 18.666667, ZIC, 470, 26, 18.076923, 
trial0029162, GDX, 97, 6, 16.166667, ZIC, 547, 26, 21.038462, 
trial0029163, GDX, 62, 6, 10.333333, ZIC, 553, 26, 21.269231, 
trial0029164, GDX, 209, 6, 34.833333, ZIC, 330, 26, 12.692308, 
trial0029165, GDX, 183, 6, 30.500000, ZIC, 293, 26, 11.269231, 
trial0029166, GDX, 109, 6, 18.166667, ZIC, 429, 26, 16.500000, 
trial0029167, GDX, 176, 6, 29.333333, ZIC, 488, 26, 18.769231, 
trial0029168, GDX, 184, 6, 30.666667, ZIC, 361, 26, 13.884615, 
trial0029169, GDX, 182, 6, 30.333333, ZIC, 434, 26, 16.692308, 
trial0029170, GDX, 220, 6, 36.666667, ZIC, 567, 26, 21.807692, 
trial0029171, GDX, 104, 6, 17.333333, ZIC, 415, 26, 15.961538, 
trial0029172, GDX, 63, 6, 10.500000, ZIC, 356, 26, 13.692308, 
trial0029173, GDX, 230, 6, 38.333333, ZIC, 379, 26, 14.576923, 
trial0029174, GDX, 117, 6, 19.500000, ZIC, 471, 26, 18.115385, 
trial0029175, GDX, 142, 6, 23.666667, ZIC, 370, 26, 14.230769, 
trial0029176, GDX, 86, 6, 14.333333, ZIC, 432, 26, 16.615385, 
